"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades Combined, Gender"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","M",59,59,100.0,59,"*","*","*","*",10,16.9,28,47.5,14,23.7,42,71.2
"Bristol School District","=""0170011""","South Side GOAL","=""0173111""","M",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","South Side School","=""0171111""","F",39,39,100.0,39,"*","*","*","*",9,23.1,19,48.7,"*","*","*","*"
"Bristol School District","=""0170011""","South Side School","=""0171111""","M",34,34,100.0,34,"*","*","*","*",8,23.5,17,50.0,"*","*","*","*"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","F",42,42,100.0,42,"*","*","*","*","*","*",25,59.5,"*","*","*","*"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","M",30,30,100.0,30,0,0.0,"*","*","*","*",15,50.0,"*","*","*","*"
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","F",111,110,99.1,110,11,10.0,10,9.1,27,24.5,49,44.5,13,11.8,62,56.4
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","M",108,106,98.1,106,8,7.5,10,9.4,16,15.1,47,44.3,25,23.6,72,67.9
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","F",124,122,98.4,122,0,0.0,"*","*",40,32.8,"*","*",50,41.0,"*","*"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","M",97,96,99.0,96,0,0.0,"*","*","*","*",34,35.4,35,36.5,69,71.9
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","F",188,185,98.4,185,"*","*","*","*",20,10.8,84,45.4,67,36.2,151,81.6
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","M",204,202,99.0,202,"*","*","*","*",16,7.9,90,44.6,74,36.6,164,81.2
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","F",109,107,98.2,107,"*","*","*","*",10,9.3,60,56.1,31,29.0,91,85.0
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","M",100,100,100.0,100,"*","*","*","*",17,17.0,50,50.0,23,23.0,73,73.0
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","F",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","M",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","F",53,53,100.0,53,"*","*","*","*",10,18.9,36,67.9,"*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","M",62,62,100.0,62,"*","*","*","*",10,16.1,34,54.8,"*","*","*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","F",69,67,97.1,67,"*","*","*","*","*","*",25,37.3,30,44.8,55,82.1
"Canton School District","=""0230011""","Canton High School","=""0236111""","M",57,55,96.5,55,"*","*","*","*","*","*",14,25.5,34,61.8,48,87.3
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","F",58,58,100.0,58,"*","*","*","*","*","*",20,34.5,29,50.0,49,84.5
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","M",79,79,100.0,79,"*","*","*","*","*","*",36,45.6,26,32.9,62,78.5
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","F",76,76,100.0,76,"*","*","*","*",9,11.8,46,60.5,16,21.1,62,81.6
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","M",64,64,100.0,64,"*","*","*","*",8,12.5,36,56.3,16,25.0,52,81.3
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""","F",34,34,100.0,34,9,26.5,10,29.4,"*","*","*","*",0,0.0,"*","*"
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""","M",42,41,97.6,41,14,34.1,13,31.7,"*","*","*","*",0,0.0,"*","*"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","F",61,61,100.0,61,"*","*","*","*",14,23.0,16,26.2,21,34.4,37,60.7
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","M",157,153,97.5,151,"*","*","*","*",28,18.5,41,27.2,60,39.7,101,66.9
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","F",28,28,100.0,28,"*","*","*","*",7,25.0,11,39.3,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","M",35,35,100.0,35,"*","*","*","*",9,25.7,12,34.3,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","F",80,75,93.8,74,8,10.8,17,23.0,26,35.1,"*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","M",32,29,90.6,29,12,41.4,8,27.6,6,20.7,"*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","F",72,72,100.0,72,"*","*","*","*",12,16.7,27,37.5,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","M",33,32,97.0,32,"*","*","*","*",7,21.9,13,40.6,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","F",26,26,100.0,26,"*","*","*","*",7,26.9,9,34.6,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","M",33,33,100.0,33,"*","*","*","*",6,18.2,13,39.4,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","F",131,131,100.0,131,"*","*","*","*",45,34.4,33,25.2,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","M",32,32,100.0,32,"*","*","*","*",17,53.1,9,28.1,0,0.0,9,28.1
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","F",113,112,99.1,112,6,5.4,27,24.1,36,32.1,31,27.7,12,10.7,43,38.4
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","M",99,96,97.0,96,14,14.6,15,15.6,25,26.0,31,32.3,11,11.5,42,43.8
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","F",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","M",26,25,96.2,25,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""","F",21,21,100.0,21,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""","M",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","F",40,40,100.0,40,12,30.0,11,27.5,9,22.5,"*","*","*","*",8,20.0
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","M",92,91,98.9,91,24,26.4,24,26.4,20,22.0,"*","*","*","*",23,25.3
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","F",22,22,100.0,22,0,0.0,7,31.8,"*","*",6,27.3,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","M",31,30,96.8,30,10,33.3,6,20.0,"*","*",9,30.0,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet High School","=""2416714""","F",49,48,98.0,47,8,17.0,11,23.4,19,40.4,"*","*","*","*",9,19.1
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet High School","=""2416714""","M",54,52,96.3,52,12,23.1,"*","*",14,26.9,10,19.2,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","F",72,72,100.0,72,11,15.3,8,11.1,12,16.7,27,37.5,14,19.4,41,56.9
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","M",126,125,99.2,125,13,10.4,11,8.8,10,8.0,59,47.2,32,25.6,91,72.8
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","F",29,28,96.6,28,"*","*","*","*",6,21.4,16,57.1,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","M",28,28,100.0,28,"*","*","*","*",6,21.4,11,39.3,"*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""","F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""","M",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""","F",31,31,100.0,31,"*","*",0,0.0,"*","*",19,61.3,10,32.3,29,93.5
"Cheshire School District","=""0250011""","Chapman School","=""0250111""","M",21,21,100.0,21,0,0.0,0,0.0,"*","*",13,61.9,"*","*","*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","F",150,148,98.7,147,"*","*","*","*",47,32.0,45,30.6,45,30.6,90,61.2
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","M",190,188,98.9,186,"*","*","*","*",40,21.5,62,33.3,78,41.9,140,75.3
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""","F",188,187,99.5,187,"*","*","*","*",26,13.9,97,51.9,53,28.3,150,80.2
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""","M",166,165,99.4,165,"*","*","*","*",11,6.7,91,55.2,46,27.9,137,83.0
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""","F",50,50,100.0,50,0,0.0,"*","*","*","*",23,46.0,12,24.0,35,70.0
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""","M",43,43,100.0,43,"*","*","*","*",7,16.3,21,48.8,12,27.9,33,76.7
"Cheshire School District","=""0250011""","Highland School","=""0250411""","F",71,71,100.0,71,0,0.0,"*","*","*","*",32,45.1,25,35.2,57,80.3
"Cheshire School District","=""0250011""","Highland School","=""0250411""","M",59,59,100.0,59,"*","*","*","*",7,11.9,27,45.8,23,39.0,50,84.7
"Cheshire School District","=""0250011""","Humiston Alternative School","=""0250911""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Humiston Alternative School","=""0250911""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""","F",37,36,97.3,36,0,0.0,"*","*","*","*",13,36.1,19,52.8,32,88.9
"Cheshire School District","=""0250011""","Norton School","=""0250511""","M",35,35,100.0,35,0,0.0,"*","*","*","*",12,34.3,21,60.0,33,94.3
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""","F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""","M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""","F",88,88,100.0,88,"*","*","*","*",18,20.5,38,43.2,23,26.1,61,69.3
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""","M",88,88,100.0,88,"*","*","*","*",17,19.3,44,50.0,23,26.1,67,76.1
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""","F",83,83,100.0,83,"*","*","*","*",15,18.1,38,45.8,21,25.3,59,71.1
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""","M",77,76,98.7,76,"*","*","*","*",8,10.5,40,52.6,19,25.0,59,77.6
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","F",70,69,98.6,69,"*","*","*","*",14,20.3,22,31.9,22,31.9,44,63.8
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","M",62,59,95.2,59,"*","*","*","*",11,18.6,12,20.3,24,40.7,36,61.0
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","F",108,106,98.1,106,"*","*","*","*",33,31.1,25,23.6,40,37.7,65,61.3
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","M",111,111,100.0,110,"*","*","*","*",24,21.8,25,22.7,47,42.7,72,65.5
"Colchester School District","=""0280011""","Bacon Academy Alternative Education","=""0280511""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""","F",98,98,100.0,98,"*","*","*","*",14,14.3,56,57.1,22,22.4,78,79.6
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""","M",103,103,100.0,103,"*","*","*","*",19,18.4,49,47.6,30,29.1,79,76.7
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""","F",105,105,100.0,105,0,0.0,"*","*","*","*",61,58.1,26,24.8,87,82.9
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""","M",84,84,100.0,84,"*","*","*","*",11,13.1,40,47.6,25,29.8,65,77.4
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","F",59,59,100.0,59,"*","*","*","*",10,16.9,32,54.2,10,16.9,42,71.2
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","M",57,57,100.0,57,0,0.0,"*","*","*","*",29,50.9,13,22.8,42,73.7
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","F",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","M",35,32,91.4,32,"*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","F",102,102,100.0,102,"*","*",43,42.2,40,39.2,"*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","M",93,93,100.0,93,18,19.4,27,29.0,40,43.0,"*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","F",111,111,100.0,111,19,17.1,26,23.4,54,48.6,"*","*","*","*",12,10.8
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","M",93,93,100.0,92,15,16.3,24,26.1,41,44.6,"*","*","*","*",12,13.0
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","F",56,56,100.0,56,"*","*",14,25.0,27,48.2,7,12.5,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","M",101,101,100.0,101,"*","*",10,9.9,35,34.7,25,24.8,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","F",53,51,96.2,51,16,31.4,13,25.5,22,43.1,0,0.0,0,0.0,0,0.0
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","M",80,80,100.0,80,"*","*",22,27.5,35,43.8,"*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","F",50,50,100.0,50,"*","*","*","*",22,44.0,7,14.0,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","M",56,56,100.0,56,"*","*","*","*",23,41.1,10,17.9,"*","*","*","*"
