"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades Combined, Special Education Status (SWD)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","N",105,105,100.0,105,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","N",108,106,98.1,106,"*","*",0,0.0,"*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","Y",18,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","N",124,124,100.0,124,"*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","N",120,120,100.0,120,"*","*","*","*",10,8.3,74,61.7,32,26.7,106,88.3
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","Y",20,20,100.0,20,"*","*","*","*",7,35.0,8,40.0,0,0.0,8,40.0
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""","N",70,"*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","N",188,186,98.9,186,7,3.8,"*","*",36,19.4,"*","*",81,43.5,"*","*"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Y",30,28,93.3,26,11,42.3,"*","*",6,23.1,"*","*",0,0.0,"*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","N",57,57,100.0,57,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","N",97,90,92.8,89,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","N",88,87,98.9,87,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Y",20,16,80.0,15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","N",156,156,100.0,156,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","N",193,189,97.9,189,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","N",32,30,93.8,30,0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""","N",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","N",108,107,99.1,107,18,16.8,29,27.1,29,27.1,25,23.4,6,5.6,31,29.0
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","Y",24,24,100.0,24,18,75.0,6,25.0,0,0.0,0,0.0,0,0.0,0,0.0
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","N",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""","Y",10,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet High School","=""2416714""","N",83,81,97.6,80,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet High School","=""2416714""","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","N",174,173,99.4,173,13,7.5,"*","*","*","*",79,45.7,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","Y",24,24,100.0,24,11,45.8,"*","*","*","*",7,29.2,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","N",37,36,97.3,36,0,0.0,"*","*","*","*",21,58.3,6,16.7,27,75.0
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","Y",20,20,100.0,20,"*","*","*","*","*","*",6,30.0,0,0.0,6,30.0
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""","N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","N",301,300,99.7,299,0,0.0,"*","*",73,24.4,100,33.4,"*","*","*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Y",39,36,92.3,34,"*","*",6,17.6,14,41.2,7,20.6,"*","*","*","*"
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""","N",330,328,99.4,328,"*","*","*","*","*","*",179,54.6,"*","*","*","*"
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""","Y",24,24,100.0,24,"*","*","*","*","*","*",9,37.5,"*","*","*","*"
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""","N",79,79,100.0,79,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Highland School","=""0250411""","N",121,121,100.0,121,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Highland School","=""0250411""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Humiston Alternative School","=""0250911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Humiston Alternative School","=""0250911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""","N",29,29,100.0,29,0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""","N",149,149,100.0,149,"*","*","*","*",29,19.5,73,49.0,"*","*","*","*"
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""","Y",27,27,100.0,27,"*","*","*","*",6,22.2,9,33.3,"*","*","*","*"
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""","N",145,144,99.3,144,"*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","N",121,119,98.3,119,"*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Y",11,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","N",197,195,99.0,195,"*","*","*","*",51,26.2,"*","*","*","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Y",22,22,100.0,21,"*","*","*","*",6,28.6,"*","*","*","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy Alternative Education","=""0280511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""","N",171,171,100.0,171,"*","*","*","*",21,12.3,97,56.7,"*","*","*","*"
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""","Y",30,30,100.0,30,"*","*","*","*",12,40.0,8,26.7,"*","*","*","*"
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""","N",170,170,100.0,170,"*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","N",101,101,100.0,101,"*","*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","N",39,35,89.7,35,"*","*","*","*","*","*","*","*","*","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","N",176,176,100.0,176,"*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","N",194,194,100.0,194,"*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Y",10,10,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","N",141,141,100.0,141,"*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","N",119,117,98.3,117,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","N",91,91,100.0,91,"*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","N",128,128,100.0,128,"*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","N",159,159,100.0,159,"*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","N",143,143,100.0,142,"*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","N",154,153,99.4,153,"*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","N",133,133,100.0,133,"*","*","*","*",64,48.1,"*","*","*","*","*","*"
