"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades Combined, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Y",118,118,100.0,118,"*","*","*","*",44,37.3,26,22.0,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","N",45,45,100.0,45,"*","*","*","*",18,40.0,16,35.6,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Y",96,95,99.0,95,"*","*",18,18.9,35,36.8,24,25.3,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","N",116,113,97.4,113,"*","*",24,21.2,26,23.0,38,33.6,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","N",25,23,92.0,23,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""","Y",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","Y",97,96,99.0,96,"*","*",24,25.0,20,20.8,17,17.7,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","N",35,35,100.0,35,"*","*",11,31.4,9,25.7,8,22.9,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","Y",35,34,97.1,34,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet High School","=""2416714""","Y",72,69,95.8,68,"*","*","*","*",21,30.9,7,10.3,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet High School","=""2416714""","N",31,31,100.0,31,"*","*","*","*",12,38.7,9,29.0,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","Y",82,81,98.8,81,"*","*",12,14.8,12,14.8,32,39.5,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","N",116,116,100.0,116,"*","*",7,6.0,10,8.6,54,46.6,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","Y",34,34,100.0,34,"*","*","*","*","*","*",14,41.2,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","N",23,22,95.7,22,0,0.0,"*","*","*","*",13,59.1,"*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""","N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Y",37,35,94.6,35,"*","*","*","*",12,34.3,11,31.4,7,20.0,18,51.4
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","N",303,301,99.3,298,"*","*","*","*",75,25.2,96,32.2,116,38.9,212,71.1
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""","Y",25,25,100.0,25,"*","*",6,24.0,"*","*",12,48.0,"*","*","*","*"
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""","N",329,327,99.4,327,"*","*",11,3.4,"*","*",176,53.8,"*","*","*","*"
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""","N",82,82,100.0,82,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Highland School","=""0250411""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Highland School","=""0250411""","N",118,118,100.0,118,"*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Humiston Alternative School","=""0250911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Humiston Alternative School","=""0250911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""","N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""","Y",25,25,100.0,25,"*","*","*","*",11,44.0,8,32.0,"*","*","*","*"
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""","N",151,151,100.0,151,"*","*","*","*",24,15.9,74,49.0,"*","*","*","*"
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""","Y",35,35,100.0,35,"*","*","*","*",12,34.3,13,37.1,"*","*","*","*"
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""","N",125,124,99.2,124,"*","*","*","*",11,8.9,65,52.4,"*","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Y",27,24,88.9,24,"*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","N",105,104,99.0,104,"*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Y",36,36,100.0,36,"*","*",8,22.2,13,36.1,"*","*",7,19.4,"*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","N",183,181,98.9,180,"*","*","*","*",44,24.4,44,24.4,80,44.4,124,68.9
"Colchester School District","=""0280011""","Bacon Academy Alternative Education","=""0280511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""","Y",36,36,100.0,36,"*","*","*","*",7,19.4,21,58.3,"*","*","*","*"
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""","N",165,165,100.0,165,"*","*","*","*",26,15.8,84,50.9,"*","*","*","*"
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""","Y",39,39,100.0,39,"*","*","*","*",8,20.5,22,56.4,"*","*","*","*"
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""","N",150,150,100.0,150,"*","*","*","*",16,10.7,79,52.7,"*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","N",100,100,100.0,100,"*","*","*","*","*","*","*","*","*","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Y",22,22,100.0,22,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","N",28,24,85.7,24,"*","*","*","*","*","*","*","*",7,29.2,"*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Y",154,154,100.0,154,"*","*",60,39.0,59,38.3,"*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","N",41,41,100.0,41,"*","*",10,24.4,21,51.2,"*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Y",150,150,100.0,149,25,16.8,43,28.9,63,42.3,"*","*","*","*",18,12.1
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","N",54,54,100.0,54,9,16.7,7,13.0,32,59.3,"*","*","*","*",6,11.1
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Y",95,95,100.0,95,"*","*","*","*",44,46.3,16,16.8,14,14.7,30,31.6
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","N",62,62,100.0,62,"*","*","*","*",18,29.0,16,25.8,15,24.2,31,50.0
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Y",97,95,97.9,95,"*","*",26,27.4,43,45.3,"*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","N",36,36,100.0,36,12,33.3,"*","*",14,38.9,"*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Y",62,62,100.0,62,"*","*",11,17.7,27,43.5,"*","*",10,16.1,"*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","N",44,44,100.0,44,"*","*","*","*",18,40.9,7,15.9,10,22.7,17,38.6
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Y",59,59,100.0,59,"*","*",12,20.3,32,54.2,9,15.3,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","N",83,83,100.0,83,"*","*",8,9.6,39,47.0,21,25.3,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Y",62,62,100.0,62,"*","*",11,17.7,31,50.0,"*","*",12,19.4,"*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","N",108,108,100.0,108,"*","*",13,12.0,48,44.4,"*","*",20,18.5,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Y",47,47,100.0,47,0,0.0,8,17.0,16,34.0,13,27.7,10,21.3,23,48.9
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","N",109,109,100.0,108,"*","*","*","*",44,40.7,20,18.5,30,27.8,50,46.3
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Y",73,72,98.6,72,"*","*",10,13.9,38,52.8,13,18.1,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","N",97,96,99.0,96,"*","*","*","*",52,54.2,20,20.8,15,15.6,35,36.5
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Y",68,68,100.0,68,"*","*",21,30.9,29,42.6,6,8.8,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","N",85,85,100.0,85,"*","*",18,21.2,42,49.4,17,20.0,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","J. M. Wright Technical High School","=""9002116""","Y",66,66,100.0,66,"*","*","*","*",36,54.5,7,10.6,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","J. M. Wright Technical High School","=""9002116""","N",49,49,100.0,49,"*","*","*","*",25,51.0,8,16.3,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Y",52,52,100.0,52,"*","*","*","*",19,36.5,17,32.7,9,17.3,26,50.0
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","N",112,111,99.1,111,0,0.0,"*","*",51,45.9,29,26.1,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Y",47,47,100.0,47,"*","*","*","*",27,57.4,6,12.8,9,19.1,15,31.9
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","N",122,122,100.0,121,"*","*","*","*",64,52.9,30,24.8,18,14.9,48,39.7
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Y",75,75,100.0,75,"*","*",20,26.7,38,50.7,"*","*",7,9.3,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","N",127,127,100.0,127,"*","*",20,15.7,61,48.0,"*","*",16,12.6,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Y",51,50,98.0,50,"*","*","*","*",17,34.0,8,16.0,9,18.0,17,34.0
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","N",70,70,100.0,70,"*","*",15,21.4,27,38.6,17,24.3,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Y",79,79,100.0,79,"*","*","*","*",50,63.3,13,16.5,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","N",113,113,100.0,113,"*","*","*","*",53,46.9,34,30.1,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Y",62,62,100.0,62,"*","*",12,19.4,24,38.7,12,19.4,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","N",75,75,100.0,75,"*","*",8,10.7,30,40.0,19,25.3,"*","*","*","*"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","N",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","Y",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","N",24,23,95.8,23,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""","Y",27,26,96.3,26,"*","*","*","*","*","*",17,65.4,"*","*","*","*"
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""","N",111,110,99.1,110,0,0.0,"*","*","*","*",69,62.7,"*","*","*","*"
"Coventry School District","=""0320011""","Coventry Academy","=""0320111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Coventry Academy","=""0320111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Y",13,13,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","N",98,97,99.0,97,"*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
