"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Special Education Status (SWD)"

"",,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Waterbury School District","=""1510011""",08,"N",1081,1073,99.3,1072,314,29.3,169,15.8,244,22.8,315,29.4,30,2.8,345,32.2,226
"Waterbury School District","=""1510011""",08,"Y",256,245,95.7,245,192,78.4,25,10.2,17,6.9,11,4.5,0,0.0,11,4.5,184
"Waterbury School District","=""1510011""",10,"N",1037,1007,97.1,996,262,26.3,253,25.4,320,32.1,97,9.7,64,6.4,161,16.2,219
"Waterbury School District","=""1510011""",10,"Y",212,198,93.4,195,141,72.3,38,19.5,"*","*","*","*",0,0.0,"*","*",176
"Waterford School District","=""1520011""",05,"N",164,164,100.0,164,"*","*","*","*",31,18.9,94,57.3,34,20.7,128,78.0,271
"Waterford School District","=""1520011""",05,"Y",35,34,97.1,34,7,20.6,10,29.4,9,26.5,"*","*","*","*",8,23.5,221
"Waterford School District","=""1520011""",08,"N",193,193,100.0,193,"*","*","*","*",24,12.4,126,65.3,36,18.7,162,83.9,273
"Waterford School District","=""1520011""",08,"Y",40,40,100.0,40,"*","*","*","*",10,25.0,6,15.0,0,0.0,6,15.0,213
"Waterford School District","=""1520011""",10,"N",180,176,97.8,176,"*","*","*","*",58,33.0,45,25.6,63,35.8,108,61.4,278
"Waterford School District","=""1520011""",10,"Y",32,29,90.6,29,"*","*","*","*",12,41.4,"*","*","*","*","*","*",223
"Watertown School District","=""1530011""",05,"N",177,177,100.0,177,"*","*","*","*",33,18.6,96,54.2,40,22.6,136,76.8,270
"Watertown School District","=""1530011""",05,"Y",34,34,100.0,34,7,20.6,11,32.4,11,32.4,"*","*","*","*","*","*",215
"Watertown School District","=""1530011""",08,"N",194,194,100.0,194,"*","*","*","*",35,18.0,121,62.4,21,10.8,142,73.2,263
"Watertown School District","=""1530011""",08,"Y",30,30,100.0,30,13,43.3,"*","*",7,23.3,"*","*",0,0.0,"*","*",207
"Watertown School District","=""1530011""",10,"N",190,181,95.3,181,"*","*","*","*","*","*","*","*","*","*","*","*",268
"Watertown School District","=""1530011""",10,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""",05,"N",683,682,99.9,682,11,1.6,27,4.0,97,14.2,344,50.4,203,29.8,547,80.2,278
"West Hartford School District","=""1550011""",05,"Y",67,66,98.5,66,18,27.3,17,25.8,"*","*",14,21.2,"*","*","*","*",216
"West Hartford School District","=""1550011""",08,"N",604,601,99.5,601,15,2.5,31,5.2,75,12.5,298,49.6,182,30.3,480,79.9,278
"West Hartford School District","=""1550011""",08,"Y",79,74,93.7,74,30,40.5,14,18.9,14,18.9,"*","*","*","*",16,21.6,215
"West Hartford School District","=""1550011""",10,"N",642,637,99.2,637,"*","*","*","*",89,14.0,134,21.0,399,62.6,533,83.7,307
"West Hartford School District","=""1550011""",10,"Y",92,86,93.5,86,17,19.8,17,19.8,30,34.9,13,15.1,9,10.5,22,25.6,230
"West Haven School District","=""1560011""",05,"N",421,419,99.5,419,7,1.7,47,11.2,111,26.5,192,45.8,62,14.8,254,60.6,259
"West Haven School District","=""1560011""",05,"Y",64,64,100.0,64,24,37.5,"*","*",20,31.3,"*","*",0,0.0,"*","*",202
"West Haven School District","=""1560011""",08,"N",368,367,99.7,367,64,17.4,48,13.1,84,22.9,140,38.1,31,8.4,171,46.6,242
"West Haven School District","=""1560011""",08,"Y",59,57,96.6,57,39,68.4,8,14.0,6,10.5,"*","*","*","*","*","*",199
"West Haven School District","=""1560011""",10,"N",344,331,96.2,331,31,9.4,44,13.3,121,36.6,64,19.3,71,21.5,135,40.8,254
"West Haven School District","=""1560011""",10,"Y",53,48,90.6,46,20,43.5,13,28.3,10,21.7,"*","*","*","*","*","*",201
"Westbrook School District","=""1540011""",05,"N",48,48,100.0,48,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",278
"Westbrook School District","=""1540011""",05,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""",08,"N",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*","*","*",302
"Westbrook School District","=""1540011""",08,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""",10,"N",83,83,100.0,83,"*","*","*","*",34,41.0,23,27.7,20,24.1,43,51.8,267
"Westbrook School District","=""1540011""",10,"Y",9,8,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""",05,"N",165,164,99.4,164,0,0.0,"*","*","*","*",70,42.7,81,49.4,151,92.1,300
"Weston School District","=""1570011""",05,"Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""",08,"N",176,176,100.0,176,"*","*","*","*","*","*","*","*","*","*","*","*",279
"Weston School District","=""1570011""",08,"Y",8,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""",10,"N",197,194,98.5,194,"*","*","*","*","*","*","*","*","*","*","*","*",297
"Weston School District","=""1570011""",10,"Y",9,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""",05,"N",406,406,100.0,406,"*","*","*","*",28,6.9,213,52.5,161,39.7,374,92.1,291
"Westport School District","=""1580011""",05,"Y",47,46,97.9,46,0,0.0,"*","*",15,32.6,18,39.1,"*","*","*","*",242
"Westport School District","=""1580011""",08,"N",408,403,98.8,403,"*","*","*","*",28,6.9,217,53.8,152,37.7,369,91.6,289
"Westport School District","=""1580011""",08,"Y",47,46,97.9,46,7,15.2,"*","*",18,39.1,15,32.6,"*","*","*","*",236
"Westport School District","=""1580011""",10,"N",418,414,99.0,414,"*","*","*","*",69,16.7,94,22.7,247,59.7,341,82.4,304
"Westport School District","=""1580011""",10,"Y",59,54,91.5,54,"*","*","*","*",30,55.6,8,14.8,6,11.1,14,25.9,244
"Wethersfield School District","=""1590011""",05,"N",223,223,100.0,223,"*","*","*","*",36,16.1,114,51.1,68,30.5,182,81.6,282
"Wethersfield School District","=""1590011""",05,"Y",35,35,100.0,35,7,20.0,10,28.6,11,31.4,"*","*","*","*",7,20.0,216
"Wethersfield School District","=""1590011""",08,"N",239,238,99.6,238,9,3.8,13,5.5,42,17.6,129,54.2,45,18.9,174,73.1,265
"Wethersfield School District","=""1590011""",08,"Y",39,39,100.0,39,18,46.2,8,20.5,9,23.1,"*","*","*","*","*","*",207
"Wethersfield School District","=""1590011""",10,"N",279,273,97.8,273,"*","*","*","*",87,31.9,77,28.2,90,33.0,167,61.2,274
"Wethersfield School District","=""1590011""",10,"Y",35,28,80.0,28,"*","*",6,21.4,11,39.3,"*","*","*","*","*","*",224
"Willington School District","=""1600011""",05,"N",23,23,100.0,23,0,0.0,"*","*","*","*","*","*","*","*","*","*",268
"Willington School District","=""1600011""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""",08,"N",41,41,100.0,41,"*","*",0,0.0,9,22.0,26,63.4,"*","*","*","*",265
"Willington School District","=""1600011""",08,"Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""",05,"N",284,282,99.3,282,0,0.0,"*","*","*","*",166,58.9,82,29.1,248,87.9,283
"Wilton School District","=""1610011""",05,"Y",58,58,100.0,58,"*","*","*","*",20,34.5,17,29.3,7,12.1,24,41.4,242
"Wilton School District","=""1610011""",08,"N",293,283,96.6,283,0,0.0,0,0.0,16,5.7,139,49.1,128,45.2,267,94.3,293
"Wilton School District","=""1610011""",08,"Y",49,47,95.9,47,"*","*","*","*",9,19.1,19,40.4,7,14.9,26,55.3,252
"Wilton School District","=""1610011""",10,"N",288,283,98.3,282,0,0.0,"*","*","*","*",78,27.7,167,59.2,245,86.9,308
"Wilton School District","=""1610011""",10,"Y",53,50,94.3,48,"*","*","*","*",19,39.6,11,22.9,13,27.1,24,50.0,267
"Winchester School District","=""1620011""",05,"N",67,67,100.0,67,"*","*",11,16.4,13,19.4,35,52.2,"*","*","*","*",250
"Winchester School District","=""1620011""",05,"Y",22,21,95.5,21,"*","*",6,28.6,"*","*","*","*",0,0.0,"*","*",203
"Winchester School District","=""1620011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""",10,"Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""",05,"N",208,207,99.5,207,32,15.5,45,21.7,43,20.8,74,35.7,13,6.3,87,42.0,232
"Windham School District","=""1630011""",05,"Y",43,43,100.0,43,24,55.8,"*","*",8,18.6,"*","*",0,0.0,"*","*",188
"Windham School District","=""1630011""",08,"N",203,202,99.5,202,58,28.7,37,18.3,35,17.3,58,28.7,14,6.9,72,35.6,231
"Windham School District","=""1630011""",08,"Y",46,44,95.7,44,37,84.1,"*","*","*","*","*","*",0,0.0,"*","*",181
"Windham School District","=""1630011""",10,"N",115,106,92.2,106,30,28.3,23,21.7,31,29.2,13,12.3,9,8.5,22,20.8,222
"Windham School District","=""1630011""",10,"Y",24,23,95.8,23,14,60.9,6,26.1,"*","*","*","*",0,0.0,"*","*",186
"Windsor Locks School District","=""1650011""",05,"N",106,106,100.0,106,"*","*",10,9.4,"*","*","*","*",23,21.7,"*","*",264
"Windsor Locks School District","=""1650011""",05,"Y",24,24,100.0,24,"*","*",10,41.7,"*","*","*","*",0,0.0,"*","*",198
"Windsor Locks School District","=""1650011""",08,"N",96,96,100.0,96,"*","*","*","*",28,29.2,46,47.9,10,10.4,56,58.3,255
"Windsor Locks School District","=""1650011""",08,"Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""",10,"N",102,98,96.1,98,"*","*","*","*",43,43.9,26,26.5,14,14.3,40,40.8,255
"Windsor Locks School District","=""1650011""",10,"Y",11,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""",05,"N",189,188,99.5,188,11,5.9,22,11.7,42,22.3,92,48.9,21,11.2,113,60.1,253
"Windsor School District","=""1640011""",05,"Y",43,43,100.0,43,20,46.5,13,30.2,"*","*","*","*",0,0.0,"*","*",192
"Windsor School District","=""1640011""",08,"N",196,195,99.5,195,13,6.7,19,9.7,35,17.9,90,46.2,38,19.5,128,65.6,263
"Windsor School District","=""1640011""",08,"Y",53,52,98.1,52,23,44.2,16,30.8,"*","*",7,13.5,"*","*","*","*",211
"Windsor School District","=""1640011""",10,"N",252,242,96.0,242,"*","*","*","*",88,36.4,53,21.9,65,26.9,118,48.8,266
"Windsor School District","=""1640011""",10,"Y",50,46,92.0,46,"*","*",16,34.8,11,23.9,0,0.0,"*","*","*","*",198
"Wolcott School District","=""1660011""",05,"N",160,160,100.0,160,0,0.0,"*","*","*","*",78,48.8,59,36.9,137,85.6,286
"Wolcott School District","=""1660011""",05,"Y",20,20,100.0,20,"*","*","*","*",8,40.0,"*","*","*","*","*","*",228
"Wolcott School District","=""1660011""",08,"N",207,207,100.0,207,"*","*","*","*",21,10.1,122,58.9,55,26.6,177,85.5,276
"Wolcott School District","=""1660011""",08,"Y",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*","*","*",216
"Wolcott School District","=""1660011""",10,"N",169,168,99.4,168,"*","*","*","*",65,38.7,44,26.2,49,29.2,93,55.4,271
"Wolcott School District","=""1660011""",10,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""",05,"N",89,89,100.0,89,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",313
"Woodbridge School District","=""1670011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""",10,"N",230,229,99.6,229,"*","*","*","*","*","*","*","*","*","*","*","*",280
"Woodstock Academy District","=""9030022""",10,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""",05,"N",101,101,100.0,101,"*","*","*","*","*","*","*","*","*","*","*","*",284
"Woodstock School District","=""1690011""",05,"Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""",08,"N",85,85,100.0,85,0,0.0,"*","*","*","*",53,62.4,26,30.6,79,92.9,285
"Woodstock School District","=""1690011""",08,"Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"

