"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Free/Reduced Price Meal Eligibility ("

"",,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Waterford School District","=""1520011""",08,"N",183,183,100.0,183,10,5.5,"*","*",18,9.8,113,61.7,"*","*","*","*",269
"Waterford School District","=""1520011""",10,"Y",34,29,85.3,29,"*","*",6,20.7,10,34.5,6,20.7,"*","*","*","*",238
"Waterford School District","=""1520011""",10,"N",178,176,98.9,176,7,4.0,6,3.4,60,34.1,41,23.3,62,35.2,103,58.5,276
"Watertown School District","=""1530011""",05,"Y",74,74,100.0,74,6,8.1,7,9.5,13,17.6,36,48.6,12,16.2,48,64.9,255
"Watertown School District","=""1530011""",05,"N",137,137,100.0,137,"*","*","*","*",31,22.6,64,46.7,29,21.2,93,67.9,265
"Watertown School District","=""1530011""",08,"Y",60,60,100.0,60,"*","*",9,15.0,14,23.3,26,43.3,"*","*","*","*",239
"Watertown School District","=""1530011""",08,"N",164,164,100.0,164,9,5.5,8,4.9,28,17.1,100,61.0,19,11.6,119,72.6,261
"Watertown School District","=""1530011""",10,"Y",45,40,88.9,40,"*","*","*","*",19,47.5,11,27.5,"*","*","*","*",255
"Watertown School District","=""1530011""",10,"N",164,160,97.6,160,"*","*","*","*",54,33.8,43,26.9,"*","*","*","*",268
"West Hartford School District","=""1550011""",05,"Y",144,144,100.0,144,17,11.8,20,13.9,35,24.3,61,42.4,11,7.6,72,50.0,243
"West Hartford School District","=""1550011""",05,"N",606,604,99.7,604,12,2.0,24,4.0,76,12.6,297,49.2,195,32.3,492,81.5,280
"West Hartford School District","=""1550011""",08,"Y",148,144,97.3,144,28,19.4,22,15.3,25,17.4,54,37.5,15,10.4,69,47.9,242
"West Hartford School District","=""1550011""",08,"N",535,531,99.3,531,17,3.2,23,4.3,64,12.1,257,48.4,170,32.0,427,80.4,279
"West Hartford School District","=""1550011""",10,"Y",167,159,95.2,159,14,8.8,20,12.6,42,26.4,39,24.5,44,27.7,83,52.2,263
"West Hartford School District","=""1550011""",10,"N",567,564,99.5,564,6,1.1,9,1.6,77,13.7,108,19.1,364,64.5,472,83.7,307
"West Haven School District","=""1560011""",05,"Y",313,311,99.4,311,"*","*",51,16.4,92,29.6,117,37.6,"*","*","*","*",242
"West Haven School District","=""1560011""",05,"N",172,172,100.0,172,"*","*","*","*",39,22.7,80,46.5,38,22.1,118,68.6,268
"West Haven School District","=""1560011""",08,"Y",264,262,99.2,262,78,29.8,41,15.6,57,21.8,70,26.7,16,6.1,86,32.8,229
"West Haven School District","=""1560011""",08,"N",163,162,99.4,162,25,15.4,15,9.3,33,20.4,73,45.1,16,9.9,89,54.9,247
"West Haven School District","=""1560011""",10,"Y",247,236,95.5,234,40,17.1,44,18.8,88,37.6,35,15.0,27,11.5,62,26.5,236
"West Haven School District","=""1560011""",10,"N",150,143,95.3,143,11,7.7,13,9.1,43,30.1,31,21.7,45,31.5,76,53.1,266
"Westbrook School District","=""1540011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""",05,"N",54,54,100.0,54,"*","*","*","*","*","*","*","*","*","*","*","*",266
"Westbrook School District","=""1540011""",08,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""",08,"N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*","*","*",299
"Westbrook School District","=""1540011""",10,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""",10,"N",77,76,98.7,75,"*","*","*","*","*","*","*","*","*","*","*","*",266
"Weston School District","=""1570011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""",05,"N",179,177,98.9,177,"*","*","*","*","*","*","*","*","*","*","*","*",297
"Weston School District","=""1570011""",08,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""",08,"N",178,176,98.9,176,"*","*","*","*","*","*","*","*","*","*","*","*",277
"Weston School District","=""1570011""",10,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""",10,"N",198,193,97.5,193,"*","*","*","*","*","*","*","*","*","*","*","*",296
"Westport School District","=""1580011""",05,"Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""",05,"N",433,433,100.0,433,"*","*","*","*",40,9.2,220,50.8,161,37.2,381,88.0,288
"Westport School District","=""1580011""",08,"Y",26,26,100.0,26,"*","*","*","*",6,23.1,7,26.9,"*","*","*","*",247
"Westport School District","=""1580011""",08,"N",429,423,98.6,423,"*","*","*","*",40,9.5,225,53.2,148,35.0,373,88.2,286
"Westport School District","=""1580011""",10,"Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""",10,"N",457,449,98.2,449,"*","*","*","*","*","*","*","*","*","*","*","*",298
"Wethersfield School District","=""1590011""",05,"Y",39,39,100.0,39,"*","*","*","*",8,20.5,15,38.5,8,20.5,23,59.0,258
"Wethersfield School District","=""1590011""",05,"N",219,219,100.0,219,"*","*","*","*",39,17.8,104,47.5,62,28.3,166,75.8,275
"Wethersfield School District","=""1590011""",08,"Y",51,50,98.0,50,"*","*",8,16.0,11,22.0,18,36.0,"*","*","*","*",240
"Wethersfield School District","=""1590011""",08,"N",227,227,100.0,227,19,8.4,"*","*",40,17.6,114,50.2,"*","*","*","*",260
"Wethersfield School District","=""1590011""",10,"Y",58,52,89.7,52,"*","*",9,17.3,27,51.9,9,17.3,"*","*","*","*",243
"Wethersfield School District","=""1590011""",10,"N",257,249,96.9,249,8,3.2,12,4.8,71,28.5,71,28.5,87,34.9,158,63.5,275
"Willington School District","=""1600011""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""",05,"N",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*","*","*",257
"Willington School District","=""1600011""",08,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""",08,"N",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*","*","*",258
"Wilton School District","=""1610011""",05,"Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""",05,"N",336,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""",10,"N",337,329,97.6,326,"*","*","*","*","*","*","*","*","*","*","*","*",302
"Winchester School District","=""1620011""",05,"Y",55,55,100.0,55,"*","*",10,18.2,14,25.5,19,34.5,"*","*","*","*",232
"Winchester School District","=""1620011""",05,"N",34,33,97.1,33,"*","*",7,21.2,"*","*",18,54.5,"*","*","*","*",249
"Winchester School District","=""1620011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""",10,"N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""",05,"Y",193,192,99.5,192,55,28.6,47,24.5,42,21.9,42,21.9,6,3.1,48,25.0,213
"Windham School District","=""1630011""",05,"N",58,58,100.0,58,"*","*","*","*",9,15.5,35,60.3,7,12.1,42,72.4,263
"Windham School District","=""1630011""",08,"Y",207,204,98.6,204,88,43.1,36,17.6,35,17.2,39,19.1,6,2.9,45,22.1,215
"Windham School District","=""1630011""",08,"N",42,42,100.0,42,7,16.7,"*","*","*","*",20,47.6,8,19.0,28,66.7,253
"Windham School District","=""1630011""",10,"Y",117,108,92.3,108,41,38.0,24,22.2,31,28.7,"*","*","*","*",12,11.1,209
"Windham School District","=""1630011""",10,"N",23,21,91.3,21,"*","*","*","*","*","*",6,28.6,"*","*","*","*",248
"Windsor Locks School District","=""1650011""",05,"Y",53,53,100.0,53,"*","*",8,15.1,19,35.8,14,26.4,"*","*","*","*",232
"Windsor Locks School District","=""1650011""",05,"N",77,77,100.0,77,"*","*",12,15.6,19,24.7,24,31.2,"*","*","*","*",265
"Windsor Locks School District","=""1650011""",08,"Y",34,34,100.0,34,"*","*","*","*",8,23.5,11,32.4,"*","*","*","*",234
"Windsor Locks School District","=""1650011""",08,"N",78,77,98.7,77,"*","*","*","*",24,31.2,36,46.8,8,10.4,44,57.1,253
"Windsor Locks School District","=""1650011""",10,"Y",40,36,90.0,36,6,16.7,"*","*",18,50.0,"*","*","*","*","*","*",233
"Windsor Locks School District","=""1650011""",10,"N",73,71,97.3,71,"*","*","*","*",26,36.6,23,32.4,11,15.5,34,47.9,258
"Windsor School District","=""1640011""",05,"Y",82,82,100.0,82,19,23.2,22,26.8,14,17.1,20,24.4,7,8.5,27,32.9,226
"Windsor School District","=""1640011""",05,"N",150,149,99.3,149,12,8.1,13,8.7,37,24.8,73,49.0,14,9.4,87,58.4,251
"Windsor School District","=""1640011""",08,"Y",106,105,99.1,105,23,21.9,15,14.3,17,16.2,39,37.1,11,10.5,50,47.6,243
"Windsor School District","=""1640011""",08,"N",143,142,99.3,142,13,9.2,20,14.1,23,16.2,58,40.8,28,19.7,86,60.6,259
"Windsor School District","=""1640011""",10,"Y",125,115,92.0,115,18,15.7,30,26.1,37,32.2,19,16.5,11,9.6,30,26.1,233
"Windsor School District","=""1640011""",10,"N",177,173,97.7,173,"*","*","*","*",62,35.8,34,19.7,55,31.8,89,51.4,270
"Wolcott School District","=""1660011""",05,"Y",44,44,100.0,44,"*","*","*","*",10,22.7,19,43.2,10,22.7,29,65.9,265
"Wolcott School District","=""1660011""",05,"N",136,136,100.0,136,"*","*","*","*",17,12.5,64,47.1,50,36.8,114,83.8,285
"Wolcott School District","=""1660011""",08,"Y",39,39,100.0,39,"*","*","*","*","*","*",19,48.7,8,20.5,27,69.2,259
"Wolcott School District","=""1660011""",08,"N",195,195,100.0,195,10,5.1,7,3.6,22,11.3,108,55.4,48,24.6,156,80.0,271
"Wolcott School District","=""1660011""",10,"Y",48,47,97.9,47,"*","*",6,12.8,22,46.8,9,19.1,"*","*","*","*",242
"Wolcott School District","=""1660011""",10,"N",139,139,100.0,139,"*","*","*","*",50,36.0,35,25.2,45,32.4,80,57.6,273
"Woodbridge School District","=""1670011""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""",05,"N",86,86,100.0,86,"*","*",0,0.0,"*","*","*","*","*","*","*","*",311
"Woodstock Academy District","=""9030022""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""",05,"Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""",05,"N",96,96,100.0,96,"*","*","*","*","*","*","*","*","*","*","*","*",279
"Woodstock School District","=""1690011""",08,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""",08,"N",88,87,98.9,87,"*","*","*","*","*","*","*","*","*","*","*","*",280

