"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Gender"

"",,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Trumbull School District","=""1440011""",08,"F",233,231,99.1,231,"*","*","*","*",35,15.2,112,48.5,73,31.6,185,80.1,279
"Trumbull School District","=""1440011""",08,"M",228,226,99.1,226,10,4.4,13,5.8,31,13.7,103,45.6,69,30.5,172,76.1,274
"Trumbull School District","=""1440011""",10,"F",307,302,98.4,302,"*","*","*","*",52,17.2,71,23.5,167,55.3,238,78.8,299
"Trumbull School District","=""1440011""",10,"M",254,249,98.0,249,"*","*","*","*",55,22.1,52,20.9,131,52.6,183,73.5,295
"Unified School District #2","=""3470015""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""",08,"F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""",08,"M",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""",10,"F",15,11,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""",10,"M",25,24,96.0,24,11,45.8,7,29.2,6,25.0,0,0.0,0,0.0,0,0.0,192
"Union School District","=""1450011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""",05,"F",117,117,100.0,117,9,7.7,15,12.8,33,28.2,49,41.9,11,9.4,60,51.3,248
"Vernon School District","=""1460011""",05,"M",120,120,100.0,120,13,10.8,18,15.0,29,24.2,46,38.3,14,11.7,60,50.0,246
"Vernon School District","=""1460011""",08,"F",94,94,100.0,94,"*","*",19,20.2,16,17.0,46,48.9,"*","*","*","*",242
"Vernon School District","=""1460011""",08,"M",113,111,98.2,111,18,16.2,13,11.7,15,13.5,55,49.5,10,9.0,65,58.6,247
"Vernon School District","=""1460011""",10,"F",115,113,98.3,113,11,9.7,23,20.4,41,36.3,19,16.8,19,16.8,38,33.6,244
"Vernon School District","=""1460011""",10,"M",84,83,98.8,82,11,13.4,15,18.3,25,30.5,16,19.5,15,18.3,31,37.8,246
"Voluntown School District","=""1470011""",05,"F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""",05,"M",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""",08,"F",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""",08,"M",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""",05,"F",217,217,100.0,217,"*","*","*","*",42,19.4,104,47.9,42,19.4,146,67.3,264
"Wallingford School District","=""1480011""",05,"M",233,232,99.6,232,11,4.7,16,6.9,45,19.4,116,50.0,44,19.0,160,69.0,263
"Wallingford School District","=""1480011""",08,"F",239,236,98.7,236,6,2.5,9,3.8,49,20.8,123,52.1,49,20.8,172,72.9,269
"Wallingford School District","=""1480011""",08,"M",236,233,98.7,233,20,8.6,13,5.6,32,13.7,117,50.2,51,21.9,168,72.1,267
"Wallingford School District","=""1480011""",10,"F",251,250,99.6,250,8,3.2,20,8.0,96,38.4,70,28.0,56,22.4,126,50.4,264
"Wallingford School District","=""1480011""",10,"M",220,215,97.7,215,11,5.1,15,7.0,67,31.2,59,27.4,63,29.3,122,56.7,270
"Waterbury School District","=""1510011""",05,"F",660,660,100.0,659,160,24.3,163,24.7,175,26.6,144,21.9,17,2.6,161,24.4,216
"Waterbury School District","=""1510011""",05,"M",760,760,100.0,760,194,25.5,152,20.0,174,22.9,203,26.7,37,4.9,240,31.6,220
"Waterbury School District","=""1510011""",08,"F",671,663,98.8,663,220,33.2,108,16.3,154,23.2,166,25.0,15,2.3,181,27.3,221
"Waterbury School District","=""1510011""",08,"M",666,655,98.3,654,286,43.7,86,13.1,107,16.4,160,24.5,15,2.3,175,26.8,215
"Waterbury School District","=""1510011""",10,"F",621,595,95.8,590,178,30.2,146,24.7,181,30.7,56,9.5,29,4.9,85,14.4,216
"Waterbury School District","=""1510011""",10,"M",629,610,97.0,601,225,37.4,145,24.1,154,25.6,42,7.0,35,5.8,77,12.8,209
"Waterford School District","=""1520011""",05,"F",107,107,100.0,107,"*","*","*","*",22,20.6,55,51.4,20,18.7,75,70.1,262
"Waterford School District","=""1520011""",05,"M",92,91,98.9,91,"*","*","*","*",18,19.8,45,49.5,16,17.6,61,67.0,263
"Waterford School District","=""1520011""",08,"F",109,109,100.0,109,"*","*","*","*",16,14.7,68,62.4,15,13.8,83,76.1,265
"Waterford School District","=""1520011""",08,"M",124,124,100.0,124,"*","*","*","*",18,14.5,64,51.6,21,16.9,85,68.5,261
"Waterford School District","=""1520011""",10,"F",115,109,94.8,109,"*","*","*","*",39,35.8,26,23.9,32,29.4,58,53.2,269
"Waterford School District","=""1520011""",10,"M",97,96,99.0,96,"*","*","*","*",31,32.3,21,21.9,33,34.4,54,56.3,272
"Watertown School District","=""1530011""",05,"F",95,95,100.0,95,"*","*","*","*",20,21.1,46,48.4,18,18.9,64,67.4,260
"Watertown School District","=""1530011""",05,"M",116,116,100.0,116,7,6.0,8,6.9,24,20.7,54,46.6,23,19.8,77,66.4,262
"Watertown School District","=""1530011""",08,"F",106,106,100.0,106,"*","*","*","*",24,22.6,57,53.8,15,14.2,72,67.9,262
"Watertown School District","=""1530011""",08,"M",118,118,100.0,118,"*","*",11,9.3,18,15.3,69,58.5,"*","*","*","*",249
"Watertown School District","=""1530011""",10,"F",110,105,95.5,105,"*","*","*","*",37,35.2,34,32.4,25,23.8,59,56.2,268
"Watertown School District","=""1530011""",10,"M",99,95,96.0,95,"*","*","*","*",36,37.9,20,21.1,24,25.3,44,46.3,261
"West Hartford School District","=""1550011""",05,"F",374,373,99.7,373,11,2.9,23,6.2,60,16.1,170,45.6,109,29.2,279,74.8,275
"West Hartford School District","=""1550011""",05,"M",376,375,99.7,375,18,4.8,21,5.6,51,13.6,188,50.1,97,25.9,285,76.0,271
"West Hartford School District","=""1550011""",08,"F",311,309,99.4,309,12,3.9,26,8.4,41,13.3,147,47.6,83,26.9,230,74.4,272
"West Hartford School District","=""1550011""",08,"M",372,366,98.4,366,33,9.0,19,5.2,48,13.1,164,44.8,102,27.9,266,72.7,269
"West Hartford School District","=""1550011""",10,"F",367,362,98.6,362,8,2.2,20,5.5,68,18.8,73,20.2,193,53.3,266,73.5,293
"West Hartford School District","=""1550011""",10,"M",367,361,98.4,361,12,3.3,9,2.5,51,14.1,74,20.5,215,59.6,289,80.1,302
"West Haven School District","=""1560011""",05,"F",257,257,100.0,257,13,5.1,30,11.7,82,31.9,107,41.6,25,9.7,132,51.4,250
"West Haven School District","=""1560011""",05,"M",228,226,99.1,226,18,8.0,32,14.2,49,21.7,90,39.8,37,16.4,127,56.2,252
"West Haven School District","=""1560011""",08,"F",216,215,99.5,215,50,23.3,27,12.6,45,20.9,77,35.8,16,7.4,93,43.3,237
"West Haven School District","=""1560011""",08,"M",211,209,99.1,209,53,25.4,29,13.9,45,21.5,66,31.6,16,7.7,82,39.2,235
"West Haven School District","=""1560011""",10,"F",190,183,96.3,182,20,11.0,23,12.6,63,34.6,37,20.3,39,21.4,76,41.8,253
"West Haven School District","=""1560011""",10,"M",207,196,94.7,195,31,15.9,34,17.4,68,34.9,29,14.9,33,16.9,62,31.8,243
"Westbrook School District","=""1540011""",05,"F",21,21,100.0,21,0,0.0,"*","*","*","*",12,57.1,"*","*","*","*",269
"Westbrook School District","=""1540011""",05,"M",39,39,100.0,39,"*","*","*","*","*","*",18,46.2,"*","*","*","*",265
"Westbrook School District","=""1540011""",08,"F",31,31,100.0,31,"*","*","*","*","*","*",12,38.7,16,51.6,28,90.3,300
"Westbrook School District","=""1540011""",08,"M",22,22,100.0,22,0,0.0,0,0.0,"*","*",10,45.5,"*","*","*","*",292
"Westbrook School District","=""1540011""",10,"F",47,47,100.0,47,"*","*","*","*",21,44.7,13,27.7,9,19.1,22,46.8,264
"Westbrook School District","=""1540011""",10,"M",45,44,97.8,43,"*","*","*","*",16,37.2,11,25.6,11,25.6,22,51.2,264
"Weston School District","=""1570011""",05,"F",97,95,97.9,95,"*","*","*","*",9,9.5,37,38.9,45,47.4,82,86.3,295
"Weston School District","=""1570011""",05,"M",86,86,100.0,86,0,0.0,"*","*","*","*",38,44.2,40,46.5,78,90.7,296
"Weston School District","=""1570011""",08,"F",88,88,100.0,88,0,0.0,"*","*","*","*",54,61.4,18,20.5,72,81.8,273
"Weston School District","=""1570011""",08,"M",96,94,97.9,94,"*","*","*","*",8,8.5,56,59.6,27,28.7,83,88.3,281
"Weston School District","=""1570011""",10,"F",97,97,100.0,97,0,0.0,"*","*","*","*",26,26.8,56,57.7,82,84.5,301
"Weston School District","=""1570011""",10,"M",109,104,95.4,104,"*","*","*","*",29,27.9,25,24.0,46,44.2,71,68.3,289
"Westport School District","=""1580011""",05,"F",222,221,99.5,221,"*","*","*","*",23,10.4,122,55.2,66,29.9,188,85.1,280
"Westport School District","=""1580011""",05,"M",231,231,100.0,231,0,0.0,"*","*","*","*",109,47.2,97,42.0,206,89.2,292
"Westport School District","=""1580011""",08,"F",218,213,97.7,213,"*","*","*","*",24,11.3,112,52.6,66,31.0,178,83.6,278
"Westport School District","=""1580011""",08,"M",237,236,99.6,236,"*","*","*","*",22,9.3,120,50.8,87,36.9,207,87.7,289
"Westport School District","=""1580011""",10,"F",225,222,98.7,222,"*","*","*","*",54,24.3,49,22.1,111,50.0,160,72.1,293
"Westport School District","=""1580011""",10,"M",252,246,97.6,246,"*","*","*","*",45,18.3,53,21.5,142,57.7,195,79.3,301
"Wethersfield School District","=""1590011""",05,"F",127,127,100.0,127,"*","*","*","*",22,17.3,57,44.9,40,31.5,97,76.4,276
"Wethersfield School District","=""1590011""",05,"M",131,131,100.0,131,"*","*","*","*",25,19.1,62,47.3,30,22.9,92,70.2,269
"Wethersfield School District","=""1590011""",08,"F",138,138,100.0,138,13,9.4,9,6.5,30,21.7,66,47.8,20,14.5,86,62.3,257
"Wethersfield School District","=""1590011""",08,"M",140,139,99.3,139,14,10.1,12,8.6,21,15.1,66,47.5,26,18.7,92,66.2,256
"Wethersfield School District","=""1590011""",10,"F",160,156,97.5,156,"*","*","*","*",49,31.4,48,30.8,43,27.6,91,58.3,267
"Wethersfield School District","=""1590011""",10,"M",155,145,93.5,145,7,4.8,9,6.2,49,33.8,32,22.1,48,33.1,80,55.2,272
"Willington School District","=""1600011""",05,"F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""",05,"M",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""",08,"F",23,23,100.0,23,"*","*",0,0.0,"*","*",11,47.8,"*","*","*","*",255
"Willington School District","=""1600011""",08,"M",30,29,96.7,29,"*","*","*","*","*","*",18,62.1,"*","*","*","*",260
"Wilton School District","=""1610011""",05,"F",173,171,98.8,171,"*","*","*","*",25,14.6,97,56.7,42,24.6,139,81.3,276
"Wilton School District","=""1610011""",05,"M",169,169,100.0,169,"*","*","*","*",27,16.0,86,50.9,47,27.8,133,78.7,276
"Wilton School District","=""1610011""",08,"F",163,156,95.7,156,"*","*","*","*",9,5.8,81,51.9,61,39.1,142,91.0,287
"Wilton School District","=""1610011""",08,"M",179,174,97.2,174,"*","*","*","*",16,9.2,77,44.3,74,42.5,151,86.8,287
"Wilton School District","=""1610011""",10,"F",179,174,97.2,173,0,0.0,"*","*","*","*",48,27.7,84,48.6,132,76.3,296
"Wilton School District","=""1610011""",10,"M",162,159,98.1,157,"*","*","*","*",18,11.5,41,26.1,96,61.1,137,87.3,309
"Winchester School District","=""1620011""",05,"F",48,48,100.0,48,"*","*",11,22.9,8,16.7,21,43.8,"*","*","*","*",234
"Winchester School District","=""1620011""",05,"M",41,40,97.6,40,"*","*",6,15.0,10,25.0,16,40.0,"*","*","*","*",243
"Winchester School District","=""1620011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""",05,"F",106,105,99.1,105,25,23.8,25,23.8,19,18.1,29,27.6,7,6.7,36,34.3,224
"Windham School District","=""1630011""",05,"M",145,145,100.0,145,31,21.4,28,19.3,32,22.1,48,33.1,6,4.1,54,37.2,225
"Windham School District","=""1630011""",08,"F",122,120,98.4,120,41,34.2,25,20.8,"*","*",28,23.3,"*","*","*","*",221
"Windham School District","=""1630011""",08,"M",127,126,99.2,126,54,42.9,14,11.1,17,13.5,31,24.6,10,7.9,41,32.5,222
"Windham School District","=""1630011""",10,"F",56,50,89.3,50,11,22.0,15,30.0,12,24.0,6,12.0,6,12.0,12,24.0,226
"Windham School District","=""1630011""",10,"M",83,79,95.2,79,33,41.8,14,17.7,21,26.6,"*","*","*","*",11,13.9,209
"Windsor Locks School District","=""1650011""",05,"F",60,60,100.0,60,"*","*","*","*",13,21.7,19,31.7,14,23.3,33,55.0,258
"Windsor Locks School District","=""1650011""",05,"M",70,70,100.0,70,"*","*",13,18.6,25,35.7,19,27.1,"*","*","*","*",246
"Windsor Locks School District","=""1650011""",08,"F",53,53,100.0,53,"*","*",8,15.1,14,26.4,25,47.2,"*","*","*","*",248
"Windsor Locks School District","=""1650011""",08,"M",59,58,98.3,58,"*","*","*","*",18,31.0,22,37.9,"*","*","*","*",246
"Windsor Locks School District","=""1650011""",10,"F",59,54,91.5,54,"*","*","*","*",23,42.6,13,24.1,8,14.8,21,38.9,250
"Windsor Locks School District","=""1650011""",10,"M",54,53,98.1,53,"*","*",7,13.2,21,39.6,14,26.4,"*","*","*","*",250
"Windsor School District","=""1640011""",05,"F",109,108,99.1,108,13,12.0,13,12.0,27,25.0,45,41.7,10,9.3,55,50.9,244
"Windsor School District","=""1640011""",05,"M",123,123,100.0,123,18,14.6,22,17.9,24,19.5,48,39.0,11,8.9,59,48.0,240
"Windsor School District","=""1640011""",08,"F",119,119,100.0,119,13,10.9,16,13.4,25,21.0,50,42.0,15,12.6,65,54.6,253
"Windsor School District","=""1640011""",08,"M",130,128,98.5,128,23,18.0,19,14.8,15,11.7,47,36.7,24,18.8,71,55.5,252
"Windsor School District","=""1640011""",10,"F",163,157,96.3,157,11,7.0,21,13.4,55,35.0,29,18.5,41,26.1,70,44.6,259
"Windsor School District","=""1640011""",10,"M",139,131,94.2,131,12,9.2,26,19.8,44,33.6,24,18.3,25,19.1,49,37.4,250
"Wolcott School District","=""1660011""",05,"F",88,88,100.0,88,"*","*",0,0.0,"*","*",42,47.7,32,36.4,74,84.1,286
"Wolcott School District","=""1660011""",05,"M",92,92,100.0,92,"*","*","*","*",15,16.3,41,44.6,28,30.4,69,75.0,274
"Wolcott School District","=""1660011""",08,"F",119,119,100.0,119,"*","*","*","*",12,10.1,77,64.7,23,19.3,100,84.0,270
"Wolcott School District","=""1660011""",08,"M",115,115,100.0,115,9,7.8,9,7.8,14,12.2,50,43.5,33,28.7,83,72.2,268
"Wolcott School District","=""1660011""",10,"F",92,92,100.0,92,"*","*","*","*",37,40.2,21,22.8,25,27.2,46,50.0,266
"Wolcott School District","=""1660011""",10,"M",95,94,98.9,94,"*","*","*","*",35,37.2,23,24.5,25,26.6,48,51.1,265
"Woodbridge School District","=""1670011""",05,"F",48,48,100.0,48,"*","*",0,0.0,"*","*",16,33.3,29,60.4,45,93.8,311
"Woodbridge School District","=""1670011""",05,"M",47,47,100.0,47,0,0.0,"*","*","*","*",17,36.2,27,57.4,44,93.6,303
"Woodstock Academy District","=""9030022""",10,"F",128,128,100.0,128,"*","*","*","*",41,32.0,28,21.9,42,32.8,70,54.7,271
"Woodstock Academy District","=""9030022""",10,"M",117,116,99.1,116,"*","*","*","*",24,20.7,27,23.3,51,44.0,78,67.2,281
"Woodstock School District","=""1690011""",05,"F",52,52,100.0,52,"*","*","*","*","*","*",29,55.8,17,32.7,46,88.5,280
"Woodstock School District","=""1690011""",05,"M",61,60,98.4,60,"*","*","*","*","*","*",30,50.0,18,30.0,48,80.0,276
"Woodstock School District","=""1690011""",08,"F",54,54,100.0,54,"*","*","*","*","*","*",29,53.7,17,31.5,46,85.2,279
"Woodstock School District","=""1690011""",08,"M",46,45,97.8,45,"*","*",0,0.0,"*","*",29,64.4,11,24.4,40,88.9,279

