"FTE Staffing Report for Trend"

"",,,,"Year",,,,
="Tolland School District",="Birch Grove Primary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.0,1.0
,="Tolland High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0,6.0,6.0,6.0,6.0
,="Tolland Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
,="Tolland Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0,3.0,3.0,3.0,2.0
="Torrington School District",="East School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3,1.5,1.4,2.1,1.0
,="Forbes School",="Counselors  Social Workers  and School Psychologists",="Certified",2.1,2.0,2.0,2.0,2.0
,="Southwest School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.2,1.3,1.4,1.5
,="Torringford School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3,1.3,1.4,1.0,2.5
,="Torrington High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.6,7.9,7.9,7.4,8.5
,="Torrington Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.6,5.7,4.9,5.9,5.5
,="Vogel-Wetmore School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.2,2.2,2.2,2.2
,="Other",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,.,0.8
="Trumbull School District",="Booth Hill School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3,1.8,1.7,2.0,2.0
,="Daniels Farm School",="Counselors  Social Workers  and School Psychologists",="Certified",1.8,1.3,1.3,1.8,1.8
,="Frenchtown Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",3.4,3.6,3.6,3.8,3.7
,="Head Start",="Counselors  Social Workers  and School Psychologists",="Certified",0.2,0.2,0.2,0.2,0.2
,="Hillcrest Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.5,4.5,5.0,5.6,5.7
,="Jane Ryan School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.5,1.7,1.5,1.6
,="Madison Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.8,6.3,5.8,6.3,5.5
,="Middlebrook School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,1.8,2.6
,="Tashua School",="Counselors  Social Workers  and School Psychologists",="Certified",1.8,1.4,1.4,1.6,0.8
,="Trumbull Early Childhood Education Center",="Counselors  Social Workers  and School Psychologists",="Certified",2.4,2.6,2.7,2.6,2.6
,="Trumbull High School",="Counselors  Social Workers  and School Psychologists",="Certified",18.1,18.1,18.1,19.1,21.1
,="Other",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,.,0.1
="Unified School District #1",="Bergin Correctional Institution",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,.,.,.,.
,"Bridgeport Correctional Center","Counselors  Social Workers  and School Psychologists","Certified",0.2,0.2,0.2,0.2,.
,"Cheshire Correctional Institution","Counselors  Social Workers  and School Psychologists","Certified",0.6,0.6,0.6,0.6,1.0
,="Corrigan/Radgowski Correctional Institution",="Counselors  Social Workers  and School Psychologists",="Certified",2.2,2.2,2.2,2.2,2.0
,="Enfield Correctional Institution",="Counselors  Social Workers  and School Psychologists",="Certified",0.4,0.4,.,.,.
,"Garner Correctional Institution","Counselors  Social Workers  and School Psychologists","Certified",0.2,0.2,0.2,1.4,1.0
,="Gates Correctional Institution",="Counselors  Social Workers  and School Psychologists",="Certified",0.4,.,.,.,.
,"Hartford Correctional Center","Counselors  Social Workers  and School Psychologists","Certified",0.2,1.0,1.0,1.0,1.0
,="MacDougall/Walker Correctional Institution",="Counselors  Social Workers  and School Psychologists",="Certified",1.4,1.4,1.6,0.6,1.0
,="Manson Youth Institution",="Counselors  Social Workers  and School Psychologists",="Certified",5.8,5.8,6.8,5.7,7.0
,="New Haven Correctional Center",="Counselors  Social Workers  and School Psychologists",="Certified",0.2,0.2,0.2,0.2,.
,"Osborn Correctional Institution","Counselors  Social Workers  and School Psychologists","Certified",1.4,1.0,0.4,0.4,.
,"Robinson Correctional Institution","Counselors  Social Workers  and School Psychologists","Certified",1.2,1.2,1.4,1.4,2.0
,="Willard/Cybulski Correctional Institution",="Counselors  Social Workers  and School Psychologists",="Certified",0.4,0.4,0.2,0.2,.
,"York Correctional Institution","Counselors  Social Workers  and School Psychologists","Certified",1.8,2.2,1.8,1.8,2.0
,="Brooklyn Correctional Institution",="Counselors  Social Workers  and School Psychologists",="Certified",.,0.2,0.2,0.2,.
,"Northern Correctional Institution","Counselors  Social Workers  and School Psychologists","Certified",.,.,0.2,0.2,.
"Unified School District #2","Children's Place School","Counselors  Social Workers  and School Psychologists","Certified",3.0,2.0,2.0,1.0,1.0
,="Riverview School",="Counselors  Social Workers  and School Psychologists",="Certified",6.0,5.0,5.0,4.0,4.0
,="Walter G. Cady School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0,5.0,6.0,8.0,6.0
,="No Nexus Unit",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,.,1.0
="Vernon School District",="Northeast School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.0,1.4,2.4,1.5
,="Center Road School",="Counselors  Social Workers  and School Psychologists",="Certified",2.3,2.0,4.4,3.4,4.0
,="Lake Street School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.4,1.4,1.0
,="Maple Street School",="Counselors  Social Workers  and School Psychologists",="Certified",1.8,1.8,2.2,2.2,2.0
,="Rockville High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.1,9.2,8.8,8.2,8.2
,="Skinner Road School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,2.0,2.4,2.4,1.5
,="Vernon Center Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",6.0,6.0,6.0,6.0,5.4
,="Loveland Hill School",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,.,1.0
="Voluntown School District",="Voluntown Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6,1.6,1.6,1.6,1.6
="Wallingford School District",="Highland School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,2.0,2.0,2.0,1.5
,="A.R.T.S. Academy",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
,="Cook Hill School",="Counselors  Social Workers  and School Psychologists",="Certified",3.5,3.5,3.5,3.3,3.3
,="Dag Hammarskjold Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.4,5.4,5.4,4.4,5.4
,="Evarts C. Stevens School",="Counselors  Social Workers  and School Psychologists",="Certified",1.8,1.5,1.5,1.5,2.0
,="James H. Moran Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.1,5.1,5.0,5.0,5.0
,="Lyman Hall High School",="Counselors  Social Workers  and School Psychologists",="Certified",8.3,8.1,8.6,8.7,8.1
,="Mark T. Sheehan High School",="Counselors  Social Workers  and School Psychologists",="Certified",6.3,6.3,5.3,6.3,5.8
,="Moses Y. Beach School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4,1.4,1.4,1.5,1.5
,="Parker Farms School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
,="Pond Hill School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.5,1.5,1.5,1.6
,="Rock Hill School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6,1.6,1.6,1.0,2.0
,="Yalesville School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0,3.0,1.0,2.0,2.0
,="Harvest Park",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,1.0,1.0,1.0
="Waterbury School District",="Brooklyn Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",0.5,.,.,.,.
,"West Side Middle School","Counselors  Social Workers  and School Psychologists","Certified",5.5,5.5,4.5,5.5,6.0
,="Washington School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.2,1.2,0.9,1.0
,="B. W. Tinker School",="Counselors  Social Workers  and School Psychologists",="Certified",2.5,2.0,2.0,1.0,1.0
,="Barnard School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,.,.,.,.
,"Bucks Hill School","Counselors  Social Workers  and School Psychologists","Certified",2.5,2.5,2.5,2.0,2.5
,="Bunker Hill School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.8,1.8,1.8,1.0
,="Carrington School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2,2.5,1.0,1.5,.
,"Crosby High School","Counselors  Social Workers  and School Psychologists","Certified",7.0,7.8,7.8,6.8,7.8
,="Driggs School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.5,3.0,3.0,4.0
,="Enlightenment School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.5,2.5,2.5,2.0
,="F. J. Kingsbury School",="Counselors  Social Workers  and School Psychologists",="Certified",0.5,0.5,1.0,1.0,1.0
,="Gilmartin School",="Counselors  Social Workers  and School Psychologists",="Certified",2.9,1.6,1.8,2.8,3.0
,="H. S. Chase School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.5,2.5,2.5,2.5
,="Hopeville School",="Counselors  Social Workers  and School Psychologists",="Certified",3.2,1.3,1.3,1.4,2.5
,="John F. Kennedy High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.0,7.0,7.0,7.0,8.0
,="Maloney Interdistrict Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,2.6,2.1,2.1,2.5
,="Margaret M. Generali Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.3,1.8,1.8,2.0
,="Michael F. Wallace Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0,5.5,5.6,5.6,6.0
,="North End Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.5,5.5,6.5,5.0,6.0
,="Regan School",="Counselors  Social Workers  and School Psychologists",="Certified",0.5,0.4,0.4,0.5,2.7
,="Rotella Interdistrict Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,0.9,2.1,1.9,3.0
,="Special Education Preschool",="Counselors  Social Workers  and School Psychologists",="Certified",2.5,2.0,2.0,2.0,3.0
,="Sprague School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.5,1.3,1.0,3.0
,="State Street School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0,4.5,4.5,4.3,4.0
,="Walsh School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.5,1.8,0.8,3.0
,="Waterbury Arts Magnet School (High)",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.8,2.3,2.3,3.0
,="Waterbury Arts Magnet School (Middle)",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,3.3,2.8,2.8,1.0
,="Wendell L. Cross School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.6,1.1,1.0,0.5
,="Wilby High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.2,7.0,7.8,7.8,7.8
,="Woodrow Wilson School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3,1.5,2.0,1.7,1.0
,="Duggan School",="Counselors  Social Workers  and School Psychologists",="Certified",.,1.2,1.5,1.5,5.0
,="Reed School",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,0.5,0.5,3.0
,="Waterbury Career Academy",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,2.5,5.0
,="Other",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,.,0.8
="Waterford School District",="Clark Lane Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0,4.0,4.0,5.0,5.1
,="Great Neck Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.7,2.6,1.6,1.7,1.0
,="Oswegatchie Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.8,0.8,1.8,1.7,3.5
,="Quaker Hill Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6,1.6,1.6,1.7,2.0
,="Waterford High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.8,4.8,5.8,5.8,5.8
="Watertown School District",="Fletcher W. Judson School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.0,1.0
,="John Trumbull Primary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
,="Polk School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.0,1.0
,="Swift Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0,4.8,4.8,4.8,4.8
,="Watertown High School",="Counselors  Social Workers  and School Psychologists",="Certified",6.0,6.0,6.0,7.0,6.0
="West Hartford School District",="Smith School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6,1.7,1.7,1.6,1.7
,="Aiken School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4,1.2,1.2,1.2,1.2
,="Braeburn School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3,1.2,1.2,1.4,1.5
,="Bristow Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.1,2.5,2.5,2.7,3.0
,="Bugbee School",="Counselors  Social Workers  and School Psychologists",="Certified",0.5,0.7,0.7,0.7,0.7
,="Charter Oak International Academy",="Counselors  Social Workers  and School Psychologists",="Certified",1.6,1.8,1.6,1.6,1.6
,="Conard High School",="Counselors  Social Workers  and School Psychologists",="Certified",13.0,13.0,12.8,12.7,10.2
,="Duffy School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6,1.5,1.3,1.3,1.3
,="Hall High School",="Counselors  Social Workers  and School Psychologists",="Certified",11.6,12.6,11.8,11.9,11.4
,="King Philip Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",6.5,6.9,8.1,7.0,6.2
,="Morley School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,0.9,1.0,0.9,0.9
,="Norfeldt School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3,1.4,1.4,1.6,1.4
,="Sedgwick Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",6.6,6.6,6.7,6.6,6.6
,="Webster Hill School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,1.6,1.6,1.8,2.3
,="Whiting Lane School",="Counselors  Social Workers  and School Psychologists",="Certified",3.6,3.6,3.6,3.6,4.8
,="Wolcott School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.5,0.9,0.6,1.6
,="Strive-West Hartford",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,0.5,0.5,2.8
="West Haven School District",="Washington School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
,="Alma E. Pagels School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
,="Carrigan 5/6 Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",5.3,5.0,5.0,5.0,5.0
,="Edith E. Mackrille School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
,="Forest School",="Counselors  Social Workers  and School Psychologists",="Certified",1.8,1.3,1.8,2.0,2.0
,="Harry M. Bailey Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0,5.0,5.0,6.0,5.0
,="Savin Rock Community School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0,3.0,3.0,3.0,1.0
,="Seth G. Haley School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,2.0
,="West Haven High School",="Counselors  Social Workers  and School Psychologists",="Certified",12.3,12.3,12.3,11.5,11.5
,="Other",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,.,1.0
,="Comm Based PreK",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,.,0.6
="Westbrook School District",="Daisy Ingraham School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,1.0,1.3,1.4
,="Westbrook High School",="Counselors  Social Workers  and School Psychologists",="Certified",1.9,2.0,2.0,3.1,3.1
,="Westbrook Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",1.9,1.8,1.8,2.3,2.3
="Weston School District",="Hurlbutt Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.5,3.5,2.9,2.5,3.0
,="Weston High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.5,6.5,6.5,6.5,6.5
,="Weston Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",2.5,2.5,3.1,3.5,3.0
,="Weston Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.5,4.5,4.5,4.5,4.5
="Westport School District",="Bedford Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",6.4,6.2,6.2,6.2,6.0
,="Coleytown Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.6,1.6,1.6,1.6,3.0
,="Coleytown Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.2,4.2,3.2,3.2,4.0
,="Green's Farms School",="Counselors  Social Workers  and School Psychologists",="Certified",2.1,2.1,2.1,2.1,1.0
,="King's Highway Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.1,2.1,2.0,2.0,2.0
,="Long Lots School",="Counselors  Social Workers  and School Psychologists",="Certified",2.3,2.3,2.3,3.3,2.0
,="Saugatuck Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.1,2.1,2.1,2.1,1.0
,="Staples High School",="Counselors  Social Workers  and School Psychologists",="Certified",15.3,15.5,15.6,16.6,14.5
,="Stepping Stones Preschool",="Counselors  Social Workers  and School Psychologists",="Certified",0.6,0.6,0.7,0.7,0.1
="Wethersfield School District",="Alfred W. Hanmer School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.8,1.5,1.0,2.0
,="Charles Wright School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.5,1.5,1.6,2.0
,="Emerson-Williams School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.5,1.5,1.4,1.0
,="Highcrest School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3,1.5,1.5,2.0,1.0
,="Samuel B. Webb Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4,1.4,2.0,1.6,3.0
,="Silas Deane Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0,3.0,2.0,3.0,4.0
,="Wethersfield High School",="Counselors  Social Workers  and School Psychologists",="Certified",8.2,8.0,8.0,8.0,8.0
="Willington School District",="Center School",="Counselors  Social Workers  and School Psychologists",="Certified",0.8,0.8,0.8,0.8,0.5
,="Hall Memorial School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3,1.3,1.3,1.3,1.5
="Wilton School District",="Middlebrook School",="Counselors  Social Workers  and School Psychologists",="Certified",5.8,5.6,6.0,6.5,6.4
,="Cider Mill School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0,4.0,4.0,4.0,4.8
,="Miller-Driscoll School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0,3.4,3.4,3.4,5.6
,="Wilton High School",="Counselors  Social Workers  and School Psychologists",="Certified",10.0,10.0,10.5,11.0,10.7
="Winchester School District",="Batcheller Early Education Center",="Counselors  Social Workers  and School Psychologists",="Certified",1.3,1.8,2.0,1.0,1.0
,="Mary P. Hinsdale School",="Counselors  Social Workers  and School Psychologists",="Certified",1.7,1.3,0.8,1.0,1.0
,="Pearson Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0,1.0,0.7,1.0,1.5
,="Other",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,.,1.0
="Windham School District",="Early Headstart",="Counselors  Social Workers  and School Psychologists",="Certified",0.4,0.4,0.4,0.4,0.4
,="Eastern Regional Academy/Windham",="Counselors  Social Workers  and School Psychologists",="Certified",1.4,.,.,.,.
,"Natchaug School","Counselors  Social Workers  and School Psychologists","Certified",2.0,2.0,2.0,3.0,4.0
,="North Windham School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.0,1.5
,="W. B. Sweeney School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6,1.6,0.8,.,1.0
,="Windham Center School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6,1.5,1.0,1.0,1.5
,="Windham Early Childhood Prospect Street",="Counselors  Social Workers  and School Psychologists",="Certified",0.6,0.6,0.6,0.6,0.6
,="Windham High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.9,7.8,5.0,5.0,4.0
,="Windham Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0,6.2,4.0,5.0,4.0
,="Charles H. Barrows STEM Academy",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,.,1.4
="Windsor Locks School District",="North Street School",="Counselors  Social Workers  and School Psychologists",="Certified",1.9,2.0,2.0,2.0,2.0
,="South Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.9,2.0,2.0,2.0,2.0
,="Windsor Locks High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.5,5.0,5.5,5.0,6.0
,="Windsor Locks Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",2.7,4.0,3.5,4.0,3.0
,="Pine Meadow Academy",="Counselors  Social Workers  and School Psychologists",="Certified",.,.,.,.,2.0
="Windsor School District",="Clover Street School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,1.6,2.0,2.0,2.0
,="John F. Kennedy School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.2,2.0,2.0,2.0
,="Oliver Ellsworth School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,2.0,2.2,2.2
,="Poquonock Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.2,2.0,1.8,1.8
,="Roger Wolcott Early Child Center",="Counselors  Social Workers  and School Psychologists",="Certified",2.0,2.0,.,.,.
,"Sage Park Middle School","Counselors  Social Workers  and School Psychologists","Certified",6.7,6.2,5.7,5.7,5.7
,="Windsor High School",="Counselors  Social Workers  and School Psychologists",="Certified",9.6,8.8,9.1,8.9,9.1
="Wolcott School District",="Alcott School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3,1.3,1.3,1.3,1.0
,="Frisbie School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3,1.3,1.2,1.3,0.5
,="Tyrrell Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.7,3.5,3.5,2.5,4.0
,="Wakelee School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3,1.3,1.3,1.3,1.0
,="Wolcott High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.5,6.8,6.6,5.8,7.3
="Woodbridge School District",="Beecher Road Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5,1.5,.,.,.
,"Beecher Road Primary School","Counselors  Social Workers  and School Psychologists","Certified",1.0,1.0,.,.,.
,"Beecher Road School","Counselors  Social Workers  and School Psychologists","Certified",.,.,2.5,2.5,2.5
="Woodstock Academy District",="Woodstock Academy",="Counselors  Social Workers  and School Psychologists",="Certified",7.6,7.6,8.2,8.0,8.4
="Woodstock School District",="Woodstock Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.4,1.4,1.4,1.9
,="Woodstock Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0,1.0,2.0,2.0,1.5
="Integrated Day Charter School District",="Integrated Day Charter School",="Counselors  Social Workers  and School Psychologists",="Certified",.,1.0,1.0,1.0,1.0

