"FTE Staffing Report for Trend"

"",,,,"Year",,,,
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.4,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,0.8,0.8,0.8,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,7.0,6.0,8.0,7.0
,="Read School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,7.0,7.0,5.0,5.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.2,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,5.0,5.0,3.0,6.0
,="Roosevelt School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0,5.0,5.0,5.0,5.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.6,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",0.8,0.8,0.8,0.6,0.6
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,6.0,4.0,4.0,4.0
,="Skane Center",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.4,0.4,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",0.8,0.8,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",29.0,30.0,25.0,28.0,26.0
,="Waltersville School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0,4.0,4.0,3.0,4.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",0.7,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,5.0,8.0,7.0,9.0
,="Winthrop School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0,4.0,4.0,2.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0,6.0,5.0,6.0,6.0
,="Aerospace/Hydrospace, Engineering and Physical Sciences HS at the Fairchild-Wheeler Magnet Campus",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",.,.,.,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",.,.,.,0.0,0.0
,,="School Nurses",="Non-Certified",.,.,.,0.1,0.4
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",.,.,.,0.0,0.0
,="Biotechnology, Research and Zoological Studies HS at the Fairchild-Wheeler Magnet Campus",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",.,.,.,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",.,.,.,0.0,0.0
,,="School Nurses",="Non-Certified",.,.,.,0.1,0.3
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",.,.,.,0.0,0.0
,="Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",.,.,.,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",.,.,.,0.0,0.0
,,="School Nurses",="Non-Certified",.,.,.,0.1,0.3
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",.,.,.,2.0,1.0
,="Pride Academy",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",.,.,.,0.0,.
,,"Library/Media - Support Staff","Non-Certified",.,.,.,0.0,.
,,"School Nurses","Non-Certified",.,.,.,0.1,.
,,"Special Education - Paraprofessional Instructional Assistants","Non-Certified",.,.,.,1.0,.
,"Bridgeport Military Academy","General Education - Paraprofessional Instructional Assistants","Non-Certified",.,.,.,.,3.0
,,="Library/Media - Support Staff",="Non-Certified",.,.,.,.,0.0
,,="School Nurses",="Non-Certified",.,.,.,.,0.4
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",.,.,.,.,0.0
="Bristol School District",="Bristol Central High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0,11.0,10.0,11.0,10.0
,="Bristol Eastern High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,2.0,2.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0,8.0,9.0,9.0,8.0
,="Chippens Hill Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0,13.0,12.0,12.0,14.0
,="Clara T. O'Connell School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.0,.,.,.
,,"Library/Media - Support Staff","Non-Certified",1.0,1.0,.,.,.
,,"School Nurses","Non-Certified",1.0,1.0,.,.,.
,,"Special Education - Paraprofessional Instructional Assistants","Non-Certified",3.0,3.0,.,.,.
,"Edgewood School","General Education - Paraprofessional Instructional Assistants","Non-Certified",0.0,0.0,0.0,0.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.0,1.0,2.0,2.0
,="Ellen P. Hubbell School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,3.0,2.0,3.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0,5.0,5.0,5.0,6.0
,="Greene-Hills School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.0,1.0,1.0,3.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.4,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,2.0,6.0,6.0,8.0
,="Ivy Drive School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0,9.0,9.0,8.0,10.0
,="John J. Jennings School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,.,.,.
,,"Library/Media - Support Staff","Non-Certified",1.0,1.0,.,.,.
,,"School Nurses","Non-Certified",1.0,1.0,.,.,.
,,"Special Education - Paraprofessional Instructional Assistants","Non-Certified",2.0,3.0,.,.,.
,"Memorial Boulevard Middle School","General Education - Paraprofessional Instructional Assistants","Non-Certified",0.0,0.0,.,.,.
,,"Library/Media - Support Staff","Non-Certified",0.5,0.5,.,.,.
,,"School Nurses","Non-Certified",1.0,1.0,.,.,.
,,"Special Education - Paraprofessional Instructional Assistants","Non-Certified",6.0,6.0,.,.,.
,"Mountain View School","General Education - Paraprofessional Instructional Assistants","Non-Certified",2.0,2.0,3.0,3.0,3.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0,6.0,6.0,6.0,6.0
,="Northeast Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.5,0.5,0.5,0.5,0.5
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0,13.0,13.0,11.0,11.0
,="South Side School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.0,1.0,1.0,3.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,5.0,7.0,8.0,8.0
,="Stafford School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",20.0,20.0,21.0,19.0,17.0
,="West Bristol School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",.,.,1.0,1.0,3.0
,,="Library/Media - Support Staff",="Non-Certified",.,.,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",.,.,1.6,2.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",.,.,5.0,5.0,8.0
,="Bristol Early Childhood Center-BECC",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",.,.,.,.,7.0
,,="Library/Media - Support Staff",="Non-Certified",.,.,.,.,0.0
,,="School Nurses",="Non-Certified",.,.,.,.,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",.,.,.,.,7.0
="Brookfield School District",="Brookfield High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,2.0,2.0,1.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",1.5,1.5,1.5,1.5,1.0
,,="School Nurses",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0,11.0,11.0,11.0,11.0
,="Center Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.7,8.7,6.7,5.7,4.7
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0,10.0,8.0,7.0,7.0
,="Huckleberry Hill Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,5.0,5.0,4.0,4.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,1.0
,,="School Nurses",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0,11.0,13.0,15.0,17.0
,="Whisconier Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0,11.0,12.0,12.0,12.0
="Brooklyn School District",="Brooklyn Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.8,.,7.0,7.0,6.0
,,="Library/Media - Support Staff",="Non-Certified",0.8,.,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,.,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0,.,15.0,11.0,20.0
,="Brooklyn Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,.,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,.,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,.,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,.,11.0,12.0,10.0
="Canaan School District",="Lee H. Kellogg School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.8,0.7,0.8,1.5,2.1
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.8
,,="School Nurses",="Non-Certified",0.8,0.8,0.8,0.8,0.8
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5,1.5,1.5,1.5,1.5
="Canterbury School District",="Canterbury Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.6,3.6,3.5,3.5,4.3
,,="Library/Media - Support Staff",="Non-Certified",1.0,0.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.6,9.3,10.6,9.7,8.5
,="Dr. Helen Baldwin Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5,0.5,0.0,0.5,0.5
,,="Library/Media - Support Staff",="Non-Certified",0.6,0.6,0.6,0.6,0.6
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.9,4.1,3.9,3.9,4.6
="Canton School District",="Canton High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,2.0,2.0,1.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",1.6,1.6,1.6,1.0,1.0
,,="School Nurses",="Non-Certified",0.7,0.7,0.7,0.7,0.7
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0,11.0,8.0,8.0,6.0
,="Canton Intermediate School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.6,9.0,6.8,8.0,.
,,"Library/Media - Support Staff","Non-Certified",1.0,1.0,1.0,1.0,.
,,"School Nurses","Non-Certified",1.0,1.0,1.0,1.0,.
,,"Special Education - Paraprofessional Instructional Assistants","Non-Certified",10.2,12.0,15.0,14.6,.
,"Canton Middle School","General Education - Paraprofessional Instructional Assistants","Non-Certified",2.8,3.1,1.6,2.0,1.8
,,="Library/Media - Support Staff",="Non-Certified",1.2,1.2,1.2,1.0,1.0
,,="School Nurses",="Non-Certified",0.3,0.3,0.3,0.3,0.3
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,4.0,3.0,3.4,7.0
,="Cherry Brook Primary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.8,11.8,12.8,13.3,11.1
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",20.2,15.9,12.7,14.8,14.3
="Capitol Region Education Council",="Academy of Aerospace and Engineering",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5,2.5,11.7,12.8,10.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,0.5,1.5,1.5,1.5
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,2.0,2.0,9.0
,="Glastonbury/East Hartford Magnet School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.2,8.7,14.8,15.9,22.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.0,1.0,0.0,6.0
,="Great Path Academy at MCC",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.0,.,.,.
,,"Library/Media - Support Staff","Non-Certified",0.0,0.0,.,.,.
,,"School Nurses","Non-Certified",1.0,1.0,.,.,.
,,"Special Education - Paraprofessional Instructional Assistants","Non-Certified",1.5,2.0,.,.,.
,"Greater Hartford Academy of the Arts High School - Full Time","General Education - Paraprofessional Instructional Assistants","Non-Certified",4.9,5.9,4.9,8.4,8.4
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",0.5,0.5,0.2,0.6,1.5
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,1.0,1.0
,="International Magnet School for Global Citizenship",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.9,12.5,14.0,19.3,58.3
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.3,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,2.0,3.0,3.5,6.0
,="Medical Professions and Teacher Preparation Academy",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.2,4.0,4.2,6.0,5.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,0.6
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,1.5,0.5,3.0
,="Metropolitan Learning Center for Global and International Studies",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.2,4.0,13.0,11.9,10.8
,,="Library/Media - Support Staff",="Non-Certified",1.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,2.0,3.0,0.2,2.0
,="Montessori Magnet School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0,14.0,14.0,21.0,44.6
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0,3.0,10.0,5.0,9.4
,="Public Safety Academy",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.6,4.0,14.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.8,3.0,5.0,7.0,6.0
