"FTE Staffing Report for Trend"

"",,,,"Year",,,,
="Southington School District",="John F. Kennedy Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",12.8,12.8,12.8,12.8,10.8
,="Derynoski Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.8,11.8,11.8,11.8,11.8
,="Flanders Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.9,6.9,6.9,6.9,5.9
,="Hatton Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.6,8.6,8.6,9.1,8.6
,="Joseph A. Depaolo Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",12.7,12.7,12.7,12.7,10.7
,="Plantsville Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.6,5.6,5.6,5.6,5.6
,="South End Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.6,5.6,5.6,5.6,5.6
,="Southington High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",42.2,42.2,42.2,42.2,43.5
,="Strong Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.7,6.7,6.7,6.7,6.7
,="Thalberg Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.7,6.7,6.7,6.7,6.7
,="Urbin T. Kelley School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.0,7.0,7.0,7.0,6.0
="Sprague School District",="Sayles School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.3,10.3,12.1,11.3,15.7
="Stafford School District",="Stafford Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.9,10.5,10.5,10.5,11.1
,="Stafford High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",13.1,13.0,12.9,13.0,12.3
,="Stafford Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.1,10.0,10.0,12.2,9.2
,="Staffordville School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.0,3.7,4.1,4.4,4.4
,="West Stafford School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.4,4.3,5.2,5.3,5.8
="Stamford Academy District",="Stamford Academy",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.0,9.0,9.5,8.5,8.5
="Stamford School District",="Cloonan School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",16.0,14.0,16.0,16.0,16.0
,="Davenport Ridge School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.0,10.0,9.0,9.0,9.0
,="Dolan School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",15.0,14.0,.,14.0,14.0
,="Hart School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.0,10.0,10.0,9.0,6.0
,="Julia A. Stark School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.0,10.0,10.0,10.0,10.0
,="K. T. Murphy School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.0,10.0,10.0,10.0,10.0
,="Newfield School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.0,10.0,10.0,10.0,10.0
,="Northeast School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",12.0,11.0,11.0,12.0,11.0
,="Rippowam Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",18.0,17.0,17.0,17.0,15.0
,="Rogers International School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",12.0,10.0,.,10.0,10.0
,="Roxbury School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.0,10.0,11.0,12.0,11.0
,="Scofield Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",16.0,13.0,7.0,11.0,11.0
,="Springdale School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.0,11.0,11.0,11.0,11.0
,="Stamford High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",38.0,36.0,36.0,36.5,37.0
,="Stillmeadow School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.0,10.0,10.0,10.0,10.0
,="The Academy of Information Technology",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",17.0,12.0,12.0,12.0,12.0
,="Toquam Magnet School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.0,10.0,10.0,.,11.0
,="Turn of River School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",14.0,14.0,14.0,15.0,14.0
,="Westhill High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",52.0,49.0,44.0,43.5,43.0
,="Westover School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",12.0,12.0,12.0,12.0,12.0
="Sterling School District",="Sterling Community School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",16.8,12.3,11.0,.,24.4
="Stonington School District",="Deans Mill School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.9,10.4,10.0,10.5,8.0
,="Mystic Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.5,9.1,10.1,10.1,8.9
,="Pawcatuck Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.9,8.3,9.3,9.3,7.5
,="Stonington High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.3,26.5,24.6,18.1,25.0
,="West Broad Street School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.2,5.6,5.6,5.4,4.8
,="West Vine Street School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.6,5.8,6.2,5.9,4.5
,="Stonington BOE Pre-School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",.,.,.,0.0,.
"Stratford School District","Eli Whitney School","Other Staff Providing Non-Instructional Services/Support","Certified/Non-Certified",5.2,5.2,6.7,7.0,7.0
,="Bunnell High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",16.5,16.0,26.0,16.0,16.0
,="Chapel School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.3,5.8,6.8,8.5,9.5
,="David Wooster Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.5,9.0,14.5,8.0,15.5
,="Franklin School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.2,4.2,5.7,6.7,8.5
,="Harry B. Flood Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.5,5.0,10.5,15.5,15.5
,="Honeyspot School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",3.5,4.0,5.0,3.0,4.0
,="Lordship School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",3.5,3.5,4.5,4.5,3.5
,="Nichols School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.4,4.4,5.9,6.2,6.2
,="Second Hill Lane School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.3,7.3,10.3,8.5,13.5
,="Stratford Academy - Johnson House",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.4,8.9,8.4,9.0,13.5
,="Stratford High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",17.5,17.0,24.5,24.0,24.5
,="Wilcoxson School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",3.7,3.7,5.2,6.8,6.2
="Suffield School District",="A. Ward Spaulding School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.8,9.4,9.4,9.4,10.3
,="McAlister Intermediate School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.2,10.6,10.2,10.1,10.0
,="Suffield High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",18.4,16.6,16.0,15.9,16.4
,="Suffield Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",13.3,11.6,12.5,13.3,11.3
="The Bridge Academy District",="The Bridge Academy",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.4,5.4,6.4,6.2,6.2
="The Gilbert School District",="The Gilbert School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",22.0,22.0,22.5,22.0,22.0
="Thomaston School District",="Black Rock School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.7,9.9,10.2,9.3,8.4
,="Thomaston Center School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.0,10.1,10.5,9.6,8.6
,="Thomaston High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",14.5,14.3,13.5,13.2,13.5
="Thompson School District",="Mary R. Fisher Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",14.0,14.9,14.0,5.8,3.0
,="Thompson Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",12.5,10.8,10.8,10.5,10.5
,="Tourtellotte Memorial High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.6,9.4,9.3,9.3,.
"Tolland School District","Birch Grove Primary School","Other Staff Providing Non-Instructional Services/Support","Certified/Non-Certified",12.2,12.2,12.2,11.9,13.0
,="Tolland High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.7,27.1,27.1,27.5,27.7
,="Tolland Intermediate School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.7,11.7,11.7,11.7,12.3
,="Tolland Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",15.2,15.2,15.2,13.3,13.2
="Torrington School District",="East School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.8,9.8,9.8,9.8,9.8
,="Forbes School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.8,10.3,10.3,10.3,10.7
,="Southwest School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.4,6.4,6.4,7.4,8.2
,="Torringford School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.0,11.6,11.6,11.6,13.0
,="Torrington High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",31.6,26.6,27.6,27.6,27.6
,="Torrington Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",19.9,20.1,21.1,20.6,20.6
,="Vogel-Wetmore School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.0,10.5,10.5,10.5,11.7
="Trailblazers Academy District",="Trailblazers Academy",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.0,3.0,3.0,0.0,8.0
="Trumbull School District",="Booth Hill School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.0,7.5,8.0,8.0,9.5
,="Daniels Farm School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.0,8.0,8.5,8.5,10.0
,="Frenchtown Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.1,9.3,10.3,11.3,11.7
,="Head Start",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",1.6,1.6,1.6,1.6,1.6
,="Hillcrest Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",16.0,16.0,16.0,16.0,16.6
,="Jane Ryan School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.0,7.5,10.0,10.0,11.5
,="Madison Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",21.0,19.5,20.0,21.0,20.8
,="Middlebrook School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.6,11.0,10.0,10.0,10.5
,="Tashua School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.0,7.5,10.0,11.0,10.7
,="Trumbull High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",77.5,75.5,80.5,56.5,57.0
="Unified School District #1",="Bergin Correctional Institution",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.5,.,.,.,.
,"Bridgeport Correctional Center","Other Staff Providing Non-Instructional Services/Support","Certified/Non-Certified",0.8,1.0,1.0,0.8,0.3
,="Brooklyn Correctional Institution",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.5,0.5,0.5,0.0,0.5
,="Cheshire Correctional Institution",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",1.0,1.0,1.0,1.5,.
,"Corrigan/Radgowski Correctional Institution","Other Staff Providing Non-Instructional Services/Support","Certified/Non-Certified",1.5,2.0,2.0,2.0,2.0
,="Enfield Correctional Institution",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.5,0.2,1.0,1.0,0.5
,="Garner Correctional Institution",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.5,0.5,0.5,0.5,0.0
,="Gates Correctional Institution",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.5,.,.,.,.
,"Hartford Correctional Center","Other Staff Providing Non-Instructional Services/Support","Certified/Non-Certified",0.7,1.5,0.5,1.0,0.5
,="MacDougall/Walker Correctional Institution",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.0,3.5,2.5,3.5,2.0
,="Manson Youth Institution",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.0,5.0,2.5,3.0,2.5
,="New Haven Correctional Center",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.3,0.5,1.0,0.8,0.3
,="Northern Correctional Institution",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.0,0.0,0.0,0.0,0.0
,="Osborn Correctional Institution",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",1.0,1.5,1.0,1.0,1.0
,="Robinson Correctional Institution",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",1.0,1.0,1.0,1.0,1.0
,="Webster Correctional Institution",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.0,.,0.0,.,.
,"Willard/Cybulski Correctional Institution","Other Staff Providing Non-Instructional Services/Support","Certified/Non-Certified",1.5,1.5,1.0,1.5,1.0
,="York Correctional Institution",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",1.0,2.0,1.5,1.0,1.0
="Unified School District #2",="Children's Place School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.0,0.0,0.0,1.0,1.0
,="Riverview School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.0,0.0,0.0,1.0,1.0
,="Walter G. Cady School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",1.0,1.0,1.0,3.0,4.0
="Union School District",="Union Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.0,2.0,.,2.0,2.2
="Vernon School District",="Northeast School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.2,5.6,8.5,6.5,6.5
,="Center Road School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.2,8.4,8.7,9.9,9.5
,="Lake Street School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.6,4.6,4.6,4.6,4.9
,="Maple Street School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.9,5.8,5.8,5.8,5.5
,="Rockville High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",33.1,37.7,36.8,34.6,32.1
,="Skinner Road School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.3,4.8,5.5,6.3,5.0
,="Vernon Center Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",21.3,20.3,19.3,18.7,15.7
="Voluntown School District",="Voluntown Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",18.5,18.8,18.8,20.2,20.3
="Wallingford School District",="Highland School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.0,4.0,4.0,4.0,4.5
,="Cook Hill School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.5,8.9,8.9,8.8,8.3
,="Dag Hammarskjold Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",17.5,314.5,17.5,18.0,15.9
,="Evarts C. Stevens School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.3,7.6,7.2,7.0,6.5
,="James H. Moran Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",15.5,14.0,18.0,20.6,15.0
,="Lyman Hall High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",19.0,21.0,22.5,23.0,22.5
,="Mark T. Sheehan High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",22.8,22.8,22.8,27.3,28.3
,="Moses Y. Beach School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.5,5.5,5.5,6.0,6.0
,="Parker Farms School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.6,6.6,7.1,7.0,7.5
,="Pond Hill School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.5,7.0,7.0,7.5,8.0
,="Rock Hill School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.2,6.7,6.7,7.5,7.5
,="Yalesville School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.0,6.0,5.0,5.5,5.5
="Waterbury School District",="Brooklyn Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.1,.,.,.,.
,"West Side Middle School","Other Staff Providing Non-Instructional Services/Support","Certified/Non-Certified",25.5,25.5,23.5,25.5,25.5
,="Washington School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.0,7.0,6.5,6.5,6.3
,="B. W. Tinker School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.3,10.0,10.0,10.2,8.7
,="Barnard School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.9,.,.,.,.
,"Bucks Hill School","Other Staff Providing Non-Instructional Services/Support","Certified/Non-Certified",14.3,14.8,14.5,13.2,13.2
,="Bunker Hill School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.2,10.2,10.0,9.7,9.7
,="Carrington School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.7,3.7,5.2,5.2,5.2
,="Crosby High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.0,41.0,41.0,.,28.0
,="Driggs School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.0,16.0,14.6,13.6,13.6
,="F. J. Kingsbury School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.0,9.0,9.0,9.0,9.0
,="Gilmartin School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",12.9,12.7,14.3,14.3,14.1
,="H. S. Chase School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",15.1,15.1,16.0,16.0,16.0
,="Hopeville School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.9,10.0,9.0,9.0,9.0
,="John F. Kennedy High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",39.0,40.0,39.0,38.0,34.4
,="Maloney Interdistrict Magnet School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",16.6,15.3,15.5,15.5,15.3
,="Margaret M. Generali Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.7,13.7,12.7,12.7,12.0
,="Michael F. Wallace Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.1,30.0,31.0,35.0,35.0
,="North End Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",25.3,32.0,30.5,33.0,33.0
,="Regan School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.5,6.7,6.7,7.6,9.4
,="Rotella Interdistrict Magnet School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",15.2,15.1,15.2,15.2,13.1
,="Sprague School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.8,8.6,8.8,8.8,9.0
,="Walsh School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",15.2,15.2,15.2,14.8,7.9
,="Waterbury Arts Magnet School (High)",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",14.5,14.0,15.5,16.0,15.5
,="Waterbury Arts Magnet School (Middle)",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",14.2,13.5,15.0,15.5,15.5
,="Wendell L. Cross School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.7,7.7,8.4,8.4,8.4
,="Wilby High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.5,0.5,1.0,7.0,14.5
,="Woodrow Wilson School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.5,0.0,8.0,8.0,10.0
,="Duggan School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",.,16.5,15.7,15.7,14.5
,="Reed School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",.,.,12.0,11.0,12.7
,="Waterbury Career Academy",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",.,.,.,10.0,15.9
,="Waterbury Adult Education",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",.,.,.,.,1.0
="Waterford School District",="Clark Lane Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",19.3,18.4,18.4,18.3,18.6
,="Great Neck Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.3,9.5,9.5,9.5,9.5
,="Oswegatchie Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.3,9.7,9.7,9.7,9.7
,="Quaker Hill Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.1,11.2,11.2,9.9,9.9
,="Waterford High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",31.5,26.5,26.3,28.3,28.5
="Watertown School District",="Fletcher W. Judson School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.0,8.0,9.0,8.0,10.0
,="John Trumbull Primary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",17.0,16.5,13.5,16.0,13.0
,="Polk School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.0,8.5,7.5,8.0,8.0
,="Swift Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",22.0,23.0,21.0,23.0,23.0
,="Watertown High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",28.0,28.0,28.0,28.0,27.0
="West Hartford School District",="Smith School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.5,7.5,7.5,8.5,8.5
,="Aiken School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.2,6.2,6.2,6.2,5.2
,="Braeburn School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.0,7.0,7.0,7.0,7.5
,="Bristow Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.6,10.6,10.6,10.6,10.6
,="Bugbee School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.5,7.5,7.5,7.5,7.5
,="Charter Oak International Academy",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.1,9.0,9.0,7.0,7.0
,="Conard High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",46.0,44.0,45.0,46.5,47.0
,="Duffy School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.0,10.0,9.0,9.0,9.0
,="Hall High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",53.8,52.1,50.3,46.5,48.5
,="King Philip Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",24.3,23.6,22.8,24.7,23.7
,="Morley School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.0,7.0,7.0,7.0,7.0
,="Norfeldt School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.0,7.0,7.0,8.0,10.2
,="Sedgwick Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",25.0,24.5,22.5,22.6,23.6
,="Webster Hill School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.0,10.0,10.0,9.0,.
,"Whiting Lane School","Other Staff Providing Non-Instructional Services/Support","Certified/Non-Certified",10.5,11.0,11.5,11.0,10.0
,="Wolcott School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.8,11.9,11.5,10.6,10.7
="West Haven School District",="Washington School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.3,9.4,9.8,9.1,10.0
,="Alma E. Pagels School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.3,8.4,8.4,7.6,8.0
,="Carrigan 5/6 Intermediate School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",16.2,12.6,12.0,14.0,15.0
,="Edith E. Mackrille School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.6,9.2,10.3,10.2,9.0
,="Forest School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.6,10.9,11.3,11.2,11.5
,="Harry M. Bailey Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",16.7,17.2,19.6,16.6,17.0
,="Savin Rock Community School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.6,14.7,13.1,14.6,12.6
,="Seth G. Haley School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.3,9.6,10.4,9.8,11.0
,="West Haven High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",42.2,40.6,43.0,46.6,51.0
="Westbrook School District",="Daisy Ingraham School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.8,10.3,9.6,9.6,9.9
,="Westbrook High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",13.3,12.1,11.3,11.3,11.3
,="Westbrook Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.3,8.1,8.6,8.6,8.3
="Weston School District",="Hurlbutt Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.8,10.9,7.4,8.1,12.1
,="Weston High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",21.8,21.1,13.1,12.6,27.8
,="Weston Intermediate School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.8,9.9,6.7,8.1,13.0
,="Weston Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",13.6,13.4,12.3,8.3,12.5
="Westport School District",="Bedford Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",21.7,14.8,22.5,23.0,120.9
,="Coleytown Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.1,11.7,11.4,10.6,9.5
,="Coleytown Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",16.6,19.7,15.5,15.5,16.5
