"Chronic Absenteeism, 2014-15"
", Grade"

"District","District Code","Grade","% Chronically Absent"
"Woodstock School District","=""1690011""","Kindergarten",13.9
"Woodstock School District","=""1690011""","Grade   1","*"
"Woodstock School District","=""1690011""","Grade   2","*"
"Woodstock School District","=""1690011""","Grade   3","*"
"Woodstock School District","=""1690011""","Grade   4","*"
"Woodstock School District","=""1690011""","Grade   5",9.2
"Woodstock School District","=""1690011""","Grade   6","*"
"Woodstock School District","=""1690011""","Grade   7","*"
"Woodstock School District","=""1690011""","Grade   8",7.9

