"Chronic Absenteeism, Trend"
", Grade"

"",,,"% Chronically Absent",,,,
"Preston School District","=""1140011""","Grade   7",0.0,"*",0.0,"*","*"
"Preston School District","=""1140011""","Grade   8",0.0,"*",0.0,"*","*"
"Preston School District","=""1140011""","Grade 10","*","*","N/A","*","N/A"
"Preston School District","=""1140011""","Grade 11","*","*","*","N/A","N/A"
"Preston School District","=""1140011""","Grade 12","*","*","*","*","*"
"Putnam School District","=""1160011""","Kindergarten",12.9,16.3,13.2,19.0,9.3
"Putnam School District","=""1160011""","Grade   1","*",9.3,"*",11.9,8.2
"Putnam School District","=""1160011""","Grade   2",9.9,"*",6.7,7.0,6.1
"Putnam School District","=""1160011""","Grade   3","*",5.9,"*","*","*"
"Putnam School District","=""1160011""","Grade   4",10.5,8.2,"*","*","*"
"Putnam School District","=""1160011""","Grade   5",8.5,6.8,"*","*",8.3
"Putnam School District","=""1160011""","Grade   6",6.1,13.0,9.6,9.1,11.2
"Putnam School District","=""1160011""","Grade   7",13.7,17.2,12.6,11.6,15.2
"Putnam School District","=""1160011""","Grade   8",8.6,19.1,26.0,17.2,21.9
"Putnam School District","=""1160011""","Grade   9",16.7,22.9,14.7,17.6,25.0
"Putnam School District","=""1160011""","Grade 10",26.4,21.9,20.3,21.5,18.4
"Putnam School District","=""1160011""","Grade 11",17.9,26.2,25.8,30.0,22.6
"Putnam School District","=""1160011""","Grade 12",29.0,24.0,39.7,37.1,41.0
"Redding School District","=""1170011""","Kindergarten",8.4,"*",0.0,"*","*"
"Redding School District","=""1170011""","Grade   1","*","*",0.0,"*","*"
"Redding School District","=""1170011""","Grade   2","*","*",0.0,"*","*"
"Redding School District","=""1170011""","Grade   3","*","*",0.0,"*","*"
"Redding School District","=""1170011""","Grade   4","*","*",0.0,"*","*"
"Redding School District","=""1170011""","Grade   5","*",5.9,"*","*","*"
"Redding School District","=""1170011""","Grade   6",6.8,4.3,"*","*","*"
"Redding School District","=""1170011""","Grade   7",8.2,8.3,"*",5.7,"*"
"Redding School District","=""1170011""","Grade   8",7.1,10.5,5.2,"*",7.3
"Regional School District 01","=""2010012""","Kindergarten","N/A","N/A","N/A","N/A","*"
"Regional School District 01","=""2010012""","Grade   1","N/A","N/A","N/A","N/A","*"
"Regional School District 01","=""2010012""","Grade   3","N/A","N/A","N/A","N/A","*"
"Regional School District 01","=""2010012""","Grade   4","N/A","N/A","N/A","N/A","*"
"Regional School District 01","=""2010012""","Grade   5","N/A","N/A","N/A","N/A","*"
"Regional School District 01","=""2010012""","Grade   7","N/A","N/A","N/A","N/A","*"
"Regional School District 01","=""2010012""","Grade   8","N/A","N/A","N/A","*","*"
"Regional School District 01","=""2010012""","Grade   9","*","*",0.0,12.1,6.6
"Regional School District 01","=""2010012""","Grade 10",6.1,10.2,"*",12.2,8.8
"Regional School District 01","=""2010012""","Grade 11",9.1,"*",7.8,17.6,8.1
"Regional School District 01","=""2010012""","Grade 12",7.2,"*","*",21.3,19.0
"Regional School District 04","=""2040012""","Grade   6","N/A","N/A","N/A","*","N/A"
"Regional School District 04","=""2040012""","Grade   7",7.7,12.6,3.5,8.5,"*"
"Regional School District 04","=""2040012""","Grade   8",8.2,8.1,12.0,4.6,6.0
"Regional School District 04","=""2040012""","Grade   9",5.5,6.3,12.1,7.0,6.0
"Regional School District 04","=""2040012""","Grade 10",9.7,8.8,8.4,4.6,8.4
"Regional School District 04","=""2040012""","Grade 11",13.5,13.2,11.7,9.5,6.2
"Regional School District 04","=""2040012""","Grade 12",7.8,11.8,12.1,12.4,11.3
"Regional School District 05","=""2050012""","Grade   7",5.7,4.1,2.7,5.3,5.8
"Regional School District 05","=""2050012""","Grade   8",6.1,7.4,5.0,4.0,7.0
"Regional School District 05","=""2050012""","Grade   9",4.8,3.3,3.2,6.0,"*"
"Regional School District 05","=""2050012""","Grade 10",2.9,6.4,3.3,8.6,"*"
"Regional School District 05","=""2050012""","Grade 11",2.0,2.4,2.1,10.7,"*"
"Regional School District 05","=""2050012""","Grade 12",29.6,43.1,47.6,27.9,"*"
"Regional School District 06","=""2060012""","Kindergarten",0.0,11.3,14.6,"*","*"
"Regional School District 06","=""2060012""","Grade   1","*","*","*","*","*"
"Regional School District 06","=""2060012""","Grade   2","*","*","*","*","*"
"Regional School District 06","=""2060012""","Grade   3","*",10.2,0.0,"*","*"
"Regional School District 06","=""2060012""","Grade   4","*","*","*","*","*"
"Regional School District 06","=""2060012""","Grade   5",8.1,"*","*",13.2,0.0
"Regional School District 06","=""2060012""","Grade   6",6.6,9.6,"*","*","*"
"Regional School District 06","=""2060012""","Grade   7","*","*","*","*","*"
"Regional School District 06","=""2060012""","Grade   8","*","*","*","*",0.0
"Regional School District 06","=""2060012""","Grade   9","*","*","*",4.8,"*"
"Regional School District 06","=""2060012""","Grade 10","*","*","*","*","*"
"Regional School District 06","=""2060012""","Grade 11",7.1,"*","*","*","*"
"Regional School District 06","=""2060012""","Grade 12","*",8.5,"*","*",12.9
"Regional School District 07","=""2070012""","Grade   6","N/A","N/A","N/A","*","N/A"
"Regional School District 07","=""2070012""","Grade   7",4.7,4.0,"*","*","*"
"Regional School District 07","=""2070012""","Grade   8",6.4,3.1,"*",3.1,"*"
"Regional School District 07","=""2070012""","Grade   9",9.7,6.5,5.6,"*",3.5
"Regional School District 07","=""2070012""","Grade 10",20.6,4.6,5.5,5.0,"*"
"Regional School District 07","=""2070012""","Grade 11",26.6,9.9,9.7,9.3,5.1
"Regional School District 07","=""2070012""","Grade 12",40.5,11.2,11.5,11.7,11.2
"Regional School District 08","=""2080012""","Grade   7",14.9,18.0,4.8,11.1,3.8
"Regional School District 08","=""2080012""","Grade   8",16.9,24.0,5.8,18.9,2.5
"Regional School District 08","=""2080012""","Grade   9",8.8,7.7,9.0,7.1,7.0
"Regional School District 08","=""2080012""","Grade 10",10.5,9.7,12.0,9.8,7.1
"Regional School District 08","=""2080012""","Grade 11",13.2,12.3,15.1,10.8,8.4
"Regional School District 08","=""2080012""","Grade 12",29.6,31.4,27.7,17.3,12.9
"Regional School District 09","=""2090012""","Grade   9",4.1,7.2,5.5,3.9,5.5
"Regional School District 09","=""2090012""","Grade 10",7.6,6.0,5.7,5.3,6.8
"Regional School District 09","=""2090012""","Grade 11",21.8,15.5,8.1,11.2,7.6
"Regional School District 09","=""2090012""","Grade 12",23.8,25.6,20.8,15.6,17.6
"Regional School District 10","=""2100012""","Kindergarten","*",6.9,12.4,6.9,"*"
"Regional School District 10","=""2100012""","Grade   1","*",4.2,"*","*","*"
"Regional School District 10","=""2100012""","Grade   2","*",5.3,4.8,"*","*"
"Regional School District 10","=""2100012""","Grade   3","*",3.4,3.2,4.2,"*"
"Regional School District 10","=""2100012""","Grade   4","*",3.6,3.9,"*","*"
"Regional School District 10","=""2100012""","Grade   5","*","*","*","*","*"
"Regional School District 10","=""2100012""","Grade   6",3.2,4.8,"*",0.0,3.8
"Regional School District 10","=""2100012""","Grade   7",4.4,4.2,4.5,3.3,"*"
"Regional School District 10","=""2100012""","Grade   8",3.6,7.4,"*",3.7,5.6
"Regional School District 10","=""2100012""","Grade   9",9.0,4.0,6.3,7.3,10.4
"Regional School District 10","=""2100012""","Grade 10",15.7,5.2,9.6,12.2,11.3
"Regional School District 10","=""2100012""","Grade 11",22.4,7.8,15.2,12.4,12.6
"Regional School District 10","=""2100012""","Grade 12",40.9,10.5,27.7,25.1,20.8
"Regional School District 11","=""2110012""","Grade   7","*","*","*","*",11.8
"Regional School District 11","=""2110012""","Grade   8","*",9.4,"*","*","*"
"Regional School District 11","=""2110012""","Grade   9","*","*",0.0,"*","*"
"Regional School District 11","=""2110012""","Grade 10","*",12.5,"*","*","*"
"Regional School District 11","=""2110012""","Grade 11","*","*","*","*",18.2
"Regional School District 11","=""2110012""","Grade 12","*",17.1,"*",10.3,"*"
"Regional School District 12","=""2120012""","Kindergarten",13.7,"*","*","*","*"
"Regional School District 12","=""2120012""","Grade   1",0.0,12.3,"*","*","*"
"Regional School District 12","=""2120012""","Grade   2","*","*","*","*","*"
"Regional School District 12","=""2120012""","Grade   3","*","*","*","*",0.0
"Regional School District 12","=""2120012""","Grade   4","*",9.7,"*","*","*"
"Regional School District 12","=""2120012""","Grade   5","*",9.5,"*","*","*"
"Regional School District 12","=""2120012""","Grade   6","*",7.7,"*",13.8,"*"
"Regional School District 12","=""2120012""","Grade   7",9.7,15.9,0.0,9.5,15.9
"Regional School District 12","=""2120012""","Grade   8",10.5,12.7,9.7,8.3,"*"
"Regional School District 12","=""2120012""","Grade   9","*",8.6,17.2,11.9,"*"
"Regional School District 12","=""2120012""","Grade 10",7.9,12.8,7.6,11.8,"*"
"Regional School District 12","=""2120012""","Grade 11",8.0,10.1,11.7,15.0,"*"
"Regional School District 12","=""2120012""","Grade 12",24.2,15.1,11.1,9.2,8.6
"Regional School District 13","=""2130012""","Kindergarten","*",4.9,"*","*","*"
"Regional School District 13","=""2130012""","Grade   1","*","*","*","*",0.0
"Regional School District 13","=""2130012""","Grade   2",0.0,5.1,"*","*","*"
"Regional School District 13","=""2130012""","Grade   3","*","*","*",0.0,"*"
"Regional School District 13","=""2130012""","Grade   4","*",3.5,"*",0.0,"*"
"Regional School District 13","=""2130012""","Grade   5","*",5.1,6.5,"*","*"
"Regional School District 13","=""2130012""","Grade   6",9.1,5.5,5.7,"*","*"
"Regional School District 13","=""2130012""","Grade   7","*",7.3,3.9,5.6,"*"
"Regional School District 13","=""2130012""","Grade   8",6.3,3.7,6.0,"*",7.0
"Regional School District 13","=""2130012""","Grade   9",7.3,"*",5.1,5.4,5.5
"Regional School District 13","=""2130012""","Grade 10",5.9,4.0,"*",6.0,10.2
"Regional School District 13","=""2130012""","Grade 11",4.6,5.9,4.9,8.4,8.2
"Regional School District 13","=""2130012""","Grade 12",11.0,8.4,8.3,11.0,15.2
"Regional School District 14","=""2140012""","Kindergarten",10.6,7.5,6.6,"*",8.3
"Regional School District 14","=""2140012""","Grade   1","*",7.7,"*",5.6,8.6
"Regional School District 14","=""2140012""","Grade   2","*","*","*","*",5.1
"Regional School District 14","=""2140012""","Grade   3","*",5.6,5.4,"*","*"
"Regional School District 14","=""2140012""","Grade   4","*","*","*",7.6,5.5
"Regional School District 14","=""2140012""","Grade   5",5.4,8.0,4.8,"*",9.0
"Regional School District 14","=""2140012""","Grade   6","*",10.6,6.3,0.0,"*"
"Regional School District 14","=""2140012""","Grade   7",6.4,7.0,12.9,0.0,6.8
"Regional School District 14","=""2140012""","Grade   8",5.2,6.3,5.5,0.0,"*"
"Regional School District 14","=""2140012""","Grade   9",0.0,"*",6.9,"*",4.5
"Regional School District 14","=""2140012""","Grade 10","*","*",6.6,"*",6.2
"Regional School District 14","=""2140012""","Grade 11","*",0.0,9.8,"*",10.4
"Regional School District 14","=""2140012""","Grade 12","*","*",13.8,0.0,7.0
"Regional School District 15","=""2150012""","Kindergarten",3.3,5.9,6.2,4.0,4.0
"Regional School District 15","=""2150012""","Grade   1",4.3,3.8,"*",2.9,3.0
"Regional School District 15","=""2150012""","Grade   2",5.6,4.6,5.9,"*",4.0
"Regional School District 15","=""2150012""","Grade   3",4.6,5.2,2.8,2.6,"*"
"Regional School District 15","=""2150012""","Grade   4",2.9,6.1,5.2,2.5,2.4
"Regional School District 15","=""2150012""","Grade   5",5.7,5.0,3.4,2.8,"*"
"Regional School District 15","=""2150012""","Grade   6",4.1,4.9,2.9,5.8,3.0
"Regional School District 15","=""2150012""","Grade   7",5.9,5.4,4.9,8.9,3.1
"Regional School District 15","=""2150012""","Grade   8",6.3,6.8,6.7,12.0,3.7
"Regional School District 15","=""2150012""","Grade   9","*",4.9,"*",2.9,2.7
"Regional School District 15","=""2150012""","Grade 10","*",5.2,0.0,"*",4.1
"Regional School District 15","=""2150012""","Grade 11",5.9,5.4,4.3,3.5,"*"
"Regional School District 15","=""2150012""","Grade 12",7.3,10.2,8.5,4.1,5.7
"Regional School District 16","=""2160012""","Kindergarten",3.4,"*",4.7,7.9,9.0
"Regional School District 16","=""2160012""","Grade   1",4.2,4.2,"*",10.2,7.9
"Regional School District 16","=""2160012""","Grade   2","*",5.3,"*",7.3,"*"
"Regional School District 16","=""2160012""","Grade   3","*",4.8,"*",8.5,3.4
"Regional School District 16","=""2160012""","Grade   4",4.0,3.3,3.3,5.3,4.9
"Regional School District 16","=""2160012""","Grade   5","*",3.0,"*",7.9,8.2
"Regional School District 16","=""2160012""","Grade   6","*",5.9,"*",5.6,3.6
"Regional School District 16","=""2160012""","Grade   7",7.7,5.6,4.3,11.5,7.2
"Regional School District 16","=""2160012""","Grade   8",8.4,8.5,3.4,9.7,7.6
"Regional School District 16","=""2160012""","Grade   9",4.2,8.5,9.6,4.3,4.7
"Regional School District 16","=""2160012""","Grade 10",14.4,5.9,11.1,9.1,7.1
"Regional School District 16","=""2160012""","Grade 11",18.9,14.5,6.0,10.3,9.4
"Regional School District 16","=""2160012""","Grade 12",20.8,14.4,14.1,15.7,16.1
"Regional School District 17","=""2170012""","Kindergarten",10.9,"*",6.8,4.5,"*"
"Regional School District 17","=""2170012""","Grade   1","*",4.8,"*","*","*"
"Regional School District 17","=""2170012""","Grade   2","*",3.8,"*","*","*"
"Regional School District 17","=""2170012""","Grade   3","*","*","*",4.2,"*"
"Regional School District 17","=""2170012""","Grade   4","*","*",3.6,"*",3.6
"Regional School District 17","=""2170012""","Grade   5","*","*","*","*","*"
"Regional School District 17","=""2170012""","Grade   6",3.6,"*","*",5.2,"*"
"Regional School District 17","=""2170012""","Grade   7",7.2,4.4,"*",4.2,4.7
"Regional School District 17","=""2170012""","Grade   8",8.8,6.6,2.9,3.6,3.2
"Regional School District 17","=""2170012""","Grade   9",4.3,5.7,4.8,6.0,4.2
"Regional School District 17","=""2170012""","Grade 10",6.5,3.6,6.7,8.8,8.3
"Regional School District 17","=""2170012""","Grade 11",6.8,"*",9.5,11.0,10.0
"Regional School District 17","=""2170012""","Grade 12","*",4.7,10.2,9.4,12.6
"Regional School District 18","=""2180012""","Kindergarten","*",7.3,"*","*","*"
"Regional School District 18","=""2180012""","Grade   1","*","*","*","*","*"
"Regional School District 18","=""2180012""","Grade   2",4.9,"*","*","*","*"
"Regional School District 18","=""2180012""","Grade   3",5.9,4.9,8.9,"*","*"
"Regional School District 18","=""2180012""","Grade   4",5.6,"*",7.4,8.2,"*"
"Regional School District 18","=""2180012""","Grade   5",5.1,6.5,"*",6.7,"*"
"Regional School District 18","=""2180012""","Grade   6","*",5.7,"*",5.7,7.7
"Regional School District 18","=""2180012""","Grade   7",5.5,6.1,7.5,7.9,5.7
"Regional School District 18","=""2180012""","Grade   8",5.7,5.5,6.8,4.9,"*"
"Regional School District 18","=""2180012""","Grade   9","*","*",6.5,9.1,8.3
"Regional School District 18","=""2180012""","Grade 10","*","*","*",9.8,15.4
"Regional School District 18","=""2180012""","Grade 11",6.3,"*","*","*",6.7
"Regional School District 18","=""2180012""","Grade 12",6.5,7.8,14.9,16.7,11.7
"Regional School District 19","=""2190012""","Grade   9",9.6,20.1,15.9,4.4,8.7
"Regional School District 19","=""2190012""","Grade 10",14.1,11.7,13.4,6.6,7.5
"Regional School District 19","=""2190012""","Grade 11",16.6,14.1,15.3,9.2,9.8
"Regional School District 19","=""2190012""","Grade 12",21.6,16.7,18.6,7.7,10.7
"Ridgefield School District","=""1180011""","Kindergarten",3.9,5.6,3.1,3.5,2.9
"Ridgefield School District","=""1180011""","Grade   1",3.8,4.6,2.4,5.5,"*"
"Ridgefield School District","=""1180011""","Grade   2",1.9,4.5,2.7,2.6,2.0
"Ridgefield School District","=""1180011""","Grade   3",1.7,2.6,3.8,"*","*"
"Ridgefield School District","=""1180011""","Grade   4",5.0,5.0,2.3,3.6,"*"
"Ridgefield School District","=""1180011""","Grade   5",2.8,3.8,3.5,1.5,1.7
"Ridgefield School District","=""1180011""","Grade   6",4.0,6.8,4.7,2.5,3.4
"Ridgefield School District","=""1180011""","Grade   7",6.2,7.9,7.3,3.5,2.4
"Ridgefield School District","=""1180011""","Grade   8",8.0,9.9,8.0,6.0,3.4
"Ridgefield School District","=""1180011""","Grade   9",8.1,8.7,7.0,6.9,6.4
"Ridgefield School District","=""1180011""","Grade 10",5.9,11.1,11.2,9.2,9.8
"Ridgefield School District","=""1180011""","Grade 11",8.2,6.6,9.6,9.0,8.3
"Ridgefield School District","=""1180011""","Grade 12",7.1,6.9,9.8,14.1,11.8
"Rocky Hill School District","=""1190011""","Kindergarten",7.5,13.1,13.0,8.6,11.1
"Rocky Hill School District","=""1190011""","Grade   1",6.7,13.3,8.2,12.0,9.8
"Rocky Hill School District","=""1190011""","Grade   2",5.0,6.2,5.9,10.8,7.5
"Rocky Hill School District","=""1190011""","Grade   3",5.6,4.0,6.6,3.2,9.9
"Rocky Hill School District","=""1190011""","Grade   4",5.3,4.3,5.0,5.6,8.2
"Rocky Hill School District","=""1190011""","Grade   5","*",5.6,"*","*",7.3
"Rocky Hill School District","=""1190011""","Grade   6",6.3,6.4,4.3,4.6,7.0
"Rocky Hill School District","=""1190011""","Grade   7",5.9,5.9,3.8,4.6,6.3
"Rocky Hill School District","=""1190011""","Grade   8",5.9,7.4,6.7,6.3,4.6
"Rocky Hill School District","=""1190011""","Grade   9",9.3,12.1,7.3,6.5,4.4
"Rocky Hill School District","=""1190011""","Grade 10",8.2,9.0,6.1,9.6,6.1
"Rocky Hill School District","=""1190011""","Grade 11",8.6,9.0,6.9,11.9,10.3
"Rocky Hill School District","=""1190011""","Grade 12",18.8,14.0,7.9,14.4,14.9
"Salem School District","=""1210011""","Kindergarten","*","*","*","*","*"
"Salem School District","=""1210011""","Grade   1",0.0,"*","*","*","*"
"Salem School District","=""1210011""","Grade   2","*",0.0,"*",0.0,0.0
"Salem School District","=""1210011""","Grade   3","*","*","*","*","*"
"Salem School District","=""1210011""","Grade   4",0.0,"*","*","*","*"
"Salem School District","=""1210011""","Grade   5","*",0.0,"*","*","*"
"Salem School District","=""1210011""","Grade   6","*","*","*","*","*"
"Salem School District","=""1210011""","Grade   7",0.0,"*","*",0.0,"*"
"Salem School District","=""1210011""","Grade   8","*",0.0,"*","*","*"
"Salem School District","=""1210011""","Grade   9","*","*","*","N/A","*"
"Salem School District","=""1210011""","Grade 10","N/A","N/A","N/A","*","N/A"
"Salem School District","=""1210011""","Grade 11","N/A","N/A","N/A","N/A","*"
"Salem School District","=""1210011""","Grade 12","*","*","*","*","*"
"Salisbury School District","=""1220011""","Kindergarten","*","*","*","*",20.0
"Salisbury School District","=""1220011""","Grade   1","*","*","*","*",0.0
"Salisbury School District","=""1220011""","Grade   2","*",0.0,"*","*","*"
"Salisbury School District","=""1220011""","Grade   3","*","*",0.0,"*",0.0
"Salisbury School District","=""1220011""","Grade   4",0.0,"*","*","*","*"
"Salisbury School District","=""1220011""","Grade   5","*","*","*","*",0.0
"Salisbury School District","=""1220011""","Grade   6","*","*","*","*","*"
"Salisbury School District","=""1220011""","Grade   7","*","*","*","*",0.0
"Salisbury School District","=""1220011""","Grade   8","*","*","*","*","*"
"Scotland School District","=""1230011""","Kindergarten","*","*","*","*","*"
"Scotland School District","=""1230011""","Grade   1","*","*","*","*","*"
"Scotland School District","=""1230011""","Grade   2","*","*","*","*","*"
"Scotland School District","=""1230011""","Grade   3","*","*","*","*","*"
"Scotland School District","=""1230011""","Grade   4","*","*","*","*","*"
"Scotland School District","=""1230011""","Grade   5","*","*","*","*","*"
"Scotland School District","=""1230011""","Grade   6","*","*","*","*","*"
"Seymour School District","=""1240011""","Kindergarten",9.7,10.2,8.1,"*","*"
"Seymour School District","=""1240011""","Grade   1",7.3,8.8,5.5,4.6,5.7
"Seymour School District","=""1240011""","Grade   2",4.9,8.6,7.4,"*",6.0
"Seymour School District","=""1240011""","Grade   3",4.7,6.3,9.2,4.8,6.2
"Seymour School District","=""1240011""","Grade   4",7.3,4.8,7.2,7.8,4.7
"Seymour School District","=""1240011""","Grade   5",7.9,7.1,6.8,3.8,8.0
"Seymour School District","=""1240011""","Grade   6",10.2,7.0,8.7,5.2,6.6
"Seymour School District","=""1240011""","Grade   7",10.9,10.9,10.0,13.5,7.6
"Seymour School District","=""1240011""","Grade   8",7.7,13.1,12.6,11.5,13.3
"Seymour School District","=""1240011""","Grade   9",6.1,17.6,5.2,4.9,10.7
"Seymour School District","=""1240011""","Grade 10",11.3,11.3,8.6,4.7,8.3
"Seymour School District","=""1240011""","Grade 11",6.9,24.2,15.5,7.1,11.5
"Seymour School District","=""1240011""","Grade 12",6.2,27.7,15.3,6.9,17.7
"Sharon School District","=""1250011""","Kindergarten","*","*","*","*","*"
"Sharon School District","=""1250011""","Grade   1","*","*","*","*","*"
"Sharon School District","=""1250011""","Grade   2","*","*","*",0.0,"*"
"Sharon School District","=""1250011""","Grade   3",0.0,0.0,"*","*",0.0
"Sharon School District","=""1250011""","Grade   4","*",0.0,"*","*","*"
"Sharon School District","=""1250011""","Grade   5","*","*","*","*","*"
"Sharon School District","=""1250011""","Grade   6","*","*","*","*","*"
"Sharon School District","=""1250011""","Grade   7","*","*","*","*","*"
"Sharon School District","=""1250011""","Grade   8","*","*","*",0.0,"*"
"Shelton School District","=""1260011""","Kindergarten",4.4,8.2,7.2,11.3,8.4
"Shelton School District","=""1260011""","Grade   1",6.2,6.3,8.2,6.9,7.5
"Shelton School District","=""1260011""","Grade   2",3.7,7.1,4.3,7.4,5.8
"Shelton School District","=""1260011""","Grade   3",2.1,5.7,7.3,4.9,6.7
"Shelton School District","=""1260011""","Grade   4",4.5,4.5,4.8,7.0,4.6
"Shelton School District","=""1260011""","Grade   5",5.8,8.2,3.6,5.9,7.8
"Shelton School District","=""1260011""","Grade   6",5.2,9.0,5.3,8.2,7.5
"Shelton School District","=""1260011""","Grade   7",6.3,10.4,9.6,7.1,10.9
"Shelton School District","=""1260011""","Grade   8",7.4,11.8,10.7,8.7,7.9
"Shelton School District","=""1260011""","Grade   9",8.6,16.9,18.5,14.0,16.3
"Shelton School District","=""1260011""","Grade 10",10.3,19.0,20.4,21.0,21.2
"Shelton School District","=""1260011""","Grade 11",13.5,23.1,20.6,22.4,27.6
"Shelton School District","=""1260011""","Grade 12",15.7,40.6,34.8,28.9,37.8
"Sherman School District","=""1270011""","Kindergarten",0.0,"*",23.1,16.7,"*"
"Sherman School District","=""1270011""","Grade   1","*","*","*","*","*"
"Sherman School District","=""1270011""","Grade   2","*","*","*","*","*"
"Sherman School District","=""1270011""","Grade   3",0.0,"*","*","*","*"
"Sherman School District","=""1270011""","Grade   4","*","*","*",0.0,"*"
"Sherman School District","=""1270011""","Grade   5","*","*",0.0,"*","*"
"Sherman School District","=""1270011""","Grade   6","*","*","*","*","*"
"Sherman School District","=""1270011""","Grade   7",11.8,"*","*","*",0.0
"Sherman School District","=""1270011""","Grade   8",11.8,"*","*","*","*"
"Sherman School District","=""1270011""","Grade   9","N/A","N/A","*","*","*"
"Sherman School District","=""1270011""","Grade 10","N/A","N/A","N/A","*","*"
"Sherman School District","=""1270011""","Grade 12","N/A","N/A","N/A","N/A","*"
"Side By Side Charter School District","=""2700013""","Kindergarten","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Grade   1",0.0,"*","*","*","*"
"Side By Side Charter School District","=""2700013""","Grade   2","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Grade   3",0.0,"*","*",0.0,0.0
"Side By Side Charter School District","=""2700013""","Grade   4","*",0.0,"*","*","*"
"Side By Side Charter School District","=""2700013""","Grade   5","*","*",0.0,"*",0.0
"Side By Side Charter School District","=""2700013""","Grade   6","*","*","*","*",0.0
"Side By Side Charter School District","=""2700013""","Grade   7","*","*",0.0,"*","*"
"Side By Side Charter School District","=""2700013""","Grade   8",0.0,"*","*","*","*"
"Simsbury School District","=""1280011""","Kindergarten",4.4,10.2,5.7,5.4,4.4
"Simsbury School District","=""1280011""","Grade   1",4.5,6.3,4.3,5.3,"*"
"Simsbury School District","=""1280011""","Grade   2",2.3,4.7,3.6,2.4,2.3
"Simsbury School District","=""1280011""","Grade   3",5.6,1.9,3.5,2.1,2.0
"Simsbury School District","=""1280011""","Grade   4",3.6,7.0,4.2,4.1,2.0
"Simsbury School District","=""1280011""","Grade   5",2.4,4.3,7.3,4.2,2.4
"Simsbury School District","=""1280011""","Grade   6",3.6,5.5,4.8,4.1,"*"
"Simsbury School District","=""1280011""","Grade   7",6.6,5.1,5.1,3.6,5.0
"Simsbury School District","=""1280011""","Grade   8",10.3,6.7,5.1,4.7,4.9
"Simsbury School District","=""1280011""","Grade   9",5.3,6.8,6.2,3.2,4.7
"Simsbury School District","=""1280011""","Grade 10",4.0,7.7,7.8,6.3,6.0
"Simsbury School District","=""1280011""","Grade 11",4.8,9.1,7.9,8.8,9.9
"Simsbury School District","=""1280011""","Grade 12",3.4,7.1,11.6,12.5,11.2
"Somers School District","=""1290011""","Kindergarten",9.0,"*","*","*",7.8
"Somers School District","=""1290011""","Grade   1",11.9,"*","*","*","*"
"Somers School District","=""1290011""","Grade   2",18.7,"*","*","*","*"
"Somers School District","=""1290011""","Grade   3",6.8,"*","*","*","*"
"Somers School District","=""1290011""","Grade   4",15.9,"*",5.1,"*","*"
"Somers School District","=""1290011""","Grade   5",14.7,5.3,"*","*","*"
"Somers School District","=""1290011""","Grade   6",16.3,13.5,15.2,14.4,5.9
"Somers School District","=""1290011""","Grade   7",12.9,16.8,12.3,20.9,17.7
"Somers School District","=""1290011""","Grade   8",25.2,24.1,18.3,20.5,24.3
"Somers School District","=""1290011""","Grade   9",11.5,15.3,9.8,13.0,13.4
"Somers School District","=""1290011""","Grade 10",10.1,16.3,13.7,17.3,12.4
"Somers School District","=""1290011""","Grade 11",17.9,22.4,13.8,15.7,16.8
"Somers School District","=""1290011""","Grade 12",15.0,32.2,22.9,26.2,22.4
"South Windsor School District","=""1320011""","Kindergarten",11.8,7.3,7.1,9.9,5.6
"South Windsor School District","=""1320011""","Grade   1",21.4,3.9,3.7,5.7,3.6
"South Windsor School District","=""1320011""","Grade   2",16.8,3.3,4.9,4.7,"*"
"South Windsor School District","=""1320011""","Grade   3",20.6,5.6,4.5,3.1,2.1
"South Windsor School District","=""1320011""","Grade   4",17.4,3.2,4.4,3.8,2.3
"South Windsor School District","=""1320011""","Grade   5",20.1,5.1,"*",3.2,2.2
"South Windsor School District","=""1320011""","Grade   6",17.8,4.8,4.3,2.2,2.6
"South Windsor School District","=""1320011""","Grade   7",23.2,5.2,3.8,4.1,2.5
"South Windsor School District","=""1320011""","Grade   8",29.0,9.3,5.7,4.9,4.0
"South Windsor School District","=""1320011""","Grade   9",2.7,6.0,"*",1.7,6.3
"South Windsor School District","=""1320011""","Grade 10",3.2,6.0,2.1,"*",5.4
"South Windsor School District","=""1320011""","Grade 11",2.4,8.2,2.6,2.2,6.2
"South Windsor School District","=""1320011""","Grade 12",4.2,7.0,"*",3.6,6.6
"Southington School District","=""1310011""","Kindergarten",5.6,4.4,6.1,5.5,3.2
"Southington School District","=""1310011""","Grade   1",2.5,3.7,4.9,4.0,3.3
"Southington School District","=""1310011""","Grade   2",2.7,3.0,3.2,3.4,3.3
"Southington School District","=""1310011""","Grade   3",2.6,2.9,3.4,3.9,4.4
"Southington School District","=""1310011""","Grade   4",2.9,3.2,3.7,3.9,5.7
"Southington School District","=""1310011""","Grade   5",4.3,3.7,3.3,3.8,2.5
"Southington School District","=""1310011""","Grade   6",4.8,6.5,6.6,4.3,5.2
"Southington School District","=""1310011""","Grade   7",8.1,6.2,7.6,5.5,5.1
"Southington School District","=""1310011""","Grade   8",9.0,8.6,8.1,9.0,7.0
"Southington School District","=""1310011""","Grade   9",11.7,9.9,8.2,6.5,8.4
"Southington School District","=""1310011""","Grade 10",10.4,11.5,8.3,6.2,9.2
