"Chronic Absenteeism, 2015-16"
", Grade"

"District","District Code","Grade","% Chronically Absent"
"Wolcott School District","=""1660011""","Grade   3","*"
"Wolcott School District","=""1660011""","Grade   4","*"
"Wolcott School District","=""1660011""","Grade   5",3.3
"Wolcott School District","=""1660011""","Grade   6","*"
"Wolcott School District","=""1660011""","Grade   7","*"
"Wolcott School District","=""1660011""","Grade   8","*"
"Wolcott School District","=""1660011""","Grade   9","*"
"Wolcott School District","=""1660011""","Grade 10",5.3
"Wolcott School District","=""1660011""","Grade 11",10.8
"Wolcott School District","=""1660011""","Grade 12",8.2
"Woodbridge School District","=""1670011""","Kindergarten","*"
"Woodbridge School District","=""1670011""","Grade   1","*"
"Woodbridge School District","=""1670011""","Grade   2",6.2
"Woodbridge School District","=""1670011""","Grade   3","*"
"Woodbridge School District","=""1670011""","Grade   4",8.7
"Woodbridge School District","=""1670011""","Grade   5",7.1
"Woodbridge School District","=""1670011""","Grade   6","*"
"Woodstock Academy District","=""9030022""","Grade   9",2.8
"Woodstock Academy District","=""9030022""","Grade 10",5.7
"Woodstock Academy District","=""9030022""","Grade 11",6.5
"Woodstock Academy District","=""9030022""","Grade 12",10.8
"Woodstock School District","=""1690011""","Kindergarten","*"
"Woodstock School District","=""1690011""","Grade   1","*"
"Woodstock School District","=""1690011""","Grade   2","*"
"Woodstock School District","=""1690011""","Grade   3","*"
"Woodstock School District","=""1690011""","Grade   4","*"
"Woodstock School District","=""1690011""","Grade   5","*"
"Woodstock School District","=""1690011""","Grade   6","*"
"Woodstock School District","=""1690011""","Grade   7","*"
"Woodstock School District","=""1690011""","Grade   8","*"
"Woodstock School District","=""1690011""","Grade   9","*"
"Woodstock School District","=""1690011""","Grade 11","*"

