"Five-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Special Education"

"",,,,"Graduates",,"Non-Graduates",,,
"Capitol Region Education Council","Academy of Aerospace and Engineering","Special Education","*","*","*","*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Asian","*","*","*","*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","White",15,15,100.0,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Two or More Races","*","*","*","*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","All Students",86,73,84.9,"*","*",13,15.1
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Black",26,23,88.5,"*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","ELL","*","*","*","*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Eligible For Free Lunch",37,31,83.8,"*","*",6,16.2
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Eligible For Lunch",47,40,85.1,"*","*",7,14.9
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Eligible For Reduced Lunch",10,9,90.0,"*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Female",56,46,82.1,"*","*",10,17.9
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","High Needs",53,45,84.9,"*","*",8,15.1
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Hispanic",24,21,87.5,"*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Male",30,27,90.0,"*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Non-ELL",84,71,84.5,"*","*",13,15.5
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Non-High Needs",33,28,84.8,"*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Non-Hispanic",62,52,83.9,"*","*",10,16.1
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Non-Special Education",77,66,85.7,"*","*",11,14.3
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Not Eligible For Lunch",39,33,84.6,"*","*",6,15.4
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Special Education",9,7,77.8,"*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Asian","*","*","*","*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","White",33,26,78.8,"*","*",7,21.2
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Indian or Alaska Native","*","*","*","*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","All Students",90,86,95.6,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Black",59,58,98.3,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Eligible For Free Lunch",34,32,94.1,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Eligible For Lunch",45,42,93.3,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Female",45,43,95.6,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","High Needs",47,44,93.6,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Hispanic",10,8,80.0,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Male",45,43,95.6,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-ELL",90,86,95.6,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-High Needs",43,42,97.7,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-Hispanic",80,78,97.5,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-Special Education",85,81,95.3,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Not Eligible For Lunch",45,44,97.8,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Special Education","*","*","*","*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Asian","*","*","*","*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","White",15,14,93.3,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Two or More Races","*","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","All Students",355,348,98.0,"*","*","*","*"
"Cheshire School District","Cheshire High School","Black","*","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","ELL","*","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","Eligible For Free Lunch",18,17,94.4,"*","*","*","*"
"Cheshire School District","Cheshire High School","Eligible For Lunch",29,27,93.1,"*","*","*","*"
"Cheshire School District","Cheshire High School","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"Cheshire School District","Cheshire High School","Female",179,176,98.3,"*","*","*","*"
"Cheshire School District","Cheshire High School","High Needs",62,58,93.5,"*","*","*","*"
"Cheshire School District","Cheshire High School","Hispanic",12,11,91.7,"*","*","*","*"
"Cheshire School District","Cheshire High School","Male",176,172,97.7,"*","*","*","*"
"Cheshire School District","Cheshire High School","Non-ELL",352,345,98.0,"*","*","*","*"
"Cheshire School District","Cheshire High School","Non-High Needs",293,290,99.0,"*","*","*","*"
"Cheshire School District","Cheshire High School","Non-Hispanic",343,337,98.3,"*","*","*","*"
"Cheshire School District","Cheshire High School","Non-Special Education",320,315,98.4,"*","*","*","*"
"Cheshire School District","Cheshire High School","Not Eligible For Lunch",326,321,98.5,"*","*","*","*"
"Cheshire School District","Cheshire High School","Special Education",35,33,94.3,"*","*","*","*"
"Cheshire School District","Cheshire High School","Asian",23,23,100.0,"*","*","*","*"
"Cheshire School District","Cheshire High School","White",316,310,98.1,"*","*","*","*"
"Cheshire School District","Cheshire High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","All Students",143,131,91.6,"*","*",10,7.0
"Clinton School District","The Morgan School","ELL","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Eligible For Free Lunch",20,18,90.0,"*","*","*","*"
"Clinton School District","The Morgan School","Eligible For Lunch",28,25,89.3,"*","*","*","*"
"Clinton School District","The Morgan School","Eligible For Reduced Lunch",8,7,87.5,"*","*","*","*"
"Clinton School District","The Morgan School","Female",69,65,94.2,"*","*","*","*"
"Clinton School District","The Morgan School","High Needs",52,44,84.6,"*","*",7,13.5
"Clinton School District","The Morgan School","Hispanic",12,12,100.0,"*","*","*","*"
"Clinton School District","The Morgan School","Male",74,66,89.2,"*","*",7,9.5
"Clinton School District","The Morgan School","Non-ELL",139,127,91.4,"*","*",10,7.2
"Clinton School District","The Morgan School","Non-High Needs",91,87,95.6,"*","*","*","*"
"Clinton School District","The Morgan School","Non-Hispanic",131,119,90.8,"*","*",10,7.6
"Clinton School District","The Morgan School","Non-Special Education",121,114,94.2,"*","*",6,5.0
"Clinton School District","The Morgan School","Not Eligible For Lunch",115,106,92.2,"*","*",7,6.1
"Clinton School District","The Morgan School","Special Education",22,17,77.3,"*","*","*","*"
"Clinton School District","The Morgan School","Asian","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","White",120,108,90.0,"*","*",10,8.3
"Clinton School District","The Morgan School","Two or More Races",7,7,100.0,"*","*","*","*"
"Colchester School District","Bacon Academy","All Students",250,239,95.6,"*","*",6,2.4
"Colchester School District","Bacon Academy","Black",11,11,100.0,"*","*","*","*"
"Colchester School District","Bacon Academy","ELL","*","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","Eligible For Free Lunch",18,17,94.4,"*","*","*","*"
"Colchester School District","Bacon Academy","Eligible For Lunch",32,27,84.4,"*","*","*","*"
"Colchester School District","Bacon Academy","Eligible For Reduced Lunch",14,10,71.4,"*","*","*","*"
"Colchester School District","Bacon Academy","Female",127,123,96.9,"*","*","*","*"
"Colchester School District","Bacon Academy","High Needs",53,46,86.8,"*","*","*","*"
"Colchester School District","Bacon Academy","Hispanic",12,12,100.0,"*","*","*","*"
"Colchester School District","Bacon Academy","Male",123,116,94.3,"*","*","*","*"
"Colchester School District","Bacon Academy","Non-ELL",247,236,95.5,"*","*",6,2.4
"Colchester School District","Bacon Academy","Non-High Needs",197,193,98.0,"*","*","*","*"
"Colchester School District","Bacon Academy","Non-Hispanic",238,227,95.4,"*","*",6,2.5
"Colchester School District","Bacon Academy","Non-Special Education",224,216,96.4,"*","*","*","*"
"Colchester School District","Bacon Academy","Not Eligible For Lunch",218,212,97.2,"*","*","*","*"
"Colchester School District","Bacon Academy","Special Education",26,23,88.5,"*","*","*","*"
"Colchester School District","Bacon Academy","Asian","*","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","White",221,210,95.0,"*","*",6,2.7
"Colchester School District","Bacon Academy","Indian or Alaska Native","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","All Students",38,36,94.7,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Black",11,11,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","ELL","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","Eligible For Free Lunch",20,18,90.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Eligible For Lunch",28,26,92.9,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Eligible For Reduced Lunch",8,8,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Female",16,14,87.5,"*","*","*","*"
"Common Ground High School District","Common Ground High School","High Needs",30,28,93.3,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Hispanic",17,16,94.1,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Male",22,22,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-ELL",36,34,94.4,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-High Needs",8,8,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-Hispanic",21,20,95.2,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-Special Education",36,34,94.4,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Not Eligible For Lunch",10,10,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Special Education","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","Asian","*","*","*","*","*","*","*"
