"Five-Year Graduation Rates, 2011-12"
"All Districts, All Schools, All Students"

"",,,,"Graduates",,"Non-Graduates",,,
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","All Students",78,74,94.9,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Black",49,47,95.9,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Eligible For Free Lunch",21,19,90.5,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Eligible For Lunch",44,40,90.9,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Eligible For Reduced Lunch",23,21,91.3,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Female",35,34,97.1,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","High Needs",47,43,91.5,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Hispanic",9,7,77.8,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Male",43,40,93.0,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-ELL",78,74,94.9,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-High Needs",31,31,100.0,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-Hispanic",69,67,97.1,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-Special Education",73,69,94.5,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Not Eligible For Lunch",34,34,100.0,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Asian","*","*","*","*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Special Education","*","*","*","*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","White",16,16,100.0,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Two or More Races","*","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","All Students",395,393,99.5,"*","*","*","*"
"Cheshire School District","Cheshire High School","Black",10,10,100.0,"*","*","*","*"
"Cheshire School District","Cheshire High School","Eligible For Free Lunch",19,18,94.7,"*","*","*","*"
"Cheshire School District","Cheshire High School","Eligible For Lunch",41,40,97.6,"*","*","*","*"
"Cheshire School District","Cheshire High School","Eligible For Reduced Lunch",22,22,100.0,"*","*","*","*"
"Cheshire School District","Cheshire High School","Female",193,192,99.5,"*","*","*","*"
"Cheshire School District","Cheshire High School","High Needs",73,72,98.6,"*","*","*","*"
"Cheshire School District","Cheshire High School","Hispanic","*","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","Male",202,201,99.5,"*","*","*","*"
"Cheshire School District","Cheshire High School","Non-ELL",393,391,99.5,"*","*","*","*"
"Cheshire School District","Cheshire High School","Non-High Needs",322,321,99.7,"*","*","*","*"
"Cheshire School District","Cheshire High School","Non-Hispanic",387,385,99.5,"*","*","*","*"
"Cheshire School District","Cheshire High School","Non-Special Education",359,358,99.7,"*","*","*","*"
"Cheshire School District","Cheshire High School","Not Eligible For Lunch",354,353,99.7,"*","*","*","*"
"Cheshire School District","Cheshire High School","Asian",35,35,100.0,"*","*","*","*"
"Cheshire School District","Cheshire High School","ELL","*","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","Special Education",36,35,97.2,"*","*","*","*"
"Cheshire School District","Cheshire High School","White",342,340,99.4,"*","*","*","*"
"Clinton School District","The Morgan School","All Students",120,113,94.2,"*","*",7,5.8
"Clinton School District","The Morgan School","Black","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Eligible For Free Lunch",10,10,100.0,"*","*","*","*"
"Clinton School District","The Morgan School","Eligible For Lunch",14,14,100.0,"*","*","*","*"
"Clinton School District","The Morgan School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Female",60,56,93.3,"*","*","*","*"
"Clinton School District","The Morgan School","High Needs",31,28,90.3,"*","*","*","*"
"Clinton School District","The Morgan School","Hispanic",6,"*","*","*","*","*","*"
"Clinton School District","The Morgan School","Male",60,57,95.0,"*","*","*","*"
"Clinton School District","The Morgan School","Non-ELL",117,110,94.0,"*","*",7,6.0
"Clinton School District","The Morgan School","Non-High Needs",89,85,95.5,"*","*","*","*"
"Clinton School District","The Morgan School","Non-Hispanic",114,108,94.7,"*","*",6,5.3
"Clinton School District","The Morgan School","Non-Special Education",101,97,96.0,"*","*","*","*"
"Clinton School District","The Morgan School","Not Eligible For Lunch",106,99,93.4,"*","*",7,6.6
"Clinton School District","The Morgan School","Asian",7,7,100.0,"*","*","*","*"
"Clinton School District","The Morgan School","ELL","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Special Education",19,16,84.2,"*","*","*","*"
"Clinton School District","The Morgan School","White",104,98,94.2,"*","*",6,5.8
"Clinton School District","The Morgan School","Two or More Races","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","All Students",240,235,97.9,"*","*","*","*"
"Colchester School District","Bacon Academy","Black",10,10,100.0,"*","*","*","*"
"Colchester School District","Bacon Academy","Eligible For Free Lunch",23,21,91.3,"*","*","*","*"
"Colchester School District","Bacon Academy","Eligible For Lunch",38,36,94.7,"*","*","*","*"
"Colchester School District","Bacon Academy","Eligible For Reduced Lunch",15,15,100.0,"*","*","*","*"
"Colchester School District","Bacon Academy","Female",138,136,98.6,"*","*","*","*"
"Colchester School District","Bacon Academy","High Needs",61,57,93.4,"*","*","*","*"
"Colchester School District","Bacon Academy","Hispanic",10,10,100.0,"*","*","*","*"
"Colchester School District","Bacon Academy","Male",102,99,97.1,"*","*","*","*"
"Colchester School District","Bacon Academy","Non-ELL",238,233,97.9,"*","*","*","*"
"Colchester School District","Bacon Academy","Non-High Needs",179,178,99.4,"*","*","*","*"
"Colchester School District","Bacon Academy","Non-Hispanic",230,225,97.8,"*","*","*","*"
"Colchester School District","Bacon Academy","Non-Special Education",216,213,98.6,"*","*","*","*"
"Colchester School District","Bacon Academy","Not Eligible For Lunch",202,199,98.5,"*","*","*","*"
"Colchester School District","Bacon Academy","Asian","*","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","ELL","*","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","Special Education",24,22,91.7,"*","*","*","*"
"Colchester School District","Bacon Academy","White",213,209,98.1,"*","*","*","*"
"Colchester School District","Bacon Academy","Two or More Races","*","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","Indian or Alaska Native","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","All Students",30,29,96.7,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Black",8,8,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Eligible For Free Lunch",16,15,93.8,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Eligible For Lunch",24,23,95.8,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Eligible For Reduced Lunch",8,8,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Female",12,12,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","High Needs",24,23,95.8,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Hispanic",15,14,93.3,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Male",18,17,94.4,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-ELL",26,25,96.2,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-High Needs",6,6,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-Hispanic",15,15,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-Special Education",29,28,96.6,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Not Eligible For Lunch",6,6,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","ELL","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","Special Education","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","White","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","Two or More Races","*","*","*","*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","All Students",170,160,94.1,"*","*",10,5.9
"Connecticut Technical High School System","A. I. Prince Technical High School","Black",57,54,94.7,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Free Lunch",118,113,95.8,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Lunch",147,139,94.6,"*","*",8,5.4
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Reduced Lunch",29,26,89.7,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Female",98,90,91.8,"*","*",8,8.2
"Connecticut Technical High School System","A. I. Prince Technical High School","High Needs",150,141,94.0,"*","*",9,6.0
"Connecticut Technical High School System","A. I. Prince Technical High School","Hispanic",108,102,94.4,"*","*",6,5.6
"Connecticut Technical High School System","A. I. Prince Technical High School","Male",72,70,97.2,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-ELL",152,146,96.1,"*","*",6,3.9
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-High Needs",20,19,95.0,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-Hispanic",62,58,93.5,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-Special Education",161,152,94.4,"*","*",9,5.6
"Connecticut Technical High School System","A. I. Prince Technical High School","Not Eligible For Lunch",23,21,91.3,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","ELL",18,14,77.8,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Special Education",9,8,88.9,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","White","*","*","*","*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Two or More Races","*","*","*","*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","All Students",203,193,95.1,"*","*",10,4.9
"Connecticut Technical High School System","Bullard-Havens Technical High School","Black",75,72,96.0,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Free Lunch",118,112,94.9,"*","*",6,5.1
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Lunch",169,159,94.1,"*","*",10,5.9
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Reduced Lunch",51,47,92.2,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Female",113,106,93.8,"*","*",7,6.2
