"Five-Year Graduation Rates, 2010-11"
"All Districts, All Schools, All Students"

"",,,,"Graduates",,"Non-Graduates",,,
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Female",58,52,89.7,"*","*",6,10.3
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","High Needs",23,21,91.3,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Hispanic",9,7,77.8,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Male",44,42,95.5,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-ELL",101,93,92.1,"*","*",8,7.9
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-High Needs",79,73,92.4,"*","*",6,7.6
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-Hispanic",93,87,93.5,"*","*",6,6.5
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-Special Education",100,92,92.0,"*","*",8,8.0
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Not Eligible For Lunch",80,74,92.5,"*","*",6,7.5
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Asian",8,6,75.0,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","ELL","*","*","*","*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Special Education","*","*","*","*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","White",34,33,97.1,"*","*","*","*"
"Cheshire School District","Cheshire High School","All Students",364,355,97.5,"*","*",6,1.6
"Cheshire School District","Cheshire High School","Black",14,13,92.9,"*","*","*","*"
"Cheshire School District","Cheshire High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","Eligible For Lunch",17,16,94.1,"*","*","*","*"
"Cheshire School District","Cheshire High School","Eligible For Reduced Lunch",9,8,88.9,"*","*","*","*"
"Cheshire School District","Cheshire High School","Female",162,160,98.8,"*","*","*","*"
"Cheshire School District","Cheshire High School","High Needs",48,43,89.6,"*","*","*","*"
"Cheshire School District","Cheshire High School","Hispanic",14,14,100.0,"*","*","*","*"
"Cheshire School District","Cheshire High School","Male",202,195,96.5,"*","*","*","*"
"Cheshire School District","Cheshire High School","Non-ELL",363,354,97.5,"*","*",6,1.7
"Cheshire School District","Cheshire High School","Non-High Needs",316,312,98.7,"*","*","*","*"
"Cheshire School District","Cheshire High School","Non-Hispanic",350,341,97.4,"*","*",6,1.7
"Cheshire School District","Cheshire High School","Non-Special Education",329,325,98.8,"*","*","*","*"
"Cheshire School District","Cheshire High School","Not Eligible For Lunch",347,339,97.7,"*","*",6,1.7
"Cheshire School District","Cheshire High School","Asian",24,24,100.0,"*","*","*","*"
"Cheshire School District","Cheshire High School","ELL","*","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","Special Education",35,30,85.7,"*","*","*","*"
"Cheshire School District","Cheshire High School","White",312,304,97.4,"*","*","*","*"
"Clinton School District","The Morgan School","All Students",144,137,95.1,"*","*",6,4.2
"Clinton School District","The Morgan School","Black","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Eligible For Free Lunch",6,"*","*","*","*","*","*"
"Clinton School District","The Morgan School","Eligible For Lunch",15,14,93.3,"*","*","*","*"
"Clinton School District","The Morgan School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Clinton School District","The Morgan School","Female",77,75,97.4,"*","*","*","*"
"Clinton School District","The Morgan School","High Needs",35,33,94.3,"*","*","*","*"
"Clinton School District","The Morgan School","Hispanic",12,12,100.0,"*","*","*","*"
"Clinton School District","The Morgan School","Male",67,62,92.5,"*","*","*","*"
"Clinton School District","The Morgan School","Non-ELL",142,135,95.1,"*","*",6,4.2
"Clinton School District","The Morgan School","Non-High Needs",109,104,95.4,"*","*","*","*"
"Clinton School District","The Morgan School","Non-Hispanic",132,125,94.7,"*","*",6,4.5
"Clinton School District","The Morgan School","Non-Special Education",125,119,95.2,"*","*",6,4.8
"Clinton School District","The Morgan School","Not Eligible For Lunch",129,123,95.3,"*","*","*","*"
"Clinton School District","The Morgan School","Asian","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","ELL","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Special Education",19,18,94.7,"*","*","*","*"
"Clinton School District","The Morgan School","White",125,118,94.4,"*","*",6,4.8
"Colchester School District","Bacon Academy","All Students",250,237,94.8,"*","*",8,3.2
"Colchester School District","Bacon Academy","Black",7,6,85.7,"*","*","*","*"
"Colchester School District","Bacon Academy","Eligible For Free Lunch",16,13,81.3,"*","*","*","*"
"Colchester School District","Bacon Academy","Eligible For Lunch",19,16,84.2,"*","*","*","*"
"Colchester School District","Bacon Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","Female",122,119,97.5,"*","*","*","*"
"Colchester School District","Bacon Academy","High Needs",42,37,88.1,"*","*","*","*"
"Colchester School District","Bacon Academy","Hispanic",6,6,100.0,"*","*","*","*"
"Colchester School District","Bacon Academy","Male",128,118,92.2,"*","*","*","*"
"Colchester School District","Bacon Academy","Non-ELL",248,235,94.8,"*","*",8,3.2
"Colchester School District","Bacon Academy","Non-High Needs",208,200,96.2,"*","*","*","*"
"Colchester School District","Bacon Academy","Non-Hispanic",244,231,94.7,"*","*",8,3.3
"Colchester School District","Bacon Academy","Non-Special Education",224,214,95.5,"*","*",6,2.7
"Colchester School District","Bacon Academy","Not Eligible For Lunch",231,221,95.7,"*","*",6,2.6
"Colchester School District","Bacon Academy","Asian","*","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","ELL","*","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","Indian or Alaska Native","*","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","Special Education",26,23,88.5,"*","*","*","*"
"Colchester School District","Bacon Academy","White",231,220,95.2,"*","*",6,2.6
"Common Ground High School District","Common Ground High School","All Students",38,33,86.8,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Black",19,17,89.5,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Eligible For Free Lunch",19,15,78.9,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Eligible For Lunch",24,19,79.2,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","Female",21,19,90.5,"*","*","*","*"
"Common Ground High School District","Common Ground High School","High Needs",27,22,81.5,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Hispanic",12,9,75.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Male",17,14,82.4,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-ELL",38,33,86.8,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-High Needs",11,11,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-Hispanic",26,24,92.3,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-Special Education",30,27,90.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Not Eligible For Lunch",14,14,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Special Education",8,"*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","White","*","*","*","*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","All Students",151,140,92.7,"*","*",11,7.3
"Connecticut Technical High School System","A. I. Prince Technical High School","Black",48,48,100.0,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Free Lunch",16,14,87.5,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Lunch",17,15,88.2,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Female",84,79,94.0,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","High Needs",41,36,87.8,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Hispanic",92,81,88.0,"*","*",11,12.0
"Connecticut Technical High School System","A. I. Prince Technical High School","Male",67,61,91.0,"*","*",6,9.0
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-ELL",131,123,93.9,"*","*",8,6.1
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-High Needs",110,104,94.5,"*","*",6,5.5
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-Hispanic",59,59,100.0,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-Special Education",144,133,92.4,"*","*",11,7.6
"Connecticut Technical High School System","A. I. Prince Technical High School","Not Eligible For Lunch",134,125,93.3,"*","*",9,6.7
"Connecticut Technical High School System","A. I. Prince Technical High School","ELL",20,17,85.0,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Special Education",7,7,100.0,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","White",10,10,100.0,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","All Students",191,182,95.3,"*","*",9,4.7
"Connecticut Technical High School System","Bullard-Havens Technical High School","Black",65,62,95.4,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Free Lunch",51,48,94.1,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Lunch",53,50,94.3,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Female",89,86,96.6,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","High Needs",64,60,93.8,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Hispanic",110,105,95.5,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Male",102,96,94.1,"*","*",6,5.9
"Connecticut Technical High School System","Bullard-Havens Technical High School","Non-ELL",183,175,95.6,"*","*",8,4.4
"Connecticut Technical High School System","Bullard-Havens Technical High School","Non-High Needs",127,122,96.1,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Non-Hispanic",81,77,95.1,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Non-Special Education",186,177,95.2,"*","*",9,4.8
"Connecticut Technical High School System","Bullard-Havens Technical High School","Not Eligible For Lunch",138,132,95.7,"*","*",6,4.3
"Connecticut Technical High School System","Bullard-Havens Technical High School","Asian","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","ELL",8,7,87.5,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Special Education","*","*","*","*","*","*","*"
