"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",08,"Math","Y",29,29,100.0,29,20,69.0,"*","*","*","*",0,0.0,"*","*",2457
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",08,"Math","N",34,34,100.0,34,13,38.2,9,26.5,"*","*","*","*","*","*",2541
"Ashford School District","=""0030011""","Ashford School","=""0030111""",03,"ELA","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",03,"ELA","N",26,26,100.0,26,0,0.0,"*","*","*","*","*","*","*","*",2502
"Ashford School District","=""0030011""","Ashford School","=""0030111""",03,"Math","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",03,"Math","N",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*",2477
"Ashford School District","=""0030011""","Ashford School","=""0030111""",04,"ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",04,"ELA","N",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2547
"Ashford School District","=""0030011""","Ashford School","=""0030111""",04,"Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",04,"Math","N",29,29,100.0,29,0,0.0,"*","*","*","*","*","*","*","*",2525
"Ashford School District","=""0030011""","Ashford School","=""0030111""",05,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",05,"ELA","N",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2532
"Ashford School District","=""0030011""","Ashford School","=""0030111""",05,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",05,"Math","N",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2494
"Ashford School District","=""0030011""","Ashford School","=""0030111""",06,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",06,"ELA","N",32,32,100.0,32,0,0.0,"*","*","*","*","*","*","*","*",2575
"Ashford School District","=""0030011""","Ashford School","=""0030111""",06,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",06,"Math","N",32,32,100.0,32,"*","*","*","*","*","*",0,0.0,"*","*",2508
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"ELA","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"Math","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",08,"ELA","Y",22,22,100.0,22,"*","*",9,40.9,6,27.3,"*","*","*","*",2539
"Ashford School District","=""0030011""","Ashford School","=""0030111""",08,"ELA","N",27,26,96.3,26,"*","*",6,23.1,14,53.8,"*","*","*","*",2602
"Ashford School District","=""0030011""","Ashford School","=""0030111""",08,"Math","Y",22,22,100.0,21,12,57.1,"*","*","*","*",0,0.0,"*","*",2488
"Ashford School District","=""0030011""","Ashford School","=""0030111""",08,"Math","N",27,26,96.3,26,6,23.1,10,38.5,"*","*","*","*","*","*",2562
"Avon School District","=""0040011""","Avon High School","=""0046111""",11,"ELA","Y",35,32,91.4,31,15,48.4,"*","*",6,19.4,"*","*","*","*",2519
"Avon School District","=""0040011""","Avon High School","=""0046111""",11,"ELA","N",211,200,94.8,199,14,7.0,"*","*",63,31.7,"*","*","*","*",2660
"Avon School District","=""0040011""","Avon High School","=""0046111""",11,"Math","Y",35,33,94.3,33,17,51.5,11,33.3,"*","*","*","*","*","*",2512
"Avon School District","=""0040011""","Avon High School","=""0046111""",11,"Math","N",211,198,93.8,198,21,10.6,42,21.2,"*","*","*","*","*","*",2674
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"ELA","Y",44,44,100.0,44,"*","*",16,36.4,17,38.6,"*","*","*","*",2542
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"ELA","N",228,228,100.0,228,"*","*",16,7.0,105,46.1,"*","*","*","*",2637
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"Math","Y",44,44,100.0,44,"*","*",18,40.9,8,18.2,"*","*","*","*",2526
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"Math","N",228,228,100.0,228,"*","*","*","*",61,26.8,123,53.9,184,80.7,2640
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"ELA","Y",33,30,90.9,30,"*","*",16,53.3,10,33.3,"*","*","*","*",2555
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"ELA","N",242,242,100.0,242,"*","*",26,10.7,103,42.6,"*","*","*","*",2652
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"Math","Y",33,33,100.0,33,11,33.3,11,33.3,"*","*","*","*",11,33.3,2534
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"Math","N",242,242,100.0,242,"*","*",30,12.4,72,29.8,"*","*","*","*",2655
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"ELA","Y",12,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"ELA","N",101,99,98.0,99,0,0.0,"*","*","*","*","*","*","*","*",2516
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"Math","N",101,101,100.0,101,0,0.0,"*","*","*","*","*","*","*","*",2498
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"ELA","Y",26,24,92.3,24,"*","*",7,29.2,6,25.0,"*","*","*","*",2440
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"ELA","N",117,116,99.1,116,"*","*",12,10.3,27,23.3,"*","*","*","*",2540
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"Math","Y",26,26,100.0,26,"*","*",7,26.9,"*","*","*","*","*","*",2443
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"Math","N",117,117,100.0,117,"*","*",20,17.1,"*","*","*","*","*","*",2534
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"ELA","N",98,98,100.0,98,"*","*","*","*","*","*","*","*","*","*",2519
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"Math","N",98,98,100.0,98,"*","*","*","*","*","*","*","*","*","*",2514
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",04,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",04,"ELA","N",118,118,100.0,118,"*","*","*","*","*","*","*","*","*","*",2545
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",04,"Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",04,"Math","N",118,118,100.0,118,"*","*","*","*","*","*","*","*","*","*",2538
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"ELA","Y",38,36,94.7,36,"*","*",10,27.8,10,27.8,"*","*","*","*",2481
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"ELA","N",243,242,99.6,242,"*","*",25,10.3,84,34.7,"*","*","*","*",2581
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"Math","Y",38,37,97.4,37,18,48.6,13,35.1,"*","*","*","*",6,16.2,2463
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"Math","N",243,242,99.6,242,14,5.8,55,22.7,"*","*","*","*",173,71.5,2559
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"ELA","Y",42,41,97.6,40,"*","*",12,30.0,12,30.0,"*","*","*","*",2510
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"ELA","N",234,233,99.6,233,"*","*",15,6.4,99,42.5,"*","*","*","*",2620
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"Math","Y",42,42,100.0,42,"*","*",14,33.3,6,14.3,"*","*","*","*",2487
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"Math","N",234,233,99.6,233,"*","*",33,14.2,79,33.9,"*","*","*","*",2613
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",03,"ELA","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",03,"ELA","N",34,32,94.1,32,"*","*","*","*","*","*","*","*","*","*",2468
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",03,"Math","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",03,"Math","N",34,32,94.1,32,"*","*","*","*","*","*","*","*","*","*",2427
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",04,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",04,"ELA","N",42,40,95.2,40,"*","*","*","*","*","*","*","*","*","*",2524
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",04,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",04,"Math","N",42,40,95.2,40,"*","*","*","*","*","*","*","*","*","*",2471
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",05,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",05,"ELA","N",36,35,97.2,35,0,0.0,"*","*","*","*","*","*","*","*",2566
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",05,"Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",05,"Math","N",36,35,97.2,35,"*","*","*","*","*","*","*","*","*","*",2524
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",06,"ELA","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",06,"ELA","N",51,51,100.0,50,0,0.0,"*","*","*","*","*","*","*","*",2581
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",06,"Math","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",06,"Math","N",51,50,98.0,50,"*","*","*","*","*","*","*","*","*","*",2565
"Berlin School District","=""0070011""","Berlin High School","=""0076111""",11,"ELA","Y",54,47,87.0,32,16,50.0,"*","*","*","*",0,0.0,"*","*",2491
"Berlin School District","=""0070011""","Berlin High School","=""0076111""",11,"ELA","N",194,191,98.5,172,48,27.9,55,32.0,"*","*","*","*","*","*",2558
"Berlin School District","=""0070011""","Berlin High School","=""0076111""",11,"Math","Y",54,46,85.2,39,24,61.5,13,33.3,"*","*","*","*","*","*",2514
"Berlin School District","=""0070011""","Berlin High School","=""0076111""",11,"Math","N",194,192,99.0,182,43,23.6,58,31.9,"*","*","*","*","*","*",2613
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"ELA","Y",42,42,100.0,42,14,33.3,14,33.3,"*","*","*","*",14,33.3,2495
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"ELA","N",200,200,100.0,200,"*","*",43,21.5,96,48.0,"*","*","*","*",2573
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"Math","Y",42,41,97.6,41,21,51.2,16,39.0,"*","*","*","*","*","*",2457
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"Math","N",200,200,100.0,200,26,13.0,80,40.0,"*","*","*","*","*","*",2546
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"ELA","Y",53,53,100.0,53,20,37.7,20,37.7,13,24.5,0,0.0,13,24.5,2498
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"ELA","N",162,162,100.0,162,7,4.3,32,19.8,87,53.7,36,22.2,123,75.9,2596
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"Math","Y",53,53,100.0,53,29,54.7,"*","*","*","*",0,0.0,"*","*",2465
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"Math","N",161,161,100.0,161,"*","*",55,34.2,"*","*",43,26.7,"*","*",2593
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"ELA","Y",51,51,100.0,51,16,31.4,20,39.2,"*","*","*","*",15,29.4,2528
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"ELA","N",193,193,100.0,193,"*","*",45,23.3,94,48.7,"*","*","*","*",2615
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"Math","Y",51,51,100.0,51,26,51.0,14,27.5,"*","*","*","*",11,21.6,2496
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"Math","N",193,193,100.0,193,"*","*",57,29.5,53,27.5,"*","*","*","*",2596
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"ELA","Y",24,24,100.0,24,"*","*","*","*",6,25.0,"*","*","*","*",2384
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"ELA","N",36,36,100.0,36,"*","*","*","*",12,33.3,"*","*","*","*",2472
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"Math","Y",24,24,100.0,24,"*","*","*","*",9,37.5,0,0.0,9,37.5,2404
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"Math","N",36,36,100.0,36,"*","*","*","*",17,47.2,10,27.8,27,75.0,2458
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"ELA","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"ELA","N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2536
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"Math","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"Math","N",64,64,100.0,64,0,0.0,"*","*","*","*","*","*","*","*",2541
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"ELA","N",68,68,100.0,68,"*","*","*","*","*","*","*","*","*","*",2546
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"Math","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"Math","N",68,68,100.0,68,"*","*","*","*","*","*","*","*","*","*",2525
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"ELA","N",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*",2454
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"Math","N",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*",2446
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"ELA","Y",20,20,100.0,20,"*","*",7,35.0,"*","*","*","*","*","*",2437
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"ELA","N",89,89,100.0,89,"*","*",16,18.0,"*","*","*","*","*","*",2508
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"Math","Y",20,20,100.0,20,"*","*",10,50.0,"*","*","*","*","*","*",2453
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"Math","N",89,89,100.0,89,"*","*",27,30.3,"*","*","*","*","*","*",2509
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",05,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",05,"ELA","N",88,88,100.0,86,"*","*","*","*","*","*","*","*","*","*",2553
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",05,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
