"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, All Students"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",192,175,91.1,175,32,18.3,46,26.3,68,38.9,29,16.6,97,55.4
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",360,360,100.0,360,49,13.6,89,24.7,165,45.8,57,15.8,222,61.7
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",210,206,98.1,206,17,8.3,27,13.1,65,31.6,97,47.1,162,78.6
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",243,240,98.8,240,16,6.7,31,12.9,79,32.9,114,47.5,193,80.4
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",466,462,99.1,461,31,6.7,99,21.5,208,45.1,123,26.7,331,71.8
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",193,189,97.9,189,24,12.7,33,17.5,56,29.6,76,40.2,132,69.8
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",279,269,96.4,269,"*","*","*","*",113,42.0,133,49.4,246,91.4
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",225,222,98.7,221,22,10.0,26,11.8,72,32.6,101,45.7,173,78.3
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",544,536,98.5,534,33,6.2,65,12.2,249,46.6,187,35.0,436,81.6
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",92,88,95.7,88,10,11.4,13,14.8,31,35.2,34,38.6,65,73.9
"Regional School District 16","=""2160012""","Community School","=""2160212""",217,212,97.7,211,40,19.0,40,19.0,75,35.5,56,26.5,131,62.1
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",209,204,97.6,204,34,16.7,45,22.1,74,36.3,51,25.0,125,61.3
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",555,533,96.0,533,92,17.3,149,28.0,214,40.2,78,14.6,292,54.8
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",178,174,97.8,174,35,20.1,58,33.3,58,33.3,23,13.2,81,46.6
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","*","*","*","*",18,16.8,"*","*","*","*",46,43.0,"*","*"
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",120,119,99.2,119,"*","*",33,27.7,32,26.9,"*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",140,137,97.9,137,"*","*","*","*",60,43.8,46,33.6,106,77.4
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",756,752,99.5,752,58,7.7,140,18.6,316,42.0,238,31.6,554,73.7
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",122,120,98.4,120,9,7.5,22,18.3,42,35.0,47,39.2,89,74.2
"Regional School District 18","=""2180012""","Center School","=""2180312""",79,78,98.7,78,"*","*",7,9.0,35,44.9,31,39.7,66,84.6
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",114,114,100.0,114,"*","*","*","*",37,32.5,57,50.0,94,82.5
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",104,96,92.3,96,15,15.6,20,20.8,31,32.3,30,31.3,61,63.5
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",351,345,98.3,343,17,5.0,67,19.5,156,45.5,103,30.0,259,75.5
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",104,102,98.1,102,"*","*","*","*",14,13.7,76,74.5,90,88.2
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",257,38,14.8,38,8,21.1,10,26.3,12,31.6,8,21.1,20,52.6
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""",9,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",172,154,89.5,154,9,5.8,21,13.6,39,25.3,85,55.2,124,80.5
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",223,221,99.1,221,8,3.6,24,10.9,52,23.5,137,62.0,189,85.5
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",765,758,99.1,757,33,4.4,95,12.5,303,40.0,326,43.1,629,83.1
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",189,186,98.4,186,"*","*","*","*",55,29.6,109,58.6,164,88.2
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",189,181,95.8,181,10,5.5,18,9.9,48,26.5,105,58.0,153,84.5
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",427,214,50.1,214,7,3.3,25,11.7,55,25.7,127,59.3,182,85.0
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",185,181,97.8,181,10,5.5,23,12.7,44,24.3,104,57.5,148,81.8
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",497,479,96.4,479,32,6.7,83,17.3,211,44.1,153,31.9,364,76.0
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",187,185,98.9,184,10,5.4,29,15.8,59,32.1,86,46.7,145,78.8
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",621,621,100.0,621,59,9.5,106,17.1,279,44.9,177,28.5,456,73.4
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",220,218,99.1,218,28,12.8,28,12.8,68,31.2,94,43.1,162,74.3
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",166,67,40.4,66,15,22.7,8,12.1,27,40.9,16,24.2,43,65.2
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",300,296,98.7,296,18,6.1,50,16.9,82,27.7,146,49.3,228,77.0
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",264,264,100.0,264,21,8.0,43,16.3,102,38.6,98,37.1,200,75.8
"Salisbury School District","=""1220011""","SELC","=""1220211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",68,68,100.0,68,8,11.8,16,23.5,22,32.4,22,32.4,44,64.7
"Seymour School District","=""1240011""","Bungay School","=""1240111""",254,251,98.8,251,60,23.9,45,17.9,72,28.7,74,29.5,146,58.2
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",249,248,99.6,248,49,19.8,63,25.4,72,29.0,64,25.8,136,54.8
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",164,160,97.6,160,50,31.3,50,31.3,46,28.8,14,8.8,60,37.5
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",590,580,98.3,580,86,14.8,138,23.8,250,43.1,106,18.3,356,61.4
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","TOTAL","=""1250211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",131,131,100.0,131,14,10.7,18,13.7,36,27.5,63,48.1,99,75.6
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",134,133,99.3,133,10,7.5,22,16.5,33,24.8,68,51.1,101,75.9
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",191,187,97.9,187,29,15.5,33,17.6,43,23.0,82,43.9,125,66.8
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",873,862,98.7,862,82,9.5,165,19.1,387,44.9,228,26.5,615,71.3
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",148,147,99.3,147,28,19.0,35,23.8,37,25.2,47,32.0,84,57.1
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",754,748,99.2,748,75,10.0,138,18.4,290,38.8,245,32.8,535,71.5
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",398,389,97.7,388,81,20.9,95,24.5,141,36.3,71,18.3,212,54.6
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",107,105,98.1,105,20,19.0,17,16.2,23,21.9,45,42.9,68,64.8
"Sherman School District","=""1270011""","Sherman School","=""1270111""",224,119,53.1,117,18,15.4,21,17.9,45,38.5,33,28.2,78,66.7
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",129,129,100.0,129,12,9.3,36,27.9,53,41.1,28,21.7,81,62.8
"Simsbury School District","=""1280011""","Central School","=""1280111""",210,209,99.5,209,"*","*","*","*",60,28.7,118,56.5,178,85.2
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",732,725,99.0,725,63,8.7,131,18.1,298,41.1,233,32.1,531,73.2
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",251,248,98.8,247,17,6.9,29,11.7,85,34.4,116,47.0,201,81.4
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",357,340,95.2,340,9,2.6,34,10.0,97,28.5,200,58.8,297,87.4
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",380,377,99.2,377,26,6.9,49,13.0,123,32.6,179,47.5,302,80.1
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",171,170,99.4,170,10,5.9,27,15.9,35,20.6,98,57.6,133,78.2
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",230,229,99.6,229,9,3.9,26,11.4,61,26.6,133,58.1,194,84.7
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",372,369,99.2,369,34,9.2,81,22.0,149,40.4,105,28.5,254,68.8
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",342,340,99.4,339,39,11.5,63,18.6,120,35.4,117,34.5,237,69.9
"Somers School District","=""1290011""","Somers High School","=""1296111""",118,117,99.2,117,17,14.5,34,29.1,52,44.4,14,12.0,66,56.4
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",183,180,98.4,180,19,10.6,40,22.2,47,26.1,74,41.1,121,67.2
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",181,181,100.0,181,26,14.4,25,13.8,56,30.9,74,40.9,130,71.8
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",198,192,97.0,192,15,7.8,28,14.6,47,24.5,102,53.1,149,77.6
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",205,204,99.5,204,29,14.2,23,11.3,65,31.9,87,42.6,152,74.5
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",315,152,48.3,151,50,33.1,37,24.5,34,22.5,30,19.9,64,42.4
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",970,958,98.8,958,58,6.1,190,19.8,398,41.5,312,32.6,710,74.1
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",143,142,99.3,142,13,9.2,24,16.9,51,35.9,54,38.0,105,73.9
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",825,817,99.0,817,71,8.7,194,23.7,372,45.5,180,22.0,552,67.6
"Southington School District","=""1310011""","Alta","=""1310111""",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",318,316,99.4,316,41,13.0,47,14.9,102,32.3,126,39.9,228,72.2
"Southington School District","=""1310011""","EASE","=""1310511""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",148,147,99.3,147,23,15.6,36,24.5,42,28.6,46,31.3,88,59.9
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",185,183,98.9,183,23,12.6,35,19.1,45,24.6,80,43.7,125,68.3
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",724,719,99.3,719,56,7.8,155,21.6,338,47.0,170,23.6,508,70.7
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",138,137,99.3,137,15,10.9,21,15.3,42,30.7,59,43.1,101,73.7
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",127,127,100.0,127,21,16.5,39,30.7,38,29.9,29,22.8,67,52.8
"Southington School District","=""1310011""","Southington High School","=""1316211""",468,457,97.6,452,89,19.7,120,26.5,164,36.3,79,17.5,243,53.8
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",171,168,98.2,168,16,9.5,24,14.3,51,30.4,77,45.8,128,76.2
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",213,211,99.1,211,36,17.1,32,15.2,61,28.9,82,38.9,143,67.8
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",181,180,99.4,179,16,8.9,22,12.3,68,38.0,73,40.8,141,78.8
"Sprague School District","=""1330011""","Sayles School","=""1330111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",360,353,98.1,353,69,19.5,84,23.8,94,26.6,106,30.0,200,56.7
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",110,108,98.2,108,8,7.4,26,24.1,50,46.3,24,22.2,74,68.5
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",341,337,98.8,337,24,7.1,60,17.8,168,49.9,85,25.2,253,75.1
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",34,19,55.9,18,"*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""",30,21,70.0,21,16,76.2,"*","*",0,0.0,"*","*","*","*"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",586,582,99.3,582,110,18.9,146,25.1,212,36.4,114,19.6,326,56.0
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",280,259,92.5,257,64,24.9,61,23.7,77,30.0,55,21.4,132,51.4
"Stamford School District","=""1350011""","Dolan School","=""1355311""",530,525,99.1,523,124,23.7,163,31.2,189,36.1,47,9.0,236,45.1
"Stamford School District","=""1350011""","Hart School","=""1352211""",288,287,99.7,286,69,24.1,57,19.9,75,26.2,85,29.7,160,55.9
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",275,268,97.5,268,90,33.6,82,30.6,57,21.3,39,14.6,96,35.8
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",236,231,97.9,231,70,30.3,59,25.5,65,28.1,37,16.0,102,44.2
"Stamford School District","=""1350011""","Newfield School","=""1350611""",296,290,98.0,289,86,29.8,73,25.3,81,28.0,49,17.0,130,45.0
"Stamford School District","=""1350011""","Northeast School","=""1351811""",342,319,93.3,319,88,27.6,73,22.9,75,23.5,83,26.0,158,49.5
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",747,735,98.4,735,208,28.3,215,29.3,236,32.1,76,10.3,312,42.4
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",528,519,98.3,518,79,15.3,112,21.6,170,32.8,157,30.3,327,63.1
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",274,267,97.4,267,106,39.7,59,22.1,59,22.1,43,16.1,102,38.2
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",669,665,99.4,665,55,8.3,154,23.2,295,44.4,161,24.2,456,68.6
"Stamford School District","=""1350011""","Springdale School","=""1351111""",317,316,99.7,315,97,30.8,75,23.8,84,26.7,59,18.7,143,45.4
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",441,417,94.6,416,141,33.9,133,32.0,96,23.1,46,11.1,142,34.1
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",294,294,100.0,293,98,33.4,61,20.8,74,25.3,60,20.5,134,45.7
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",173,159,91.9,159,24,15.1,41,25.8,48,30.2,46,28.9,94,59.1
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",325,318,97.8,317,111,35.0,71,22.4,92,29.0,43,13.6,135,42.6
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",618,559,90.5,559,136,24.3,147,26.3,174,31.1,102,18.2,276,49.4
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",457,426,93.2,426,117,27.5,136,31.9,121,28.4,52,12.2,173,40.6
"Stamford School District","=""1350011""","Westover School","=""1351411""",319,313,98.1,313,66,21.1,66,21.1,78,24.9,103,32.9,181,57.8
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",312,310,99.4,310,74,23.9,94,30.3,97,31.3,45,14.5,142,45.8
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",177,174,98.3,174,16,9.2,17,9.8,34,19.5,107,61.5,141,81.0
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",396,366,92.4,362,27,7.5,78,21.5,147,40.6,110,30.4,257,71.0
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",298,289,97.0,289,60,20.8,68,23.5,103,35.6,58,20.1,161,55.7
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",190,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","*",130,"*",130,17,13.1,28,21.5,27,20.8,58,44.6,85,65.4
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",326,323,99.1,323,49,15.2,76,23.5,104,32.2,94,29.1,198,61.3
"Stratford School District","=""1380011""","ALPHA","=""1380511""",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",300,292,97.3,292,27,9.2,64,21.9,132,45.2,69,23.6,201,68.8
"Stratford School District","=""1380011""","Chapel School","=""1380311""",297,293,98.7,293,81,27.6,86,29.4,88,30.0,38,13.0,126,43.0
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",515,496,96.3,493,102,20.7,138,28.0,168,34.1,85,17.2,253,51.3
"Stratford School District","=""1380011""","Franklin School","=""1380411""",134,134,100.0,134,40,29.9,32,23.9,37,27.6,25,18.7,62,46.3
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",565,558,98.8,558,113,20.3,181,32.4,197,35.3,67,12.0,264,47.3
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""",151,151,100.0,151,47,31.1,41,27.2,46,30.5,17,11.3,63,41.7
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Middle School Sails","=""1381811""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""",266,266,100.0,266,94,35.3,68,25.6,72,27.1,32,12.0,104,39.1
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",340,337,99.1,337,81,24.0,105,31.2,102,30.3,49,14.5,151,44.8
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",394,390,99.0,389,65,16.7,70,18.0,129,33.2,125,32.1,254,65.3
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",222,196,88.3,196,24,12.2,52,26.5,80,40.8,40,20.4,120,61.2
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",225,224,99.6,224,38,17.0,69,30.8,70,31.3,47,21.0,117,52.2
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",505,492,97.4,489,54,11.0,98,20.0,161,32.9,176,36.0,337,68.9
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",204,191,93.6,191,29,15.2,37,19.4,82,42.9,43,22.5,125,65.4
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",562,548,97.5,547,41,7.5,97,17.7,235,43.0,174,31.8,409,74.8
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",136,135,99.3,135,"*","*",60,44.4,37,27.4,"*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",284,230,81.0,230,79,34.3,78,33.9,66,28.7,7,3.0,73,31.7
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",61,60,98.4,60,15,25.0,16,26.7,19,31.7,10,16.7,29,48.3
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",240,239,99.6,239,49,20.5,59,24.7,93,38.9,38,15.9,131,54.8
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",203,199,98.0,199,20,10.1,56,28.1,86,43.2,37,18.6,123,61.8
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",158,151,95.6,150,49,32.7,40,26.7,36,24.0,25,16.7,61,40.7
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",338,325,96.2,324,54,16.7,89,27.5,146,45.1,35,10.8,181,55.9
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","TALC","=""1420311""",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",209,168,80.4,168,55,32.7,35,20.8,60,35.7,18,10.7,78,46.4
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",575,573,99.7,573,45,7.9,88,15.4,179,31.2,261,45.5,440,76.8
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",675,671,99.4,671,56,8.3,138,20.6,300,44.7,177,26.4,477,71.1
"Torrington School District","=""1430011""","East School","=""1430111""",185,148,80.0,148,14,9.5,37,25.0,53,35.8,44,29.7,97,65.5
"Torrington School District","=""1430011""","Forbes School","=""1430211""",184,181,98.4,181,53,29.3,40,22.1,56,30.9,32,17.7,88,48.6
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""",156,155,99.4,155,34,21.9,46,29.7,49,31.6,26,16.8,75,48.4
"Torrington School District","=""1430011""","Torringford School","=""1430911""",327,324,99.1,323,55,17.0,74,22.9,113,35.0,81,25.1,194,60.1
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",237,193,81.4,190,58,30.5,60,31.6,57,30.0,15,7.9,72,37.9
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",997,934,93.7,931,256,27.5,282,30.3,327,35.1,66,7.1,393,42.2
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",205,201,98.0,201,47,23.4,57,28.4,59,29.4,38,18.9,97,48.3
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",133,132,99.2,131,84,64.1,29,22.1,"*","*","*","*",18,13.7
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",258,255,98.8,255,25,9.8,37,14.5,87,34.1,106,41.6,193,75.7
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",251,248,98.8,248,14,5.6,39,15.7,68,27.4,127,51.2,195,78.6
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",306,304,99.3,304,21,6.9,33,10.9,86,28.3,164,53.9,250,82.2
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",744,704,94.6,700,95,13.6,156,22.3,297,42.4,152,21.7,449,64.1
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",213,213,100.0,213,9,4.2,19,8.9,56,26.3,129,60.6,185,86.9
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",782,717,91.7,717,75,10.5,196,27.3,302,42.1,144,20.1,446,62.2
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",279,272,97.5,272,29,10.7,50,18.4,90,33.1,103,37.9,193,71.0
"Trumbull School District","=""1440011""","REACH","=""1440511""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",191,190,99.5,190,23,12.1,22,11.6,56,29.5,89,46.8,145,76.3
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",531,258,48.6,258,32,12.4,38,14.7,85,32.9,103,39.9,188,72.9
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",20,15,75.0,8,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",35,32,91.4,31,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Union School District","=""1450011""","Union Elementary School","=""1450111""",54,54,100.0,54,"*","*",15,27.8,24,44.4,"*","*","*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""",119,119,100.0,119,26,21.8,27,22.7,40,33.6,26,21.8,66,55.5
"Vernon School District","=""1460011""","Center Road School","=""1461411""",254,243,95.7,243,82,33.7,59,24.3,56,23.0,46,18.9,102,42.0
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",109,107,98.2,105,29,27.6,22,21.0,33,31.4,21,20.0,54,51.4
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",119,115,96.6,115,43,37.4,39,33.9,21,18.3,12,10.4,33,28.7
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",169,163,96.4,163,15,9.2,27,16.6,63,38.7,58,35.6,121,74.2
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",153,150,98.0,150,43,28.7,48,32.0,35,23.3,24,16.0,59,39.3
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",657,642,97.7,642,192,29.9,200,31.2,197,30.7,53,8.3,250,38.9
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",9,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""",682,673,98.7,673,83,12.3,166,24.7,301,44.7,123,18.3,424,63.0
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
