"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades Combined, All Students"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",319,318,99.7,318,39,12.3,71,22.3,108,34.0,100,31.4,208,65.4
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",1004,1000,99.6,1000,539,53.9,248,24.8,166,16.6,47,4.7,213,21.3
"Waterbury School District","=""1510011""","Washington School","=""1512311""",141,141,100.0,141,54,38.3,50,35.5,25,17.7,12,8.5,37,26.2
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",303,303,100.0,303,116,38.3,76,25.1,72,23.8,39,12.9,111,36.6
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""",86,86,100.0,86,74,86.0,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",178,178,100.0,178,99,55.6,46,25.8,27,15.2,6,3.4,33,18.5
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",223,223,100.0,223,119,53.4,44,19.7,37,16.6,23,10.3,60,26.9
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",328,328,100.0,328,133,40.5,93,28.4,75,22.9,27,8.2,102,31.1
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""",33,33,100.0,33,28,84.8,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",237,237,100.0,237,123,51.9,72,30.4,35,14.8,7,3.0,42,17.7
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",281,281,100.0,281,107,38.1,83,29.5,61,21.7,30,10.7,91,32.4
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",77,68,88.3,68,61,89.7,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",265,261,98.5,261,81,31.0,80,30.7,59,22.6,41,15.7,100,38.3
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",298,298,100.0,298,142,47.7,78,26.2,68,22.8,10,3.4,78,26.2
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",361,361,100.0,361,174,48.2,104,28.8,57,15.8,26,7.2,83,23.0
"Waterbury School District","=""1510011""","Hopeville Bilingual","=""1514211""",33,33,100.0,33,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",168,168,100.0,168,84,50.0,55,32.7,21,12.5,8,4.8,29,17.3
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",254,253,99.6,253,81,32.0,68,26.9,63,24.9,41,16.2,104,41.1
"Waterbury School District","=""1510011""","Margaret M. Generali Autism","=""1513511""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",252,252,100.0,252,76,30.2,82,32.5,64,25.4,30,11.9,94,37.3
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",1180,1174,99.5,1173,612,52.2,281,24.0,236,20.1,44,3.8,280,23.9
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",949,946,99.7,946,498,52.6,249,26.3,160,16.9,39,4.1,199,21.0
"Waterbury School District","=""1510011""","Reed School","=""1513411""",253,253,100.0,253,117,46.2,71,28.1,45,17.8,20,7.9,65,25.7
"Waterbury School District","=""1510011""","Regan School","=""1512811""",141,141,100.0,141,51,36.2,35,24.8,34,24.1,21,14.9,55,39.0
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",280,279,99.6,279,41,14.7,81,29.0,88,31.5,69,24.7,157,56.3
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",191,191,100.0,191,125,65.4,38,19.9,"*","*","*","*",28,14.7
"Waterbury School District","=""1510011""","State Street School","=""1519011""",26,25,96.2,25,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",211,211,100.0,211,127,60.2,49,23.2,27,12.8,8,3.8,35,16.6
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",321,317,98.8,317,74,23.3,88,27.8,110,34.7,45,14.2,155,48.9
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",148,147,99.3,147,43,29.3,50,34.0,33,22.4,21,14.3,54,36.7
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",147,147,100.0,147,68,46.3,36,24.5,37,25.2,6,4.1,43,29.3
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",661,660,99.8,660,92,13.9,153,23.2,278,42.1,137,20.8,415,62.9
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",174,174,100.0,174,20,11.5,32,18.4,"*","*","*","*","*","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",193,193,100.0,193,"*","*","*","*",53,27.5,81,42.0,134,69.4
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",178,178,100.0,178,"*","*","*","*",51,28.7,76,42.7,127,71.3
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",287,285,99.3,285,35,12.3,67,23.5,77,27.0,106,37.2,183,64.2
"Watertown School District","=""1530011""","Polk School","=""1530411""",357,353,98.9,353,71,20.1,80,22.7,102,28.9,100,28.3,202,57.2
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",670,663,99.0,663,85,12.8,165,24.9,279,42.1,134,20.2,413,62.3
"West Hartford School District","=""1550011""","Smith School","=""1551711""",181,181,100.0,181,32,17.7,34,18.8,55,30.4,60,33.1,115,63.5
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",208,208,100.0,208,24,11.5,31,14.9,57,27.4,96,46.2,153,73.6
"West Hartford School District","=""1550011""","Braeburn Learning Center","=""1559311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",170,169,99.4,169,8,4.7,20,11.8,54,32.0,87,51.5,141,83.4
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",414,414,100.0,414,31,7.5,58,14.0,176,42.5,149,36.0,325,78.5
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",231,230,99.6,229,10,4.4,14,6.1,50,21.8,155,67.7,205,89.5
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",152,151,99.3,151,30,19.9,27,17.9,41,27.2,53,35.1,94,62.3
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",243,240,98.8,240,26,10.8,31,12.9,71,29.6,112,46.7,183,76.3
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",933,925,99.1,925,112,12.1,176,19.0,354,38.3,283,30.6,637,68.9
"West Hartford School District","=""1550011""","Morley School","=""1550911""",154,153,99.4,151,12,7.9,26,17.2,40,26.5,73,48.3,113,74.8
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",185,185,100.0,185,19,10.3,22,11.9,68,36.8,76,41.1,144,77.8
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",859,850,99.0,849,123,14.5,192,22.6,309,36.4,225,26.5,534,62.9
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",229,228,99.6,228,30,13.2,45,19.7,63,27.6,90,39.5,153,67.1
"West Hartford School District","=""1550011""","Whiting Lane Learning Center","=""1559511""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",202,202,100.0,202,18,8.9,23,11.4,48,23.8,113,55.9,161,79.7
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",249,248,99.6,248,39,15.7,46,18.5,70,28.2,93,37.5,163,65.7
"West Haven School District","=""1560011""","Washington School","=""1561211""",177,176,99.4,176,72,40.9,35,19.9,45,25.6,24,13.6,69,39.2
"West Haven School District","=""1560011""","ASD Lab","=""1561111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",115,115,100.0,115,27,23.5,22,19.1,36,31.3,30,26.1,66,57.4
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",877,874,99.7,874,208,23.8,244,27.9,287,32.8,135,15.4,422,48.3
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",107,106,99.1,106,7,6.6,19,17.9,30,28.3,50,47.2,80,75.5
"West Haven School District","=""1560011""","Forest School","=""1560311""",171,171,100.0,171,45,26.3,47,27.5,44,25.7,35,20.5,79,46.2
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",830,819,98.7,819,269,32.8,214,26.1,246,30.0,90,11.0,336,41.0
"West Haven School District","=""1560011""","PACE","=""1560211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",179,179,100.0,179,60,33.5,42,23.5,51,28.5,26,14.5,77,43.0
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",162,159,98.1,159,34,21.4,33,20.8,53,33.3,39,24.5,92,57.9
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",96,96,100.0,96,10,10.4,18,18.8,26,27.1,42,43.8,68,70.8
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",227,226,99.6,226,18,8.0,37,16.4,82,36.3,89,39.4,171,75.7
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",532,515,96.8,515,38,7.4,74,14.4,155,30.1,248,48.2,403,78.3
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",575,570,99.1,570,33,5.8,80,14.0,268,47.0,189,33.2,457,80.2
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",838,805,96.1,805,40,5.0,123,15.3,359,44.6,283,35.2,642,79.8
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",229,228,99.6,228,18,7.9,30,13.2,57,25.0,123,53.9,180,78.9
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",521,514,98.7,512,29,5.7,70,13.7,224,43.8,189,36.9,413,80.7
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",229,221,96.5,221,"*","*","*","*",44,19.9,156,70.6,200,90.5
"Westport School District","=""1580011""","Green's Farms Segregated","=""1580211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",247,247,100.0,244,14,5.7,33,13.5,65,26.6,132,54.1,197,80.7
"Westport School District","=""1580011""","King's Highway Segregated","=""1580611""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Long Lots School","=""1580711""",307,302,98.4,302,"*","*","*","*",80,26.5,188,62.3,268,88.7
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",280,277,98.9,277,15,5.4,26,9.4,65,23.5,171,61.7,236,85.2
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",202,199,98.5,199,19,9.5,27,13.6,70,35.2,83,41.7,153,76.9
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",207,207,100.0,207,35,16.9,37,17.9,62,30.0,73,35.3,135,65.2
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",240,232,96.7,232,34,14.7,46,19.8,78,33.6,74,31.9,152,65.5
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",247,247,100.0,247,28,11.3,44,17.8,79,32.0,96,38.9,175,70.9
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",178,177,99.4,177,27,15.3,37,20.9,57,32.2,56,31.6,113,63.8
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",545,536,98.3,536,80,14.9,118,22.0,223,41.6,115,21.5,338,63.1
"Willington School District","=""1600011""","Center School","=""1600111""",102,102,100.0,102,28,27.5,21,20.6,34,33.3,19,18.6,53,52.0
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",184,173,94.0,173,27,15.6,40,23.1,75,43.4,31,17.9,106,61.3
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",1021,990,97.0,990,48,4.8,149,15.1,450,45.5,343,34.6,793,80.1
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",963,957,99.4,957,66,6.9,130,13.6,272,28.4,489,51.1,761,79.5
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",159,157,98.7,157,46,29.3,40,25.5,46,29.3,25,15.9,71,45.2
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",168,165,98.2,165,46,27.9,53,32.1,44,26.7,22,13.3,66,40.0
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",349,349,100.0,349,56,16.0,90,25.8,115,33.0,88,25.2,203,58.2
"Windham School District","=""1630011""","Natchaug School","=""1630111""",156,156,100.0,156,100,64.1,29,18.6,"*","*","*","*",27,17.3
"Windham School District","=""1630011""","North Windham School","=""1630311""",221,221,100.0,221,90,40.7,57,25.8,48,21.7,26,11.8,74,33.5
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",137,137,100.0,137,53,38.7,32,23.4,30,21.9,22,16.1,52,38.0
"Windham School District","=""1630011""","Windham Center School","=""1630511""",145,145,100.0,145,60,41.4,33,22.8,40,27.6,12,8.3,52,35.9
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",562,552,98.2,552,244,44.2,149,27.0,130,23.6,29,5.3,159,28.8
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",374,370,98.9,370,87,23.5,99,26.8,98,26.5,86,23.2,184,49.7
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",343,340,99.1,340,89,26.2,88,25.9,122,35.9,41,12.1,163,47.9
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",296,296,100.0,296,75,25.3,74,25.0,63,21.3,84,28.4,147,49.7
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",399,393,98.5,393,139,35.4,82,20.9,99,25.2,73,18.6,172,43.8
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",665,657,98.8,657,180,27.4,178,27.1,219,33.3,80,12.2,299,45.5
"Wolcott School District","=""1660011""","ABC Classroom","=""1660311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",131,130,99.2,130,19,14.6,27,20.8,39,30.0,45,34.6,84,64.6
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",173,172,99.4,172,10,5.8,23,13.4,44,25.6,95,55.2,139,80.8
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",605,602,99.5,602,64,10.6,139,23.1,273,45.3,126,20.9,399,66.3
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",175,175,100.0,175,30,17.1,41,23.4,56,32.0,48,27.4,104,59.4
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""",436,417,95.6,417,31,7.4,52,12.5,126,30.2,208,49.9,334,80.1
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",162,160,98.8,160,10,6.3,25,15.6,50,31.3,75,46.9,125,78.1
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",421,402,95.5,402,57,14.2,77,19.2,161,40.0,107,26.6,268,66.7

