"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades, All Students"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",06,127,112,88.2,112,74,66.1,23,20.5,"*","*","*","*",15,13.4,2427
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",07,139,123,88.5,123,80,65.0,30,24.4,"*","*","*","*",13,10.6,2455
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",08,143,126,88.1,125,68,54.4,37,29.6,"*","*","*","*",20,16.0,2485
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",03,48,48,100.0,48,15,31.3,18,37.5,"*","*","*","*",15,31.3,2399
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",04,44,44,100.0,44,13,29.5,15,34.1,10,22.7,6,13.6,16,36.4,2447
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",05,45,44,97.8,44,"*","*",18,40.9,13,29.5,"*","*","*","*",2482
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",06,41,41,100.0,41,"*","*",12,29.3,22,53.7,"*","*","*","*",2527
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",07,37,37,100.0,37,"*","*",7,18.9,21,56.8,"*","*","*","*",2575
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",08,15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",03,94,92,97.9,92,66,71.7,21,22.8,"*","*","*","*","*","*",2333
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",04,88,88,100.0,88,67,76.1,14,15.9,"*","*","*","*",7,8.0,2370
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",05,73,72,98.6,72,49,68.1,16,22.2,7,9.7,0,0.0,7,9.7,2416
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",06,53,51,96.2,51,29,56.9,13,25.5,9,17.6,0,0.0,9,17.6,2447
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",07,55,55,100.0,55,31,56.4,17,30.9,7,12.7,0,0.0,7,12.7,2459
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",08,58,58,100.0,58,30,51.7,17,29.3,"*","*","*","*",11,19.0,2480
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",03,33,33,100.0,33,18,54.5,8,24.2,7,21.2,0,0.0,7,21.2,2363
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",04,40,40,100.0,40,22,55.0,12,30.0,"*","*","*","*",6,15.0,2400
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",05,27,27,100.0,27,18,66.7,"*","*","*","*",0,0.0,"*","*",2410
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",06,26,26,100.0,26,12,46.2,"*","*","*","*",0,0.0,"*","*",2463
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",07,51,51,100.0,51,32,62.7,10,19.6,"*","*","*","*",9,17.6,2466
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",08,55,55,100.0,55,30,54.5,18,32.7,7,12.7,0,0.0,7,12.7,2471
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",03,75,75,100.0,75,43,57.3,18,24.0,"*","*","*","*",14,18.7,2359
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",04,76,76,100.0,76,54,71.1,12,15.8,"*","*","*","*",10,13.2,2389
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",05,61,61,100.0,61,42,68.9,11,18.0,8,13.1,0,0.0,8,13.1,2409
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",06,63,63,100.0,62,33,53.2,17,27.4,"*","*","*","*",12,19.4,2448
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",07,110,108,98.2,108,65,60.2,23,21.3,"*","*","*","*",20,18.5,2466
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",08,128,126,98.4,126,68,54.0,31,24.6,"*","*","*","*",27,21.4,2490
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",03,45,45,100.0,45,22,48.9,18,40.0,"*","*","*","*","*","*",2362
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",04,38,38,100.0,38,28,73.7,"*","*","*","*",0,0.0,"*","*",2366
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",05,21,21,100.0,21,16,76.2,"*","*","*","*",0,0.0,"*","*",2413
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",06,21,21,100.0,21,10,47.6,7,33.3,"*","*","*","*","*","*",2462
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",07,46,46,100.0,46,25,54.3,7,15.2,14,30.4,0,0.0,14,30.4,2489
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",08,39,39,100.0,39,20,51.3,"*","*","*","*",0,0.0,"*","*",2482
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",03,53,53,100.0,51,28,54.9,"*","*","*","*",0,0.0,"*","*",2351
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",04,37,37,100.0,37,19,51.4,"*","*",10,27.0,"*","*","*","*",2414
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",05,22,22,100.0,22,"*","*",11,50.0,"*","*","*","*","*","*",2477
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",06,24,24,100.0,23,11,47.8,"*","*",6,26.1,"*","*","*","*",2455
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",03,87,83,95.4,83,36,43.4,32,38.6,"*","*","*","*",15,18.1,2375
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",04,86,85,98.8,85,48,56.5,21,24.7,"*","*","*","*",16,18.8,2410
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",05,73,73,100.0,73,37,50.7,21,28.8,"*","*","*","*",15,20.5,2446
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",06,74,71,95.9,71,39,54.9,18,25.4,14,19.7,0,0.0,14,19.7,2452
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",07,76,74,97.4,74,30,40.5,24,32.4,"*","*","*","*",20,27.0,2504
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",08,87,85,97.7,85,37,43.5,35,41.2,"*","*","*","*",13,15.3,2502
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",03,45,45,100.0,45,18,40.0,20,44.4,7,15.6,0,0.0,7,15.6,2373
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",04,31,31,100.0,31,21,67.7,"*","*","*","*",0,0.0,"*","*",2388
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",05,35,34,97.1,34,16,47.1,12,35.3,6,17.6,0,0.0,6,17.6,2445
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",06,17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",03,51,51,100.0,51,22,43.1,21,41.2,8,15.7,0,0.0,8,15.7,2374
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",04,35,34,97.1,34,22,64.7,6,17.6,"*","*","*","*",6,17.6,2389
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",05,31,31,100.0,31,"*","*",9,29.0,11,35.5,"*","*","*","*",2484
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",06,35,35,100.0,34,15,44.1,11,32.4,"*","*","*","*",8,23.5,2465
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",11,305,234,76.7,230,130,56.5,62,27.0,31,13.5,7,3.0,38,16.5,2487
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",03,46,46,100.0,46,7,15.2,17,37.0,14,30.4,8,17.4,22,47.8,2429
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",04,46,46,100.0,46,15,32.6,18,39.1,"*","*","*","*",13,28.3,2447
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",05,44,44,100.0,44,"*","*","*","*",22,50.0,11,25.0,33,75.0,2543
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",06,42,42,100.0,42,"*","*",13,31.0,18,42.9,"*","*","*","*",2518
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",07,53,53,100.0,53,7,13.2,7,13.2,27,50.9,12,22.6,39,73.6,2580
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",08,45,45,100.0,45,"*","*",15,33.3,20,44.4,"*","*","*","*",2569
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",03,51,48,94.1,48,"*","*",22,45.8,13,27.1,"*","*","*","*",2416
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",04,47,46,97.9,46,23,50.0,9,19.6,6,13.0,8,17.4,14,30.4,2426
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",05,30,25,83.3,25,"*","*",9,36.0,8,32.0,"*","*","*","*",2489
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",06,36,35,97.2,35,22,62.9,"*","*","*","*",0,0.0,"*","*",2435
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",07,50,49,98.0,49,28,57.1,13,26.5,"*","*","*","*",8,16.3,2466
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",08,46,45,97.8,45,15,33.3,16,35.6,"*","*","*","*",14,31.1,2524
"Bridgeport School District","=""0150011""","Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus","=""0151511""",11,71,48,67.6,47,24,51.1,"*","*",11,23.4,"*","*","*","*",2496
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",03,46,44,95.7,44,6,13.6,11,25.0,11,25.0,16,36.4,27,61.4,2456
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",04,46,43,93.5,43,17,39.5,11,25.6,6,14.0,9,20.9,15,34.9,2443
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",05,46,46,100.0,46,14,30.4,12,26.1,13,28.3,7,15.2,20,43.5,2490
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",06,48,48,100.0,48,"*","*",21,43.8,13,27.1,"*","*","*","*",2518
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",07,47,45,95.7,45,8,17.8,13,28.9,17,37.8,7,15.6,24,53.3,2552
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",08,46,46,100.0,46,"*","*",12,26.1,25,54.3,"*","*","*","*",2567
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",03,54,53,98.1,53,28,52.8,19,35.8,6,11.3,0,0.0,6,11.3,2361
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",04,57,57,100.0,57,41,71.9,10,17.5,"*","*","*","*",6,10.5,2383
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",05,63,63,100.0,63,49,77.8,"*","*","*","*",0,0.0,"*","*",2399
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",06,54,54,100.0,54,21,38.9,22,40.7,"*","*","*","*",11,20.4,2471
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",07,85,85,100.0,84,42,50.0,23,27.4,"*","*","*","*",19,22.6,2482
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",08,91,91,100.0,91,30,33.0,31,34.1,"*","*","*","*",30,33.0,2522
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",03,100,88,88.0,88,75,85.2,"*","*","*","*",0,0.0,"*","*",2312
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",04,92,84,91.3,84,73,86.9,"*","*","*","*",0,0.0,"*","*",2335
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",05,99,91,91.9,91,71,78.0,"*","*","*","*",0,0.0,"*","*",2389
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",06,79,69,87.3,69,54,78.3,9,13.0,6,8.7,0,0.0,6,8.7,2399
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",07,112,100,89.3,98,85,86.7,"*","*","*","*",0,0.0,"*","*",2416
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",08,130,118,90.8,118,90,76.3,"*","*","*","*",0,0.0,"*","*",2435
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",03,82,82,100.0,82,29,35.4,20,24.4,20,24.4,13,15.9,33,40.2,2407
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",04,87,85,97.7,85,40,47.1,19,22.4,19,22.4,7,8.2,26,30.6,2432
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",05,73,73,100.0,73,38,52.1,22,30.1,"*","*","*","*",13,17.8,2441
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",06,50,50,100.0,50,"*","*",27,54.0,11,22.0,"*","*","*","*",2502
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",03,50,50,100.0,50,"*","*","*","*",15,30.0,26,52.0,41,82.0,2485
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",04,49,47,95.9,47,10,21.3,14,29.8,15,31.9,8,17.0,23,48.9,2470
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",05,49,41,83.7,41,"*","*",14,34.1,18,43.9,"*","*","*","*",2512
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",06,49,49,100.0,49,"*","*","*","*",29,59.2,10,20.4,39,79.6,2574
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",07,48,48,100.0,48,0,0.0,9,18.8,30,62.5,9,18.8,39,81.3,2599
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",08,46,46,100.0,46,0,0.0,"*","*",32,69.6,"*","*","*","*",2628
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",03,47,47,100.0,47,"*","*",28,59.6,10,21.3,"*","*","*","*",2411
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",04,48,48,100.0,48,12,25.0,14,29.2,14,29.2,8,16.7,22,45.8,2462
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",05,43,43,100.0,43,"*","*",15,34.9,14,32.6,"*","*","*","*",2510
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",06,42,42,100.0,42,"*","*",12,28.6,19,45.2,"*","*","*","*",2565
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",07,41,41,100.0,41,"*","*",10,24.4,21,51.2,"*","*","*","*",2575
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""",08,47,47,100.0,47,"*","*",19,40.4,21,44.7,"*","*","*","*",2571
"Bridgeport School District","=""0150011""","Read School","=""0152511""",03,86,86,100.0,86,40,46.5,26,30.2,13,15.1,7,8.1,20,23.3,2376
"Bridgeport School District","=""0150011""","Read School","=""0152511""",04,86,85,98.8,85,54,63.5,17,20.0,8,9.4,6,7.1,14,16.5,2398
"Bridgeport School District","=""0150011""","Read School","=""0152511""",05,87,87,100.0,87,43,49.4,25,28.7,"*","*","*","*",19,21.8,2436
"Bridgeport School District","=""0150011""","Read School","=""0152511""",06,83,83,100.0,83,50,60.2,21,25.3,12,14.5,0,0.0,12,14.5,2444
"Bridgeport School District","=""0150011""","Read School","=""0152511""",07,84,82,97.6,82,50,61.0,19,23.2,"*","*","*","*",13,15.9,2468
"Bridgeport School District","=""0150011""","Read School","=""0152511""",08,94,91,96.8,91,36,39.6,34,37.4,21,23.1,0,0.0,21,23.1,2503
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",03,63,61,96.8,61,39,63.9,18,29.5,"*","*","*","*","*","*",2343
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",04,54,52,96.3,52,48,92.3,"*","*","*","*",0,0.0,"*","*",2346
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",05,39,39,100.0,37,33,89.2,"*","*","*","*","*","*","*","*",2375
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",06,52,51,98.1,51,35,68.6,11,21.6,"*","*","*","*","*","*",2433
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",07,46,45,97.8,45,32,71.1,"*","*","*","*",0,0.0,"*","*",2442
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",08,51,50,98.0,50,26,52.0,14,28.0,10,20.0,0,0.0,10,20.0,2491
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",03,48,47,97.9,46,24,52.2,14,30.4,"*","*","*","*",8,17.4,2367
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",04,47,47,100.0,47,28,59.6,11,23.4,"*","*","*","*",8,17.0,2394
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",05,51,50,98.0,50,34,68.0,10,20.0,6,12.0,0,0.0,6,12.0,2414
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",06,40,40,100.0,40,17,42.5,17,42.5,"*","*","*","*",6,15.0,2470
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",07,55,55,100.0,55,17,30.9,29,52.7,"*","*","*","*",9,16.4,2494
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",08,37,36,97.3,36,12,33.3,14,38.9,"*","*","*","*",10,27.8,2517
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",03,83,83,100.0,83,24,28.9,28,33.7,20,24.1,11,13.3,31,37.3,2413
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",04,76,76,100.0,76,25,32.9,20,26.3,18,23.7,13,17.1,31,40.8,2460
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",05,68,67,98.5,67,23,34.3,"*","*",21,31.3,"*","*","*","*",2473
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",06,67,67,100.0,67,15,22.4,22,32.8,23,34.3,7,10.4,30,44.8,2519
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",07,73,73,100.0,73,14,19.2,26,35.6,26,35.6,7,9.6,33,45.2,2547
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",08,74,74,100.0,74,"*","*",35,47.3,23,31.1,"*","*","*","*",2556
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
