"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades Combined, All Students"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Waterbury School District","=""1510011""","Washington School","=""1512311""",141,141,100.0,141,80,56.7,38,27.0,18,12.8,"*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",303,303,100.0,303,106,35.0,103,34.0,75,24.8,19,6.3,94,31.0
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""",86,86,100.0,86,78,90.7,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",178,178,100.0,178,126,70.8,39,21.9,"*","*","*","*",13,7.3
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",224,224,100.0,224,116,51.8,70,31.3,32,14.3,6,2.7,38,17.0
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",328,328,100.0,328,150,45.7,99,30.2,58,17.7,21,6.4,79,24.1
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""",33,33,100.0,33,25,75.8,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",237,237,100.0,237,137,57.8,79,33.3,"*","*","*","*",21,8.9
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",282,282,100.0,282,151,53.5,74,26.2,38,13.5,19,6.7,57,20.2
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",77,70,90.9,70,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Excel III","=""1513911""",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",265,261,98.5,261,101,38.7,81,31.0,58,22.2,21,8.0,79,30.3
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",297,297,100.0,297,184,62.0,79,26.6,"*","*","*","*",34,11.4
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",361,361,100.0,361,177,49.0,114,31.6,62,17.2,8,2.2,70,19.4
"Waterbury School District","=""1510011""","Hopeville Bilingual","=""1514211""",33,33,100.0,33,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",168,168,100.0,168,99,58.9,48,28.6,"*","*","*","*",21,12.5
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",254,253,99.6,253,70,27.7,105,41.5,56,22.1,22,8.7,78,30.8
"Waterbury School District","=""1510011""","Margaret M. Generali Autism","=""1513511""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",252,252,100.0,252,114,45.2,82,32.5,47,18.7,9,3.6,56,22.2
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",1179,1172,99.4,1172,775,66.1,266,22.7,96,8.2,35,3.0,131,11.2
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",949,946,99.7,946,711,75.2,183,19.3,46,4.9,6,0.6,52,5.5
"Waterbury School District","=""1510011""","Reed School","=""1513411""",253,253,100.0,253,135,53.4,77,30.4,32,12.6,9,3.6,41,16.2
"Waterbury School District","=""1510011""","Regan School","=""1512811""",141,141,100.0,141,53,37.6,43,30.5,32,22.7,13,9.2,45,31.9
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",280,279,99.6,279,50,17.9,104,37.3,85,30.5,40,14.3,125,44.8
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",191,191,100.0,191,119,62.3,51,26.7,"*","*","*","*",21,11.0
"Waterbury School District","=""1510011""","State Street School","=""1519011""",26,25,96.2,25,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",211,211,100.0,211,140,66.4,48,22.7,"*","*","*","*",23,10.9
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",321,317,98.8,317,124,39.1,118,37.2,52,16.4,23,7.3,75,23.7
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",148,147,99.3,147,68,46.3,46,31.3,"*","*","*","*",33,22.4
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",147,147,100.0,147,73,49.7,51,34.7,"*","*","*","*",23,15.6
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",661,660,99.8,660,147,22.3,225,34.1,157,23.8,131,19.8,288,43.6
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",174,174,100.0,174,"*","*","*","*",61,35.1,53,30.5,114,65.5
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",195,195,100.0,195,39,20.0,54,27.7,"*","*","*","*","*","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",177,177,100.0,177,"*","*","*","*",59,33.3,54,30.5,113,63.8
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",287,285,99.3,285,54,18.9,86,30.2,96,33.7,49,17.2,145,50.9
"Watertown School District","=""1530011""","Polk School","=""1530411""",357,353,98.9,353,78,22.1,134,38.0,96,27.2,45,12.7,141,39.9
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",669,662,99.0,662,191,28.9,245,37.0,153,23.1,73,11.0,226,34.1
"West Hartford School District","=""1550011""","Smith School","=""1551711""",181,181,100.0,181,37,20.4,51,28.2,58,32.0,35,19.3,93,51.4
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",207,207,100.0,207,29,14.0,51,24.6,76,36.7,51,24.6,127,61.4
"West Hartford School District","=""1550011""","Braeburn Learning Center","=""1559311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",170,169,99.4,169,11,6.5,34,20.1,62,36.7,62,36.7,124,73.4
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",414,412,99.5,412,50,12.1,113,27.4,108,26.2,141,34.2,249,60.4
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",231,230,99.6,230,11,4.8,29,12.6,61,26.5,129,56.1,190,82.6
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",152,151,99.3,151,38,25.2,39,25.8,48,31.8,26,17.2,74,49.0
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",243,239,98.4,239,23,9.6,63,26.4,73,30.5,80,33.5,153,64.0
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",933,920,98.6,920,159,17.3,246,26.7,249,27.1,266,28.9,515,56.0
"West Hartford School District","=""1550011""","Morley School","=""1550911""",154,153,99.4,151,12,7.9,38,25.2,51,33.8,50,33.1,101,66.9
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",185,185,100.0,185,20,10.8,38,20.5,58,31.4,69,37.3,127,68.6
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",859,847,98.6,846,238,28.1,237,28.0,211,24.9,160,18.9,371,43.9
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",229,228,99.6,228,35,15.4,66,28.9,62,27.2,65,28.5,127,55.7
"West Hartford School District","=""1550011""","Whiting Lane Learning Center","=""1559511""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",202,201,99.5,201,22,10.9,38,18.9,61,30.3,80,39.8,141,70.1
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",247,246,99.6,246,40,16.3,66,26.8,85,34.6,55,22.4,140,56.9
"West Haven School District","=""1560011""","Washington School","=""1561211""",177,175,98.9,175,27,15.4,72,41.1,58,33.1,18,10.3,76,43.4
"West Haven School District","=""1560011""","ASD Lab","=""1561111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",115,115,100.0,115,10,8.7,36,31.3,43,37.4,26,22.6,69,60.0
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",874,871,99.7,871,309,35.5,304,34.9,154,17.7,104,11.9,258,29.6
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",107,106,99.1,106,8,7.5,27,25.5,30,28.3,41,38.7,71,67.0
"West Haven School District","=""1560011""","Forest School","=""1560311""",171,171,100.0,171,46,26.9,61,35.7,46,26.9,18,10.5,64,37.4
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",828,818,98.8,818,306,37.4,234,28.6,172,21.0,106,13.0,278,34.0
"West Haven School District","=""1560011""","PACE","=""1560211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",179,179,100.0,179,45,25.1,66,36.9,50,27.9,18,10.1,68,38.0
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",162,159,98.1,159,24,15.1,57,35.8,67,42.1,11,6.9,78,49.1
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",96,96,100.0,96,9,9.4,33,34.4,26,27.1,28,29.2,54,56.3
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",227,226,99.6,226,20,8.8,57,25.2,63,27.9,86,38.1,149,65.9
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",531,514,96.8,514,29,5.6,97,18.9,184,35.8,204,39.7,388,75.5
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",575,569,99.0,569,50,8.8,129,22.7,196,34.4,194,34.1,390,68.5
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",838,803,95.8,803,88,11.0,147,18.3,232,28.9,336,41.8,568,70.7
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",229,228,99.6,228,15,6.6,35,15.4,81,35.5,97,42.5,178,78.1
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",521,515,98.8,513,53,10.3,115,22.4,142,27.7,203,39.6,345,67.3
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",229,220,96.1,220,7,3.2,29,13.2,59,26.8,125,56.8,184,83.6
"Westport School District","=""1580011""","Green's Farms Segregated","=""1580211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",247,247,100.0,243,15,6.2,48,19.8,73,30.0,107,44.0,180,74.1
"Westport School District","=""1580011""","King's Highway Segregated","=""1580611""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Long Lots School","=""1580711""",307,302,98.4,302,8,2.6,38,12.6,93,30.8,163,54.0,256,84.8
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",280,276,98.6,276,14,5.1,45,16.3,74,26.8,143,51.8,217,78.6
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",202,199,98.5,199,16,8.0,49,24.6,61,30.7,73,36.7,134,67.3
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",207,207,100.0,207,37,17.9,63,30.4,57,27.5,50,24.2,107,51.7
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",242,234,96.7,234,33,14.1,58,24.8,76,32.5,67,28.6,143,61.1
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",247,247,100.0,247,28,11.3,62,25.1,71,28.7,86,34.8,157,63.6
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",178,177,99.4,177,34,19.2,51,28.8,59,33.3,33,18.6,92,52.0
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",545,536,98.3,536,107,20.0,125,23.3,141,26.3,163,30.4,304,56.7
"Willington School District","=""1600011""","Center School","=""1600111""",102,101,99.0,101,18,17.8,35,34.7,31,30.7,17,16.8,48,47.5
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",184,173,94.0,173,31,17.9,58,33.5,52,30.1,32,18.5,84,48.6
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",1022,990,96.9,989,87,8.8,242,24.5,289,29.2,371,37.5,660,66.7
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",963,957,99.4,957,90,9.4,227,23.7,332,34.7,308,32.2,640,66.9
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",159,157,98.7,157,47,29.9,51,32.5,46,29.3,13,8.3,59,37.6
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",168,163,97.0,163,75,46.0,52,31.9,22,13.5,14,8.6,36,22.1
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",349,347,99.4,347,79,22.8,111,32.0,94,27.1,63,18.2,157,45.2
"Windham School District","=""1630011""","Natchaug School","=""1630111""",156,156,100.0,156,82,52.6,50,32.1,"*","*","*","*",24,15.4
"Windham School District","=""1630011""","North Windham School","=""1630311""",221,221,100.0,221,94,42.5,83,37.6,30,13.6,14,6.3,44,19.9
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",137,137,100.0,137,48,35.0,46,33.6,30,21.9,13,9.5,43,31.4
"Windham School District","=""1630011""","Windham Center School","=""1630511""",145,145,100.0,145,46,31.7,50,34.5,37,25.5,12,8.3,49,33.8
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",564,554,98.2,551,330,59.9,145,26.3,54,9.8,22,4.0,76,13.8
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",374,370,98.9,370,98,26.5,102,27.6,100,27.0,70,18.9,170,45.9
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",343,327,95.3,327,121,37.0,116,35.5,68,20.8,22,6.7,90,27.5
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",297,297,100.0,297,72,24.2,90,30.3,82,27.6,53,17.8,135,45.5
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",400,392,98.0,392,105,26.8,131,33.4,106,27.0,50,12.8,156,39.8
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",667,657,98.5,657,240,36.5,179,27.2,138,21.0,100,15.2,238,36.2
"Wolcott School District","=""1660011""","ABC Classroom","=""1660311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",131,130,99.2,130,8,6.2,48,36.9,41,31.5,33,25.4,74,56.9
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",173,172,99.4,172,9,5.2,28,16.3,56,32.6,79,45.9,135,78.5
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",605,602,99.5,602,86,14.3,200,33.2,173,28.7,143,23.8,316,52.5
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",175,175,100.0,175,18,10.3,58,33.1,59,33.7,40,22.9,99,56.6
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""",436,416,95.4,416,37,8.9,83,20.0,130,31.3,166,39.9,296,71.2
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",162,159,98.1,159,9,5.7,54,34.0,69,43.4,27,17.0,96,60.4
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",421,401,95.2,401,81,20.2,128,31.9,111,27.7,81,20.2,192,47.9

