"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades Combined, All Students"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",209,205,98.1,205,22,10.7,53,25.9,66,32.2,64,31.2,130,63.4
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",243,240,98.8,240,20,8.3,60,25.0,79,32.9,81,33.8,160,66.7
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",466,461,98.9,461,62,13.4,152,33.0,124,26.9,123,26.7,247,53.6
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",193,189,97.9,189,23,12.2,61,32.3,63,33.3,42,22.2,105,55.6
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",279,268,96.1,268,28,10.4,55,20.5,89,33.2,96,35.8,185,69.0
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",225,221,98.2,221,26,11.8,71,32.1,75,33.9,49,22.2,124,56.1
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",544,532,97.8,532,73,13.7,151,28.4,163,30.6,145,27.3,308,57.9
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",92,72,78.3,72,12,16.7,12,16.7,29,40.3,19,26.4,48,66.7
"Regional School District 16","=""2160012""","Community School","=""2160212""",217,210,96.8,209,31,14.8,83,39.7,59,28.2,36,17.2,95,45.5
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",209,204,97.6,204,32,15.7,57,27.9,70,34.3,45,22.1,115,56.4
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",555,532,95.9,532,135,25.4,186,35.0,140,26.3,71,13.3,211,39.7
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",178,171,96.1,171,87,50.9,30,17.5,42,24.6,12,7.0,54,31.6
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","*","*","*","*","*","*",30,28.0,"*","*",28,26.2,"*","*"
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",120,119,99.2,119,"*","*",46,38.7,41,34.5,"*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",140,138,98.6,138,39,28.3,"*","*",42,30.4,"*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",756,752,99.5,752,159,21.1,231,30.7,164,21.8,198,26.3,362,48.1
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",122,120,98.4,120,"*","*","*","*",43,35.8,36,30.0,79,65.8
"Regional School District 18","=""2180012""","Center School","=""2180312""",79,78,98.7,78,7,9.0,8,10.3,27,34.6,36,46.2,63,80.8
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",115,114,99.1,114,6,5.3,19,16.7,36,31.6,53,46.5,89,78.1
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",104,93,89.4,93,32,34.4,15,16.1,27,29.0,19,20.4,46,49.5
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",350,342,97.7,341,32,9.4,105,30.8,97,28.4,107,31.4,204,59.8
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",104,101,97.1,101,"*","*","*","*",32,31.7,59,58.4,91,90.1
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",257,38,14.8,38,12,31.6,10,26.3,10,26.3,6,15.8,16,42.1
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""",9,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""",9,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",172,153,89.0,153,11,7.2,42,27.5,56,36.6,44,28.8,100,65.4
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",223,221,99.1,221,14,6.3,54,24.4,80,36.2,73,33.0,153,69.2
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",765,757,99.0,757,84,11.1,180,23.8,198,26.2,295,39.0,493,65.1
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",189,186,98.4,186,13,7.0,55,29.6,69,37.1,49,26.3,118,63.4
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",189,182,96.3,182,11,6.0,47,25.8,64,35.2,60,33.0,124,68.1
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",427,174,40.7,174,13,7.5,37,21.3,51,29.3,73,42.0,124,71.3
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",185,182,98.4,182,17,9.3,36,19.8,71,39.0,58,31.9,129,70.9
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",497,481,96.8,481,53,11.0,115,23.9,166,34.5,147,30.6,313,65.1
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",187,185,98.9,185,26,14.1,42,22.7,68,36.8,49,26.5,117,63.2
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",621,621,100.0,621,124,20.0,195,31.4,160,25.8,142,22.9,302,48.6
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",221,221,100.0,221,37,16.7,62,28.1,71,32.1,51,23.1,122,55.2
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",166,62,37.3,62,22,35.5,14,22.6,17,27.4,9,14.5,26,41.9
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",300,300,100.0,300,29,9.7,75,25.0,95,31.7,101,33.7,196,65.3
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",264,264,100.0,264,25,9.5,49,18.6,96,36.4,94,35.6,190,72.0
"Salisbury School District","=""1220011""","SELC","=""1220211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",68,67,98.5,67,12,17.9,21,31.3,17,25.4,17,25.4,34,50.7
"Seymour School District","=""1240011""","Bungay School","=""1240111""",254,251,98.8,251,60,23.9,76,30.3,62,24.7,53,21.1,115,45.8
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",249,248,99.6,247,56,22.7,82,33.2,64,25.9,45,18.2,109,44.1
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",164,161,98.2,160,76,47.5,48,30.0,29,18.1,7,4.4,36,22.5
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",590,577,97.8,577,162,28.1,170,29.5,127,22.0,118,20.5,245,42.5
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","TOTAL","=""1250211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",131,131,100.0,131,15,11.5,34,26.0,46,35.1,36,27.5,82,62.6
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",134,133,99.3,133,14,10.5,38,28.6,50,37.6,31,23.3,81,60.9
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",190,187,98.4,187,24,12.8,52,27.8,71,38.0,40,21.4,111,59.4
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",873,862,98.7,862,154,17.9,265,30.7,231,26.8,212,24.6,443,51.4
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",148,147,99.3,147,27,18.4,55,37.4,48,32.7,17,11.6,65,44.2
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",754,750,99.5,750,154,20.5,258,34.4,190,25.3,148,19.7,338,45.1
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",396,388,98.0,387,120,31.0,114,29.5,93,24.0,60,15.5,153,39.5
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",107,106,99.1,106,22,20.8,23,21.7,42,39.6,19,17.9,61,57.5
"Sherman School District","=""1270011""","Sherman School","=""1270111""",224,120,53.6,117,22,18.8,35,29.9,39,33.3,21,17.9,60,51.3
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",129,129,100.0,129,26,20.2,47,36.4,37,28.7,19,14.7,56,43.4
"Simsbury School District","=""1280011""","Central School","=""1280111""",208,207,99.5,207,20,9.7,44,21.3,68,32.9,75,36.2,143,69.1
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",732,727,99.3,727,112,15.4,164,22.6,204,28.1,247,34.0,451,62.0
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",251,248,98.8,247,38,15.4,56,22.7,81,32.8,72,29.1,153,61.9
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",357,340,95.2,340,40,11.8,49,14.4,108,31.8,143,42.1,251,73.8
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",379,376,99.2,375,35,9.3,102,27.2,113,30.1,125,33.3,238,63.5
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",171,170,99.4,170,16,9.4,52,30.6,44,25.9,58,34.1,102,60.0
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",230,230,100.0,230,26,11.3,52,22.6,72,31.3,80,34.8,152,66.1
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",372,370,99.5,370,79,21.4,132,35.7,86,23.2,73,19.7,159,43.0
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",342,340,99.4,339,62,18.3,96,28.3,114,33.6,67,19.8,181,53.4
"Somers School District","=""1290011""","Somers High School","=""1296111""",116,115,99.1,115,29,25.2,38,33.0,39,33.9,9,7.8,48,41.7
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",183,180,98.4,180,18,10.0,48,26.7,50,27.8,64,35.6,114,63.3
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",181,180,99.4,180,20,11.1,34,18.9,53,29.4,73,40.6,126,70.0
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",198,195,98.5,194,16,8.2,37,19.1,57,29.4,84,43.3,141,72.7
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",205,205,100.0,205,25,12.2,46,22.4,58,28.3,76,37.1,134,65.4
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",315,151,47.9,151,70,46.4,31,20.5,32,21.2,18,11.9,50,33.1
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",970,956,98.6,956,115,12.0,260,27.2,249,26.0,332,34.7,581,60.8
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",143,142,99.3,142,16,11.3,34,23.9,47,33.1,45,31.7,92,64.8
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",823,817,99.3,817,135,16.5,238,29.1,266,32.6,178,21.8,444,54.3
"Southington School District","=""1310011""","Alta","=""1310111""",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",318,316,99.4,316,44,13.9,83,26.3,114,36.1,75,23.7,189,59.8
"Southington School District","=""1310011""","EASE","=""1310511""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",148,148,100.0,148,23,15.5,36,24.3,42,28.4,47,31.8,89,60.1
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",184,182,98.9,182,18,9.9,55,30.2,64,35.2,45,24.7,109,59.9
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",724,720,99.4,719,129,17.9,218,30.3,233,32.4,139,19.3,372,51.7
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""",9,8,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",138,137,99.3,137,22,16.1,36,26.3,45,32.8,34,24.8,79,57.7
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",127,127,100.0,127,15,11.8,43,33.9,42,33.1,27,21.3,69,54.3
"Southington School District","=""1310011""","Southington High School","=""1316211""",469,456,97.2,456,109,23.9,141,30.9,152,33.3,54,11.8,206,45.2
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",171,168,98.2,168,15,8.9,46,27.4,72,42.9,35,20.8,107,63.7
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",213,211,99.1,211,25,11.8,54,25.6,64,30.3,68,32.2,132,62.6
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",181,179,98.9,179,10,5.6,45,25.1,76,42.5,48,26.8,124,69.3
"Sprague School District","=""1330011""","Sayles School","=""1330111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",360,354,98.3,354,58,16.4,108,30.5,130,36.7,58,16.4,188,53.1
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",110,108,98.2,108,32,29.6,34,31.5,32,29.6,10,9.3,42,38.9
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",340,335,98.5,335,66,19.7,124,37.0,88,26.3,57,17.0,145,43.3
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",34,21,61.8,21,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""",30,24,80.0,24,"*","*",0,0.0,"*","*",0,0.0,"*","*"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",586,582,99.3,581,199,34.3,172,29.6,123,21.2,87,15.0,210,36.1
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",281,272,96.8,272,80,29.4,89,32.7,51,18.8,52,19.1,103,37.9
"Stamford School District","=""1350011""","Dolan School","=""1355311""",530,524,98.9,522,174,33.3,160,30.7,122,23.4,66,12.6,188,36.0
"Stamford School District","=""1350011""","Hart School","=""1352211""",287,287,100.0,287,73,25.4,74,25.8,71,24.7,69,24.0,140,48.8
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",275,271,98.5,271,89,32.8,91,33.6,60,22.1,31,11.4,91,33.6
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",237,236,99.6,235,63,26.8,69,29.4,71,30.2,32,13.6,103,43.8
"Stamford School District","=""1350011""","Newfield School","=""1350611""",296,289,97.6,289,93,32.2,96,33.2,60,20.8,40,13.8,100,34.6
"Stamford School District","=""1350011""","Northeast School","=""1351811""",342,337,98.5,337,102,30.3,94,27.9,80,23.7,61,18.1,141,41.8
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",747,734,98.3,733,333,45.4,200,27.3,100,13.6,100,13.6,200,27.3
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",528,512,97.0,512,121,23.6,130,25.4,140,27.3,121,23.6,261,51.0
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",274,267,97.4,267,96,36.0,79,29.6,56,21.0,36,13.5,92,34.5
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",669,666,99.6,666,120,18.0,163,24.5,200,30.0,183,27.5,383,57.5
"Stamford School District","=""1350011""","Springdale School","=""1351111""",317,316,99.7,316,110,34.8,81,25.6,83,26.3,42,13.3,125,39.6
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",441,401,90.9,401,274,68.3,75,18.7,31,7.7,21,5.2,52,13.0
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",294,292,99.3,292,103,35.3,76,26.0,74,25.3,39,13.4,113,38.7
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",173,158,91.3,158,58,36.7,43,27.2,40,25.3,17,10.8,57,36.1
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",325,322,99.1,322,107,33.2,107,33.2,74,23.0,34,10.6,108,33.5
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",618,612,99.0,612,268,43.8,151,24.7,92,15.0,101,16.5,193,31.5
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",457,415,90.8,413,270,65.4,65,15.7,61,14.8,17,4.1,78,18.9
"Stamford School District","=""1350011""","Westover School","=""1351411""",319,316,99.1,316,100,31.6,64,20.3,70,22.2,82,25.9,152,48.1
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",312,310,99.4,310,128,41.3,122,39.4,50,16.1,10,3.2,60,19.4
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",177,174,98.3,174,19,10.9,20,11.5,63,36.2,72,41.4,135,77.6
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",397,364,91.7,363,55,15.2,91,25.1,108,29.8,109,30.0,217,59.8
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",298,290,97.3,290,72,24.8,103,35.5,74,25.5,41,14.1,115,39.7
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",190,"*","*","*",23,54.8,"*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","*",130,"*",130,"*","*","*","*",48,36.9,35,26.9,83,63.8
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",326,325,99.7,325,90,27.7,141,43.4,83,25.5,11,3.4,94,28.9
"Stratford School District","=""1380011""","ALPHA","=""1380511""",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",299,292,97.7,292,127,43.5,90,30.8,55,18.8,20,6.8,75,25.7
"Stratford School District","=""1380011""","Chapel School","=""1380311""",297,292,98.3,292,116,39.7,108,37.0,53,18.2,15,5.1,68,23.3
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",515,490,95.1,490,233,47.6,135,27.6,76,15.5,46,9.4,122,24.9
"Stratford School District","=""1380011""","Franklin School","=""1380411""",134,134,100.0,134,53,39.6,52,38.8,"*","*","*","*",29,21.6
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",564,564,100.0,564,291,51.6,168,29.8,75,13.3,30,5.3,105,18.6
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""",151,151,100.0,151,69,45.7,51,33.8,22,14.6,9,6.0,31,20.5
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Middle School Sails","=""1381811""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""",266,266,100.0,266,162,60.9,87,32.7,"*","*","*","*",17,6.4
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",340,340,100.0,339,158,46.6,141,41.6,"*","*","*","*",40,11.8
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",393,387,98.5,387,133,34.4,110,28.4,81,20.9,63,16.3,144,37.2
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",222,199,89.6,198,80,40.4,55,27.8,43,21.7,20,10.1,63,31.8
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",225,225,100.0,225,72,32.0,83,36.9,54,24.0,16,7.1,70,31.1
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",505,490,97.0,490,100,20.4,169,34.5,159,32.4,62,12.7,221,45.1
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",204,190,93.1,190,43,22.6,64,33.7,53,27.9,30,15.8,83,43.7
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",562,546,97.2,546,94,17.2,170,31.1,163,29.9,119,21.8,282,51.6
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",136,135,99.3,135,71,52.6,52,38.5,"*","*","*","*",12,8.9
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",285,237,83.2,237,124,52.3,71,30.0,31,13.1,11,4.6,42,17.7
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",61,61,100.0,61,10,16.4,27,44.3,16,26.2,"*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",240,240,100.0,240,41,17.1,87,36.3,71,29.6,41,17.1,112,46.7
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",203,200,98.5,199,66,33.2,54,27.1,51,25.6,28,14.1,79,39.7
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",158,151,95.6,151,"*","*",53,35.1,47,31.1,"*","*","*","*"
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",339,325,95.9,325,140,43.1,127,39.1,42,12.9,16,4.9,58,17.8
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","*","*","*","*",40,56.3,"*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","TALC","=""1420311""",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",208,170,81.7,168,30,17.9,44,26.2,68,40.5,26,15.5,94,56.0
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",575,573,99.7,573,49,8.6,130,22.7,212,37.0,182,31.8,394,68.8
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",675,672,99.6,672,67,10.0,207,30.8,228,33.9,170,25.3,398,59.2
"Torrington School District","=""1430011""","East School","=""1430111""",185,152,82.2,151,25,16.6,68,45.0,47,31.1,11,7.3,58,38.4
"Torrington School District","=""1430011""","Forbes School","=""1430211""",185,183,98.9,183,69,37.7,68,37.2,35,19.1,11,6.0,46,25.1
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""",156,155,99.4,155,52,33.5,64,41.3,32,20.6,7,4.5,39,25.2
"Torrington School District","=""1430011""","Torringford School","=""1430911""",327,324,99.1,324,88,27.2,136,42.0,84,25.9,16,4.9,100,30.9
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",237,183,77.2,183,109,59.6,46,25.1,18,9.8,10,5.5,28,15.3
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",997,924,92.7,923,441,47.8,295,32.0,150,16.3,37,4.0,187,20.3
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",206,203,98.5,203,63,31.0,80,39.4,40,19.7,20,9.9,60,29.6
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",133,131,98.5,131,108,82.4,16,12.2,"*","*","*","*",7,5.3
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",258,257,99.6,257,25,9.7,48,18.7,99,38.5,85,33.1,184,71.6
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",252,248,98.4,248,17,6.9,54,21.8,82,33.1,95,38.3,177,71.4
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",306,304,99.3,304,18,5.9,66,21.7,104,34.2,116,38.2,220,72.4
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",744,700,94.1,699,137,19.6,204,29.2,188,26.9,170,24.3,358,51.2
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",213,213,100.0,213,14,6.6,44,20.7,71,33.3,84,39.4,155,72.8
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",782,718,91.8,718,136,18.9,202,28.1,162,22.6,218,30.4,380,52.9
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",279,276,98.9,276,28,10.1,88,31.9,100,36.2,60,21.7,160,58.0
"Trumbull School District","=""1440011""","REACH","=""1440511""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",190,189,99.5,189,19,10.1,38,20.1,60,31.7,72,38.1,132,69.8
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",531,258,48.6,258,57,22.1,55,21.3,78,30.2,68,26.4,146,56.6
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",20,12,60.0,7,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",36,34,94.4,34,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Union School District","=""1450011""","Union Elementary School","=""1450111""",54,54,100.0,54,9,16.7,16,29.6,18,33.3,11,20.4,29,53.7
"Vernon School District","=""1460011""","Northeast School","=""1460311""",119,119,100.0,119,28,23.5,46,38.7,36,30.3,9,7.6,45,37.8
"Vernon School District","=""1460011""","Center Road School","=""1461411""",254,241,94.9,241,114,47.3,71,29.5,46,19.1,10,4.1,56,23.2
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",109,106,97.2,106,32,30.2,38,35.8,30,28.3,6,5.7,36,34.0
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",119,115,96.6,115,73,63.5,33,28.7,"*","*","*","*",9,7.8
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",171,165,96.5,165,65,39.4,50,30.3,38,23.0,12,7.3,50,30.3
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",153,149,97.4,149,56,37.6,60,40.3,27,18.1,6,4.0,33,22.1
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",657,643,97.9,643,207,32.2,228,35.5,139,21.6,69,10.7,208,32.3
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""",683,672,98.4,672,159,23.7,239,35.6,165,24.6,109,16.2,274,40.8
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",703,685,97.4,685,169,24.7,230,33.6,172,25.1,114,16.6,286,41.8
