"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades Combined, Special Education Status (SWD)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Y",97,95,97.9,95,70,73.7,18,18.9,"*","*","*","*",7,7.4
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","N",193,180,93.3,179,50,27.9,"*","*","*","*",24,13.4,"*","*"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Y",23,22,95.7,22,18,81.8,"*","*","*","*",0,0.0,"*","*"
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","N",358,351,98.0,351,"*","*",74,21.1,151,43.0,"*","*","*","*"
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Y",46,44,95.7,44,16,36.4,"*","*",14,31.8,"*","*","*","*"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","N",775,752,97.0,752,"*","*",228,30.3,223,29.7,"*","*","*","*"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","Y",113,106,93.8,105,55,52.4,34,32.4,"*","*","*","*",16,15.2
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""","N",160,159,99.4,159,"*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","N",337,333,98.8,333,91,27.3,"*","*",66,19.8,"*","*","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","Y",28,28,100.0,28,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""","N",79,78,98.7,78,"*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","N",205,203,99.0,203,56,27.6,"*","*",51,25.1,"*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","Y",20,20,100.0,20,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Canton School District","=""0230011""","Canton Academy","=""0230411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","N",84,84,100.0,84,"*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","N",371,369,99.5,369,31,8.4,"*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","Y",40,40,100.0,40,31,77.5,"*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","N",245,241,98.4,241,23,9.5,"*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","Y",28,27,96.4,27,17,63.0,"*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Cherry Brook Primary School","=""0230211""","N",110,109,99.1,109,"*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Cherry Brook Primary School","=""0230211""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","N",326,321,98.5,319,79,24.8,95,29.8,"*","*","*","*",145,45.5
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Y",49,47,95.9,47,26,55.3,15,31.9,"*","*","*","*",6,12.8
"Capitol Region Education Council","=""2410014""","Discovery Academy","=""2418114""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Discovery Academy","=""2418114""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","N",162,160,98.8,160,"*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","N",91,57,62.6,57,"*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Y",13,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","N",266,262,98.5,262,97,37.0,79,30.2,"*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","Y",47,47,100.0,47,38,80.9,"*","*","*","*",0,0.0,"*","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","N",159,158,99.4,158,"*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Y",22,12,54.5,10,"*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Y",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","N",251,240,95.6,240,96,40.0,"*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Y",24,23,95.8,23,20,87.0,"*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","N",385,369,95.8,366,146,39.9,"*","*",68,18.6,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Y",41,34,82.9,34,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","N",103,103,100.0,103,19,18.4,"*","*","*","*",18,17.5,"*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Y",30,29,96.7,29,23,79.3,"*","*","*","*",0,0.0,"*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""","N",110,110,100.0,110,"*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","N",206,193,93.7,189,113,59.8,"*","*",20,10.6,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","Y",46,43,93.5,43,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","N",113,112,99.1,112,34,30.4,31,27.7,30,26.8,17,15.2,47,42.0
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","Y",29,29,100.0,29,23,79.3,6,20.7,0,0.0,0,0.0,0,0.0
"Capitol Region Education Council","=""2410014""","River Street Early Learning Center (Site 2)","=""2419514""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""","Y",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Silas Deane Middle School","=""2410914""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Wethersfield High School","=""2411014""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet High School","=""2416714""","N",68,67,98.5,67,"*","*","*","*","*","*",0,0.0,"*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet High School","=""2416714""","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","N",590,587,99.5,587,179,30.5,180,30.7,"*","*","*","*",228,38.8
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","Y",62,61,98.4,59,39,66.1,11,18.6,"*","*","*","*",9,15.3
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","N",125,123,98.4,123,26,21.1,43,35.0,"*","*","*","*",54,43.9
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","Y",46,46,100.0,46,29,63.0,10,21.7,"*","*","*","*",7,15.2
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""","N",62,48,77.4,48,"*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""","Y",13,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""","N",196,193,98.5,193,"*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","N",320,312,97.5,312,"*","*",71,22.8,"*","*",79,25.3,"*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Y",52,47,90.4,47,31,66.0,"*","*","*","*",0,0.0,"*","*"
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""","N",703,698,99.3,698,79,11.3,198,28.4,"*","*","*","*",421,60.3
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""","Y",50,48,96.0,48,32,66.7,8,16.7,"*","*","*","*",8,16.7
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""","N",338,338,100.0,338,20,5.9,88,26.0,"*","*","*","*",230,68.0
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""","Y",38,38,100.0,38,16,42.1,15,39.5,"*","*","*","*",7,18.4
"Cheshire School District","=""0250011""","Highland School","=""0250411""","N",478,474,99.2,474,"*","*",131,27.6,158,33.3,"*","*","*","*"
"Cheshire School District","=""0250011""","Highland School","=""0250411""","Y",37,36,97.3,36,17,47.2,9,25.0,"*","*","*","*",10,27.8
"Cheshire School District","=""0250011""","Humiston Alternative School","=""0250911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Humiston Alternative School","=""0250911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""","N",259,255,98.5,255,21,8.2,65,25.5,"*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""","Y",26,25,96.2,25,13,52.0,8,32.0,"*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""","N",109,109,100.0,109,"*","*",26,23.9,43,39.4,"*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""","Y",29,29,100.0,29,"*","*",12,41.4,9,31.0,"*","*","*","*"
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""","N",272,270,99.3,269,17,6.3,59,21.9,"*","*","*","*",193,71.7
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""","Y",43,42,97.7,42,15,35.7,20,47.6,"*","*","*","*",7,16.7
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""","N",421,408,96.9,408,"*","*",133,32.6,"*","*",103,25.2,"*","*"
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""","Y",48,48,100.0,48,35,72.9,"*","*","*","*",0,0.0,"*","*"
"Clinton School District","=""0270011""","Lewin G. Joel Jr. School","=""0270311""","N",121,121,100.0,121,"*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""","Lewin G. Joel Jr. School","=""0270311""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","N",119,115,96.6,115,"*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","N",180,173,96.1,173,60,34.7,"*","*",36,20.8,"*","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Y",25,23,92.0,23,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Colchester School District","=""0280011""","Bacon Academy Alternative Education","=""0280511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy Alternative Education","=""0280511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""","N",497,495,99.6,495,41,8.3,131,26.5,169,34.1,154,31.1,323,65.3
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""","Y",82,81,98.8,81,24,29.6,38,46.9,13,16.0,6,7.4,19,23.5
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""","N",557,551,98.9,550,"*","*",170,30.9,"*","*",134,24.4,"*","*"
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""","Y",70,68,97.1,68,37,54.4,"*","*","*","*",0,0.0,"*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","N",42,40,95.2,40,"*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","Y",10,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","N",256,253,98.8,252,"*","*",82,32.5,"*","*",47,18.7,"*","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","Y",37,32,86.5,32,24,75.0,"*","*","*","*",0,0.0,"*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","N",169,169,100.0,169,"*","*","*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","N",141,141,100.0,141,"*","*","*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
