"Physical Fitness Tests: Students Reaching Health Standard, 2011-12"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 8","Curl Up","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 8","Mile Run","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 8","Push Up","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 8","Sit and Reach","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 10","All Tests - School","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 10","Curl Up","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 10","Mile Run","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 10","Push Up","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 10","Sit and Reach","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 4","All Tests - School","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 4","Curl Up","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 4","Mile Run","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 4","Push Up","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 4","Sit and Reach","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 6","All Tests - School",64.7
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 6","Curl Up",91.8
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 6","Mile Run",92.2
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 6","Push Up",72.5
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 6","Sit and Reach",83.1
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 8","All Tests - School","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 8","Curl Up","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 8","Mile Run","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 8","Push Up","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 8","Sit and Reach","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 10","All Tests - School","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 10","Curl Up","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 10","Mile Run","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 10","Push Up","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 10","Sit and Reach","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 4","All Tests - School",60.0
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 4","Curl Up",91.4
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 4","Mile Run",65.7
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 4","Push Up",71.4
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 4","Sit and Reach",94.3
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 6","All Tests - School",44.0
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 6","Curl Up",90.0
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 6","Mile Run",64.0
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 6","Push Up",70.0
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 6","Sit and Reach",74.0
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 8","All Tests - School","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 8","Curl Up","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 8","Mile Run","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 8","Push Up","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 8","Sit and Reach","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 10","All Tests - School","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 10","Curl Up","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 10","Mile Run","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 10","Push Up","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 10","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 4","All Tests - School","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 4","Curl Up","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 4","Mile Run","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 4","Push Up","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 4","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 6","All Tests - School","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 6","Curl Up","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 6","Mile Run","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 6","Push Up","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 6","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 8","All Tests - School","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 8","Curl Up","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 8","Mile Run","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 8","Push Up","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 8","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 10","All Tests - School",46.6
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 10","Curl Up",94.8
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 10","Mile Run",53.4
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 10","Push Up",89.6
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 10","Sit and Reach",89.6
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 4","All Tests - School","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 4","Curl Up","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 4","Mile Run","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 4","Push Up","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 4","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 6","All Tests - School",55.9
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 6","Curl Up",87.8
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 6","Mile Run",84.3
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 6","Push Up",75.5
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 6","Sit and Reach",81.7
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 8","All Tests - School",63.2
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 8","Curl Up",93.4
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 8","Mile Run",83.9
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 8","Push Up",81.8
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 8","Sit and Reach",83.5
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 10","All Tests - School","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 10","Curl Up","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 10","Mile Run","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 10","Push Up","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 10","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 4","All Tests - School",65.3
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 4","Curl Up",89.3
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 4","Mile Run",84.0
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 4","Push Up",76.0
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 4","Sit and Reach",97.3
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 6","All Tests - School","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 6","Curl Up","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 6","Mile Run","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 6","Push Up","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 6","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 8","All Tests - School","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 8","Curl Up","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 8","Mile Run","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 8","Push Up","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 8","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 10","All Tests - School","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 10","Curl Up","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 10","Mile Run","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 10","Push Up","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 10","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 4","All Tests - School",70.8
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 4","Curl Up",87.6
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 4","Mile Run",83.1
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 4","Push Up",77.5
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 4","Sit and Reach",95.5
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 6","All Tests - School","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 6","Curl Up","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 6","Mile Run","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 6","Push Up","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 6","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 8","All Tests - School","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 8","Curl Up","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 8","Mile Run","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 8","Push Up","N/A"
