"Physical Fitness Tests: Students Reaching Health Standard, 2011-12"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","All Grades","Mile Run",60.1
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","All Grades","Push Up",50.3
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","All Grades","Sit and Reach",83.0
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","All Grades","All Tests - School",67.6
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","All Grades","Curl Up",89.2
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","All Grades","Mile Run",89.2
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","All Grades","Push Up",78.4
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","All Grades","Sit and Reach",89.2
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","All Grades","All Tests - School",45.7
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","All Grades","Curl Up",83.3
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","All Grades","Mile Run",59.7
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","All Grades","Push Up",65.6
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","All Grades","Sit and Reach",97.3
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""","All Grades","All Tests - School",61.0
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""","All Grades","Curl Up",89.4
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""","All Grades","Mile Run",89.4
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""","All Grades","Push Up",71.5
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""","All Grades","Sit and Reach",84.6
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","All Grades","All Tests - School",46.3
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","All Grades","Curl Up",83.9
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","All Grades","Mile Run",52.3
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","All Grades","Push Up",71.2
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","All Grades","Sit and Reach",83.2
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","All Grades","All Tests - School",28.1
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","All Grades","Curl Up",92.8
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","All Grades","Mile Run",40.5
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","All Grades","Push Up",44.4
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","All Grades","Sit and Reach",81.7
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","All Grades","All Tests - School",45.8
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","All Grades","Curl Up",99.3
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","All Grades","Mile Run",89.5
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","All Grades","Push Up",64.1
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","All Grades","Sit and Reach",67.3
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""","All Grades","All Tests - School",41.9
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""","All Grades","Curl Up",79.1
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""","All Grades","Mile Run",70.3
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""","All Grades","Push Up",70.9
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""","All Grades","Sit and Reach",80.4
"Bridgeport School District","=""0150011""","Read School","=""0152511""","All Grades","All Tests - School",42.2
"Bridgeport School District","=""0150011""","Read School","=""0152511""","All Grades","Curl Up",91.9
"Bridgeport School District","=""0150011""","Read School","=""0152511""","All Grades","Mile Run",71.3
"Bridgeport School District","=""0150011""","Read School","=""0152511""","All Grades","Push Up",59.7
"Bridgeport School District","=""0150011""","Read School","=""0152511""","All Grades","Sit and Reach",83.7
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","All Grades","All Tests - School",25.4
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","All Grades","Curl Up",58.7
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","All Grades","Mile Run",75.4
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","All Grades","Push Up",38.9
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","All Grades","Sit and Reach",50.8
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","All Grades","All Tests - School",36.0
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","All Grades","Curl Up",80.7
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","All Grades","Mile Run",66.7
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","All Grades","Push Up",52.0
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","All Grades","Sit and Reach",88.0
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","All Grades","All Tests - School",49.8
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","All Grades","Curl Up",84.0
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","All Grades","Mile Run",68.3
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","All Grades","Push Up",75.3
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","All Grades","Sit and Reach",74.9
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","All Grades","All Tests - School",61.3
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","All Grades","Curl Up",77.7
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","All Grades","Mile Run",75.9
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","All Grades","Push Up",80.2
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","All Grades","Sit and Reach",85.4
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","All Grades","All Tests - School",67.5
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","All Grades","Curl Up",83.3
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","All Grades","Mile Run",83.3
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","All Grades","Push Up",82.6
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","All Grades","Sit and Reach",92.4
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","All Grades","All Tests - School",62.0
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","All Grades","Curl Up",90.0
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","All Grades","Mile Run",89.8
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","All Grades","Push Up",71.2
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","All Grades","Sit and Reach",88.1
"Bristol School District","=""0170011""","Clara T. O'Connell School","=""0170711""","All Grades","All Tests - School",46.6
"Bristol School District","=""0170011""","Clara T. O'Connell School","=""0170711""","All Grades","Curl Up",77.6
"Bristol School District","=""0170011""","Clara T. O'Connell School","=""0170711""","All Grades","Mile Run",70.7
"Bristol School District","=""0170011""","Clara T. O'Connell School","=""0170711""","All Grades","Push Up",51.7
"Bristol School District","=""0170011""","Clara T. O'Connell School","=""0170711""","All Grades","Sit and Reach",91.4
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","All Grades","All Tests - School",52.5
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","All Grades","Curl Up",88.1
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","All Grades","Mile Run",67.8
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","All Grades","Push Up",79.7
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","All Grades","Sit and Reach",88.1
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","All Grades","All Tests - School",42.9
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","All Grades","Curl Up",88.6
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","All Grades","Mile Run",65.7
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","All Grades","Push Up",65.7
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","All Grades","Sit and Reach",92.9
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","All Grades","All Tests - School",57.5
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","All Grades","Curl Up",90.0
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","All Grades","Mile Run",87.5
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","All Grades","Push Up",62.5
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","All Grades","Sit and Reach",95.0
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","All Grades","All Tests - School",33.9
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","All Grades","Curl Up",67.8
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","All Grades","Mile Run",71.2
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","All Grades","Push Up",61.0
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","All Grades","Sit and Reach",61.0
"Bristol School District","=""0170011""","John J. Jennings School","=""0170611""","All Grades","All Tests - School",54.8
"Bristol School District","=""0170011""","John J. Jennings School","=""0170611""","All Grades","Curl Up",80.6
"Bristol School District","=""0170011""","John J. Jennings School","=""0170611""","All Grades","Mile Run",75.8
"Bristol School District","=""0170011""","John J. Jennings School","=""0170611""","All Grades","Push Up",69.4
"Bristol School District","=""0170011""","John J. Jennings School","=""0170611""","All Grades","Sit and Reach",79.0
"Bristol School District","=""0170011""","Memorial Boulevard Middle School","=""0175311""","All Grades","All Tests - School",62.8
"Bristol School District","=""0170011""","Memorial Boulevard Middle School","=""0175311""","All Grades","Curl Up",92.1
