"Physical Fitness Tests: Students Reaching Health Standard, 2012-13"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 8","Curl Up","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 8","Mile Run","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 8","Push Up","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 8","Sit and Reach","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 10","All Tests - School","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 10","Curl Up","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 10","Mile Run","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 10","Push Up","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 10","Sit and Reach","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 4","All Tests - School","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 4","Curl Up","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 4","Mile Run","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 4","Push Up","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 4","Sit and Reach","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 6","All Tests - School",75.2
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 6","Curl Up",95.7
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 6","Mile Run",96.1
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 6","Push Up",88.3
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 6","Sit and Reach",81.7
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 8","All Tests - School","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 8","Curl Up","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 8","Mile Run","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 8","Push Up","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 8","Sit and Reach","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 10","All Tests - School","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 10","Curl Up","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 10","Mile Run","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 10","Push Up","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 10","Sit and Reach","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 4","All Tests - School",48.4
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 4","Curl Up",100.0
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 4","Mile Run",61.3
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 4","Push Up",80.6
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 4","Sit and Reach",93.5
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 6","All Tests - School",52.6
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 6","Curl Up",100.0
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 6","Mile Run",66.7
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 6","Push Up",78.9
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 6","Sit and Reach",93.0
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 8","All Tests - School","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 8","Curl Up","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 8","Mile Run","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 8","Push Up","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 8","Sit and Reach","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 10","All Tests - School","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 10","Curl Up","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 10","Mile Run","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 10","Push Up","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 10","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 4","All Tests - School","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 4","Curl Up","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 4","Mile Run","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 4","Push Up","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 4","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 6","All Tests - School","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 6","Curl Up","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 6","Mile Run","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 6","Push Up","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 6","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 8","All Tests - School","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 8","Curl Up","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 8","Mile Run","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 8","Push Up","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 8","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 10","All Tests - School",64.5
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 10","Curl Up",88.2
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 10","Mile Run",69.1
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 10","Push Up",86.8
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 10","Sit and Reach",78.9
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 4","All Tests - School","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 4","Curl Up","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 4","Mile Run","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 4","Push Up","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 4","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 6","All Tests - School",55.8
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 6","Curl Up",89.7
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 6","Mile Run",86.6
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 6","Push Up",73.2
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 6","Sit and Reach",82.1
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 8","All Tests - School",61.4
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 8","Curl Up",89.8
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 8","Mile Run",81.9
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 8","Push Up",72.6
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 8","Sit and Reach",88.4
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 10","All Tests - School","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 10","Curl Up","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 10","Mile Run","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 10","Push Up","N/A"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade 10","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 4","All Tests - School",82.2
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 4","Curl Up",96.7
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 4","Mile Run",91.1
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 4","Push Up",87.8
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 4","Sit and Reach",98.9
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 6","All Tests - School","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 6","Curl Up","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 6","Mile Run","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 6","Push Up","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 6","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 8","All Tests - School","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 8","Curl Up","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 8","Mile Run","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 8","Push Up","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 8","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 10","All Tests - School","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 10","Curl Up","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 10","Mile Run","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 10","Push Up","N/A"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade 10","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 4","All Tests - School",62.5
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 4","Curl Up",86.5
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 4","Mile Run",82.7
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 4","Push Up",78.8
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 4","Sit and Reach",99.0
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 6","All Tests - School","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 6","Curl Up","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 6","Mile Run","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 6","Push Up","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 6","Sit and Reach","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 8","All Tests - School","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 8","Curl Up","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 8","Mile Run","N/A"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade 8","Push Up","N/A"
