"Physical Fitness Tests: Students Reaching Health Standard, 2014-15"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade 10","Mile Run","N/A"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade 10","Push Up","N/A"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade 10","Sit and Reach","N/A"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 4","All Tests - School",54.8
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 4","Curl Up",88.1
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 4","Mile Run",78.6
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 4","Push Up",66.7
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 4","Sit and Reach",100.0
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 6","All Tests - School",40.8
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 6","Curl Up",85.7
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 6","Mile Run",69.4
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 6","Push Up",57.1
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 6","Sit and Reach",98.0
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 8","All Tests - School",49.0
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 8","Curl Up",79.6
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 8","Mile Run",61.2
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 8","Push Up",67.3
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 8","Sit and Reach",87.8
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 10","All Tests - School","N/A"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 10","Curl Up","N/A"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 10","Mile Run","N/A"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 10","Push Up","N/A"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade 10","Sit and Reach","N/A"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 4","All Tests - School","N/A"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 4","Curl Up","N/A"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 4","Mile Run","N/A"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 4","Push Up","N/A"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 4","Sit and Reach","N/A"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 6","All Tests - School","N/A"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 6","Curl Up","N/A"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 6","Mile Run","N/A"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 6","Push Up","N/A"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 6","Sit and Reach","N/A"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 8","All Tests - School","N/A"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 8","Curl Up","N/A"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 8","Mile Run","N/A"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 8","Push Up","N/A"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 8","Sit and Reach","N/A"
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 10","All Tests - School",46.5
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 10","Curl Up",88.0
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 10","Mile Run",76.0
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 10","Push Up",81.4
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 10","Sit and Reach",69.0
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 4","All Tests - School","N/A"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 4","Curl Up","N/A"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 4","Mile Run","N/A"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 4","Push Up","N/A"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 4","Sit and Reach","N/A"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 6","All Tests - School","N/A"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 6","Curl Up","N/A"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 6","Mile Run","N/A"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 6","Push Up","N/A"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 6","Sit and Reach","N/A"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 8","All Tests - School",59.8
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 8","Curl Up",85.9
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 8","Mile Run",87.1
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 8","Push Up",86.3
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 8","Sit and Reach",71.8
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 10","All Tests - School","N/A"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 10","Curl Up","N/A"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 10","Mile Run","N/A"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 10","Push Up","N/A"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade 10","Sit and Reach","N/A"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 4","All Tests - School",62.5
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 4","Curl Up",92.4
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 4","Mile Run",91.0
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 4","Push Up",86.8
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 4","Sit and Reach",78.5
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 6","All Tests - School","N/A"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 6","Curl Up","N/A"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 6","Mile Run","N/A"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 6","Push Up","N/A"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 6","Sit and Reach","N/A"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 8","All Tests - School","N/A"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 8","Curl Up","N/A"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 8","Mile Run","N/A"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 8","Push Up","N/A"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 8","Sit and Reach","N/A"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 10","All Tests - School","N/A"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 10","Curl Up","N/A"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 10","Mile Run","N/A"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 10","Push Up","N/A"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade 10","Sit and Reach","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 4","All Tests - School",50.0
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 4","Curl Up",90.6
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 4","Mile Run",85.9
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 4","Push Up",80.5
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 4","Sit and Reach",68.8
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 6","All Tests - School","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 6","Curl Up","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 6","Mile Run","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 6","Push Up","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 6","Sit and Reach","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 8","All Tests - School","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 8","Curl Up","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 8","Mile Run","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 8","Push Up","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 8","Sit and Reach","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 10","All Tests - School","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 10","Curl Up","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 10","Mile Run","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 10","Push Up","N/A"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade 10","Sit and Reach","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 4","All Tests - School","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 4","Curl Up","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 4","Mile Run","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 4","Push Up","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 4","Sit and Reach","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 6","All Tests - School",76.9
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 6","Curl Up",93.8
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 6","Mile Run",93.3
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 6","Push Up",90.2
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 6","Sit and Reach",84.9
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 8","All Tests - School","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 8","Curl Up","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 8","Mile Run","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 8","Push Up","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 8","Sit and Reach","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 10","All Tests - School","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 10","Curl Up","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 10","Mile Run","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 10","Push Up","N/A"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade 10","Sit and Reach","N/A"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 4","All Tests - School",47.9
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 4","Curl Up",79.2
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 4","Mile Run",68.8
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 4","Push Up",72.9
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade 4","Sit and Reach",79.2
