"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 8, Free/Reduced Price Meal Eligibility (3-l"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Trumbull School District","=""1440011""","REACH","=""1440511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","F",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","N",194,192,99.0,192,"*","*","*","*",24,12.5,89,46.4,68,35.4,157,81.8,280
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","F",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","N",216,216,100.0,216,"*","*","*","*",22,10.2,110,50.9,71,32.9,181,83.8,281
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","F",81,80,98.8,80,18,22.5,15,18.8,19,23.8,"*","*","*","*","*","*",229
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","N",105,105,100.0,105,"*","*","*","*","*","*",63,60.0,9,8.6,72,68.6,257
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","N",21,21,100.0,21,"*","*","*","*","*","*",17,81.0,"*","*","*","*",268
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","F",41,40,97.6,40,"*","*","*","*","*","*","*","*","*","*","*","*",252
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","N",185,185,100.0,185,8,4.3,6,3.2,27,14.6,89,48.1,55,29.7,144,77.8,276
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","F","*","*","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","N",203,198,97.5,198,"*","*","*","*",38,19.2,103,52.0,35,17.7,138,69.7,266
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","F",239,238,99.6,238,97,40.8,44,18.5,47,19.7,47,19.7,"*","*","*","*",213
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","N",63,62,98.4,62,20,32.3,"*","*","*","*",20,32.3,"*","*","*","*",221
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","R",26,26,100.0,26,6,23.1,"*","*","*","*",12,46.2,"*","*","*","*",237
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","F",33,33,100.0,33,15,45.5,"*","*","*","*",8,24.2,0,0.0,8,24.2,217
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","F",38,38,100.0,38,18,47.4,"*","*",9,23.7,6,15.8,"*","*","*","*",213
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","F",31,31,100.0,31,9,29.0,"*","*",9,29.0,9,29.0,"*","*","*","*",228
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","F","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","F",51,51,100.0,51,15,29.4,6,11.8,10,19.6,"*","*","*","*","*","*",228
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","N",43,43,100.0,43,"*","*","*","*","*","*",28,65.1,"*","*","*","*",257
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","F",269,264,98.1,264,109,41.3,"*","*",54,20.5,52,19.7,"*","*","*","*",214
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","N",68,65,95.6,65,22,33.8,"*","*","*","*",22,33.8,"*","*","*","*",227
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","R",34,33,97.1,33,14,42.4,"*","*","*","*",9,27.3,"*","*","*","*",221
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","F",243,242,99.6,242,104,43.0,"*","*",51,21.1,44,18.2,"*","*","*","*",213
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","N",53,52,98.1,52,"*","*","*","*","*","*","*","*","*","*","*","*",227
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","F",23,21,91.3,21,16,76.2,"*","*","*","*",0,0.0,0,0.0,0,0.0,185
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","F",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*","*","*",242
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","N",181,181,100.0,181,9,5.0,9,5.0,18,9.9,112,61.9,33,18.2,145,80.1,269
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Bridgeport Detention Center","=""3480115""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","F",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*","*","*",240
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","N",162,162,100.0,162,8,4.9,8,4.9,27,16.7,100,61.7,19,11.7,119,73.5,262
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","F",38,38,100.0,38,7,18.4,"*","*","*","*","*","*","*","*","*","*",241
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","N",228,226,99.1,226,"*","*","*","*",28,12.4,108,47.8,69,30.5,177,78.3,276
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","F",67,63,94.0,63,17,27.0,12,19.0,"*","*","*","*","*","*","*","*",234
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","N",186,185,99.5,185,"*","*","*","*",23,12.4,94,50.8,55,29.7,149,80.5,279
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","N",119,119,100.0,119,"*","*","*","*",13,10.9,55,46.2,46,38.7,101,84.9,284
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","PACE","=""1560211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""","F",229,228,99.6,228,69,30.3,"*","*",51,22.4,62,27.2,"*","*","*","*",230
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""","N",162,161,99.4,161,24,14.9,15,9.3,33,20.5,73,45.3,16,9.9,89,55.3,248
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""","R",33,33,100.0,33,9,27.3,9,27.3,"*","*",7,21.2,"*","*","*","*",225
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","N",46,46,100.0,46,"*","*","*","*","*","*",18,39.1,22,47.8,40,87.0,299
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Weston Middle School","=""1575111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Weston Middle School","=""1575111""","N",178,176,98.9,176,"*","*","*","*",21,11.9,105,59.7,45,25.6,150,85.2,277
"Weston School District","=""1570011""","Weston Middle School","=""1575111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","N",264,261,98.9,261,"*","*","*","*",24,9.2,139,53.3,93,35.6,232,88.9,286
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""","N",164,162,98.8,162,"*","*","*","*",16,9.9,86,53.1,55,34.0,141,87.0,285
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""","F",41,40,97.6,40,"*","*","*","*","*","*","*","*","*","*","*","*",237
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""","N",226,226,100.0,226,18,8.0,13,5.8,40,17.7,114,50.4,41,18.1,155,68.6,261
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""","N",43,43,100.0,43,"*","*","*","*",11,25.6,25,58.1,"*","*","*","*",258
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","F",30,30,100.0,30,"*","*","*","*",8,26.7,12,40.0,"*","*","*","*",239
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","N","*","*","*","*","*","*","*","*","*","*","*","*",7,35.0,"*","*","*"
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","F",166,163,98.2,163,79,48.5,32,19.6,25,15.3,"*","*","*","*",27,16.6,210
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""","F","*","*","*","*","*","*",6,20.7,"*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""","N",78,77,98.7,77,"*","*","*","*",24,31.2,36,46.8,8,10.4,44,57.1,253
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""","F",81,80,98.8,80,17,21.3,"*","*","*","*",25,31.3,11,13.8,36,45.0,243
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""","N",141,140,99.3,140,11,7.9,20,14.3,23,16.4,58,41.4,28,20.0,86,61.4,261
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""","R",25,25,100.0,25,6,24.0,"*","*","*","*",14,56.0,0,0.0,14,56.0,242
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","F",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*","*","*",256
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","N",195,195,100.0,195,10,5.1,7,3.6,22,11.3,108,55.4,48,24.6,156,80.0,271
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""","N",84,84,100.0,84,"*","*","*","*",6,7.1,49,58.3,24,28.6,73,86.9,279
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"

