"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades Combined, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Sterling School District","=""1360011""","Math","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","ELA","F",197,180,91.4,180,51,28.3,49,27.2,43,23.9,37,20.6,80,44.4
"Stonington School District","=""1370011""","ELA","N",946,785,83.0,781,74,9.5,147,18.8,263,33.7,297,38.0,560,71.7
"Stonington School District","=""1370011""","ELA","R",51,44,86.3,44,10,22.7,10,22.7,13,29.5,11,25.0,24,54.5
"Stonington School District","=""1370011""","Math","F",197,178,90.4,178,56,31.5,56,31.5,47,26.4,19,10.7,66,37.1
"Stonington School District","=""1370011""","Math","N",947,780,82.4,779,115,14.8,179,23.0,244,31.3,241,30.9,485,62.3
"Stonington School District","=""1370011""","Math","R",51,43,84.3,43,12,27.9,17,39.5,8,18.6,6,14.0,14,32.6
"Stratford School District","=""1380011""","ELA","F",1299,1276,98.2,1275,413,32.4,409,32.1,353,27.7,100,7.8,453,35.5
"Stratford School District","=""1380011""","ELA","N",2062,2014,97.7,2011,295,14.7,471,23.4,719,35.8,526,26.2,1245,61.9
"Stratford School District","=""1380011""","ELA","R",413,407,98.5,406,86,21.2,104,25.6,154,37.9,62,15.3,216,53.2
"Stratford School District","=""1380011""","Math","F",1298,1278,98.5,1277,755,59.1,371,29.1,118,9.2,33,2.6,151,11.8
"Stratford School District","=""1380011""","Math","N",2060,2013,97.7,2012,684,34.0,704,35.0,432,21.5,192,9.5,624,31.0
"Stratford School District","=""1380011""","Math","R",413,410,99.3,409,179,43.8,146,35.7,67,16.4,17,4.2,84,20.5
"Suffield School District","=""1390011""","ELA","F",101,96,95.0,95,"*","*",27,28.4,27,28.4,"*","*","*","*"
"Suffield School District","=""1390011""","ELA","N",1148,1114,97.0,1111,94,8.5,198,17.8,442,39.8,377,33.9,819,73.7
"Suffield School District","=""1390011""","ELA","R",24,22,91.7,22,"*","*",7,31.8,9,40.9,"*","*","*","*"
"Suffield School District","=""1390011""","Math","F",101,96,95.0,96,42,43.8,34,35.4,"*","*","*","*",20,20.8
"Suffield School District","=""1390011""","Math","N",1148,1109,96.6,1109,188,17.0,362,32.6,356,32.1,203,18.3,559,50.4
"Suffield School District","=""1390011""","Math","R",24,22,91.7,22,8,36.4,7,31.8,"*","*","*","*",7,31.8
"The Bridge Academy District","=""2690013""","ELA","F",93,93,100.0,93,24,25.8,47,50.5,22,23.7,0,0.0,22,23.7
"The Bridge Academy District","=""2690013""","ELA","N",26,25,96.2,25,"*","*","*","*","*","*",0,0.0,"*","*"
"The Bridge Academy District","=""2690013""","ELA","R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Math","F",93,93,100.0,93,46,49.5,40,43.0,7,7.5,0,0.0,7,7.5
"The Bridge Academy District","=""2690013""","Math","N",26,25,96.2,25,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Math","R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","ELA","F",106,91,85.8,91,"*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","ELA","N",155,120,77.4,120,39,32.5,39,32.5,"*","*","*","*",42,35.0
"The Gilbert School District","=""9020022""","ELA","R",23,19,82.6,19,"*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Math","F",107,95,88.8,95,59,62.1,"*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Math","N",155,123,79.4,123,"*","*",41,33.3,23,18.7,"*","*","*","*"
"The Gilbert School District","=""9020022""","Math","R",23,19,82.6,19,"*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","ELA","F",90,90,100.0,90,"*","*",32,35.6,18,20.0,"*","*","*","*"
"Thomaston School District","=""1400011""","ELA","N",382,376,98.4,375,54,14.4,90,24.0,162,43.2,69,18.4,231,61.6
"Thomaston School District","=""1400011""","ELA","R",36,36,100.0,36,"*","*",9,25.0,18,50.0,"*","*","*","*"
"Thomaston School District","=""1400011""","Math","F",90,90,100.0,90,35,38.9,32,35.6,"*","*","*","*",23,25.6
"Thomaston School District","=""1400011""","Math","N",382,379,99.2,377,75,19.9,126,33.4,111,29.4,65,17.2,176,46.7
"Thomaston School District","=""1400011""","Math","R",36,36,100.0,36,"*","*",10,27.8,13,36.1,"*","*","*","*"
"Thompson School District","=""1410011""","ELA","F",172,168,97.7,166,56,33.7,54,32.5,"*","*","*","*",56,33.7
"Thompson School District","=""1410011""","ELA","N",372,355,95.4,355,48,13.5,96,27.0,148,41.7,63,17.7,211,59.4
"Thompson School District","=""1410011""","ELA","R",30,26,86.7,26,"*","*",10,38.5,8,30.8,"*","*","*","*"
"Thompson School District","=""1410011""","Math","F",172,168,97.7,168,96,57.1,52,31.0,"*","*","*","*",20,11.9
"Thompson School District","=""1410011""","Math","N",373,354,94.9,353,110,31.2,139,39.4,77,21.8,27,7.6,104,29.5
"Thompson School District","=""1410011""","Math","R",30,26,86.7,26,10,38.5,9,34.6,"*","*","*","*",7,26.9
"Tolland School District","=""1420011""","ELA","F",85,80,94.1,80,"*","*",24,30.0,23,28.8,"*","*","*","*"
"Tolland School District","=""1420011""","ELA","N",1356,1315,97.0,1315,130,9.9,232,17.6,508,38.6,445,33.8,953,72.5
"Tolland School District","=""1420011""","ELA","R",30,28,93.3,28,8,28.6,"*","*",11,39.3,"*","*","*","*"
"Tolland School District","=""1420011""","Math","F",85,80,94.1,80,"*","*",28,35.0,23,28.8,"*","*","*","*"
"Tolland School District","=""1420011""","Math","N",1355,1318,97.3,1316,123,9.3,345,26.2,478,36.3,370,28.1,848,64.4
"Tolland School District","=""1420011""","Math","R",30,28,93.3,28,"*","*",10,35.7,10,35.7,"*","*","*","*"
"Torrington School District","=""1430011""","ELA","F",924,873,94.5,869,273,31.4,283,32.6,234,26.9,79,9.1,313,36.0
"Torrington School District","=""1430011""","ELA","N",1193,1091,91.5,1088,219,20.1,256,23.5,416,38.2,197,18.1,613,56.3
"Torrington School District","=""1430011""","ELA","R",215,201,93.5,200,46,23.0,60,30.0,68,34.0,26,13.0,94,47.0
"Torrington School District","=""1430011""","Math","F",926,873,94.3,872,432,49.5,304,34.9,106,12.2,30,3.4,136,15.6
"Torrington School District","=""1430011""","Math","N",1193,1080,90.5,1079,367,34.0,380,35.2,258,23.9,74,6.9,332,30.8
"Torrington School District","=""1430011""","Math","R",215,200,93.0,199,74,37.2,75,37.7,42,21.1,8,4.0,50,25.1
"Trailblazers Academy District","=""2780013""","ELA","F",125,124,99.2,123,79,64.2,28,22.8,"*","*","*","*",16,13.0
"Trailblazers Academy District","=""2780013""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","Math","F",125,123,98.4,123,102,82.9,14,11.4,"*","*","*","*",7,5.7
"Trailblazers Academy District","=""2780013""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","ELA","F",236,209,88.6,209,48,23.0,60,28.7,65,31.1,36,17.2,101,48.3
"Trumbull School District","=""1440011""","ELA","N",3214,2851,88.7,2847,257,9.0,506,17.8,1017,35.7,1067,37.5,2084,73.2
"Trumbull School District","=""1440011""","ELA","R",116,106,91.4,106,19,17.9,26,24.5,46,43.4,15,14.2,61,57.5
"Trumbull School District","=""1440011""","Math","F",236,209,88.6,209,70,33.5,64,30.6,48,23.0,27,12.9,75,35.9
"Trumbull School District","=""1440011""","Math","N",3214,2854,88.8,2853,359,12.6,696,24.4,871,30.5,927,32.5,1798,63.0
"Trumbull School District","=""1440011""","Math","R",116,105,90.5,105,26,24.8,40,38.1,25,23.8,14,13.3,39,37.1
"Unified School District #2","=""3470015""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Math","F","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"Unified School District #2","=""3470015""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","ELA","N",54,54,100.0,54,"*","*",15,27.8,24,44.4,"*","*","*","*"
"Union School District","=""1450011""","Math","N",54,54,100.0,54,9,16.7,16,29.6,18,33.3,11,20.4,29,53.7
"Vernon School District","=""1460011""","ELA","F",583,570,97.8,570,251,44.0,166,29.1,"*","*","*","*",153,26.8
"Vernon School District","=""1460011""","ELA","N",941,909,96.6,907,164,18.1,231,25.5,305,33.6,207,22.8,512,56.4
"Vernon School District","=""1460011""","ELA","R",77,74,96.1,74,26,35.1,26,35.1,"*","*","*","*",22,29.7
"Vernon School District","=""1460011""","Math","F",585,575,98.3,575,308,53.6,201,35.0,"*","*","*","*",66,11.5
"Vernon School District","=""1460011""","Math","N",941,903,96.0,903,246,27.2,300,33.2,260,28.8,97,10.7,357,39.5
"Vernon School District","=""1460011""","Math","R",77,74,96.1,74,32,43.2,28,37.8,"*","*","*","*",14,18.9
"Voluntown School District","=""1470011""","ELA","F",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","ELA","N",150,149,99.3,149,18,12.1,23,15.4,58,38.9,50,33.6,108,72.5
"Voluntown School District","=""1470011""","ELA","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Math","F",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Math","N",150,149,99.3,149,21,14.1,46,30.9,58,38.9,24,16.1,82,55.0
"Voluntown School District","=""1470011""","Math","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","ELA","F",543,528,97.2,526,152,28.9,182,34.6,140,26.6,52,9.9,192,36.5
"Wallingford School District","=""1480011""","ELA","N",2613,2559,97.9,2559,382,14.9,578,22.6,1000,39.1,599,23.4,1599,62.5
"Wallingford School District","=""1480011""","ELA","R",100,97,97.0,97,30,30.9,25,25.8,30,30.9,12,12.4,42,43.3
"Wallingford School District","=""1480011""","Math","F",543,529,97.4,529,202,38.2,208,39.3,96,18.1,23,4.3,119,22.5
"Wallingford School District","=""1480011""","Math","N",2615,2568,98.2,2568,538,21.0,834,32.5,716,27.9,480,18.7,1196,46.6
"Wallingford School District","=""1480011""","Math","R",100,97,97.0,97,35,36.1,36,37.1,17,17.5,9,9.3,26,26.8
"Waterbury School District","=""1510011""","ELA","F",6975,6842,98.1,6825,3698,54.2,1730,25.3,1138,16.7,259,3.8,1397,20.5
"Waterbury School District","=""1510011""","ELA","N",1859,1789,96.2,1783,545,30.6,454,25.5,502,28.2,282,15.8,784,44.0
"Waterbury School District","=""1510011""","ELA","R",651,642,98.6,642,231,36.0,199,31.0,154,24.0,58,9.0,212,33.0
"Waterbury School District","=""1510011""","Math","F",6978,6860,98.3,6859,4675,68.2,1539,22.4,539,7.9,106,1.5,645,9.4
"Waterbury School District","=""1510011""","Math","N",1863,1837,98.6,1833,852,46.5,520,28.4,347,18.9,114,6.2,461,25.2
"Waterbury School District","=""1510011""","Math","R",651,647,99.4,646,331,51.2,199,30.8,87,13.5,29,4.5,116,18.0
"Waterford School District","=""1520011""","ELA","F",217,210,96.8,210,55,26.2,71,33.8,57,27.1,27,12.9,84,40.0
"Waterford School District","=""1520011""","ELA","N",1146,1141,99.6,1139,107,9.4,219,19.2,483,42.4,330,29.0,813,71.4
"Waterford School District","=""1520011""","ELA","R",43,43,100.0,43,8,18.6,13,30.2,14,32.6,8,18.6,22,51.2
"Waterford School District","=""1520011""","Math","F",216,211,97.7,211,97,46.0,63,29.9,"*","*","*","*",51,24.2
"Waterford School District","=""1520011""","Math","N",1147,1141,99.5,1141,243,21.3,379,33.2,304,26.6,215,18.8,519,45.5
"Waterford School District","=""1520011""","Math","R",43,43,100.0,43,14,32.6,19,44.2,"*","*","*","*",10,23.3
"Watertown School District","=""1530011""","ELA","F",319,297,93.1,296,72,24.3,71,24.0,110,37.2,43,14.5,153,51.7
"Watertown School District","=""1530011""","ELA","N",1130,1009,89.3,1009,132,13.1,233,23.1,396,39.2,248,24.6,644,63.8
"Watertown School District","=""1530011""","ELA","R",82,77,93.9,77,13,16.9,28,36.4,25,32.5,11,14.3,36,46.8
"Watertown School District","=""1530011""","Math","F",316,293,92.7,293,114,38.9,112,38.2,"*","*","*","*",67,22.9
"Watertown School District","=""1530011""","Math","N",1129,1005,89.0,1005,262,26.1,335,33.3,262,26.1,146,14.5,408,40.6
"Watertown School District","=""1530011""","Math","R",81,75,92.6,75,26,34.7,28,37.3,"*","*","*","*",21,28.0
"West Hartford School District","=""1550011""","ELA","F",833,794,95.3,794,226,28.5,231,29.1,237,29.8,100,12.6,337,42.4
"West Hartford School District","=""1550011""","ELA","N",4185,3983,95.2,3971,255,6.4,580,14.6,1455,36.6,1681,42.3,3136,79.0
"West Hartford School District","=""1550011""","ELA","R",204,196,96.1,196,29,14.8,51,26.0,74,37.8,42,21.4,116,59.2
"West Hartford School District","=""1550011""","Math","F",835,796,95.3,795,355,44.7,262,33.0,126,15.8,52,6.5,178,22.4
"West Hartford School District","=""1550011""","Math","N",4185,3966,94.8,3961,534,13.5,979,24.7,1246,31.5,1202,30.3,2448,61.8
"West Hartford School District","=""1550011""","Math","R",204,193,94.6,193,46,23.8,68,35.2,53,27.5,26,13.5,79,40.9
"West Haven School District","=""1560011""","ELA","F",1701,1652,97.1,1652,585,35.4,484,29.3,434,26.3,149,9.0,583,35.3
"West Haven School District","=""1560011""","ELA","N",1123,1110,98.8,1110,205,18.5,260,23.4,409,36.8,236,21.3,645,58.1
"West Haven School District","=""1560011""","ELA","R",250,246,98.4,245,58,23.7,80,32.7,80,32.7,27,11.0,107,43.7
"West Haven School District","=""1560011""","Math","F",1702,1660,97.5,1659,819,49.4,558,33.6,224,13.5,58,3.5,282,17.0
"West Haven School District","=""1560011""","Math","N",1124,1106,98.4,1105,355,32.1,350,31.7,270,24.4,130,11.8,400,36.2
"West Haven School District","=""1560011""","Math","R",250,248,99.2,248,109,44.0,91,36.7,39,15.7,9,3.6,48,19.4
"Westbrook School District","=""1540011""","ELA","F",55,47,85.5,47,9,19.1,"*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","ELA","N",334,281,84.1,281,"*","*","*","*",98,34.9,136,48.4,234,83.3
"Westbrook School District","=""1540011""","ELA","R",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Math","F",55,48,87.3,48,"*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Math","N",334,281,84.1,281,21,7.5,73,26.0,98,34.9,89,31.7,187,66.5
"Westbrook School District","=""1540011""","Math","R",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","ELA","F",27,23,85.2,23,"*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","ELA","N",1307,1202,92.0,1198,67,5.6,179,14.9,485,40.5,467,39.0,952,79.5
"Weston School District","=""1570011""","ELA","R",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Math","F",27,23,85.2,23,"*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Math","N",1308,1200,91.7,1198,90,7.5,260,21.7,386,32.2,462,38.6,848,70.8
"Weston School District","=""1570011""","Math","R",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","ELA","F",91,80,87.9,80,"*","*","*","*",23,28.8,17,21.3,40,50.0
"Westport School District","=""1580011""","ELA","N",3057,2673,87.4,2673,91,3.4,270,10.1,978,36.6,1334,49.9,2312,86.5
"Westport School District","=""1580011""","ELA","R",29,27,93.1,27,7,25.9,"*","*","*","*",9,33.3,"*","*"
"Westport School District","=""1580011""","Math","F",91,80,87.9,80,32,40.0,23,28.8,"*","*","*","*",25,31.3
"Westport School District","=""1580011""","Math","N",3058,2677,87.5,2677,209,7.8,477,17.8,778,29.1,1213,45.3,1991,74.4
"Westport School District","=""1580011""","Math","R",29,27,93.1,27,10,37.0,"*","*",6,22.2,"*","*","*","*"
"Wethersfield School District","=""1590011""","ELA","F",284,273,96.1,272,104,38.2,83,30.5,60,22.1,25,9.2,85,31.3
"Wethersfield School District","=""1590011""","ELA","N",1549,1427,92.1,1423,204,14.3,326,22.9,526,37.0,367,25.8,893,62.8
"Wethersfield School District","=""1590011""","ELA","R",99,94,94.9,93,21,22.6,34,36.6,29,31.2,9,9.7,38,40.9
"Wethersfield School District","=""1590011""","Math","F",284,274,96.5,274,135,49.3,84,30.7,"*","*","*","*",55,20.1
"Wethersfield School District","=""1590011""","Math","N",1549,1433,92.5,1432,297,20.7,448,31.3,419,29.3,268,18.7,687,48.0
"Wethersfield School District","=""1590011""","Math","R",99,97,98.0,97,34,35.1,35,36.1,"*","*","*","*",28,28.9
"Willington School District","=""1600011""","ELA","F",51,50,98.0,50,"*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","ELA","N",218,211,96.8,211,36,17.1,54,25.6,77,36.5,44,20.9,121,57.3
"Willington School District","=""1600011""","ELA","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Math","F",51,51,100.0,50,"*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Math","N",218,211,96.8,211,35,16.6,70,33.2,71,33.6,35,16.6,106,50.2
"Willington School District","=""1600011""","Math","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","ELA","F",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","ELA","N",2340,2290,97.9,2288,213,9.3,385,16.8,956,41.8,734,32.1,1690,73.9
"Wilton School District","=""1610011""","ELA","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Math","F",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Math","N",2340,2286,97.7,2285,305,13.3,665,29.1,719,31.5,596,26.1,1315,57.5
"Wilton School District","=""1610011""","Math","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","ELA","F",152,147,96.7,146,46,31.5,45,30.8,"*","*","*","*",55,37.7
"Winchester School District","=""1620011""","ELA","N",135,135,100.0,132,32,24.2,32,24.2,37,28.0,31,23.5,68,51.5
"Winchester School District","=""1620011""","ELA","R",28,28,100.0,28,9,32.1,"*","*",9,32.1,"*","*","*","*"
"Winchester School District","=""1620011""","Math","F",151,151,100.0,150,74,49.3,38,25.3,"*","*","*","*","*","*"
"Winchester School District","=""1620011""","Math","N",135,134,99.3,132,43,32.6,40,30.3,29,22.0,20,15.2,49,37.1
"Winchester School District","=""1620011""","Math","R",28,28,100.0,28,12,42.9,"*","*","*","*",0,0.0,"*","*"
"Windham School District","=""1630011""","ELA","F",1170,1134,96.9,1128,581,51.5,324,28.7,176,15.6,47,4.2,223,19.8
"Windham School District","=""1630011""","ELA","N",323,317,98.1,317,70,22.1,77,24.3,119,37.5,51,16.1,170,53.6
"Windham School District","=""1630011""","ELA","R",87,87,100.0,87,33,37.9,25,28.7,21,24.1,8,9.2,29,33.3
"Windham School District","=""1630011""","Math","F",1172,1142,97.4,1136,688,60.6,307,27.0,108,9.5,33,2.9,141,12.4
"Windham School District","=""1630011""","Math","N",322,315,97.8,315,106,33.7,94,29.8,71,22.5,44,14.0,115,36.5
"Windham School District","=""1630011""","Math","R",87,87,100.0,87,41,47.1,27,31.0,13,14.9,6,6.9,19,21.8
"Windsor Locks School District","=""1650011""","ELA","F",287,279,97.2,279,119,42.7,81,29.0,62,22.2,17,6.1,79,28.3
"Windsor Locks School District","=""1650011""","ELA","N",518,513,99.0,512,106,20.7,137,26.8,185,36.1,84,16.4,269,52.5
"Windsor Locks School District","=""1650011""","ELA","R",73,70,95.9,70,18,25.7,17,24.3,25,35.7,10,14.3,35,50.0
"Windsor Locks School District","=""1650011""","Math","F",289,283,97.9,282,151,53.5,86,30.5,"*","*","*","*",45,16.0
"Windsor Locks School District","=""1650011""","Math","N",518,511,98.6,509,127,25.0,210,41.3,125,24.6,47,9.2,172,33.8
"Windsor Locks School District","=""1650011""","Math","R",73,73,100.0,73,30,41.1,"*","*",22,30.1,"*","*","*","*"
"Windsor School District","=""1640011""","ELA","F",449,407,90.6,406,174,42.9,111,27.3,82,20.2,39,9.6,121,29.8
"Windsor School District","=""1640011""","ELA","N",1054,931,88.3,930,204,21.9,225,24.2,316,34.0,185,19.9,501,53.9
"Windsor School District","=""1640011""","ELA","R",103,92,89.3,92,31,33.7,30,32.6,25,27.2,6,6.5,31,33.7
"Windsor School District","=""1640011""","Math","F",448,408,91.1,407,214,52.6,119,29.2,57,14.0,17,4.2,74,18.2
"Windsor School District","=""1640011""","Math","N",1054,937,88.9,934,278,29.8,272,29.1,221,23.7,163,17.5,384,41.1
"Windsor School District","=""1640011""","Math","R",103,92,89.3,92,43,46.7,33,35.9,10,10.9,6,6.5,16,17.4
"Wolcott School District","=""1660011""","ELA","F",212,209,98.6,209,51,24.4,60,28.7,68,32.5,30,14.4,98,46.9
"Wolcott School District","=""1660011""","ELA","N",1062,1059,99.7,1059,132,12.5,246,23.2,420,39.7,261,24.6,681,64.3
"Wolcott School District","=""1660011""","ELA","R",62,62,100.0,62,11,17.7,18,29.0,15,24.2,18,29.0,33,53.2
"Wolcott School District","=""1660011""","Math","F",212,210,99.1,210,76,36.2,63,30.0,45,21.4,26,12.4,71,33.8
"Wolcott School District","=""1660011""","Math","N",1063,1061,99.8,1060,185,17.5,360,34.0,331,31.2,184,17.4,515,48.6
"Wolcott School District","=""1660011""","Math","R",62,62,100.0,62,11,17.7,24,38.7,10,16.1,17,27.4,27,43.5
"Woodbridge School District","=""1670011""","ELA","F",22,20,90.9,20,"*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","ELA","N",415,392,94.5,391,30,7.7,67,17.1,120,30.7,174,44.5,294,75.2
"Woodbridge School District","=""1670011""","ELA","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","Math","F",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","Math","N",415,391,94.2,391,40,10.2,105,26.9,102,26.1,144,36.8,246,62.9
"Woodbridge School District","=""1670011""","Math","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","ELA","N",233,"*","*","*","*","*","*","*",17,32.1,24,45.3,41,77.4
"Woodstock Academy District","=""9030022""","ELA","R","*",0,"*",0,"*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Math","N",233,"*","*","*",9,17.0,13,24.5,14,26.4,17,32.1,31,58.5
"Woodstock Academy District","=""9030022""","Math","R","*",0,"*",0,"*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","ELA","F",59,59,100.0,59,16,27.1,"*","*",21,35.6,"*","*","*","*"
"Woodstock School District","=""1690011""","ELA","N",513,500,97.5,498,48,9.6,88,17.7,189,38.0,173,34.7,362,72.7
"Woodstock School District","=""1690011""","ELA","R",25,24,96.0,24,"*","*","*","*",9,37.5,7,29.2,16,66.7
"Woodstock School District","=""1690011""","Math","F",59,59,100.0,59,"*","*",22,37.3,"*","*","*","*","*","*"
"Woodstock School District","=""1690011""","Math","N",513,499,97.3,498,84,16.9,165,33.1,149,29.9,100,20.1,249,50.0
"Woodstock School District","=""1690011""","Math","R",25,24,96.0,24,"*","*",10,41.7,"*","*","*","*","*","*"

