"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Thomaston School District","=""1400011""","ELA","F",78,77,98.7,77,33,42.9,"*","*",15,19.5,"*","*","*","*"
"Thomaston School District","=""1400011""","ELA","N",340,339,99.7,339,59,17.4,83,24.5,119,35.1,78,23.0,197,58.1
"Thomaston School District","=""1400011""","ELA","R",38,36,94.7,36,12,33.3,"*","*",16,44.4,"*","*","*","*"
"Thomaston School District","=""1400011""","Math","F",78,78,100.0,78,29,37.2,39,50.0,"*","*","*","*",10,12.8
"Thomaston School District","=""1400011""","Math","N",340,339,99.7,339,56,16.5,106,31.3,117,34.5,60,17.7,177,52.2
"Thomaston School District","=""1400011""","Math","R",38,36,94.7,36,11,30.6,15,41.7,"*","*","*","*",10,27.8
"Thompson School District","=""1410011""","ELA","F",154,150,97.4,150,69,46.0,42,28.0,33,22.0,6,4.0,39,26.0
"Thompson School District","=""1410011""","ELA","N",316,299,94.6,299,66,22.1,109,36.5,86,28.8,38,12.7,124,41.5
"Thompson School District","=""1410011""","ELA","R",30,27,90.0,27,10,37.0,8,29.6,9,33.3,0,0.0,9,33.3
"Thompson School District","=""1410011""","Math","F",154,150,97.4,150,76,50.7,53,35.3,"*","*","*","*",21,14.0
"Thompson School District","=""1410011""","Math","N",316,300,94.9,300,87,29.0,117,39.0,69,23.0,27,9.0,96,32.0
"Thompson School District","=""1410011""","Math","R",30,27,90.0,27,14,51.9,"*","*",6,22.2,"*","*","*","*"
"Tolland School District","=""1420011""","ELA","F",80,80,100.0,80,"*","*","*","*",23,28.8,"*","*","*","*"
"Tolland School District","=""1420011""","ELA","N",1107,1100,99.4,1100,90,8.2,208,18.9,403,36.6,399,36.3,802,72.9
"Tolland School District","=""1420011""","ELA","R",26,26,100.0,26,"*","*","*","*",11,42.3,"*","*","*","*"
"Tolland School District","=""1420011""","Math","F",80,80,100.0,80,"*","*",29,36.3,25,31.3,"*","*","*","*"
"Tolland School District","=""1420011""","Math","N",1105,1098,99.4,1098,79,7.2,261,23.8,410,37.3,348,31.7,758,69.0
"Tolland School District","=""1420011""","Math","R",26,26,100.0,26,"*","*",10,38.5,7,26.9,"*","*","*","*"
"Torrington School District","=""1430011""","ELA","F",908,882,97.1,882,306,34.7,266,30.2,223,25.3,87,9.9,310,35.1
"Torrington School District","=""1430011""","ELA","N",994,950,95.6,950,193,20.3,257,27.1,326,34.3,174,18.3,500,52.6
"Torrington School District","=""1430011""","ELA","R",174,167,96.0,167,33,19.8,53,31.7,58,34.7,23,13.8,81,48.5
"Torrington School District","=""1430011""","Math","F",910,877,96.4,877,396,45.2,333,38.0,118,13.5,30,3.4,148,16.9
"Torrington School District","=""1430011""","Math","N",994,946,95.2,946,258,27.3,358,37.8,247,26.1,83,8.8,330,34.9
"Torrington School District","=""1430011""","Math","R",174,167,96.0,167,48,28.7,71,42.5,33,19.8,15,9.0,48,28.7
"Trailblazers Academy District","=""2780013""","ELA","F",122,118,96.7,118,80,67.8,24,20.3,"*","*","*","*",14,11.9
"Trailblazers Academy District","=""2780013""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","Math","F",122,114,93.4,114,90,78.9,"*","*","*","*",0,0.0,"*","*"
"Trailblazers Academy District","=""2780013""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","ELA","F",193,189,97.9,189,"*","*",53,28.0,63,33.3,"*","*","*","*"
"Trumbull School District","=""1440011""","ELA","N",2733,2697,98.7,2696,134,5.0,300,11.1,859,31.9,1403,52.0,2262,83.9
"Trumbull School District","=""1440011""","ELA","R",80,79,98.8,79,"*","*","*","*",24,30.4,28,35.4,52,65.8
"Trumbull School District","=""1440011""","Math","F",193,189,97.9,189,"*","*",61,32.3,56,29.6,"*","*","*","*"
"Trumbull School District","=""1440011""","Math","N",2733,2696,98.6,2695,148,5.5,423,15.7,784,29.1,1340,49.7,2124,78.8
"Trumbull School District","=""1440011""","Math","R",80,79,98.8,79,"*","*",29,36.7,25,31.6,"*","*","*","*"
"Unified School District #2","=""3470015""","ELA","F","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Unified School District #2","=""3470015""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Math","F","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,0,0.0
"Unified School District #2","=""3470015""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","ELA","F",595,585,98.3,585,253,43.2,166,28.4,124,21.2,42,7.2,166,28.4
"Vernon School District","=""1460011""","ELA","N",731,723,98.9,722,139,19.3,158,21.9,255,35.3,170,23.5,425,58.9
"Vernon School District","=""1460011""","ELA","R",84,82,97.6,82,32,39.0,21,25.6,21,25.6,8,9.8,29,35.4
"Vernon School District","=""1460011""","Math","F",596,584,98.0,584,290,49.7,186,31.8,89,15.2,19,3.3,108,18.5
"Vernon School District","=""1460011""","Math","N",732,723,98.8,722,151,20.9,240,33.2,213,29.5,118,16.3,331,45.8
"Vernon School District","=""1460011""","Math","R",84,81,96.4,81,26,32.1,35,43.2,14,17.3,6,7.4,20,24.7
"Voluntown School District","=""1470011""","ELA","F",35,35,100.0,35,"*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","ELA","N",133,133,100.0,133,17,12.8,26,19.5,50,37.6,40,30.1,90,67.7
"Voluntown School District","=""1470011""","ELA","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Math","F",35,35,100.0,35,"*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Math","N",133,133,100.0,133,19,14.3,34,25.6,53,39.8,27,20.3,80,60.2
"Voluntown School District","=""1470011""","Math","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","ELA","F",463,459,99.1,459,139,30.3,141,30.7,143,31.2,36,7.8,179,39.0
"Wallingford School District","=""1480011""","ELA","N",2145,2121,98.9,2121,311,14.7,507,23.9,800,37.7,503,23.7,1303,61.4
"Wallingford School District","=""1480011""","ELA","R",86,86,100.0,86,19,22.1,32,37.2,27,31.4,8,9.3,35,40.7
"Wallingford School District","=""1480011""","Math","F",463,459,99.1,459,172,37.5,159,34.6,107,23.3,21,4.6,128,27.9
"Wallingford School District","=""1480011""","Math","N",2145,2119,98.8,2119,356,16.8,678,32.0,665,31.4,420,19.8,1085,51.2
"Wallingford School District","=""1480011""","Math","R",86,86,100.0,86,21,24.4,37,43.0,20,23.3,8,9.3,28,32.6
"Waterbury School District","=""1510011""","ELA","F",6199,6171,99.5,6170,3171,51.4,1611,26.1,1061,17.2,327,5.3,1388,22.5
"Waterbury School District","=""1510011""","ELA","N",1620,1611,99.4,1611,559,34.7,404,25.1,409,25.4,239,14.8,648,40.2
"Waterbury School District","=""1510011""","ELA","R",617,613,99.4,613,224,36.5,170,27.7,161,26.3,58,9.5,219,35.7
"Waterbury School District","=""1510011""","Math","F",6200,6172,99.5,6172,3833,62.1,1570,25.4,621,10.1,148,2.4,769,12.5
"Waterbury School District","=""1510011""","Math","N",1620,1613,99.6,1613,711,44.1,455,28.2,324,20.1,123,7.6,447,27.7
"Waterbury School District","=""1510011""","Math","R",617,613,99.4,613,269,43.9,217,35.4,95,15.5,32,5.2,127,20.7
"Waterford School District","=""1520011""","ELA","F",219,219,100.0,219,58,26.5,66,30.1,68,31.1,27,12.3,95,43.4
"Waterford School District","=""1520011""","ELA","N",937,936,99.9,936,94,10.0,168,17.9,346,37.0,328,35.0,674,72.0
"Waterford School District","=""1520011""","ELA","R",58,58,100.0,58,11,19.0,15,25.9,17,29.3,15,25.9,32,55.2
"Waterford School District","=""1520011""","Math","F",221,221,100.0,221,84,38.0,80,36.2,43,19.5,14,6.3,57,25.8
"Waterford School District","=""1520011""","Math","N",936,935,99.9,935,131,14.0,264,28.2,273,29.2,267,28.6,540,57.8
"Waterford School District","=""1520011""","Math","R",58,58,100.0,58,15,25.9,23,39.7,13,22.4,7,12.1,20,34.5
"Watertown School District","=""1530011""","ELA","F",294,292,99.3,292,71,24.3,79,27.1,89,30.5,53,18.2,142,48.6
"Watertown School District","=""1530011""","ELA","N",937,926,98.8,926,103,11.1,212,22.9,332,35.9,279,30.1,611,66.0
"Watertown School District","=""1530011""","ELA","R",88,88,100.0,88,21,23.9,22,25.0,37,42.0,8,9.1,45,51.1
"Watertown School District","=""1530011""","Math","F",294,292,99.3,292,107,36.6,111,38.0,"*","*","*","*",74,25.3
"Watertown School District","=""1530011""","Math","N",936,925,98.8,925,184,19.9,326,35.2,270,29.2,145,15.7,415,44.9
"Watertown School District","=""1530011""","Math","R",88,88,100.0,88,36,40.9,29,33.0,"*","*","*","*",23,26.1
"West Hartford School District","=""1550011""","ELA","F",768,763,99.3,763,234,30.7,219,28.7,228,29.9,82,10.7,310,40.6
"West Hartford School District","=""1550011""","ELA","N",3496,3472,99.3,3468,261,7.5,490,14.1,1177,33.9,1540,44.4,2717,78.3
"West Hartford School District","=""1550011""","ELA","R",160,160,100.0,160,25,15.6,38,23.8,53,33.1,44,27.5,97,60.6
"West Hartford School District","=""1550011""","Math","F",768,759,98.8,759,312,41.1,240,31.6,161,21.2,46,6.1,207,27.3
"West Hartford School District","=""1550011""","Math","N",3493,3461,99.1,3458,378,10.9,820,23.7,1063,30.7,1197,34.6,2260,65.4
"West Hartford School District","=""1550011""","Math","R",160,160,100.0,160,43,26.9,49,30.6,42,26.3,26,16.3,68,42.5
"West Haven School District","=""1560011""","ELA","F",1496,1483,99.1,1483,517,34.9,388,26.2,416,28.1,162,10.9,578,39.0
"West Haven School District","=""1560011""","ELA","N",922,910,98.7,910,156,17.1,216,23.7,309,34.0,229,25.2,538,59.1
"West Haven School District","=""1560011""","ELA","R",219,219,100.0,219,61,27.9,52,23.7,68,31.1,38,17.4,106,48.4
"West Haven School District","=""1560011""","Math","F",1494,1479,99.0,1479,535,36.2,523,35.4,302,20.4,119,8.0,421,28.5
"West Haven School District","=""1560011""","Math","N",919,909,98.9,909,189,20.8,267,29.4,266,29.3,187,20.6,453,49.8
"West Haven School District","=""1560011""","Math","R",219,219,100.0,219,63,28.8,68,31.1,52,23.7,36,16.4,88,40.2
"Westbrook School District","=""1540011""","ELA","F",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","ELA","N",281,280,99.6,280,22,7.9,48,17.1,91,32.5,119,42.5,210,75.0
"Westbrook School District","=""1540011""","ELA","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Math","F",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Math","N",281,280,99.6,280,25,8.9,73,26.1,75,26.8,107,38.2,182,65.0
"Westbrook School District","=""1540011""","Math","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","ELA","N",1084,1060,97.8,1060,64,6.0,145,13.7,417,39.3,434,40.9,851,80.3
"Weston School District","=""1570011""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Math","N",1083,1058,97.7,1058,67,6.3,220,20.8,374,35.3,397,37.5,771,72.9
"Weston School District","=""1570011""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","ELA","F",89,89,100.0,88,"*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","ELA","N",2554,2496,97.7,2492,110,4.4,304,12.2,862,34.6,1216,48.8,2078,83.4
"Westport School District","=""1580011""","ELA","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Math","F",89,89,100.0,88,"*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Math","N",2554,2492,97.6,2487,177,7.1,416,16.7,738,29.7,1156,46.5,1894,76.2
"Westport School District","=""1580011""","Math","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","ELA","F",240,239,99.6,239,75,31.4,71,29.7,67,28.0,26,10.9,93,38.9
"Wethersfield School District","=""1590011""","ELA","N",1328,1308,98.5,1308,140,10.7,231,17.7,477,36.5,460,35.2,937,71.6
"Wethersfield School District","=""1590011""","ELA","R",56,56,100.0,56,12,21.4,8,14.3,25,44.6,11,19.6,36,64.3
"Wethersfield School District","=""1590011""","Math","F",240,239,99.6,239,87,36.4,78,32.6,55,23.0,19,7.9,74,31.0
"Wethersfield School District","=""1590011""","Math","N",1330,1310,98.5,1310,159,12.1,318,24.3,392,29.9,441,33.7,833,63.6
"Wethersfield School District","=""1590011""","Math","R",56,56,100.0,56,14,25.0,12,21.4,18,32.1,12,21.4,30,53.6
"Willington School District","=""1600011""","ELA","F",44,42,95.5,42,"*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","ELA","N",227,217,95.6,217,39,18.0,47,21.7,91,41.9,40,18.4,131,60.4
"Willington School District","=""1600011""","ELA","R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Math","F",44,41,93.2,41,"*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Math","N",227,216,95.2,216,27,12.5,74,34.3,72,33.3,43,19.9,115,53.2
"Willington School District","=""1600011""","Math","R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","ELA","F",29,29,100.0,29,10,34.5,"*","*",12,41.4,"*","*","*","*"
"Wilton School District","=""1610011""","ELA","N",1958,1920,98.1,1920,104,5.4,"*","*",711,37.0,"*","*","*","*"
"Wilton School District","=""1610011""","Math","F",30,30,100.0,29,12,41.4,8,27.6,"*","*","*","*",9,31.0
"Wilton School District","=""1610011""","Math","N",1958,1919,98.0,1919,"*","*",462,24.1,616,32.1,"*","*","*","*"
"Winchester School District","=""1620011""","ELA","F",157,154,98.1,154,55,35.7,45,29.2,42,27.3,12,7.8,54,35.1
"Winchester School District","=""1620011""","ELA","N",146,142,97.3,142,31,21.8,42,29.6,40,28.2,29,20.4,69,48.6
"Winchester School District","=""1620011""","ELA","R",30,30,100.0,30,10,33.3,6,20.0,8,26.7,6,20.0,14,46.7
"Winchester School District","=""1620011""","Math","F",157,152,96.8,152,77,50.7,37,24.3,"*","*","*","*",38,25.0
"Winchester School District","=""1620011""","Math","N",146,141,96.6,141,40,28.4,54,38.3,33,23.4,14,9.9,47,33.3
"Winchester School District","=""1620011""","Math","R",30,30,100.0,30,8,26.7,12,40.0,"*","*","*","*",10,33.3
"Windham School District","=""1630011""","ELA","F",1187,1178,99.2,1178,547,46.4,301,25.6,249,21.1,81,6.9,330,28.0
"Windham School District","=""1630011""","ELA","N",318,316,99.4,316,43,13.6,68,21.5,113,35.8,92,29.1,205,64.9
"Windham School District","=""1630011""","ELA","R",70,70,100.0,70,16,22.9,21,30.0,24,34.3,9,12.9,33,47.1
"Windham School District","=""1630011""","Math","F",1189,1178,99.1,1175,593,50.5,375,31.9,148,12.6,59,5.0,207,17.6
"Windham School District","=""1630011""","Math","N",318,313,98.4,313,63,20.1,88,28.1,100,31.9,62,19.8,162,51.8
"Windham School District","=""1630011""","Math","R",70,70,100.0,70,24,34.3,22,31.4,17,24.3,7,10.0,24,34.3
"Windsor Locks School District","=""1650011""","ELA","F",257,255,99.2,255,99,38.8,76,29.8,57,22.4,23,9.0,80,31.4
"Windsor Locks School District","=""1650011""","ELA","N",423,418,98.8,418,71,17.0,99,23.7,152,36.4,96,23.0,248,59.3
"Windsor Locks School District","=""1650011""","ELA","R",40,40,100.0,40,9,22.5,12,30.0,11,27.5,8,20.0,19,47.5
"Windsor Locks School District","=""1650011""","Math","F",257,249,96.9,249,117,47.0,83,33.3,"*","*","*","*",49,19.7
"Windsor Locks School District","=""1650011""","Math","N",423,412,97.4,412,92,22.3,125,30.3,120,29.1,75,18.2,195,47.3
"Windsor Locks School District","=""1650011""","Math","R",40,39,97.5,39,13,33.3,"*","*",13,33.3,"*","*","*","*"
"Windsor School District","=""1640011""","ELA","F",407,405,99.5,405,174,43.0,103,25.4,"*","*","*","*",128,31.6
"Windsor School District","=""1640011""","ELA","N",873,861,98.6,861,203,23.6,201,23.3,274,31.8,183,21.3,457,53.1
"Windsor School District","=""1640011""","ELA","R",87,87,100.0,87,"*","*",30,34.5,29,33.3,"*","*","*","*"
"Windsor School District","=""1640011""","Math","F",407,405,99.5,405,187,46.2,120,29.6,"*","*","*","*",98,24.2
"Windsor School District","=""1640011""","Math","N",877,861,98.2,861,200,23.2,256,29.7,234,27.2,171,19.9,405,47.0
"Windsor School District","=""1640011""","Math","R",87,86,98.9,86,35,40.7,25,29.1,"*","*","*","*",26,30.2
"Wolcott School District","=""1660011""","ELA","F",166,165,99.4,165,"*","*",33,20.0,59,35.8,"*","*","*","*"
"Wolcott School District","=""1660011""","ELA","N",873,868,99.4,868,80,9.2,185,21.3,340,39.2,263,30.3,603,69.5
"Wolcott School District","=""1660011""","ELA","R",51,51,100.0,51,"*","*","*","*",15,29.4,19,37.3,34,66.7
"Wolcott School District","=""1660011""","Math","F",166,165,99.4,165,30,18.2,53,32.1,53,32.1,29,17.6,82,49.7
"Wolcott School District","=""1660011""","Math","N",873,868,99.4,868,87,10.0,270,31.1,263,30.3,248,28.6,511,58.9
"Wolcott School District","=""1660011""","Math","R",51,51,100.0,51,7,13.7,11,21.6,13,25.5,20,39.2,33,64.7
"Woodbridge School District","=""1670011""","ELA","F",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","ELA","N",399,378,94.7,378,23,6.1,43,11.4,115,30.4,197,52.1,312,82.5
"Woodbridge School District","=""1670011""","ELA","R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","Math","F",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","Math","N",399,378,94.7,378,28,7.4,69,18.3,119,31.5,162,42.9,281,74.3
"Woodbridge School District","=""1670011""","Math","R",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","ELA","F",63,61,96.8,61,"*","*",20,32.8,21,34.4,"*","*","*","*"
"Woodstock School District","=""1690011""","ELA","N",498,481,96.6,481,52,10.8,75,15.6,185,38.5,169,35.1,354,73.6
"Woodstock School District","=""1690011""","ELA","R",26,23,88.5,23,"*","*",7,30.4,6,26.1,"*","*","*","*"
"Woodstock School District","=""1690011""","Math","F",63,59,93.7,59,17,28.8,21,35.6,"*","*","*","*",21,35.6
"Woodstock School District","=""1690011""","Math","N",498,481,96.6,481,66,13.7,157,32.6,161,33.5,97,20.2,258,53.6
"Woodstock School District","=""1690011""","Math","R",26,23,88.5,23,7,30.4,"*","*",7,30.4,"*","*","*","*"

