"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades, All Students"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"South Windsor School District","=""1320011""",04,317,312,98.4,312,21,6.7,68,21.8,93,29.8,130,41.7,223,71.5,2523
"South Windsor School District","=""1320011""",05,308,306,99.4,305,44,14.4,77,25.2,84,27.5,100,32.8,184,60.3,2543
"South Windsor School District","=""1320011""",06,310,309,99.7,309,35,11.3,91,29.4,91,29.4,92,29.8,183,59.2,2566
"South Windsor School District","=""1320011""",07,340,338,99.4,338,34,10.1,84,24.9,93,27.5,127,37.6,220,65.1,2599
"South Windsor School District","=""1320011""",08,323,310,96.0,310,47,15.2,85,27.4,65,21.0,113,36.5,178,57.4,2604
"South Windsor School District","=""1320011""",11,319,152,47.6,152,71,46.7,31,20.4,32,21.1,18,11.8,50,32.9,2553
"Southington School District","=""1310011""",03,465,463,99.6,462,43,9.3,102,22.1,190,41.1,127,27.5,317,68.6,2463
"Southington School District","=""1310011""",04,534,529,99.1,528,65,12.3,146,27.7,203,38.4,114,21.6,317,60.0,2498
"Southington School District","=""1310011""",05,494,488,98.8,488,68,13.9,152,31.1,128,26.2,140,28.7,268,54.9,2532
"Southington School District","=""1310011""",06,521,517,99.2,517,89,17.2,166,32.1,164,31.7,98,19.0,262,50.7,2543
"Southington School District","=""1310011""",07,556,550,98.9,549,88,16.0,157,28.6,194,35.3,110,20.0,304,55.4,2566
"Southington School District","=""1310011""",08,484,480,99.2,480,94,19.6,136,28.3,141,29.4,109,22.7,250,52.1,2579
"Southington School District","=""1310011""",11,488,474,97.1,474,127,26.8,141,29.7,152,32.1,54,11.4,206,43.5,2600
"Sprague School District","=""1330011""",03,33,33,100.0,33,"*","*",11,33.3,9,27.3,"*","*","*","*",2412
"Sprague School District","=""1330011""",04,35,34,97.1,34,"*","*",16,47.1,10,29.4,"*","*","*","*",2459
"Sprague School District","=""1330011""",05,39,39,100.0,39,8,20.5,18,46.2,7,17.9,6,15.4,13,33.3,2501
"Sprague School District","=""1330011""",06,35,35,100.0,35,13,37.1,13,37.1,"*","*","*","*",9,25.7,2499
"Sprague School District","=""1330011""",07,44,44,100.0,44,"*","*",24,54.5,9,20.5,"*","*","*","*",2547
"Sprague School District","=""1330011""",08,45,45,100.0,45,20,44.4,15,33.3,"*","*","*","*",10,22.2,2503
"Stafford School District","=""1340011""",03,141,138,97.9,138,24,17.4,31,22.5,58,42.0,25,18.1,83,60.1,2446
"Stafford School District","=""1340011""",04,117,117,100.0,117,15,12.8,43,36.8,42,35.9,17,14.5,59,50.4,2482
"Stafford School District","=""1340011""",05,105,102,97.1,102,21,20.6,35,34.3,30,29.4,16,15.7,46,45.1,2517
"Stafford School District","=""1340011""",06,112,110,98.2,110,21,19.1,42,38.2,26,23.6,21,19.1,47,42.7,2540
"Stafford School District","=""1340011""",07,117,114,97.4,114,17,14.9,50,43.9,34,29.8,13,11.4,47,41.2,2554
"Stafford School District","=""1340011""",08,113,113,100.0,113,29,25.7,33,29.2,28,24.8,23,20.4,51,45.1,2566
"Stafford School District","=""1340011""",11,110,108,98.2,108,32,29.6,34,31.5,32,29.6,10,9.3,42,38.9,2591
"Stamford Academy District","=""2820013""",11,34,21,61.8,21,"*","*","*","*",0,0.0,0,0.0,0,0.0,2419
"Stamford School District","=""1350011""",03,1282,1262,98.4,1262,401,31.8,335,26.5,328,26.0,198,15.7,526,41.7,2420
"Stamford School District","=""1350011""",04,1201,1179,98.2,1179,318,27.0,368,31.2,309,26.2,184,15.6,493,41.8,2464
"Stamford School District","=""1350011""",05,1163,1149,98.8,1147,375,32.7,304,26.5,233,20.3,235,20.5,468,40.8,2500
"Stamford School District","=""1350011""",06,1084,1067,98.4,1067,353,33.1,297,27.8,214,20.1,203,19.0,417,39.1,2513
"Stamford School District","=""1350011""",07,1124,1113,99.0,1112,362,32.6,319,28.7,248,22.3,183,16.5,431,38.8,2530
"Stamford School District","=""1350011""",08,1097,1077,98.2,1074,431,40.1,274,25.5,195,18.2,174,16.2,369,34.4,2533
"Stamford School District","=""1350011""",11,1106,1003,90.7,1001,629,62.8,183,18.3,134,13.4,55,5.5,189,18.9,2511
"Sterling School District","=""1360011""",03,"*","*","*","*","*","*",18,43.9,9,22.0,"*","*","*","*","*"
"Sterling School District","=""1360011""",04,52,52,100.0,52,15,28.8,24,46.2,"*","*","*","*",13,25.0,2444
"Sterling School District","=""1360011""",05,50,49,98.0,49,25,51.0,"*","*",9,18.4,"*","*","*","*",2463
"Sterling School District","=""1360011""",06,66,66,100.0,66,23,34.8,28,42.4,"*","*","*","*",15,22.7,2500
"Sterling School District","=""1360011""",07,55,52,94.5,52,21,40.4,22,42.3,"*","*","*","*",9,17.3,2502
"Sterling School District","=""1360011""",08,50,50,100.0,50,32,64.0,"*","*","*","*",0,0.0,"*","*",2458
"Sterling School District","=""1360011""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""",03,159,157,98.7,157,"*","*","*","*",59,37.6,51,32.5,110,70.1,2461
"Stonington School District","=""1370011""",04,151,148,98.0,148,12,8.1,28,18.9,52,35.1,56,37.8,108,73.0,2519
"Stonington School District","=""1370011""",05,153,152,99.3,152,20,13.2,52,34.2,39,25.7,41,27.0,80,52.6,2529
"Stonington School District","=""1370011""",06,177,168,94.9,168,39,23.2,52,31.0,49,29.2,28,16.7,77,45.8,2533
"Stonington School District","=""1370011""",07,179,168,93.9,167,25,15.0,47,28.1,52,31.1,43,25.7,95,56.9,2576
"Stonington School District","=""1370011""",08,186,166,89.2,166,43,25.9,43,25.9,42,25.3,38,22.9,80,48.2,2565
"Stonington School District","=""1370011""",11,190,42,22.1,42,23,54.8,"*","*","*","*",9,21.4,"*","*",2576
"Stratford School District","=""1380011""",03,542,539,99.4,539,201,37.3,190,35.3,115,21.3,33,6.1,148,27.5,2398
"Stratford School District","=""1380011""",04,513,507,98.8,507,185,36.5,210,41.4,91,17.9,21,4.1,112,22.1,2436
"Stratford School District","=""1380011""",05,534,529,99.1,529,262,49.5,170,32.1,63,11.9,34,6.4,97,18.3,2457
"Stratford School District","=""1380011""",06,567,567,100.0,566,226,39.9,203,35.9,99,17.5,38,6.7,137,24.2,2487
"Stratford School District","=""1380011""",07,544,537,98.7,536,255,47.6,169,31.5,75,14.0,37,6.9,112,20.9,2496
"Stratford School District","=""1380011""",08,540,521,96.5,521,272,52.2,134,25.7,76,14.6,39,7.5,115,22.1,2499
"Stratford School District","=""1380011""",11,531,501,94.4,500,217,43.4,145,29.0,98,19.6,40,8.0,138,27.6,2562
"Suffield School District","=""1390011""",03,165,160,97.0,160,28,17.5,51,31.9,59,36.9,22,13.8,81,50.6,2434
"Suffield School District","=""1390011""",04,143,140,97.9,140,22,15.7,51,36.4,53,37.9,14,10.0,67,47.9,2474
"Suffield School District","=""1390011""",05,197,190,96.4,190,50,26.3,67,35.3,47,24.7,26,13.7,73,38.4,2500
"Suffield School District","=""1390011""",06,173,169,97.7,169,24,14.2,62,36.7,60,35.5,23,13.6,83,49.1,2542
"Suffield School District","=""1390011""",07,180,173,96.1,173,18,10.4,49,28.3,53,30.6,53,30.6,106,61.3,2586
"Suffield School District","=""1390011""",08,211,205,97.2,205,53,25.9,59,28.8,50,24.4,43,21.0,93,45.4,2564
"Suffield School District","=""1390011""",11,204,190,93.1,190,43,22.6,64,33.7,53,27.9,30,15.8,83,43.7,2610
"The Bridge Academy District","=""2690013""",07,48,48,100.0,48,26,54.2,"*","*","*","*",0,0.0,"*","*",2458
"The Bridge Academy District","=""2690013""",08,48,47,97.9,47,20,42.6,18,38.3,"*","*","*","*",9,19.1,2516
"The Bridge Academy District","=""2690013""",11,40,40,100.0,40,25,62.5,"*","*","*","*",0,0.0,"*","*",2505
"The Gilbert School District","=""9020022""",07,91,88,96.7,88,49,55.7,27,30.7,"*","*","*","*",12,13.6,2473
"The Gilbert School District","=""9020022""",08,99,96,97.0,96,42,43.8,33,34.4,15,15.6,6,6.3,21,21.9,2513
"The Gilbert School District","=""9020022""",11,95,53,55.8,53,33,62.3,11,20.8,"*","*","*","*",9,17.0,2512
"Thomaston School District","=""1400011""",03,61,61,100.0,61,10,16.4,27,44.3,16,26.2,8,13.1,24,39.3,2429
"Thomaston School District","=""1400011""",04,73,73,100.0,73,14,19.2,27,37.0,24,32.9,8,11.0,32,43.8,2466
"Thomaston School District","=""1400011""",05,70,70,100.0,70,12,17.1,28,40.0,19,27.1,11,15.7,30,42.9,2512
"Thomaston School District","=""1400011""",06,100,100,100.0,100,18,18.0,32,32.0,28,28.0,22,22.0,50,50.0,2541
"Thomaston School District","=""1400011""",07,65,65,100.0,64,19,29.7,"*","*",24,37.5,"*","*","*","*",2543
"Thomaston School District","=""1400011""",08,85,84,98.8,84,23,27.4,25,29.8,17,20.2,19,22.6,36,42.9,2570
"Thomaston School District","=""1400011""",11,54,52,96.3,51,24,47.1,15,29.4,"*","*","*","*",12,23.5,2553
"Thompson School District","=""1410011""",03,74,70,94.6,70,15,21.4,19,27.1,25,35.7,11,15.7,36,51.4,2431
"Thompson School District","=""1410011""",04,84,81,96.4,81,"*","*",34,42.0,22,27.2,"*","*","*","*",2452
"Thompson School District","=""1410011""",05,86,85,98.8,85,35,41.2,41,48.2,"*","*","*","*",9,10.6,2468
"Thompson School District","=""1410011""",06,83,79,95.2,79,25,31.6,34,43.0,"*","*","*","*",20,25.3,2499
"Thompson School District","=""1410011""",07,75,69,92.0,69,31,44.9,25,36.2,6,8.7,7,10.1,13,18.8,2514
"Thompson School District","=""1410011""",08,96,92,95.8,92,49,53.3,27,29.3,"*","*","*","*",16,17.4,2499
"Thompson School District","=""1410011""",11,77,72,93.5,71,40,56.3,20,28.2,"*","*","*","*",11,15.5,2543
"Tolland School District","=""1420011""",03,188,187,99.5,187,19,10.2,33,17.6,72,38.5,63,33.7,135,72.2,2473
"Tolland School District","=""1420011""",04,187,186,99.5,186,10,5.4,45,24.2,81,43.5,50,26.9,131,70.4,2514
"Tolland School District","=""1420011""",05,203,202,99.5,202,21,10.4,52,25.7,60,29.7,69,34.2,129,63.9,2546
"Tolland School District","=""1420011""",06,222,221,99.5,221,21,9.5,72,32.6,76,34.4,52,23.5,128,57.9,2560
"Tolland School District","=""1420011""",07,236,235,99.6,235,21,8.9,85,36.2,74,31.5,55,23.4,129,54.9,2576
"Tolland School District","=""1420011""",08,219,218,99.5,218,26,11.9,51,23.4,78,35.8,63,28.9,141,64.7,2607
"Tolland School District","=""1420011""",11,215,177,82.3,175,34,19.4,45,25.7,70,40.0,26,14.9,96,54.9,2619
"Torrington School District","=""1430011""",03,340,329,96.8,329,102,31.0,108,32.8,91,27.7,28,8.5,119,36.2,2410
"Torrington School District","=""1430011""",04,369,356,96.5,356,76,21.3,162,45.5,98,27.5,20,5.6,118,33.1,2455
"Torrington School District","=""1430011""",05,357,339,95.0,338,125,37.0,147,43.5,49,14.5,17,5.0,66,19.5,2475
"Torrington School District","=""1430011""",06,326,303,92.9,303,139,45.9,101,33.3,51,16.8,12,4.0,63,20.8,2479
"Torrington School District","=""1430011""",07,342,309,90.4,308,148,48.1,101,32.8,51,16.6,8,2.6,59,19.2,2485
"Torrington School District","=""1430011""",08,349,325,93.1,325,166,51.1,94,28.9,48,14.8,17,5.2,65,20.0,2499
"Torrington School District","=""1430011""",11,251,192,76.5,191,117,61.3,46,24.1,18,9.4,10,5.2,28,14.7,2507
"Trailblazers Academy District","=""2780013""",06,34,34,100.0,34,27,79.4,"*","*","*","*",0,0.0,"*","*",2403
"Trailblazers Academy District","=""2780013""",07,41,40,97.6,40,30,75.0,"*","*","*","*","*","*","*","*",2423
"Trailblazers Academy District","=""2780013""",08,58,57,98.3,57,51,89.5,6,10.5,0,0.0,0,0.0,0,0.0,2411
"Trumbull School District","=""1440011""",03,478,472,98.7,472,32,6.8,64,13.6,175,37.1,201,42.6,376,79.7,2484
"Trumbull School District","=""1440011""",04,481,480,99.8,480,31,6.5,117,24.4,175,36.5,157,32.7,332,69.2,2515
"Trumbull School District","=""1440011""",05,540,536,99.3,536,59,11.0,157,29.3,166,31.0,154,28.7,320,59.7,2538
"Trumbull School District","=""1440011""",06,539,502,93.1,502,64,12.7,142,28.3,144,28.7,152,30.3,296,59.0,2566
"Trumbull School District","=""1440011""",07,457,420,91.9,420,87,20.7,131,31.2,101,24.0,101,24.0,202,48.1,2560
"Trumbull School District","=""1440011""",08,534,498,93.3,497,124,24.9,133,26.8,105,21.1,135,27.2,240,48.3,2574
"Trumbull School District","=""1440011""",11,537,260,48.4,260,58,22.3,56,21.5,78,30.0,68,26.2,146,56.2,2624
"Unified School District #2","=""3470015""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""",07,8,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""",08,18,14,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""",11,44,34,77.3,33,"*","*","*","*",0,0.0,0,0.0,0,0.0,2408
"Union School District","=""1450011""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""",04,9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""",05,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""",06,16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""",07,10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""",08,10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""",03,255,244,95.7,244,104,42.6,65,26.6,64,26.2,11,4.5,75,30.7,2394
"Vernon School District","=""1460011""",04,235,233,99.1,233,84,36.1,98,42.1,39,16.7,12,5.2,51,21.9,2433
"Vernon School District","=""1460011""",05,270,259,95.9,259,119,45.9,87,33.6,43,16.6,10,3.9,53,20.5,2462
"Vernon School District","=""1460011""",06,226,220,97.3,220,68,30.9,86,39.1,46,20.9,20,9.1,66,30.0,2505
"Vernon School District","=""1460011""",07,217,213,98.2,213,69,32.4,67,31.5,50,23.5,27,12.7,77,36.2,2524
"Vernon School District","=""1460011""",08,224,217,96.9,217,76,35.0,76,35.0,43,19.8,22,10.1,65,30.0,2535
"Vernon School District","=""1460011""",11,176,166,94.3,166,66,39.8,50,30.1,38,22.9,12,7.2,50,30.1,2563
"Voluntown School District","=""1470011""",03,"*","*","*","*",9,30.0,"*","*",15,50.0,"*","*","*","*","*"
"Voluntown School District","=""1470011""",04,33,33,100.0,33,"*","*",15,45.5,9,27.3,"*","*","*","*",2488
"Voluntown School District","=""1470011""",05,30,30,100.0,30,8,26.7,13,43.3,"*","*","*","*","*","*",2481
"Voluntown School District","=""1470011""",06,31,31,100.0,31,"*","*",12,38.7,9,29.0,"*","*","*","*",2517
"Voluntown School District","=""1470011""",07,32,31,96.9,31,"*","*",9,29.0,16,51.6,"*","*","*","*",2566
"Voluntown School District","=""1470011""",08,38,38,100.0,38,8,21.1,10,26.3,9,23.7,11,28.9,20,52.6,2576
"Voluntown School District","=""1470011""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""",03,386,386,100.0,386,73,18.9,107,27.7,128,33.2,78,20.2,206,53.4,2438
"Wallingford School District","=""1480011""",04,449,444,98.9,444,62,14.0,174,39.2,136,30.6,72,16.2,208,46.8,2480
"Wallingford School District","=""1480011""",05,493,489,99.2,489,130,26.6,163,33.3,111,22.7,85,17.4,196,40.1,2504
"Wallingford School District","=""1480011""",06,455,448,98.5,448,95,21.2,158,35.3,113,25.2,82,18.3,195,43.5,2532
"Wallingford School District","=""1480011""",07,475,470,98.9,470,89,18.9,170,36.2,133,28.3,78,16.6,211,44.9,2553
"Wallingford School District","=""1480011""",08,469,448,95.5,448,150,33.5,143,31.9,92,20.5,63,14.1,155,34.6,2544
"Wallingford School District","=""1480011""",11,531,509,95.9,509,176,34.6,163,32.0,116,22.8,54,10.6,170,33.4,2580
"Waterbury School District","=""1510011""",03,1450,1444,99.6,1444,812,56.2,380,26.3,207,14.3,45,3.1,252,17.5,2369
"Waterbury School District","=""1510011""",04,1416,1415,99.9,1415,567,40.1,540,38.2,248,17.5,60,4.2,308,21.8,2430
"Waterbury School District","=""1510011""",05,1458,1457,99.9,1457,941,64.6,346,23.7,120,8.2,50,3.4,170,11.7,2432
"Waterbury School District","=""1510011""",06,1395,1388,99.5,1388,954,68.7,288,20.7,114,8.2,32,2.3,146,10.5,2423
"Waterbury School District","=""1510011""",07,1325,1305,98.5,1304,814,62.4,309,23.7,144,11.0,37,2.8,181,13.9,2454
"Waterbury School District","=""1510011""",08,1331,1312,98.6,1311,971,74.1,246,18.8,77,5.9,17,1.3,94,7.2,2446
"Waterbury School District","=""1510011""",11,1117,1023,91.6,1019,799,78.4,149,14.6,63,6.2,8,0.8,71,7.0,2463
"Waterford School District","=""1520011""",03,158,157,99.4,157,20,12.7,35,22.3,59,37.6,43,27.4,102,65.0,2457
"Waterford School District","=""1520011""",04,194,193,99.5,193,29,15.0,83,43.0,56,29.0,25,13.0,81,42.0,2473
"Waterford School District","=""1520011""",05,201,200,99.5,200,53,26.5,72,36.0,47,23.5,28,14.0,75,37.5,2504
"Waterford School District","=""1520011""",06,221,221,100.0,221,54,24.4,87,39.4,52,23.5,28,12.7,80,36.2,2526
"Waterford School District","=""1520011""",07,225,224,99.6,224,50,22.3,81,36.2,60,26.8,33,14.7,93,41.5,2546
"Waterford School District","=""1520011""",08,212,212,100.0,212,71,33.5,55,25.9,42,19.8,44,20.8,86,40.6,2552
"Waterford School District","=""1520011""",11,195,188,96.4,188,77,41.0,48,25.5,31,16.5,32,17.0,63,33.5,2575
"Watertown School District","=""1530011""",03,209,207,99.0,207,29,14.0,46,22.2,88,42.5,44,21.3,132,63.8,2450
"Watertown School District","=""1530011""",04,204,203,99.5,203,28,13.8,102,50.2,52,25.6,21,10.3,73,36.0,2469
"Watertown School District","=""1530011""",05,227,223,98.2,223,78,35.0,87,39.0,"*","*","*","*",58,26.0,2482
"Watertown School District","=""1530011""",06,204,202,99.0,202,66,32.7,72,35.6,41,20.3,23,11.4,64,31.7,2510
"Watertown School District","=""1530011""",07,220,218,99.1,218,63,28.9,78,35.8,52,23.9,25,11.5,77,35.3,2531
"Watertown School District","=""1530011""",08,245,244,99.6,244,85,34.8,80,32.8,48,19.7,31,12.7,79,32.4,2540
"Watertown School District","=""1530011""",11,217,76,35.0,76,53,69.7,"*","*",12,15.8,"*","*","*","*",2487
"West Hartford School District","=""1550011""",03,717,711,99.2,708,99,14.0,152,21.5,258,36.4,199,28.1,457,64.5,2460
"West Hartford School District","=""1550011""",04,753,750,99.6,750,70,9.3,215,28.7,266,35.5,199,26.5,465,62.0,2504
"West Hartford School District","=""1550011""",05,803,801,99.8,801,116,14.5,205,25.6,186,23.2,294,36.7,480,59.9,2544
"West Hartford School District","=""1550011""",06,756,752,99.5,752,148,19.7,224,29.8,184,24.5,196,26.1,380,50.5,2547
"West Hartford School District","=""1550011""",07,680,671,98.7,671,153,22.8,195,29.1,193,28.8,130,19.4,323,48.1,2552
"West Hartford School District","=""1550011""",08,749,744,99.3,743,185,24.9,191,25.7,199,26.8,168,22.6,367,49.4,2571
"West Hartford School District","=""1550011""",11,766,526,68.7,524,164,31.3,127,24.2,139,26.5,94,17.9,233,44.5,2596
"West Haven School District","=""1560011""",03,464,460,99.1,459,140,30.5,154,33.6,134,29.2,31,6.8,165,35.9,2409
"West Haven School District","=""1560011""",04,512,508,99.2,508,133,26.2,227,44.7,109,21.5,39,7.7,148,29.1,2453
"West Haven School District","=""1560011""",05,428,426,99.5,426,188,44.1,143,33.6,59,13.8,36,8.5,95,22.3,2465
"West Haven School District","=""1560011""",06,415,414,99.8,414,144,34.8,165,39.9,72,17.4,33,8.0,105,25.4,2498
"West Haven School District","=""1560011""",07,437,433,99.1,432,187,43.3,144,33.3,"*","*","*","*",101,23.4,2498
"West Haven School District","=""1560011""",08,446,435,97.5,435,221,50.8,118,27.1,65,14.9,31,7.1,96,22.1,2500
"West Haven School District","=""1560011""",11,374,338,90.4,338,270,79.9,48,14.2,"*","*","*","*",20,5.9,2465
"Westbrook School District","=""1540011""",03,46,"*","*","*",10,21.7,17,37.0,"*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""",04,62,62,100.0,62,"*","*",25,40.3,25,40.3,"*","*","*","*",2497
"Westbrook School District","=""1540011""",05,61,61,100.0,61,7,11.5,20,32.8,18,29.5,16,26.2,34,55.7,2536
"Westbrook School District","=""1540011""",06,54,54,100.0,54,7,13.0,16,29.6,18,33.3,13,24.1,31,57.4,2558
"Westbrook School District","=""1540011""",07,54,53,98.1,53,"*","*","*","*",18,34.0,23,43.4,41,77.4,2619
"Westbrook School District","=""1540011""",08,60,60,100.0,60,"*","*","*","*",19,31.7,27,45.0,46,76.7,2643
"Westbrook School District","=""1540011""",11,61,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""",03,182,175,96.2,175,"*","*","*","*",79,45.1,64,36.6,143,81.7,2482
"Weston School District","=""1570011""",04,178,175,98.3,175,"*","*","*","*",62,35.4,65,37.1,127,72.6,2524
"Weston School District","=""1570011""",05,182,182,100.0,182,12,6.6,44,24.2,50,27.5,76,41.8,126,69.2,2558
"Weston School District","=""1570011""",06,206,203,98.5,203,19,9.4,52,25.6,61,30.0,71,35.0,132,65.0,2575
"Weston School District","=""1570011""",07,188,184,97.9,184,12,6.5,33,17.9,59,32.1,80,43.5,139,75.5,2614
"Weston School District","=""1570011""",08,211,202,95.7,201,36,17.9,46,22.9,55,27.4,64,31.8,119,59.2,2600
"Weston School District","=""1570011""",11,203,116,57.1,115,12,10.4,25,21.7,32,27.8,46,40.0,78,67.8,2672
"Westport School District","=""1580011""",03,414,395,95.4,395,22,5.6,52,13.2,153,38.7,168,42.5,321,81.3,2484
"Westport School District","=""1580011""",04,455,452,99.3,452,20,4.4,69,15.3,146,32.3,217,48.0,363,80.3,2539
"Westport School District","=""1580011""",05,440,436,99.1,436,35,8.0,82,18.8,109,25.0,210,48.2,319,73.2,2567
"Westport School District","=""1580011""",06,466,456,97.9,456,29,6.4,125,27.4,128,28.1,174,38.2,302,66.2,2582
"Westport School District","=""1580011""",07,444,439,98.9,439,35,8.0,72,16.4,140,31.9,192,43.7,332,75.6,2612
"Westport School District","=""1580011""",08,489,477,97.5,477,79,16.6,88,18.4,92,19.3,218,45.7,310,65.0,2623
"Westport School District","=""1580011""",11,470,129,27.4,129,31,24.0,18,14.0,31,24.0,49,38.0,80,62.0,2641
"Wethersfield School District","=""1590011""",03,249,247,99.2,247,60,24.3,64,25.9,83,33.6,40,16.2,123,49.8,2432
"Wethersfield School District","=""1590011""",04,254,254,100.0,254,38,15.0,100,39.4,87,34.3,29,11.4,116,45.7,2478
"Wethersfield School District","=""1590011""",05,298,293,98.3,293,61,20.8,89,30.4,75,25.6,68,23.2,143,48.8,2521
"Wethersfield School District","=""1590011""",06,269,263,97.8,262,44,16.8,82,31.3,66,25.2,70,26.7,136,51.9,2551
"Wethersfield School District","=""1590011""",07,276,274,99.3,274,65,23.7,95,34.7,79,28.8,35,12.8,114,41.6,2537
"Wethersfield School District","=""1590011""",08,280,273,97.5,273,78,28.6,99,36.3,62,22.7,34,12.5,96,35.2,2551
"Wethersfield School District","=""1590011""",11,306,200,65.4,200,120,60.0,38,19.0,31,15.5,11,5.5,42,21.0,2519
"Willington School District","=""1600011""",03,49,49,100.0,49,12,24.5,7,14.3,21,42.9,9,18.4,30,61.2,2446
"Willington School District","=""1600011""",04,34,34,100.0,34,11,32.4,"*","*",11,32.4,"*","*","*","*",2455
"Willington School District","=""1600011""",05,47,44,93.6,44,9,20.5,15,34.1,9,20.5,11,25.0,20,45.5,2523
"Willington School District","=""1600011""",06,54,53,98.1,53,12,22.6,29,54.7,"*","*","*","*",12,22.6,2510
"Willington School District","=""1600011""",07,51,49,96.1,48,"*","*",20,41.7,15,31.3,"*","*","*","*",2553
"Willington School District","=""1600011""",08,47,46,97.9,46,"*","*",15,32.6,19,41.3,"*","*","*","*",2597
"Wilton School District","=""1610011""",03,326,322,98.8,322,36,11.2,72,22.4,129,40.1,85,26.4,214,66.5,2460
"Wilton School District","=""1610011""",04,337,337,100.0,337,28,8.3,116,34.4,113,33.5,80,23.7,193,57.3,2499
"Wilton School District","=""1610011""",05,315,312,99.0,311,47,15.1,118,37.9,85,27.3,61,19.6,146,46.9,2518
"Wilton School District","=""1610011""",06,364,360,98.9,360,56,15.6,130,36.1,101,28.1,73,20.3,174,48.3,2549
"Wilton School District","=""1610011""",07,341,329,96.5,329,30,9.1,84,25.5,105,31.9,110,33.4,215,65.3,2595
"Wilton School District","=""1610011""",08,343,333,97.1,333,47,14.1,102,30.6,74,22.2,110,33.0,184,55.3,2601
"Wilton School District","=""1610011""",11,344,323,93.9,323,71,22.0,52,16.1,118,36.5,82,25.4,200,61.9,2632
"Winchester School District","=""1620011""",03,67,67,100.0,67,17,25.4,14,20.9,21,31.3,15,22.4,36,53.7,2434
"Winchester School District","=""1620011""",04,87,87,100.0,86,38,44.2,28,32.6,"*","*","*","*",20,23.3,2427
"Winchester School District","=""1620011""",05,74,74,100.0,73,38,52.1,22,30.1,"*","*","*","*",13,17.8,2461
"Winchester School District","=""1620011""",06,83,83,100.0,82,34,41.5,25,30.5,13,15.9,10,12.2,23,28.0,2493
"Winchester School District","=""1620011""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""",11,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""",03,280,276,98.6,276,134,48.6,73,26.4,50,18.1,19,6.9,69,25.0,2388
"Windham School District","=""1630011""",04,220,216,98.2,215,84,39.1,91,42.3,"*","*","*","*",40,18.6,2426
"Windham School District","=""1630011""",05,265,260,98.1,259,122,47.1,98,37.8,25,9.7,14,5.4,39,15.1,2456
"Windham School District","=""1630011""",06,238,234,98.3,233,124,53.2,63,27.0,33,14.2,13,5.6,46,19.7,2463
"Windham School District","=""1630011""",07,238,232,97.5,231,130,56.3,59,25.5,29,12.6,13,5.6,42,18.2,2470
"Windham School District","=""1630011""",08,221,212,95.9,211,153,72.5,30,14.2,"*","*","*","*",28,13.3,2447
"Windham School District","=""1630011""",11,119,114,95.8,113,88,77.9,14,12.4,"*","*","*","*",11,9.7,2463
"Windsor Locks School District","=""1650011""",03,127,125,98.4,124,37,29.8,31,25.0,43,34.7,13,10.5,56,45.2,2419
"Windsor Locks School District","=""1650011""",04,133,133,100.0,133,39,29.3,57,42.9,29,21.8,8,6.0,37,27.8,2446
"Windsor Locks School District","=""1650011""",05,120,117,97.5,117,36,30.8,56,47.9,19,16.2,6,5.1,25,21.4,2483
"Windsor Locks School District","=""1650011""",06,122,121,99.2,120,39,32.5,57,47.5,"*","*","*","*",24,20.0,2491
"Windsor Locks School District","=""1650011""",07,113,113,100.0,113,40,35.4,45,39.8,"*","*","*","*",28,24.8,2503
"Windsor Locks School District","=""1650011""",08,129,128,99.2,127,57,44.9,26,20.5,26,20.5,18,14.2,44,34.6,2530
"Windsor Locks School District","=""1650011""",11,136,130,95.6,130,60,46.2,41,31.5,"*","*","*","*",29,22.3,2546
"Windsor School District","=""1640011""",03,212,208,98.1,208,52,25.0,51,24.5,70,33.7,35,16.8,105,50.5,2430
