"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0090011""","Bethel School District","=""0090511""","Ralph M. T. Johnson School",4,"Math","ELL",6,"*","*","*","*","*"
"=""0090011""","Bethel School District","=""0090511""","Ralph M. T. Johnson School",4,"Math","Non-ELL",192,2428,2503,74,"67.7%","92.5%"
"=""0090011""","Bethel School District","=""0090511""","Ralph M. T. Johnson School",5,"ELA","ELL",7,"*","*","*","*","*"
"=""0090011""","Bethel School District","=""0090511""","Ralph M. T. Johnson School",5,"ELA","Non-ELL",192,2500,2544,43,"48.4%","68.7%"
"=""0090011""","Bethel School District","=""0090511""","Ralph M. T. Johnson School",5,"Math","ELL",8,"*","*","*","*","*"
"=""0090011""","Bethel School District","=""0090511""","Ralph M. T. Johnson School",5,"Math","Non-ELL",190,2485,2537,52,"64.7%","85.6%"
"=""0110011""","Bloomfield School District","=""0110711""","Carmen Arace Intermediate School",5,"ELA","ELL","*","*","*","*","*","*"
"=""0110011""","Bloomfield School District","=""0110711""","Carmen Arace Intermediate School",5,"ELA","Non-ELL","*",2470,2506,36,"24.3%","56.8%"
"=""0110011""","Bloomfield School District","=""0110711""","Carmen Arace Intermediate School",5,"Math","ELL","*","*","*","*","*","*"
"=""0110011""","Bloomfield School District","=""0110711""","Carmen Arace Intermediate School",5,"Math","Non-ELL","*",2434,2466,32,"36.9%","65.1%"
"=""0110011""","Bloomfield School District","=""0110711""","Carmen Arace Intermediate School",6,"ELA","Non-ELL",91,2490,2528,38,"46.2%","69.5%"
"=""0110011""","Bloomfield School District","=""0110711""","Carmen Arace Intermediate School",6,"Math","Non-ELL",91,2452,2522,70,"69.2%","87.5%"
"=""0110011""","Bloomfield School District","=""0115211""","Carmen Arace Middle School",7,"ELA","Non-ELL",88,2520,2533,13,"25.0%","39.5%"
"=""0110011""","Bloomfield School District","=""0115211""","Carmen Arace Middle School",7,"Math","ELL","*","*","*","*","*","*"
"=""0110011""","Bloomfield School District","=""0115211""","Carmen Arace Middle School",7,"Math","Non-ELL","*",2499,2524,25,"37.5%","57.6%"
"=""0110011""","Bloomfield School District","=""0115211""","Carmen Arace Middle School",8,"ELA","Non-ELL",91,2517,2549,33,"44.0%","66.3%"
"=""0110011""","Bloomfield School District","=""0115211""","Carmen Arace Middle School",8,"Math","Non-ELL",91,2496,2515,19,"37.4%","53.4%"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",6,"ELA","Non-ELL",21,2492,2523,31,"42.9%","61.6%"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",6,"Math","Non-ELL",21,2460,2462,2,"14.3%","40.6%"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",7,"ELA","ELL","*","*","*","*","*","*"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",7,"ELA","Non-ELL","*",2489,2543,54,"53.8%","68.3%"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",7,"Math","ELL","*","*","*","*","*","*"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",7,"Math","Non-ELL","*",2456,2489,33,"46.2%","59.7%"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",8,"ELA","Non-ELL",32,2542,2595,53,"53.1%","73.1%"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",8,"Math","Non-ELL",32,2505,2511,6,"28.1%","39.9%"
"=""0110011""","Bloomfield School District","=""0110511""","Metacomet School",4,"ELA","ELL","*","*","*","*","*","*"
"=""0110011""","Bloomfield School District","=""0110511""","Metacomet School",4,"ELA","Non-ELL","*",2415,2461,46,"32.3%","61.4%"
"=""0110011""","Bloomfield School District","=""0110511""","Metacomet School",4,"Math","ELL","*","*","*","*","*","*"
"=""0110011""","Bloomfield School District","=""0110511""","Metacomet School",4,"Math","Non-ELL","*",2387,2445,58,"47.9%","78.3%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",4,"ELA","Non-ELL",53,2472,2541,69,"62.3%","89.2%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",4,"Math","Non-ELL",53,2473,2537,63,"66.0%","94.2%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",5,"ELA","Non-ELL",65,2512,2557,45,"53.8%","72.9%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",5,"Math","Non-ELL",65,2509,2532,23,"43.1%","62.6%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",6,"ELA","Non-ELL",61,2565,2597,31,"55.7%","70.6%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",6,"Math","Non-ELL",61,2547,2586,39,"57.4%","76.0%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",7,"ELA","Non-ELL",60,2559,2599,40,"53.3%","74.3%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",7,"Math","Non-ELL",60,2546,2588,42,"53.3%","75.4%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",8,"ELA","Non-ELL",49,2568,2613,45,"55.1%","71.9%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",8,"Math","Non-ELL",49,2571,2582,11,"32.7%","45.8%"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",4,"ELA","ELL","*","*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",4,"ELA","Non-ELL","*",2409,2448,40,"30.0%","55.0%"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",4,"Math","ELL","*","*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",4,"Math","Non-ELL","*",2432,2459,27,"10.0%","48.1%"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",5,"ELA","Non-ELL",29,2461,2503,41,"37.9%","69.3%"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",5,"Math","Non-ELL",29,2448,2487,38,"48.3%","72.6%"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",6,"ELA","Non-ELL",21,2491,2519,28,"47.6%","58.0%"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",6,"Math","Non-ELL",21,2468,2493,26,"42.9%","66.2%"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",7,"ELA","Non-ELL",16,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",7,"Math","Non-ELL",16,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",8,"ELA","Non-ELL",20,2555,2598,43,"45.0%","66.1%"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",8,"Math","Non-ELL",20,2531,2592,61,"70.0%","94.8%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",5,"ELA","ELL",7,"*","*","*","*","*"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",5,"ELA","Non-ELL",206,2502,2547,44,"42.2%","66.7%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",5,"Math","ELL",8,"*","*","*","*","*"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",5,"Math","Non-ELL",206,2501,2535,35,"47.6%","72.5%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",6,"ELA","ELL","*","*","*","*","*","*"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",6,"ELA","Non-ELL","*",2515,2539,23,"39.5%","54.5%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",6,"Math","ELL","*","*","*","*","*","*"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",6,"Math","Non-ELL","*",2504,2531,27,"43.4%","63.1%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",7,"ELA","Non-ELL",202,2548,2587,39,"49.0%","67.0%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",7,"Math","ELL","*","*","*","*","*","*"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",7,"Math","Non-ELL","*",2540,2567,27,"42.8%","63.1%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",8,"ELA","Non-ELL",222,2576,2588,11,"33.3%","49.6%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",8,"Math","ELL","*","*","*","*","*","*"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",8,"Math","Non-ELL","*",2566,2558,-8,"27.9%","40.7%"
"=""0140011""","Branford School District","=""0141611""","John B. Sliney School",4,"ELA","ELL","*","*","*","*","*","*"
"=""0140011""","Branford School District","=""0141611""","John B. Sliney School",4,"ELA","Non-ELL","*",2467,2506,39,"43.5%","65.8%"
"=""0140011""","Branford School District","=""0141611""","John B. Sliney School",4,"Math","ELL","*","*","*","*","*","*"
"=""0140011""","Branford School District","=""0141611""","John B. Sliney School",4,"Math","Non-ELL","*",2470,2512,42,"29.0%","65.7%"
"=""0140011""","Branford School District","=""0141511""","Mary R. Tisko School",4,"ELA","ELL","*","*","*","*","*","*"
"=""0140011""","Branford School District","=""0141511""","Mary R. Tisko School",4,"ELA","Non-ELL","*",2465,2545,80,"72.1%","93.4%"
"=""0140011""","Branford School District","=""0141511""","Mary R. Tisko School",4,"Math","ELL","*","*","*","*","*","*"
"=""0140011""","Branford School District","=""0141511""","Mary R. Tisko School",4,"Math","Non-ELL","*",2459,2533,74,"73.8%","96.7%"
"=""0140011""","Branford School District","=""0141411""","Mary T. Murphy School",4,"ELA","ELL","*","*","*","*","*","*"
"=""0140011""","Branford School District","=""0141411""","Mary T. Murphy School",4,"ELA","Non-ELL","*",2432,2479,48,"48.7%","71.1%"
"=""0140011""","Branford School District","=""0141411""","Mary T. Murphy School",4,"Math","ELL","*","*","*","*","*","*"
"=""0140011""","Branford School District","=""0141411""","Mary T. Murphy School",4,"Math","Non-ELL","*",2440,2489,49,"37.3%","68.1%"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",4,"ELA","ELL","*","*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",4,"ELA","Non-ELL","*",2392,2502,110,"79.5%","95.1%"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",4,"Math","ELL","*","*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",4,"Math","Non-ELL","*",2416,2499,83,"73.5%","95.6%"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",5,"ELA","ELL",11,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",5,"ELA","Non-ELL",71,2462,2488,26,"28.2%","46.5%"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",5,"Math","ELL",11,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",5,"Math","Non-ELL",71,2460,2476,16,"33.8%","49.4%"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",6,"ELA","ELL","*","*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",6,"ELA","Non-ELL","*",2450,2486,36,"42.4%","62.5%"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",6,"Math","ELL","*","*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",6,"Math","Non-ELL","*",2430,2474,44,"54.1%","74.4%"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",7,"ELA","ELL",18,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",7,"ELA","Non-ELL",65,2499,2525,25,"32.3%","48.8%"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",7,"Math","ELL",18,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",7,"Math","Non-ELL",65,2457,2509,52,"60.0%","79.5%"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",8,"ELA","ELL",12,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",8,"ELA","Non-ELL",73,2511,2587,76,"65.8%","90.9%"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",8,"Math","ELL",12,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",8,"Math","Non-ELL",73,2506,2573,67,"72.6%","86.8%"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",4,"ELA","ELL",6,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",4,"ELA","Non-ELL",40,2374,2383,9,"2.5%","28.6%"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",4,"Math","ELL",6,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",4,"Math","Non-ELL",40,2377,2398,21,"7.5%","41.3%"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",5,"ELA","ELL",8,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",5,"ELA","Non-ELL",48,2375,2415,39,"25.0%","57.5%"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",5,"Math","ELL",8,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",5,"Math","Non-ELL",48,2387,2384,-3,"8.3%","37.0%"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",6,"ELA","ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",6,"ELA","Non-ELL","*",2413,2482,69,"65.4%","84.2%"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",6,"Math","ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",6,"Math","Non-ELL","*",2398,2419,21,"30.8%","46.8%"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",7,"ELA","ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",7,"ELA","Non-ELL","*",2455,2485,30,"24.3%","52.3%"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",7,"Math","ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",7,"Math","Non-ELL","*",2427,2454,27,"43.2%","60.4%"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",8,"ELA","ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",8,"ELA","Non-ELL","*",2471,2481,10,"23.3%","41.8%"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",8,"Math","ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",8,"Math","Non-ELL","*",2442,2429,-13,"23.3%","36.1%"
"=""0150011""","Bridgeport School District","=""0150211""","Beardsley School",4,"ELA","ELL",8,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150211""","Beardsley School",4,"ELA","Non-ELL",40,2352,2369,18,"15.0%","37.9%"
"=""0150011""","Bridgeport School District","=""0150211""","Beardsley School",4,"Math","ELL",8,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150211""","Beardsley School",4,"Math","Non-ELL",40,2351,2373,22,"20.0%","39.9%"
"=""0150011""","Bridgeport School District","=""0150211""","Beardsley School",5,"ELA","ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150211""","Beardsley School",5,"ELA","Non-ELL","*",2425,2474,49,"36.4%","62.7%"
"=""0150011""","Bridgeport School District","=""0150211""","Beardsley School",5,"Math","ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150211""","Beardsley School",5,"Math","Non-ELL","*",2399,2444,45,"48.5%","81.1%"
