"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0070011""","Berlin School District","=""0070111""","Richard D. Hubbard School",4,"Math","High Needs",8,"*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070111""","Richard D. Hubbard School",4,"Math","Non-High Needs",30,2436,2532,97,"90.0%","100.0%"
"=""0070011""","Berlin School District","=""0070111""","Richard D. Hubbard School",5,"ELA","High Needs",12,"*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070111""","Richard D. Hubbard School",5,"ELA","Non-High Needs",41,2505,2579,74,"63.4%","83.3%"
"=""0070011""","Berlin School District","=""0070111""","Richard D. Hubbard School",5,"Math","High Needs",12,"*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070111""","Richard D. Hubbard School",5,"Math","Non-High Needs",41,2513,2549,37,"48.8%","71.9%"
"=""0080011""","Bethany School District","=""0080111""","Bethany Community School",4,"ELA","High Needs",13,"*","*","*","*","*"
"=""0080011""","Bethany School District","=""0080111""","Bethany Community School",4,"ELA","Non-High Needs",37,2458,2525,67,"64.9%","85.1%"
"=""0080011""","Bethany School District","=""0080111""","Bethany Community School",4,"Math","High Needs",13,"*","*","*","*","*"
"=""0080011""","Bethany School District","=""0080111""","Bethany Community School",4,"Math","Non-High Needs",37,2473,2525,52,"48.6%","80.1%"
"=""0080011""","Bethany School District","=""0080111""","Bethany Community School",5,"ELA","High Needs",9,"*","*","*","*","*"
"=""0080011""","Bethany School District","=""0080111""","Bethany Community School",5,"ELA","Non-High Needs",47,2538,2583,45,"55.3%","76.3%"
"=""0080011""","Bethany School District","=""0080111""","Bethany Community School",5,"Math","High Needs",9,"*","*","*","*","*"
"=""0080011""","Bethany School District","=""0080111""","Bethany Community School",5,"Math","Non-High Needs",47,2545,2602,57,"74.5%","91.7%"
"=""0080011""","Bethany School District","=""0080111""","Bethany Community School",6,"ELA","High Needs",10,"*","*","*","*","*"
"=""0080011""","Bethany School District","=""0080111""","Bethany Community School",6,"ELA","Non-High Needs",51,2551,2566,15,"41.2%","55.1%"
"=""0080011""","Bethany School District","=""0080111""","Bethany Community School",6,"Math","High Needs",10,"*","*","*","*","*"
"=""0080011""","Bethany School District","=""0080111""","Bethany Community School",6,"Math","Non-High Needs",51,2522,2557,35,"51.0%","73.4%"
"=""0090011""","Bethel School District","=""0095111""","Bethel Middle School",6,"ELA","High Needs",46,2506,2541,35,"45.7%","65.0%"
"=""0090011""","Bethel School District","=""0095111""","Bethel Middle School",6,"ELA","Non-High Needs",130,2566,2604,38,"61.5%","78.2%"
"=""0090011""","Bethel School District","=""0095111""","Bethel Middle School",6,"Math","High Needs",46,2497,2509,12,"17.4%","45.7%"
"=""0090011""","Bethel School District","=""0095111""","Bethel Middle School",6,"Math","Non-High Needs",130,2535,2573,39,"56.9%","77.3%"
"=""0090011""","Bethel School District","=""0095111""","Bethel Middle School",7,"ELA","High Needs",73,2520,2553,33,"37.0%","61.5%"
"=""0090011""","Bethel School District","=""0095111""","Bethel Middle School",7,"ELA","Non-High Needs",158,2585,2623,39,"59.5%","76.0%"
"=""0090011""","Bethel School District","=""0095111""","Bethel Middle School",7,"Math","High Needs",73,2474,2503,29,"41.1%","61.4%"
"=""0090011""","Bethel School District","=""0095111""","Bethel Middle School",7,"Math","Non-High Needs",157,2550,2591,41,"56.7%","78.9%"
"=""0090011""","Bethel School District","=""0095111""","Bethel Middle School",8,"ELA","High Needs",64,2551,2588,37,"50.0%","64.4%"
"=""0090011""","Bethel School District","=""0095111""","Bethel Middle School",8,"ELA","Non-High Needs",142,2603,2641,38,"56.3%","75.2%"
"=""0090011""","Bethel School District","=""0095111""","Bethel Middle School",8,"Math","High Needs",65,2498,2538,41,"56.9%","71.9%"
"=""0090011""","Bethel School District","=""0095111""","Bethel Middle School",8,"Math","Non-High Needs",142,2566,2609,43,"65.5%","82.0%"
"=""0090011""","Bethel School District","=""0090511""","Ralph M. T. Johnson School",4,"ELA","High Needs",53,2408,2456,48,"41.5%","66.2%"
"=""0090011""","Bethel School District","=""0090511""","Ralph M. T. Johnson School",4,"ELA","Non-High Needs",144,2472,2517,45,"45.8%","69.5%"
"=""0090011""","Bethel School District","=""0090511""","Ralph M. T. Johnson School",4,"Math","High Needs",54,2395,2470,75,"66.7%","91.2%"
"=""0090011""","Bethel School District","=""0090511""","Ralph M. T. Johnson School",4,"Math","Non-High Needs",144,2439,2512,73,"67.4%","92.7%"
"=""0090011""","Bethel School District","=""0090511""","Ralph M. T. Johnson School",5,"ELA","High Needs",62,2444,2487,44,"46.8%","64.4%"
"=""0090011""","Bethel School District","=""0090511""","Ralph M. T. Johnson School",5,"ELA","Non-High Needs",137,2521,2564,42,"48.2%","69.4%"
"=""0090011""","Bethel School District","=""0090511""","Ralph M. T. Johnson School",5,"Math","High Needs",62,2436,2485,48,"56.5%","77.0%"
"=""0090011""","Bethel School District","=""0090511""","Ralph M. T. Johnson School",5,"Math","Non-High Needs",136,2502,2556,53,"68.4%","88.8%"
"=""0110011""","Bloomfield School District","=""0110711""","Carmen Arace Intermediate School",5,"ELA","High Needs",63,2456,2492,36,"25.4%","59.2%"
"=""0110011""","Bloomfield School District","=""0110711""","Carmen Arace Intermediate School",5,"ELA","Non-High Needs",50,2485,2518,33,"24.0%","53.7%"
"=""0110011""","Bloomfield School District","=""0110711""","Carmen Arace Intermediate School",5,"Math","High Needs",63,2420,2452,32,"36.5%","63.1%"
"=""0110011""","Bloomfield School District","=""0110711""","Carmen Arace Intermediate School",5,"Math","Non-High Needs",50,2449,2480,31,"38.0%","68.2%"
"=""0110011""","Bloomfield School District","=""0110711""","Carmen Arace Intermediate School",6,"ELA","High Needs",63,2481,2520,39,"50.8%","69.9%"
"=""0110011""","Bloomfield School District","=""0110711""","Carmen Arace Intermediate School",6,"ELA","Non-High Needs",28,2509,2546,36,"35.7%","68.6%"
"=""0110011""","Bloomfield School District","=""0110711""","Carmen Arace Intermediate School",6,"Math","High Needs",63,2445,2506,61,"65.1%","83.2%"
"=""0110011""","Bloomfield School District","=""0110711""","Carmen Arace Intermediate School",6,"Math","Non-High Needs",28,2468,2558,89,"78.6%","97.1%"
"=""0110011""","Bloomfield School District","=""0115211""","Carmen Arace Middle School",7,"ELA","High Needs",51,2507,2522,15,"23.5%","40.1%"
"=""0110011""","Bloomfield School District","=""0115211""","Carmen Arace Middle School",7,"ELA","Non-High Needs",37,2537,2548,10,"27.0%","38.6%"
"=""0110011""","Bloomfield School District","=""0115211""","Carmen Arace Middle School",7,"Math","High Needs",52,2492,2508,16,"30.8%","50.4%"
"=""0110011""","Bloomfield School District","=""0115211""","Carmen Arace Middle School",7,"Math","Non-High Needs",37,2506,2544,39,"45.9%","67.8%"
"=""0110011""","Bloomfield School District","=""0115211""","Carmen Arace Middle School",8,"ELA","High Needs",50,2494,2527,33,"48.0%","64.8%"
"=""0110011""","Bloomfield School District","=""0115211""","Carmen Arace Middle School",8,"ELA","Non-High Needs",41,2544,2577,33,"39.0%","68.0%"
"=""0110011""","Bloomfield School District","=""0115211""","Carmen Arace Middle School",8,"Math","High Needs",50,2475,2492,17,"32.0%","46.8%"
"=""0110011""","Bloomfield School District","=""0115211""","Carmen Arace Middle School",8,"Math","Non-High Needs",41,2521,2541,20,"43.9%","61.5%"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",6,"ELA","High Needs",15,"*","*","*","*","*"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",6,"ELA","Non-High Needs",6,"*","*","*","*","*"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",6,"Math","High Needs",15,"*","*","*","*","*"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",6,"Math","Non-High Needs",6,"*","*","*","*","*"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",7,"ELA","High Needs",12,"*","*","*","*","*"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",7,"ELA","Non-High Needs",15,"*","*","*","*","*"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",7,"Math","High Needs",12,"*","*","*","*","*"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",7,"Math","Non-High Needs",15,"*","*","*","*","*"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",8,"ELA","High Needs",13,"*","*","*","*","*"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",8,"ELA","Non-High Needs",19,"*","*","*","*","*"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",8,"Math","High Needs",13,"*","*","*","*","*"
"=""0110011""","Bloomfield School District","=""0116311""","Global Experience Magnet School",8,"Math","Non-High Needs",19,"*","*","*","*","*"
"=""0110011""","Bloomfield School District","=""0110511""","Metacomet School",4,"ELA","High Needs",60,2403,2445,42,"26.7%","57.5%"
"=""0110011""","Bloomfield School District","=""0110511""","Metacomet School",4,"ELA","Non-High Needs",37,2434,2486,52,"40.5%","68.4%"
"=""0110011""","Bloomfield School District","=""0110511""","Metacomet School",4,"Math","High Needs",61,2370,2433,63,"50.8%","78.8%"
"=""0110011""","Bloomfield School District","=""0110511""","Metacomet School",4,"Math","Non-High Needs",37,2413,2463,50,"43.2%","76.7%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",4,"ELA","High Needs",10,"*","*","*","*","*"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",4,"ELA","Non-High Needs",43,2478,2551,73,"67.4%","93.4%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",4,"Math","High Needs",10,"*","*","*","*","*"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",4,"Math","Non-High Needs",43,2483,2547,63,"67.4%","95.5%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",5,"ELA","High Needs",16,"*","*","*","*","*"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",5,"ELA","Non-High Needs",49,2538,2585,47,"63.3%","79.7%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",5,"Math","High Needs",16,"*","*","*","*","*"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",5,"Math","Non-High Needs",49,2538,2556,19,"42.9%","60.2%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",6,"ELA","High Needs",15,"*","*","*","*","*"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",6,"ELA","Non-High Needs",46,2594,2621,27,"58.7%","73.0%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",6,"Math","High Needs",15,"*","*","*","*","*"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",6,"Math","Non-High Needs",46,2571,2607,36,"56.5%","74.9%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",7,"ELA","High Needs",18,"*","*","*","*","*"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",7,"ELA","Non-High Needs",42,2580,2621,41,"61.9%","80.5%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",7,"Math","High Needs",18,"*","*","*","*","*"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",7,"Math","Non-High Needs",42,2570,2609,39,"52.4%","74.8%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",8,"ELA","High Needs",13,"*","*","*","*","*"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",8,"ELA","Non-High Needs",36,2585,2638,53,"69.4%","82.5%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",8,"Math","High Needs",13,"*","*","*","*","*"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",8,"Math","Non-High Needs",36,2605,2613,9,"30.6%","44.0%"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",4,"ELA","High Needs",7,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",4,"ELA","Non-High Needs",14,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",4,"Math","High Needs",7,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",4,"Math","Non-High Needs",14,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",5,"ELA","High Needs",12,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",5,"ELA","Non-High Needs",17,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",5,"Math","High Needs",12,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",5,"Math","Non-High Needs",17,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",6,"ELA","High Needs","*","*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",6,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",6,"Math","High Needs","*","*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",6,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",7,"ELA","High Needs",8,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",7,"ELA","Non-High Needs",8,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",7,"Math","High Needs",8,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",7,"Math","Non-High Needs",8,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",8,"ELA","High Needs",6,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",8,"ELA","Non-High Needs",14,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",8,"Math","High Needs",6,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",8,"Math","Non-High Needs",14,"*","*","*","*","*"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",5,"ELA","High Needs",73,2448,2500,53,"42.5%","68.5%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",5,"ELA","Non-High Needs",140,2527,2567,40,"42.9%","66.2%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",5,"Math","High Needs",74,2459,2497,38,"43.2%","71.3%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",5,"Math","Non-High Needs",140,2519,2551,32,"49.3%","72.8%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",6,"ELA","High Needs",75,2460,2487,27,"37.3%","54.2%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",6,"ELA","Non-High Needs",129,2543,2564,21,"40.3%","54.7%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",6,"Math","High Needs",74,2460,2472,12,"31.1%","50.2%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",6,"Math","Non-High Needs",128,2526,2563,36,"50.8%","70.2%"
