"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",5,"Eligible for Free Lunch",9,"*","*","*","*","*"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",5,"Not Eligible for Free/Reduced Lunch",56,2517,2560,43,"55.4%","73.4%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",6,"Not Eligible for Free/Reduced Lunch",53,2575,2607,32,"58.5%","72.0%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",7,"Not Eligible for Free/Reduced Lunch",48,2567,2608,42,"56.3%","78.6%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",8,"Not Eligible for Free/Reduced Lunch",39,2582,2633,51,"64.1%","79.9%"
"=""0120011""","Bolton School District","=""0120111""","Bolton Center School",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",4,"Eligible for Free Lunch",7,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",4,"Not Eligible for Free/Reduced Lunch",14,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",5,"Not Eligible for Free/Reduced Lunch",23,2466,2500,34,"30.4%","66.7%"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",6,"Not Eligible for Free/Reduced Lunch",18,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",7,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",8,"Not Eligible for Free/Reduced Lunch",17,"*","*","*","*","*"
"=""0130011""","Bozrah School District","=""0130111""","Fields Memorial School",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",5,"Eligible for Free Lunch",45,2462,2509,47,"40.0%","67.7%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",5,"Not Eligible for Free/Reduced Lunch",159,2513,2555,43,"42.8%","66.1%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",5,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",6,"Eligible for Free Lunch",47,2464,2498,33,"40.4%","56.5%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",6,"Not Eligible for Free/Reduced Lunch",144,2532,2551,19,"38.2%","53.0%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",6,"Eligible for Reduced Lunch",13,"*","*","*","*","*"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",7,"Eligible for Free Lunch",36,2519,2557,38,"44.4%","56.6%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",7,"Not Eligible for Free/Reduced Lunch",156,2557,2598,41,"51.9%","70.6%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",7,"Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",8,"Eligible for Free Lunch",38,2538,2548,10,"26.3%","42.3%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",8,"Not Eligible for Free/Reduced Lunch",173,2586,2598,11,"35.3%","51.3%"
"=""0140011""","Branford School District","=""0145111""","Francis Walsh Intermediate School",8,"Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""0140011""","Branford School District","=""0141611""","John B. Sliney School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0140011""","Branford School District","=""0141611""","John B. Sliney School",4,"Not Eligible for Free/Reduced Lunch",48,2471,2512,42,"45.8%","68.5%"
"=""0140011""","Branford School District","=""0141611""","John B. Sliney School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0140011""","Branford School District","=""0141511""","Mary R. Tisko School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0140011""","Branford School District","=""0141511""","Mary R. Tisko School",4,"Not Eligible for Free/Reduced Lunch",57,2465,2544,79,"70.2%","92.3%"
"=""0140011""","Branford School District","=""0141511""","Mary R. Tisko School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0140011""","Branford School District","=""0141411""","Mary T. Murphy School",4,"Eligible for Free Lunch",25,2419,2470,51,"44.0%","71.5%"
"=""0140011""","Branford School District","=""0141411""","Mary T. Murphy School",4,"Not Eligible for Free/Reduced Lunch",46,2441,2486,46,"50.0%","71.6%"
"=""0140011""","Branford School District","=""0141411""","Mary T. Murphy School",4,"Eligible for Reduced Lunch",8,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",4,"Eligible for Free Lunch",60,2387,2490,103,"75.0%","90.5%"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",4,"Not Eligible for Free/Reduced Lunch",17,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",4,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",5,"Eligible for Free Lunch",58,2446,2465,19,"24.1%","41.5%"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",5,"Not Eligible for Free/Reduced Lunch",17,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",5,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",6,"Eligible for Free Lunch",65,2449,2479,29,"38.5%","58.9%"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",6,"Not Eligible for Free/Reduced Lunch",12,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",6,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",7,"Eligible for Free Lunch",57,2484,2510,26,"28.1%","47.8%"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",7,"Not Eligible for Free/Reduced Lunch",15,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",7,"Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",8,"Eligible for Free Lunch",61,2508,2585,77,"68.9%","92.5%"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",8,"Not Eligible for Free/Reduced Lunch",14,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District","=""2850113""","Achievement First Bridgeport Academy",8,"Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",4,"Eligible for Free Lunch",46,2365,2375,10,"4.3%","29.6%"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",5,"Eligible for Free Lunch",56,2371,2409,38,"23.2%","56.3%"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",6,"Eligible for Free Lunch",29,2410,2476,66,"58.6%","81.3%"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",7,"Eligible for Free Lunch",38,2452,2482,31,"23.7%","53.5%"
"=""0150011""","Bridgeport School District","=""0150111""","Barnum School",8,"Eligible for Free Lunch",47,2466,2480,14,"23.4%","44.4%"
"=""0150011""","Bridgeport School District","=""0150211""","Beardsley School",4,"Eligible for Free Lunch",48,2348,2367,19,"14.6%","38.2%"
"=""0150011""","Bridgeport School District","=""0150211""","Beardsley School",5,"Eligible for Free Lunch",34,2424,2472,49,"35.3%","62.3%"
"=""0150011""","Bridgeport School District","=""0150211""","Beardsley School",6,"Eligible for Free Lunch",26,2434,2474,40,"34.6%","62.1%"
"=""0150011""","Bridgeport School District","=""0150311""","Black Rock School",4,"Eligible for Free Lunch",46,2382,2422,41,"30.4%","55.6%"
"=""0150011""","Bridgeport School District","=""0150311""","Black Rock School",5,"Eligible for Free Lunch",38,2426,2501,74,"60.5%","89.1%"
"=""0150011""","Bridgeport School District","=""0150311""","Black Rock School",6,"Eligible for Free Lunch",24,2463,2458,-5,"20.8%","35.3%"
"=""0150011""","Bridgeport School District","=""0150311""","Black Rock School",7,"Eligible for Free Lunch",30,2506,2545,39,"46.7%","68.7%"
"=""0150011""","Bridgeport School District","=""0150311""","Black Rock School",8,"Eligible for Free Lunch",42,2514,2531,16,"28.6%","48.3%"
"=""0150011""","Bridgeport School District","=""0154011""","Blackham School",4,"Eligible for Free Lunch",108,2355,2386,31,"22.2%","46.5%"
"=""0150011""","Bridgeport School District","=""0154011""","Blackham School",5,"Eligible for Free Lunch",86,2381,2426,45,"30.2%","59.3%"
"=""0150011""","Bridgeport School District","=""0154011""","Blackham School",6,"Eligible for Free Lunch",87,2410,2446,36,"32.2%","54.5%"
"=""0150011""","Bridgeport School District","=""0154011""","Blackham School",7,"Eligible for Free Lunch",129,2466,2516,50,"48.8%","70.6%"
"=""0150011""","Bridgeport School District","=""0154011""","Blackham School",8,"Eligible for Free Lunch",128,2493,2519,25,"30.5%","49.4%"
"=""0150011""","Bridgeport School District","=""0159011""","Bridgeport Learning Center",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0159011""","Bridgeport Learning Center",5,"Eligible for Free Lunch",8,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0159011""","Bridgeport Learning Center",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0159011""","Bridgeport Learning Center",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0159011""","Bridgeport Learning Center",8,"Eligible for Free Lunch",6,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150411""","Bryant School",4,"Eligible for Free Lunch",50,2345,2394,48,"28.0%","57.0%"
"=""0150011""","Bridgeport School District","=""0150411""","Bryant School",5,"Eligible for Free Lunch",45,2396,2444,48,"35.6%","65.3%"
"=""0150011""","Bridgeport School District","=""0150411""","Bryant School",6,"Eligible for Free Lunch",31,2396,2437,41,"32.3%","57.4%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",4,"Eligible for Free Lunch",105,2336,2365,29,"15.2%","47.1%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",5,"Eligible for Free Lunch",104,2366,2403,36,"27.9%","51.3%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",6,"Eligible for Free Lunch",95,2398,2433,35,"35.8%","56.5%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",7,"Eligible for Free Lunch",95,2429,2472,44,"36.8%","59.3%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",8,"Eligible for Free Lunch",107,2446,2463,17,"26.2%","49.4%"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",4,"Eligible for Free Lunch",43,2385,2431,46,"30.2%","58.0%"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",5,"Eligible for Free Lunch",41,2457,2479,22,"26.8%","46.2%"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",6,"Eligible for Free Lunch",35,2476,2511,35,"48.6%","70.2%"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",7,"Eligible for Free Lunch",34,2510,2553,43,"47.1%","72.1%"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",8,"Eligible for Free Lunch",33,2561,2581,20,"36.4%","57.8%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",4,"Eligible for Free Lunch",78,2329,2388,59,"38.5%","61.9%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",5,"Eligible for Free Lunch",68,2363,2436,73,"45.6%","75.4%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",6,"Eligible for Free Lunch",41,2410,2460,50,"41.5%","65.5%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",7,"Eligible for Free Lunch",41,2432,2482,51,"41.5%","68.7%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",8,"Eligible for Free Lunch",44,2448,2491,42,"36.4%","65.1%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",4,"Eligible for Free Lunch",28,2353,2383,30,"14.3%","46.3%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",5,"Eligible for Free Lunch",34,2402,2427,25,"23.5%","40.6%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",6,"Eligible for Free Lunch",20,2410,2398,-13,"15.0%","24.9%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",7,"Eligible for Free Lunch",23,2443,2441,-2,"13.0%","29.7%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",8,"Eligible for Free Lunch",39,2451,2456,5,"12.8%","29.9%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",4,"Eligible for Free Lunch",65,2342,2386,44,"27.7%","56.5%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",5,"Eligible for Free Lunch",57,2381,2418,37,"26.3%","52.8%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",6,"Eligible for Free Lunch",63,2410,2441,32,"27.0%","54.3%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",7,"Eligible for Free Lunch",78,2430,2451,22,"23.1%","43.8%"
