"Smarter Balanced Growth Report, 2015-16"
"All Districts, Special Education"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0150011""","Bridgeport School District","=""0159011""","Bridgeport Learning Center",7,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0159011""","Bridgeport Learning Center",8,"Special Education",6,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150411""","Bryant School",4,"Special Education",6,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150411""","Bryant School",4,"Non-Special Education",46,2373,2407,34,"19.6%","47.8%"
"=""0150011""","Bridgeport School District","=""0150411""","Bryant School",5,"Special Education",6,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150411""","Bryant School",5,"Non-Special Education",39,2386,2400,14,"20.5%","44.1%"
"=""0150011""","Bridgeport School District","=""0150411""","Bryant School",6,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150411""","Bryant School",6,"Non-Special Education","*",2390,2412,23,"32.1%","49.8%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",4,"Special Education",10,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",4,"Non-Special Education",105,2323,2355,32,"20.0%","48.3%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",5,"Special Education",16,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",5,"Non-Special Education",96,2375,2414,38,"39.6%","66.1%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",6,"Special Education",9,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",6,"Non-Special Education",95,2394,2405,11,"31.6%","49.8%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",7,"Special Education",12,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",7,"Non-Special Education",95,2428,2449,21,"32.6%","53.4%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",8,"Special Education",18,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",8,"Non-Special Education",104,2415,2433,17,"42.3%","55.5%"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",4,"Special Education",6,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",4,"Non-Special Education",37,2378,2412,34,"18.9%","50.2%"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",5,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",5,"Non-Special Education","*",2437,2462,25,"41.7%","57.7%"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",6,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",6,"Non-Special Education","*",2459,2492,33,"34.4%","58.8%"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",7,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",7,"Non-Special Education","*",2487,2511,24,"34.4%","58.4%"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",8,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",8,"Non-Special Education","*",2529,2547,18,"40.6%","53.4%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",4,"Special Education",7,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",4,"Non-Special Education",71,2338,2399,62,"42.3%","72.4%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",5,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",5,"Non-Special Education","*",2368,2415,48,"47.6%","72.2%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",6,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",6,"Non-Special Education","*",2396,2397,1,"22.0%","42.6%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",7,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",7,"Non-Special Education","*",2399,2443,44,"48.8%","65.8%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",8,"Special Education",8,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",8,"Non-Special Education",36,2430,2448,18,"30.6%","51.1%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",4,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",4,"Non-Special Education","*",2382,2415,33,"13.6%","53.5%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",5,"Special Education",7,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",5,"Non-Special Education",27,2407,2411,4,"14.8%","32.8%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",6,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",6,"Non-Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",7,"Special Education",7,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",7,"Non-Special Education",16,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",8,"Special Education",14,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",8,"Non-Special Education",25,2426,2427,1,"20.0%","36.8%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",4,"Special Education",9,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",4,"Non-Special Education",55,2352,2397,45,"27.3%","60.7%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",5,"Special Education",10,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",5,"Non-Special Education",47,2398,2413,15,"14.9%","42.8%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",6,"Special Education",11,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",6,"Non-Special Education",52,2414,2437,23,"36.5%","56.7%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",7,"Special Education",15,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",7,"Non-Special Education",62,2419,2429,10,"24.2%","43.8%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",8,"Special Education",12,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",8,"Non-Special Education",75,2449,2436,-14,"24.0%","32.2%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",4,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",4,"Non-Special Education","*",2374,2397,24,"8.6%","38.8%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",5,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",5,"Non-Special Education","*",2374,2364,-10,"10.0%","26.8%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",6,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",6,"Non-Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",7,"Special Education",7,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",7,"Non-Special Education",18,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",8,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",8,"Non-Special Education","*",2472,2408,-64,"0.0%","3.0%"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",4,"Special Education",14,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",4,"Non-Special Education",27,2353,2384,32,"18.5%","44.5%"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",5,"Special Education",8,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",5,"Non-Special Education",20,2406,2423,18,"10.0%","41.2%"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",6,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",6,"Non-Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",4,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",4,"Non-Special Education","*",2383,2419,35,"24.6%","55.4%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",5,"Special Education",10,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",5,"Non-Special Education",58,2403,2408,5,"20.7%","38.5%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",6,"Special Education",9,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",6,"Non-Special Education",58,2421,2462,41,"44.8%","67.1%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",7,"Special Education",13,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",7,"Non-Special Education",51,2429,2472,43,"39.2%","66.6%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",8,"Special Education",10,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",8,"Non-Special Education",52,2473,2495,21,"34.6%","60.5%"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",4,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",4,"Non-Special Education","*",2400,2414,14,"9.4%","31.5%"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",5,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",5,"Non-Special Education","*",2405,2454,49,"58.3%","72.9%"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",6,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",6,"Non-Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",4,"Special Education",10,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",4,"Non-Special Education",34,2362,2398,35,"14.7%","50.3%"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",5,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",5,"Non-Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",6,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",6,"Non-Special Education","*",2443,2443,-0,"15.0%","33.0%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",4,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",4,"Non-Special Education","*",2421,2444,23,"2.5%","43.7%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",5,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",5,"Non-Special Education","*",2426,2451,25,"44.4%","63.6%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",6,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",6,"Non-Special Education","*",2475,2510,35,"36.8%","58.9%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",7,"Special Education","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",7,"Non-Special Education","*",2475,2487,11,"35.1%","45.1%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",8,"Special Education",11,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",8,"Non-Special Education",38,2564,2532,-32,"7.9%","15.0%"
