"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"District Code","District","School Code","School","Free/Reduced Price Meal Eligibility (3-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""2410014""","Capitol Region Education Council","=""2411214""","Soundbridge @ Museum Academy","Eligible for Free Lunch","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2411214""","Soundbridge @ Museum Academy","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2411214""","Soundbridge @ Museum Academy","Eligible for Reduced Lunch","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2415014""","Two Rivers Magnet Middle School","Eligible for Free Lunch",242,"29.3%","48.2%"
"=""2410014""","Capitol Region Education Council","=""2415014""","Two Rivers Magnet Middle School","Not Eligible for Free/Reduced Lunch",326,"40.2%","58.0%"
"=""2410014""","Capitol Region Education Council","=""2415014""","Two Rivers Magnet Middle School","Eligible for Reduced Lunch",53,"22.6%","40.3%"
"=""2410014""","Capitol Region Education Council","=""2410214""","University of Hartford Magnet School","Eligible for Free Lunch",53,"71.7%","89.8%"
"=""2410014""","Capitol Region Education Council","=""2410214""","University of Hartford Magnet School","Not Eligible for Free/Reduced Lunch",47,"70.2%","92.1%"
"=""2410014""","Capitol Region Education Council","=""2410214""","University of Hartford Magnet School","Eligible for Reduced Lunch",11,"*","*"
"=""0240011""","Chaplin School District","=""0240211""","Chaplin Elementary School","Eligible for Free Lunch",17,"*","*"
"=""0240011""","Chaplin School District","=""0240211""","Chaplin Elementary School","Not Eligible for Free/Reduced Lunch",18,"*","*"
"=""0240011""","Chaplin School District","=""0240211""","Chaplin Elementary School","Eligible for Reduced Lunch",7,"*","*"
"=""0250011""","Cheshire School District","=""0250111""","Chapman School","Eligible for Free Lunch","*","*","*"
"=""0250011""","Cheshire School District","=""0250111""","Chapman School","Not Eligible for Free/Reduced Lunch",137,"70.8%","89.7%"
"=""0250011""","Cheshire School District","=""0250111""","Chapman School","Eligible for Reduced Lunch","*","*","*"
"=""0250011""","Cheshire School District","=""0255111""","Dodd Middle School","Eligible for Free Lunch",45,"31.1%","44.6%"
"=""0250011""","Cheshire School District","=""0255111""","Dodd Middle School","Not Eligible for Free/Reduced Lunch",640,"49.1%","65.4%"
"=""0250011""","Cheshire School District","=""0255111""","Dodd Middle School","Eligible for Reduced Lunch",13,"*","*"
"=""0250011""","Cheshire School District","=""0250611""","Doolittle School","Eligible for Free Lunch","*","15.0%","51.1%"
"=""0250011""","Cheshire School District","=""0250611""","Doolittle School","Not Eligible for Free/Reduced Lunch",248,"50.0%","72.3%"
"=""0250011""","Cheshire School District","=""0250611""","Doolittle School","Eligible for Reduced Lunch","*","*","*"
"=""0250011""","Cheshire School District","=""0250411""","Highland School","Eligible for Free Lunch",26,"34.6%","64.9%"
"=""0250011""","Cheshire School District","=""0250411""","Highland School","Not Eligible for Free/Reduced Lunch",333,"56.5%","78.2%"
"=""0250011""","Cheshire School District","=""0250411""","Highland School","Eligible for Reduced Lunch",8,"*","*"
"=""0250011""","Cheshire School District","=""0250511""","Norton School","Eligible for Free Lunch","*","*","*"
"=""0250011""","Cheshire School District","=""0250511""","Norton School","Not Eligible for Free/Reduced Lunch",187,"63.1%","85.8%"
"=""0250011""","Cheshire School District","=""0250511""","Norton School","Eligible for Reduced Lunch","*","*","*"
"=""0260011""","Chester School District","=""0260111""","Chester Elementary School","Eligible for Free Lunch","*","*","*"
"=""0260011""","Chester School District","=""0260111""","Chester Elementary School","Not Eligible for Free/Reduced Lunch",93,"55.9%","75.5%"
"=""0260011""","Chester School District","=""0260111""","Chester Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""0270011""","Clinton School District","=""0270111""","Abraham Pierson School","Eligible for Free Lunch",39,"41.0%","78.5%"
"=""0270011""","Clinton School District","=""0270111""","Abraham Pierson School","Not Eligible for Free/Reduced Lunch",244,"51.6%","75.9%"
"=""0270011""","Clinton School District","=""0270111""","Abraham Pierson School","Eligible for Reduced Lunch",18,"*","*"
"=""0270011""","Clinton School District","=""0275111""","Jared Eliot School","Eligible for Free Lunch",80,"45.0%","62.9%"
"=""0270011""","Clinton School District","=""0275111""","Jared Eliot School","Not Eligible for Free/Reduced Lunch",327,"46.8%","65.7%"
"=""0270011""","Clinton School District","=""0275111""","Jared Eliot School","Eligible for Reduced Lunch",19,"*","*"
"=""0280011""","Colchester School District","=""0280211""","Jack Jackter Intermediate School","Eligible for Free Lunch",50,"50.0%","82.8%"
"=""0280011""","Colchester School District","=""0280211""","Jack Jackter Intermediate School","Not Eligible for Free/Reduced Lunch",288,"61.1%","86.3%"
"=""0280011""","Colchester School District","=""0280211""","Jack Jackter Intermediate School","Eligible for Reduced Lunch",15,"*","*"
"=""0280011""","Colchester School District","=""0285111""","William J. Johnston Middle School","Eligible for Free Lunch",81,"24.7%","39.2%"
"=""0280011""","Colchester School District","=""0285111""","William J. Johnston Middle School","Not Eligible for Free/Reduced Lunch",473,"33.4%","48.4%"
"=""0280011""","Colchester School District","=""0285111""","William J. Johnston Middle School","Eligible for Reduced Lunch",24,"45.8%","63.3%"
"=""0290011""","Colebrook School District","=""0290111""","Colebrook Consolidated School","Eligible for Free Lunch","*","*","*"
"=""0290011""","Colebrook School District","=""0290111""","Colebrook Consolidated School","Not Eligible for Free/Reduced Lunch",26,"30.8%","59.4%"
"=""0290011""","Colebrook School District","=""0290111""","Colebrook Consolidated School","Eligible for Reduced Lunch","*","*","*"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School","Eligible for Free Lunch",30,"40.0%","60.6%"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School","Not Eligible for Free/Reduced Lunch",186,"37.6%","61.7%"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School","Eligible for Reduced Lunch",9,"*","*"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School","Eligible for Free Lunch",43,"32.6%","52.0%"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School","Not Eligible for Free/Reduced Lunch",137,"44.5%","64.2%"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School","Eligible for Reduced Lunch",19,"*","*"
"=""2430014""","Cooperative Educational Services","=""2439414""","Therapeutic Day Program","Eligible for Free Lunch",24,"37.5%","53.6%"
"=""2430014""","Cooperative Educational Services","=""2439414""","Therapeutic Day Program","Not Eligible for Free/Reduced Lunch",36,"25.0%","45.7%"
"=""2430014""","Cooperative Educational Services","=""2439414""","Therapeutic Day Program","Eligible for Reduced Lunch",9,"*","*"
"=""0310011""","Cornwall School District","=""0310111""","Cornwall Consolidated School","Eligible for Free Lunch",7,"*","*"
"=""0310011""","Cornwall School District","=""0310111""","Cornwall Consolidated School","Not Eligible for Free/Reduced Lunch",38,"42.1%","63.6%"
"=""0320011""","Coventry School District","=""0325111""","Capt. Nathan Hale School","Eligible for Free Lunch",62,"43.5%","70.0%"
"=""0320011""","Coventry School District","=""0325111""","Capt. Nathan Hale School","Not Eligible for Free/Reduced Lunch",294,"55.1%","74.2%"
"=""0320011""","Coventry School District","=""0325111""","Capt. Nathan Hale School","Eligible for Reduced Lunch",16,"*","*"
"=""0320011""","Coventry School District","=""0320411""","George Hersey Robertson School","Eligible for Free Lunch",26,"57.7%","83.5%"
"=""0320011""","Coventry School District","=""0320411""","George Hersey Robertson School","Not Eligible for Free/Reduced Lunch",197,"50.8%","78.9%"
"=""0320011""","Coventry School District","=""0320411""","George Hersey Robertson School","Eligible for Reduced Lunch",10,"*","*"
"=""0330011""","Cromwell School District","=""0335111""","Cromwell Middle School","Eligible for Free Lunch",60,"43.3%","61.3%"
"=""0330011""","Cromwell School District","=""0335111""","Cromwell Middle School","Not Eligible for Free/Reduced Lunch",350,"47.7%","67.9%"
"=""0330011""","Cromwell School District","=""0335111""","Cromwell Middle School","Eligible for Reduced Lunch",22,"40.9%","58.6%"
"=""0330011""","Cromwell School District","=""0330311""","Woodside Intermediate School","Eligible for Free Lunch",46,"34.8%","60.6%"
"=""0330011""","Cromwell School District","=""0330311""","Woodside Intermediate School","Not Eligible for Free/Reduced Lunch",259,"24.7%","46.9%"
"=""0330011""","Cromwell School District","=""0330311""","Woodside Intermediate School","Eligible for Reduced Lunch",11,"*","*"
"=""0340011""","Danbury School District","=""0345111""","Broadview Middle School","Eligible for Free Lunch",370,"35.4%","55.1%"
"=""0340011""","Danbury School District","=""0345111""","Broadview Middle School","Not Eligible for Free/Reduced Lunch",379,"39.8%","58.5%"
"=""0340011""","Danbury School District","=""0345111""","Broadview Middle School","Eligible for Reduced Lunch",102,"33.3%","53.1%"
"=""0340011""","Danbury School District","=""0341411""","Ellsworth Avenue School","Eligible for Free Lunch",67,"62.7%","89.6%"
"=""0340011""","Danbury School District","=""0341411""","Ellsworth Avenue School","Not Eligible for Free/Reduced Lunch",23,"73.9%","100.0%"
"=""0340011""","Danbury School District","=""0341411""","Ellsworth Avenue School","Eligible for Reduced Lunch",21,"71.4%","90.5%"
"=""0340011""","Danbury School District","=""0341111""","Great Plain School","Eligible for Free Lunch","*","50.0%","78.7%"
"=""0340011""","Danbury School District","=""0341111""","Great Plain School","Not Eligible for Free/Reduced Lunch",44,"54.5%","75.6%"
"=""0340011""","Danbury School District","=""0341111""","Great Plain School","Eligible for Reduced Lunch","*","*","*"
"=""0340011""","Danbury School District","=""0340211""","Hayestown Avenue School","Eligible for Free Lunch",63,"63.5%","88.5%"
"=""0340011""","Danbury School District","=""0340211""","Hayestown Avenue School","Not Eligible for Free/Reduced Lunch",31,"48.4%","79.7%"
"=""0340011""","Danbury School District","=""0340211""","Hayestown Avenue School","Eligible for Reduced Lunch",19,"*","*"
"=""0340011""","Danbury School District","=""0341711""","King Street Intermediate School","Eligible for Free Lunch",134,"25.4%","51.7%"
"=""0340011""","Danbury School District","=""0341711""","King Street Intermediate School","Not Eligible for Free/Reduced Lunch",182,"34.1%","60.8%"
"=""0340011""","Danbury School District","=""0341711""","King Street Intermediate School","Eligible for Reduced Lunch",27,"22.2%","45.6%"
"=""0340011""","Danbury School District","=""0340611""","Morris Street School","Eligible for Free Lunch",66,"72.7%","92.6%"
"=""0340011""","Danbury School District","=""0340611""","Morris Street School","Not Eligible for Free/Reduced Lunch",14,"*","*"
"=""0340011""","Danbury School District","=""0340611""","Morris Street School","Eligible for Reduced Lunch",17,"*","*"
"=""0340011""","Danbury School District","=""0340811""","Park Avenue School","Eligible for Free Lunch",98,"67.3%","88.7%"
"=""0340011""","Danbury School District","=""0340811""","Park Avenue School","Not Eligible for Free/Reduced Lunch",39,"76.9%","93.4%"
"=""0340011""","Danbury School District","=""0340811""","Park Avenue School","Eligible for Reduced Lunch",30,"53.3%","81.4%"
"=""0340011""","Danbury School District","=""0341511""","Pembroke School","Eligible for Free Lunch",54,"31.5%","64.1%"
"=""0340011""","Danbury School District","=""0341511""","Pembroke School","Not Eligible for Free/Reduced Lunch",41,"41.5%","76.0%"
"=""0340011""","Danbury School District","=""0341511""","Pembroke School","Eligible for Reduced Lunch",11,"*","*"
"=""0340011""","Danbury School District","=""0345211""","Rogers Park Middle School","Eligible for Free Lunch",449,"38.8%","56.6%"
"=""0340011""","Danbury School District","=""0345211""","Rogers Park Middle School","Not Eligible for Free/Reduced Lunch",250,"47.2%","67.2%"
"=""0340011""","Danbury School District","=""0345211""","Rogers Park Middle School","Eligible for Reduced Lunch",111,"44.1%","64.2%"
"=""0340011""","Danbury School District","=""0341211""","Shelter Rock School","Eligible for Free Lunch",67,"52.2%","77.2%"
"=""0340011""","Danbury School District","=""0341211""","Shelter Rock School","Not Eligible for Free/Reduced Lunch",61,"47.5%","75.0%"
"=""0340011""","Danbury School District","=""0341211""","Shelter Rock School","Eligible for Reduced Lunch",23,"56.5%","82.5%"
"=""0340011""","Danbury School District","=""0341011""","South Street School","Eligible for Free Lunch",71,"50.7%","78.0%"
"=""0340011""","Danbury School District","=""0341011""","South Street School","Not Eligible for Free/Reduced Lunch",19,"*","*"
"=""0340011""","Danbury School District","=""0341011""","South Street School","Eligible for Reduced Lunch",21,"52.4%","80.7%"
"=""0340011""","Danbury School District","=""0341611""","Stadley Rough School","Eligible for Free Lunch",60,"33.3%","61.6%"
"=""0340011""","Danbury School District","=""0341611""","Stadley Rough School","Not Eligible for Free/Reduced Lunch",79,"36.7%","63.9%"
"=""0340011""","Danbury School District","=""0341611""","Stadley Rough School","Eligible for Reduced Lunch",18,"*","*"
"=""0340011""","Danbury School District","=""0341911""","Western CT Academy of International Studies Elementary Magnet School","Eligible for Free Lunch",21,"38.1%","76.9%"
"=""0340011""","Danbury School District","=""0341911""","Western CT Academy of International Studies Elementary Magnet School","Not Eligible for Free/Reduced Lunch",91,"71.4%","90.4%"
"=""0340011""","Danbury School District","=""0341911""","Western CT Academy of International Studies Elementary Magnet School","Eligible for Reduced Lunch",9,"*","*"
"=""0340011""","Danbury School District","=""0340311""","Westside Middle School Academy","Eligible for Free Lunch",131,"23.7%","39.6%"
