"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"District Code","District","School Code","School","Free/Reduced Price Meal Eligibility (3-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""2410014""","Capitol Region Education Council","=""2419314""","River Street School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2411214""","Soundbridge @ Museum Academy","Eligible for Free Lunch","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2411214""","Soundbridge @ Museum Academy","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2411214""","Soundbridge @ Museum Academy","Eligible for Reduced Lunch","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2415014""","Two Rivers Magnet Middle School","Eligible for Free Lunch",244,"27.9%","46.1%"
"=""2410014""","Capitol Region Education Council","=""2415014""","Two Rivers Magnet Middle School","Not Eligible for Free/Reduced Lunch",326,"39.9%","57.8%"
"=""2410014""","Capitol Region Education Council","=""2415014""","Two Rivers Magnet Middle School","Eligible for Reduced Lunch",52,"30.8%","53.2%"
"=""2410014""","Capitol Region Education Council","=""2410214""","University of Hartford Magnet School","Eligible for Free Lunch",53,"56.6%","76.0%"
"=""2410014""","Capitol Region Education Council","=""2410214""","University of Hartford Magnet School","Not Eligible for Free/Reduced Lunch",47,"61.7%","84.4%"
"=""2410014""","Capitol Region Education Council","=""2410214""","University of Hartford Magnet School","Eligible for Reduced Lunch",11,"*","*"
"=""0240011""","Chaplin School District","=""0240211""","Chaplin Elementary School","Eligible for Free Lunch",18,"*","*"
"=""0240011""","Chaplin School District","=""0240211""","Chaplin Elementary School","Not Eligible for Free/Reduced Lunch",18,"*","*"
"=""0240011""","Chaplin School District","=""0240211""","Chaplin Elementary School","Eligible for Reduced Lunch",7,"*","*"
"=""0250011""","Cheshire School District","=""0250111""","Chapman School","Eligible for Free Lunch","*","*","*"
"=""0250011""","Cheshire School District","=""0250111""","Chapman School","Not Eligible for Free/Reduced Lunch",137,"65.0%","82.9%"
"=""0250011""","Cheshire School District","=""0250111""","Chapman School","Eligible for Reduced Lunch","*","*","*"
"=""0250011""","Cheshire School District","=""0255111""","Dodd Middle School","Eligible for Free Lunch",45,"40.0%","58.5%"
"=""0250011""","Cheshire School District","=""0255111""","Dodd Middle School","Not Eligible for Free/Reduced Lunch",639,"42.6%","58.0%"
"=""0250011""","Cheshire School District","=""0255111""","Dodd Middle School","Eligible for Reduced Lunch",13,"*","*"
"=""0250011""","Cheshire School District","=""0250611""","Doolittle School","Eligible for Free Lunch","*","45.0%","60.9%"
"=""0250011""","Cheshire School District","=""0250611""","Doolittle School","Not Eligible for Free/Reduced Lunch",248,"57.3%","76.0%"
"=""0250011""","Cheshire School District","=""0250611""","Doolittle School","Eligible for Reduced Lunch","*","*","*"
"=""0250011""","Cheshire School District","=""0250411""","Highland School","Eligible for Free Lunch",26,"30.8%","61.1%"
"=""0250011""","Cheshire School District","=""0250411""","Highland School","Not Eligible for Free/Reduced Lunch",333,"58.3%","75.2%"
"=""0250011""","Cheshire School District","=""0250411""","Highland School","Eligible for Reduced Lunch",8,"*","*"
"=""0250011""","Cheshire School District","=""0250511""","Norton School","Eligible for Free Lunch","*","*","*"
"=""0250011""","Cheshire School District","=""0250511""","Norton School","Not Eligible for Free/Reduced Lunch",187,"70.1%","87.7%"
"=""0250011""","Cheshire School District","=""0250511""","Norton School","Eligible for Reduced Lunch","*","*","*"
"=""0260011""","Chester School District","=""0260111""","Chester Elementary School","Eligible for Free Lunch","*","*","*"
"=""0260011""","Chester School District","=""0260111""","Chester Elementary School","Not Eligible for Free/Reduced Lunch",93,"50.5%","69.2%"
"=""0260011""","Chester School District","=""0260111""","Chester Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""0270011""","Clinton School District","=""0270111""","Abraham Pierson School","Eligible for Free Lunch",39,"20.5%","50.7%"
"=""0270011""","Clinton School District","=""0270111""","Abraham Pierson School","Not Eligible for Free/Reduced Lunch",244,"45.1%","69.6%"
"=""0270011""","Clinton School District","=""0270111""","Abraham Pierson School","Eligible for Reduced Lunch",18,"*","*"
"=""0270011""","Clinton School District","=""0275111""","Jared Eliot School","Eligible for Free Lunch",80,"26.3%","49.4%"
"=""0270011""","Clinton School District","=""0275111""","Jared Eliot School","Not Eligible for Free/Reduced Lunch",325,"48.3%","63.6%"
"=""0270011""","Clinton School District","=""0275111""","Jared Eliot School","Eligible for Reduced Lunch",19,"*","*"
"=""0280011""","Colchester School District","=""0280211""","Jack Jackter Intermediate School","Eligible for Free Lunch",50,"48.0%","77.2%"
"=""0280011""","Colchester School District","=""0280211""","Jack Jackter Intermediate School","Not Eligible for Free/Reduced Lunch",287,"55.7%","80.3%"
"=""0280011""","Colchester School District","=""0280211""","Jack Jackter Intermediate School","Eligible for Reduced Lunch",15,"*","*"
"=""0280011""","Colchester School District","=""0285111""","William J. Johnston Middle School","Eligible for Free Lunch",81,"33.3%","56.9%"
"=""0280011""","Colchester School District","=""0285111""","William J. Johnston Middle School","Not Eligible for Free/Reduced Lunch",474,"47.5%","64.7%"
"=""0280011""","Colchester School District","=""0285111""","William J. Johnston Middle School","Eligible for Reduced Lunch",24,"41.7%","59.4%"
"=""0290011""","Colebrook School District","=""0290111""","Colebrook Consolidated School","Eligible for Free Lunch","*","*","*"
"=""0290011""","Colebrook School District","=""0290111""","Colebrook Consolidated School","Not Eligible for Free/Reduced Lunch",26,"57.7%","77.0%"
"=""0290011""","Colebrook School District","=""0290111""","Colebrook Consolidated School","Eligible for Reduced Lunch","*","*","*"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School","Eligible for Free Lunch",30,"46.7%","68.9%"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School","Not Eligible for Free/Reduced Lunch",187,"47.6%","67.0%"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School","Eligible for Reduced Lunch",9,"*","*"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School","Eligible for Free Lunch",42,"33.3%","54.9%"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School","Not Eligible for Free/Reduced Lunch",136,"44.1%","65.3%"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School","Eligible for Reduced Lunch",19,"*","*"
"=""2430014""","Cooperative Educational Services","=""2439414""","Therapeutic Day Program","Eligible for Free Lunch",24,"20.8%","39.4%"
"=""2430014""","Cooperative Educational Services","=""2439414""","Therapeutic Day Program","Not Eligible for Free/Reduced Lunch",36,"27.8%","50.6%"
"=""2430014""","Cooperative Educational Services","=""2439414""","Therapeutic Day Program","Eligible for Reduced Lunch",10,"*","*"
"=""0310011""","Cornwall School District","=""0310111""","Cornwall Consolidated School","Eligible for Free Lunch",7,"*","*"
"=""0310011""","Cornwall School District","=""0310111""","Cornwall Consolidated School","Not Eligible for Free/Reduced Lunch",38,"44.7%","63.6%"
"=""0320011""","Coventry School District","=""0325111""","Capt. Nathan Hale School","Eligible for Free Lunch",62,"53.2%","74.1%"
"=""0320011""","Coventry School District","=""0325111""","Capt. Nathan Hale School","Not Eligible for Free/Reduced Lunch",295,"59.3%","79.4%"
"=""0320011""","Coventry School District","=""0325111""","Capt. Nathan Hale School","Eligible for Reduced Lunch",16,"*","*"
"=""0320011""","Coventry School District","=""0320411""","George Hersey Robertson School","Eligible for Free Lunch",26,"42.3%","77.9%"
"=""0320011""","Coventry School District","=""0320411""","George Hersey Robertson School","Not Eligible for Free/Reduced Lunch",197,"52.3%","74.7%"
"=""0320011""","Coventry School District","=""0320411""","George Hersey Robertson School","Eligible for Reduced Lunch",10,"*","*"
"=""0330011""","Cromwell School District","=""0335111""","Cromwell Middle School","Eligible for Free Lunch",60,"40.0%","64.9%"
"=""0330011""","Cromwell School District","=""0335111""","Cromwell Middle School","Not Eligible for Free/Reduced Lunch",351,"54.4%","72.1%"
"=""0330011""","Cromwell School District","=""0335111""","Cromwell Middle School","Eligible for Reduced Lunch",22,"59.1%","75.3%"
"=""0330011""","Cromwell School District","=""0330311""","Woodside Intermediate School","Eligible for Free Lunch",46,"30.4%","57.5%"
"=""0330011""","Cromwell School District","=""0330311""","Woodside Intermediate School","Not Eligible for Free/Reduced Lunch",259,"32.0%","59.2%"
"=""0330011""","Cromwell School District","=""0330311""","Woodside Intermediate School","Eligible for Reduced Lunch",11,"*","*"
"=""0340011""","Danbury School District","=""0345111""","Broadview Middle School","Eligible for Free Lunch",377,"45.1%","67.2%"
"=""0340011""","Danbury School District","=""0345111""","Broadview Middle School","Not Eligible for Free/Reduced Lunch",381,"41.2%","61.0%"
"=""0340011""","Danbury School District","=""0345111""","Broadview Middle School","Eligible for Reduced Lunch",104,"36.5%","57.4%"
"=""0340011""","Danbury School District","=""0341411""","Ellsworth Avenue School","Eligible for Free Lunch",65,"50.8%","68.0%"
"=""0340011""","Danbury School District","=""0341411""","Ellsworth Avenue School","Not Eligible for Free/Reduced Lunch",23,"60.9%","78.0%"
"=""0340011""","Danbury School District","=""0341411""","Ellsworth Avenue School","Eligible for Reduced Lunch",21,"52.4%","86.2%"
"=""0340011""","Danbury School District","=""0341111""","Great Plain School","Eligible for Free Lunch","*","60.0%","76.6%"
"=""0340011""","Danbury School District","=""0341111""","Great Plain School","Not Eligible for Free/Reduced Lunch",44,"38.6%","55.8%"
"=""0340011""","Danbury School District","=""0341111""","Great Plain School","Eligible for Reduced Lunch","*","*","*"
"=""0340011""","Danbury School District","=""0340211""","Hayestown Avenue School","Eligible for Free Lunch",61,"49.2%","70.5%"
"=""0340011""","Danbury School District","=""0340211""","Hayestown Avenue School","Not Eligible for Free/Reduced Lunch",31,"61.3%","84.6%"
"=""0340011""","Danbury School District","=""0340211""","Hayestown Avenue School","Eligible for Reduced Lunch",19,"*","*"
"=""0340011""","Danbury School District","=""0341711""","King Street Intermediate School","Eligible for Free Lunch",135,"37.0%","67.6%"
"=""0340011""","Danbury School District","=""0341711""","King Street Intermediate School","Not Eligible for Free/Reduced Lunch",178,"42.7%","66.1%"
"=""0340011""","Danbury School District","=""0341711""","King Street Intermediate School","Eligible for Reduced Lunch",27,"40.7%","70.4%"
"=""0340011""","Danbury School District","=""0340611""","Morris Street School","Eligible for Free Lunch",65,"56.9%","80.8%"
"=""0340011""","Danbury School District","=""0340611""","Morris Street School","Not Eligible for Free/Reduced Lunch",14,"*","*"
"=""0340011""","Danbury School District","=""0340611""","Morris Street School","Eligible for Reduced Lunch",17,"*","*"
"=""0340011""","Danbury School District","=""0340811""","Park Avenue School","Eligible for Free Lunch",93,"55.9%","86.2%"
"=""0340011""","Danbury School District","=""0340811""","Park Avenue School","Not Eligible for Free/Reduced Lunch",39,"53.8%","78.1%"
"=""0340011""","Danbury School District","=""0340811""","Park Avenue School","Eligible for Reduced Lunch",29,"58.6%","82.0%"
"=""0340011""","Danbury School District","=""0341511""","Pembroke School","Eligible for Free Lunch",53,"34.0%","63.8%"
"=""0340011""","Danbury School District","=""0341511""","Pembroke School","Not Eligible for Free/Reduced Lunch",41,"53.7%","75.0%"
"=""0340011""","Danbury School District","=""0341511""","Pembroke School","Eligible for Reduced Lunch",11,"*","*"
"=""0340011""","Danbury School District","=""0345211""","Rogers Park Middle School","Eligible for Free Lunch",424,"31.1%","52.5%"
"=""0340011""","Danbury School District","=""0345211""","Rogers Park Middle School","Not Eligible for Free/Reduced Lunch",248,"43.1%","59.7%"
"=""0340011""","Danbury School District","=""0345211""","Rogers Park Middle School","Eligible for Reduced Lunch",106,"33.0%","61.0%"
"=""0340011""","Danbury School District","=""0341211""","Shelter Rock School","Eligible for Free Lunch",68,"42.6%","71.1%"
"=""0340011""","Danbury School District","=""0341211""","Shelter Rock School","Not Eligible for Free/Reduced Lunch",60,"40.0%","63.2%"
"=""0340011""","Danbury School District","=""0341211""","Shelter Rock School","Eligible for Reduced Lunch",23,"30.4%","53.1%"
"=""0340011""","Danbury School District","=""0341011""","South Street School","Eligible for Free Lunch",70,"48.6%","76.3%"
"=""0340011""","Danbury School District","=""0341011""","South Street School","Not Eligible for Free/Reduced Lunch",19,"*","*"
"=""0340011""","Danbury School District","=""0341011""","South Street School","Eligible for Reduced Lunch",20,"50.0%","77.7%"
"=""0340011""","Danbury School District","=""0341611""","Stadley Rough School","Eligible for Free Lunch",59,"32.2%","59.5%"
"=""0340011""","Danbury School District","=""0341611""","Stadley Rough School","Not Eligible for Free/Reduced Lunch",76,"34.2%","63.4%"
"=""0340011""","Danbury School District","=""0341611""","Stadley Rough School","Eligible for Reduced Lunch",18,"*","*"
"=""0340011""","Danbury School District","=""0341911""","Western CT Academy of International Studies Elementary Magnet School","Eligible for Free Lunch",21,"42.9%","62.3%"
"=""0340011""","Danbury School District","=""0341911""","Western CT Academy of International Studies Elementary Magnet School","Not Eligible for Free/Reduced Lunch",91,"53.8%","77.0%"
"=""0340011""","Danbury School District","=""0341911""","Western CT Academy of International Studies Elementary Magnet School","Eligible for Reduced Lunch",9,"*","*"
