"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"District Code","District","School Code","School","Free/Reduced Price Meal Eligibility (2-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""0340011""","Danbury School District","=""0341911""","Western CT Academy of International Studies Elementary Magnet School","Eligible For Lunch",30,"36.7%","52.6%"
"=""0340011""","Danbury School District","=""0341911""","Western CT Academy of International Studies Elementary Magnet School","Not Eligible For Lunch",91,"53.8%","77.0%"
"=""0340011""","Danbury School District","=""0340311""","Westside Middle School Academy","Eligible For Lunch",184,"28.8%","48.2%"
"=""0340011""","Danbury School District","=""0340311""","Westside Middle School Academy","Not Eligible For Lunch",293,"39.6%","58.7%"
"=""0350011""","Darien School District","=""0350211""","Hindley Elementary School","Eligible For Lunch","*","*","*"
"=""0350011""","Darien School District","=""0350211""","Hindley Elementary School","Not Eligible For Lunch","*","57.3%","77.3%"
"=""0350011""","Darien School District","=""0350711""","Holmes Elementary School","Eligible For Lunch","*","*","*"
"=""0350011""","Darien School District","=""0350711""","Holmes Elementary School","Not Eligible For Lunch","*","62.6%","82.2%"
"=""0350011""","Darien School District","=""0355111""","Middlesex Middle School","Eligible For Lunch",28,"17.9%","44.4%"
"=""0350011""","Darien School District","=""0355111""","Middlesex Middle School","Not Eligible For Lunch",1074,"58.0%","73.1%"
"=""0350011""","Darien School District","=""0351311""","Ox Ridge Elementary School","Not Eligible For Lunch",138,"62.3%","82.3%"
"=""0350011""","Darien School District","=""0350511""","Royle Elementary School","Eligible For Lunch",7,"*","*"
"=""0350011""","Darien School District","=""0350511""","Royle Elementary School","Not Eligible For Lunch",117,"68.4%","87.2%"
"=""0350011""","Darien School District","=""0350611""","Tokeneke Elementary School","Not Eligible For Lunch",133,"68.4%","87.2%"
"=""0360011""","Deep River School District","=""0360111""","Deep River Elementary School","Eligible For Lunch",24,"29.2%","58.9%"
"=""0360011""","Deep River School District","=""0360111""","Deep River Elementary School","Not Eligible For Lunch",121,"52.9%","69.7%"
"=""0370011""","Derby School District","=""0370611""","Bradley School","Eligible For Lunch",50,"28.0%","59.7%"
"=""0370011""","Derby School District","=""0370611""","Bradley School","Not Eligible For Lunch",70,"48.6%","75.7%"
"=""0370011""","Derby School District","=""0375011""","Derby Middle School","Eligible For Lunch",158,"26.6%","42.1%"
"=""0370011""","Derby School District","=""0375011""","Derby Middle School","Not Eligible For Lunch",138,"29.0%","44.3%"
"=""0370011""","Derby School District","=""0370411""","Irving School","Eligible For Lunch",86,"29.1%","58.0%"
"=""0370011""","Derby School District","=""0370411""","Irving School","Not Eligible For Lunch",16,"*","*"
"=""0400011""","East Granby School District","=""0405111""","East Granby Middle School","Eligible For Lunch",31,"19.4%","43.7%"
"=""0400011""","East Granby School District","=""0405111""","East Granby Middle School","Not Eligible For Lunch",160,"37.5%","53.6%"
"=""0400011""","East Granby School District","=""0400211""","R. Dudley Seymour School","Eligible For Lunch",17,"*","*"
"=""0400011""","East Granby School District","=""0400211""","R. Dudley Seymour School","Not Eligible For Lunch",100,"55.0%","77.5%"
"=""0410011""","East Haddam School District","=""0415111""","Nathan Hale-Ray Middle School","Eligible For Lunch",54,"31.5%","54.4%"
"=""0410011""","East Haddam School District","=""0415111""","Nathan Hale-Ray Middle School","Not Eligible For Lunch",337,"51.0%","66.1%"
"=""0420011""","East Hampton School District","=""0420311""","Center School","Eligible For Lunch",33,"18.2%","43.7%"
"=""0420011""","East Hampton School District","=""0420311""","Center School","Not Eligible For Lunch",233,"37.3%","60.0%"
"=""0420011""","East Hampton School District","=""0425111""","East Hampton Middle School","Eligible For Lunch",57,"29.8%","49.7%"
"=""0420011""","East Hampton School District","=""0425111""","East Hampton Middle School","Not Eligible For Lunch",324,"34.9%","50.2%"
"=""0430011""","East Hartford School District","=""0430911""","Anna E. Norris School","Eligible For Lunch",59,"32.2%","67.0%"
"=""0430011""","East Hartford School District","=""0430911""","Anna E. Norris School","Not Eligible For Lunch",27,"40.7%","62.7%"
"=""0430011""","East Hartford School District","=""0430611""","Dr. Franklin H. Mayberry School","Eligible For Lunch",68,"23.5%","46.3%"
"=""0430011""","East Hartford School District","=""0430611""","Dr. Franklin H. Mayberry School","Not Eligible For Lunch",38,"31.6%","67.9%"
"=""0430011""","East Hartford School District","=""0432211""","Dr. John A. Langford School","Eligible For Lunch",72,"27.8%","54.8%"
"=""0430011""","East Hartford School District","=""0432211""","Dr. John A. Langford School","Not Eligible For Lunch",19,"*","*"
"=""0430011""","East Hartford School District","=""0431011""","Dr. Thomas S. O'Connell School","Eligible For Lunch",94,"35.1%","62.5%"
"=""0430011""","East Hartford School District","=""0431011""","Dr. Thomas S. O'Connell School","Not Eligible For Lunch",78,"43.6%","62.4%"
"=""0430011""","East Hartford School District","=""0435111""","East Hartford Middle School","Eligible For Lunch",683,"31.9%","53.1%"
"=""0430011""","East Hartford School District","=""0435111""","East Hartford Middle School","Not Eligible For Lunch",288,"33.3%","52.4%"
"=""0430011""","East Hartford School District","=""0432011""","Governor William Pitkin School","Eligible For Lunch",55,"50.9%","77.6%"
"=""0430011""","East Hartford School District","=""0432011""","Governor William Pitkin School","Not Eligible For Lunch",52,"50.0%","73.8%"
"=""0430011""","East Hartford School District","=""0430511""","Hockanum School","Eligible For Lunch",56,"50.0%","71.1%"
"=""0430011""","East Hartford School District","=""0430511""","Hockanum School","Not Eligible For Lunch",14,"*","*"
"=""0430011""","East Hartford School District","=""0430411""","Joseph O. Goodwin School","Eligible For Lunch",47,"53.2%","77.4%"
"=""0430011""","East Hartford School District","=""0430411""","Joseph O. Goodwin School","Not Eligible For Lunch",37,"56.8%","79.8%"
"=""0430011""","East Hartford School District","=""0431811""","Robert J. O'Brien School","Eligible For Lunch",104,"36.5%","64.0%"
"=""0430011""","East Hartford School District","=""0431811""","Robert J. O'Brien School","Not Eligible For Lunch",75,"45.3%","71.6%"
"=""0430011""","East Hartford School District","=""0431211""","Silver Lane School","Eligible For Lunch",56,"37.5%","68.5%"
"=""0430011""","East Hartford School District","=""0431211""","Silver Lane School","Not Eligible For Lunch",13,"*","*"
"=""0430011""","East Hartford School District","=""0432411""","Sunset Ridge School Elementary Academy for Arts and World Languages","Eligible For Lunch",138,"34.8%","60.8%"
"=""0430011""","East Hartford School District","=""0432411""","Sunset Ridge School Elementary Academy for Arts and World Languages","Not Eligible For Lunch",54,"53.7%","71.5%"
"=""0430011""","East Hartford School District","=""0439011""","Woodland School","Eligible For Lunch",30,"20.0%","50.3%"
"=""0430011""","East Hartford School District","=""0439011""","Woodland School","Not Eligible For Lunch",14,"*","*"
"=""0440011""","East Haven School District","=""0441711""","Carbone School/East Haven Academy","Eligible For Lunch",66,"47.0%","69.3%"
"=""0440011""","East Haven School District","=""0441711""","Carbone School/East Haven Academy","Not Eligible For Lunch",145,"39.3%","66.4%"
"=""0440011""","East Haven School District","=""0441311""","Dominick H. Ferrara School","Eligible For Lunch",50,"42.0%","72.3%"
"=""0440011""","East Haven School District","=""0441311""","Dominick H. Ferrara School","Not Eligible For Lunch",72,"36.1%","68.7%"
"=""0440011""","East Haven School District","=""0441011""","Grove J. Tuttle School","Eligible For Lunch",50,"24.0%","46.8%"
"=""0440011""","East Haven School District","=""0441011""","Grove J. Tuttle School","Not Eligible For Lunch",47,"27.7%","54.0%"
"=""0440011""","East Haven School District","=""0445111""","Joseph Melillo Middle School","Eligible For Lunch",307,"43.3%","68.1%"
"=""0440011""","East Haven School District","=""0445111""","Joseph Melillo Middle School","Not Eligible For Lunch",226,"52.2%","73.1%"
"=""0440011""","East Haven School District","=""0440711""","Momauguin School","Eligible For Lunch",54,"46.3%","72.5%"
"=""0440011""","East Haven School District","=""0440711""","Momauguin School","Not Eligible For Lunch",38,"31.6%","59.4%"
"=""0450011""","East Lyme School District","=""0455111""","East Lyme Middle School","Eligible For Lunch",133,"34.6%","53.4%"
"=""0450011""","East Lyme School District","=""0455111""","East Lyme Middle School","Not Eligible For Lunch",647,"47.3%","63.4%"
"=""0450011""","East Lyme School District","=""0450111""","Flanders School","Eligible For Lunch",17,"*","*"
"=""0450011""","East Lyme School District","=""0450111""","Flanders School","Not Eligible For Lunch",68,"57.4%","81.6%"
"=""0450011""","East Lyme School District","=""0450411""","Lillie B. Haynes School","Eligible For Lunch",14,"*","*"
"=""0450011""","East Lyme School District","=""0450411""","Lillie B. Haynes School","Not Eligible For Lunch",41,"61.0%","84.2%"
"=""0450011""","East Lyme School District","=""0450211""","Niantic Center School","Eligible For Lunch",9,"*","*"
"=""0450011""","East Lyme School District","=""0450211""","Niantic Center School","Not Eligible For Lunch",31,"61.3%","86.7%"
"=""0470011""","East Windsor School District","=""0470111""","Broad Brook Elementary School","Eligible For Lunch","*","*","*"
"=""0470011""","East Windsor School District","=""0475411""","East Windsor Middle School","Eligible For Lunch",155,"34.8%","59.9%"
"=""0470011""","East Windsor School District","=""0475411""","East Windsor Middle School","Not Eligible For Lunch",187,"32.6%","57.7%"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2539014""","EastConn Special Education","Eligible For Lunch",21,"19.0%","44.2%"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2539014""","EastConn Special Education","Not Eligible For Lunch",9,"*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School","Eligible For Lunch",11,"*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School","Not Eligible For Lunch",56,"37.5%","59.6%"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School","Eligible For Lunch",15,"*","*"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School","Not Eligible For Lunch",273,"50.5%","69.3%"
"=""0460011""","Easton School District","=""0460111""","Samuel Staples Elementary School","Eligible For Lunch",11,"*","*"
"=""0460011""","Easton School District","=""0460111""","Samuel Staples Elementary School","Not Eligible For Lunch",201,"68.2%","87.0%"
"=""2420014""","EdAdvance","=""2429014""","GFLC/ACCESS School","Eligible For Lunch","*","*","*"
"=""0480011""","Ellington School District","=""0480111""","Center School","Eligible For Lunch",7,"*","*"
"=""0480011""","Ellington School District","=""0480111""","Center School","Not Eligible For Lunch",54,"53.7%","76.5%"
"=""0480011""","Ellington School District","=""0480211""","Crystal Lake School","Eligible For Lunch","*","*","*"
"=""0480011""","Ellington School District","=""0480211""","Crystal Lake School","Not Eligible For Lunch","*","51.3%","83.3%"
"=""0480011""","Ellington School District","=""0485111""","Ellington Middle School","Eligible For Lunch",36,"27.8%","52.6%"
"=""0480011""","Ellington School District","=""0485111""","Ellington Middle School","Not Eligible For Lunch",363,"39.4%","58.1%"
"=""0480011""","Ellington School District","=""0480711""","Windermere Intermediate School","Eligible For Lunch",45,"35.6%","65.1%"
"=""0480011""","Ellington School District","=""0480711""","Windermere Intermediate School","Not Eligible For Lunch",374,"50.0%","67.0%"
"=""0480011""","Ellington School District","=""0480611""","Windermere School","Eligible For Lunch",7,"*","*"
"=""0480011""","Ellington School District","=""0480611""","Windermere School","Not Eligible For Lunch",82,"56.1%","79.8%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School","Eligible For Lunch",251,"51.4%","73.7%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School","Not Eligible For Lunch",59,"67.8%","82.1%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School","Eligible For Lunch",82,"36.6%","62.4%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School","Not Eligible For Lunch",131,"43.5%","67.8%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School","Eligible For Lunch",96,"46.9%","69.4%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School","Not Eligible For Lunch",156,"55.8%","79.5%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School","Eligible For Lunch",386,"32.9%","55.8%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School","Not Eligible For Lunch",605,"49.3%","67.4%"
"=""0490011""","Enfield School District","=""0490711""","Prudence Crandall - Educational Counseling Program (ECP)","Eligible For Lunch","*","*","*"
"=""0490011""","Enfield School District","=""0490711""","Prudence Crandall - Educational Counseling Program (ECP)","Not Eligible For Lunch","*","*","*"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School","Eligible For Lunch",96,"44.8%","72.2%"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School","Not Eligible For Lunch",147,"52.4%","77.7%"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School","Eligible For Lunch",16,"*","*"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School","Not Eligible For Lunch",165,"50.9%","69.8%"
"=""0510011""","Fairfield School District","=""0510211""","Burr Elementary School","Eligible For Lunch","*","*","*"
"=""0510011""","Fairfield School District","=""0510211""","Burr Elementary School","Not Eligible For Lunch","*","65.0%","85.7%"
