"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",6,"High Needs",42,2395,2395,-0,"21.4%","41.5%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",7,"High Needs",43,2397,2437,40,"46.5%","62.8%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",8,"High Needs",44,2420,2434,15,"31.8%","49.3%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",4,"High Needs",27,2376,2401,26,"11.1%","47.4%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",5,"High Needs",34,2396,2399,3,"14.7%","31.5%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",6,"High Needs",20,2402,2363,-38,"10.0%","23.9%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",7,"High Needs",23,2410,2410,-1,"26.1%","36.3%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",8,"High Needs",39,2406,2412,6,"23.1%","38.7%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",4,"High Needs",64,2342,2388,46,"26.6%","61.2%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",5,"High Needs",57,2386,2406,20,"19.3%","45.3%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",6,"High Needs",63,2402,2416,15,"33.3%","51.9%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",7,"High Needs",77,2403,2416,13,"27.3%","48.0%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",8,"High Needs",87,2438,2426,-13,"23.0%","32.4%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",4,"High Needs",38,2367,2390,23,"7.9%","39.0%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",5,"High Needs",32,2372,2365,-7,"12.5%","28.5%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",6,"High Needs",15,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",7,"High Needs",25,2407,2383,-24,"8.0%","22.1%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",8,"High Needs",36,2457,2400,-56,"2.8%","8.0%"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",4,"High Needs",41,2332,2367,35,"29.3%","52.9%"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",5,"High Needs",28,2378,2393,16,"17.9%","43.7%"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",6,"High Needs",18,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",4,"High Needs",73,2378,2413,35,"23.3%","54.6%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",5,"High Needs",68,2397,2402,5,"22.1%","39.5%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",6,"High Needs",67,2417,2457,40,"46.3%","67.7%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",7,"High Needs",64,2416,2455,39,"40.6%","65.6%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",8,"High Needs",62,2458,2475,18,"33.9%","57.0%"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",4,"High Needs",37,2387,2403,16,"10.8%","34.7%"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",5,"High Needs",26,2393,2446,53,"61.5%","75.8%"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",6,"High Needs",18,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",4,"High Needs",44,2353,2389,36,"18.2%","50.4%"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",5,"High Needs",21,2385,2400,16,"19.0%","49.1%"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",6,"High Needs",24,2432,2435,3,"16.7%","36.8%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",4,"High Needs",44,2416,2440,24,"4.5%","44.3%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",5,"High Needs",39,2424,2448,24,"41.0%","61.6%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",6,"High Needs",40,2470,2506,36,"37.5%","60.3%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",7,"High Needs",41,2468,2475,7,"31.7%","40.7%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",8,"High Needs",49,2530,2504,-26,"12.2%","21.3%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",4,"High Needs",39,2395,2439,44,"25.6%","62.4%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",5,"High Needs",32,2404,2424,21,"28.1%","48.1%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",6,"High Needs",24,2443,2444,1,"20.8%","35.1%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",7,"High Needs",34,2414,2429,16,"29.4%","50.5%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",8,"High Needs",35,2425,2440,15,"25.7%","48.3%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",4,"High Needs",44,2441,2462,20,"9.1%","41.2%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",5,"High Needs",42,2434,2434,-0,"19.0%","32.6%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",6,"High Needs",41,2437,2452,15,"29.3%","51.5%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",7,"High Needs",48,2485,2527,42,"54.2%","73.5%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",8,"High Needs",44,2525,2533,8,"27.3%","45.0%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",4,"High Needs",38,2341,2388,47,"26.3%","64.9%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",5,"High Needs",45,2387,2399,12,"24.4%","43.9%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",6,"High Needs",49,2399,2446,48,"53.1%","74.1%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",7,"High Needs",58,2436,2439,3,"22.4%","38.7%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",8,"High Needs",71,2441,2490,49,"54.9%","69.9%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",4,"High Needs",82,2307,2345,37,"23.2%","51.8%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",5,"High Needs",72,2344,2367,24,"27.8%","54.0%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",6,"High Needs",73,2363,2353,-10,"16.4%","30.7%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",7,"High Needs",83,2376,2390,13,"27.7%","51.5%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",8,"High Needs",83,2374,2392,19,"32.5%","50.1%"
"=""0150011""","Bridgeport School District","=""0152011""","Madison School",4,"High Needs",75,2397,2424,28,"20.0%","49.4%"
"=""0150011""","Bridgeport School District","=""0152011""","Madison School",5,"High Needs",67,2414,2420,6,"17.9%","39.8%"
"=""0150011""","Bridgeport School District","=""0152011""","Madison School",6,"High Needs",57,2419,2429,10,"33.3%","48.0%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",4,"High Needs",48,2466,2477,11,"4.2%","34.6%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",5,"High Needs",46,2443,2479,36,"47.8%","73.5%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",6,"High Needs",42,2461,2529,69,"81.0%","94.9%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",7,"High Needs",49,2516,2560,44,"55.1%","75.6%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",8,"High Needs",48,2567,2592,25,"47.9%","67.0%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",4,"High Needs",47,2388,2447,59,"51.1%","80.8%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",5,"High Needs",42,2456,2479,24,"21.4%","52.3%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",6,"High Needs",34,2499,2525,26,"29.4%","57.7%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",7,"High Needs",39,2529,2546,16,"33.3%","57.7%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",8,"High Needs",39,2552,2530,-22,"15.4%","34.0%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",4,"High Needs",74,2381,2411,30,"17.6%","49.9%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",5,"High Needs",66,2392,2401,9,"27.3%","44.0%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",6,"High Needs",69,2401,2404,3,"23.2%","35.2%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",7,"High Needs",81,2420,2442,22,"37.0%","57.5%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",8,"High Needs",78,2454,2470,15,"35.9%","52.6%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",4,"High Needs",49,2329,2360,32,"16.3%","46.4%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",5,"High Needs",53,2349,2372,24,"35.8%","55.4%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",6,"High Needs",26,2372,2378,6,"26.9%","42.8%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",7,"High Needs",48,2399,2423,24,"37.5%","54.3%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",8,"High Needs",42,2406,2410,5,"26.2%","42.6%"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",4,"High Needs",45,2377,2390,13,"4.4%","33.1%"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",5,"High Needs",42,2379,2408,29,"33.3%","60.2%"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",6,"High Needs",41,2407,2432,25,"36.6%","58.3%"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",7,"High Needs",30,2430,2428,-2,"20.0%","36.1%"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",8,"High Needs",53,2446,2443,-3,"20.8%","35.9%"
"=""0150011""","Bridgeport School District","=""0153611""","Winthrop School",4,"High Needs",78,2406,2450,44,"32.1%","64.5%"
"=""0150011""","Bridgeport School District","=""0153611""","Winthrop School",5,"High Needs",65,2438,2422,-16,"7.7%","17.6%"
"=""0150011""","Bridgeport School District","=""0153611""","Winthrop School",6,"High Needs",60,2416,2440,24,"43.3%","61.2%"
"=""0150011""","Bridgeport School District","=""0153611""","Winthrop School",7,"High Needs",63,2479,2510,31,"34.9%","64.0%"
"=""0150011""","Bridgeport School District","=""0153611""","Winthrop School",8,"High Needs",66,2508,2501,-6,"27.3%","40.8%"
"=""0170011""","Bristol School District","=""0179011""","Alternative Special Education Program (ASEP)",4,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0179011""","Alternative Special Education Program (ASEP)",5,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0179011""","Alternative Special Education Program (ASEP)",6,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0179011""","Alternative Special Education Program (ASEP)",7,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0179011""","Alternative Special Education Program (ASEP)",8,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0175111""","Chippens Hill Middle School",6,"High Needs",106,2441,2460,18,"32.1%","51.0%"
"=""0170011""","Bristol School District","=""0175111""","Chippens Hill Middle School",6,"Non-High Needs",103,2528,2558,30,"40.8%","62.1%"
"=""0170011""","Bristol School District","=""0175111""","Chippens Hill Middle School",7,"High Needs",126,2438,2478,39,"52.4%","70.4%"
"=""0170011""","Bristol School District","=""0175111""","Chippens Hill Middle School",7,"Non-High Needs",122,2530,2566,36,"50.8%","73.8%"
"=""0170011""","Bristol School District","=""0175111""","Chippens Hill Middle School",8,"High Needs",90,2498,2510,12,"35.6%","51.9%"
"=""0170011""","Bristol School District","=""0175111""","Chippens Hill Middle School",8,"Non-High Needs",117,2575,2591,16,"41.9%","58.7%"
"=""0170011""","Bristol School District","=""0173411""","Chms Goal",6,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0173411""","Chms Goal",7,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0173411""","Chms Goal",8,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0170311""","Edgewood School",4,"High Needs",22,2390,2449,59,"50.0%","79.4%"
"=""0170011""","Bristol School District","=""0170311""","Edgewood School",4,"Non-High Needs",30,2467,2512,45,"40.0%","70.8%"
"=""0170011""","Bristol School District","=""0170311""","Edgewood School",5,"High Needs",20,2407,2436,29,"40.0%","56.0%"
"=""0170011""","Bristol School District","=""0170311""","Edgewood School",5,"Non-High Needs",43,2503,2530,27,"37.2%","57.3%"
"=""0170011""","Bristol School District","=""0171411""","Ellen P. Hubbell School",4,"High Needs",27,2402,2464,62,"48.1%","81.4%"
"=""0170011""","Bristol School District","=""0171411""","Ellen P. Hubbell School",4,"Non-High Needs",25,2413,2480,67,"48.0%","89.1%"
"=""0170011""","Bristol School District","=""0171411""","Ellen P. Hubbell School",5,"High Needs",36,2465,2486,21,"25.0%","59.6%"
"=""0170011""","Bristol School District","=""0171411""","Ellen P. Hubbell School",5,"Non-High Needs",23,2513,2541,29,"47.8%","67.6%"
"=""0170011""","Bristol School District","=""0170911""","Greene-Hills GOAL",7,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0170911""","Greene-Hills GOAL",8,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",4,"High Needs",40,2378,2424,47,"30.0%","64.9%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",4,"Non-High Needs",29,2434,2477,43,"37.9%","61.4%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",5,"High Needs",69,2443,2465,22,"26.1%","51.5%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",5,"Non-High Needs",42,2472,2501,29,"38.1%","61.1%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",6,"High Needs",52,2454,2495,41,"44.2%","70.2%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",6,"Non-High Needs",35,2501,2543,43,"45.7%","70.3%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",7,"High Needs",49,2482,2523,41,"49.0%","73.2%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",7,"Non-High Needs",41,2544,2572,27,"39.0%","63.2%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",8,"High Needs",50,2487,2519,32,"42.0%","60.2%"
