"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",6,"High Needs",41,2410,2460,50,"41.5%","65.5%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",7,"High Needs",41,2432,2482,51,"41.5%","68.7%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",8,"High Needs",44,2448,2491,42,"36.4%","65.1%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",4,"High Needs",28,2353,2383,30,"14.3%","46.3%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",5,"High Needs",34,2402,2427,25,"23.5%","40.6%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",6,"High Needs",20,2410,2398,-13,"15.0%","24.9%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",7,"High Needs",23,2443,2441,-2,"13.0%","29.7%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",8,"High Needs",39,2451,2456,5,"12.8%","29.9%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",4,"High Needs",65,2342,2386,44,"27.7%","56.5%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",5,"High Needs",57,2381,2418,37,"26.3%","52.8%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",6,"High Needs",63,2410,2441,32,"27.0%","54.3%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",7,"High Needs",78,2430,2451,22,"23.1%","43.8%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",8,"High Needs",86,2455,2483,28,"31.4%","52.9%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",4,"High Needs",38,2360,2372,12,"15.8%","36.4%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",5,"High Needs",32,2362,2385,23,"6.3%","42.2%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",6,"High Needs",15,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",7,"High Needs",25,2453,2459,6,"20.0%","33.1%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",8,"High Needs",36,2489,2485,-4,"19.4%","34.0%"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",4,"High Needs",41,2325,2366,41,"24.4%","52.6%"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",5,"High Needs",28,2391,2432,41,"32.1%","57.2%"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",6,"High Needs",18,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",4,"High Needs",69,2376,2413,37,"24.6%","51.5%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",5,"High Needs",68,2406,2435,29,"16.2%","45.9%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",6,"High Needs",66,2431,2473,42,"40.9%","65.9%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",7,"High Needs",61,2459,2501,43,"44.3%","60.2%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",8,"High Needs",62,2499,2543,44,"50.0%","73.9%"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",4,"High Needs",37,2360,2395,35,"18.9%","54.6%"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",5,"High Needs",26,2390,2427,37,"26.9%","56.4%"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",6,"High Needs",18,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",4,"High Needs",44,2352,2389,37,"25.0%","51.8%"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",5,"High Needs",21,2365,2437,72,"42.9%","72.7%"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",6,"High Needs",24,2464,2484,20,"20.8%","41.1%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",4,"High Needs",44,2424,2463,38,"27.3%","54.9%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",5,"High Needs",39,2447,2499,52,"53.8%","76.3%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",6,"High Needs",40,2537,2567,30,"47.5%","61.8%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",7,"High Needs",41,2509,2549,41,"36.6%","60.4%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",8,"High Needs",49,2556,2573,17,"30.6%","50.1%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",4,"High Needs",39,2407,2456,49,"30.8%","65.1%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",5,"High Needs",31,2427,2448,21,"12.9%","37.2%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",6,"High Needs",24,2479,2482,3,"25.0%","46.1%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",7,"High Needs",34,2454,2483,29,"20.6%","52.9%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",8,"High Needs",37,2474,2503,29,"45.9%","62.5%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",4,"High Needs",44,2445,2475,29,"27.3%","55.1%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",5,"High Needs",42,2442,2473,30,"21.4%","50.7%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",6,"High Needs",41,2472,2497,25,"29.3%","52.5%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",7,"High Needs",48,2507,2526,18,"31.3%","48.5%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",8,"High Needs",44,2542,2565,23,"34.1%","55.9%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",4,"High Needs",38,2353,2380,27,"21.1%","43.9%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",5,"High Needs",45,2365,2427,62,"42.2%","71.8%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",6,"High Needs",49,2392,2468,77,"63.3%","83.7%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",7,"High Needs",58,2444,2497,53,"41.4%","72.1%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",8,"High Needs",71,2466,2493,27,"32.4%","52.3%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",4,"High Needs",76,2312,2349,37,"21.1%","49.3%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",5,"High Needs",69,2330,2382,52,"31.9%","59.8%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",6,"High Needs",67,2368,2395,27,"22.4%","44.2%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",7,"High Needs",78,2415,2431,17,"15.4%","39.4%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",8,"High Needs",70,2411,2444,33,"32.9%","57.2%"
"=""0150011""","Bridgeport School District","=""0152011""","Madison School",4,"High Needs",75,2396,2422,26,"21.3%","48.1%"
"=""0150011""","Bridgeport School District","=""0152011""","Madison School",5,"High Needs",67,2418,2453,36,"26.9%","56.7%"
"=""0150011""","Bridgeport School District","=""0152011""","Madison School",6,"High Needs",57,2434,2502,67,"59.6%","78.3%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",4,"High Needs",48,2476,2494,18,"25.0%","43.1%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",5,"High Needs",46,2466,2506,41,"41.3%","63.4%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",6,"High Needs",42,2505,2541,36,"42.9%","65.7%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",7,"High Needs",49,2562,2598,37,"55.1%","68.8%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",8,"High Needs",48,2578,2606,28,"45.8%","64.7%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",4,"High Needs",47,2409,2455,46,"34.0%","63.3%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",5,"High Needs",42,2466,2510,44,"40.5%","70.7%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",6,"High Needs",34,2509,2555,46,"55.9%","74.2%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",7,"High Needs",39,2555,2568,13,"33.3%","48.5%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",8,"High Needs",39,2568,2580,12,"30.8%","41.4%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",4,"High Needs",73,2372,2415,43,"30.1%","55.5%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",5,"High Needs",66,2396,2428,32,"21.2%","50.0%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",6,"High Needs",69,2432,2438,6,"14.5%","34.3%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",7,"High Needs",81,2438,2470,32,"33.3%","50.5%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",8,"High Needs",77,2461,2473,12,"29.9%","44.0%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",4,"High Needs",46,2334,2357,23,"8.7%","36.5%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",5,"High Needs",52,2340,2379,39,"26.9%","55.8%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",6,"High Needs",26,2379,2399,20,"15.4%","42.8%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",7,"High Needs",48,2439,2465,26,"25.0%","44.3%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",8,"High Needs",41,2435,2457,22,"31.7%","46.7%"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",4,"High Needs",45,2363,2377,15,"6.7%","36.0%"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",5,"High Needs",42,2389,2435,46,"28.6%","58.5%"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",6,"High Needs",40,2409,2476,68,"60.0%","80.2%"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",7,"High Needs",30,2452,2468,16,"13.3%","34.0%"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",8,"High Needs",54,2463,2495,33,"29.6%","46.3%"
"=""0150011""","Bridgeport School District","=""0153611""","Winthrop School",4,"High Needs",78,2408,2460,52,"42.3%","69.8%"
"=""0150011""","Bridgeport School District","=""0153611""","Winthrop School",5,"High Needs",65,2450,2497,48,"38.5%","62.7%"
"=""0150011""","Bridgeport School District","=""0153611""","Winthrop School",6,"High Needs",59,2454,2478,24,"28.8%","46.7%"
"=""0150011""","Bridgeport School District","=""0153611""","Winthrop School",7,"High Needs",63,2502,2544,41,"42.9%","65.3%"
"=""0150011""","Bridgeport School District","=""0153611""","Winthrop School",8,"High Needs",66,2546,2578,31,"43.9%","67.7%"
"=""0170011""","Bristol School District","=""0179011""","Alternative Special Education Program (ASEP)",4,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0179011""","Alternative Special Education Program (ASEP)",5,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0179011""","Alternative Special Education Program (ASEP)",6,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0179011""","Alternative Special Education Program (ASEP)",7,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0179011""","Alternative Special Education Program (ASEP)",8,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0175111""","Chippens Hill Middle School",6,"High Needs",106,2461,2493,32,"36.8%","58.0%"
"=""0170011""","Bristol School District","=""0175111""","Chippens Hill Middle School",6,"Non-High Needs",103,2556,2584,28,"41.7%","64.8%"
"=""0170011""","Bristol School District","=""0175111""","Chippens Hill Middle School",7,"High Needs",123,2467,2491,24,"29.3%","51.1%"
"=""0170011""","Bristol School District","=""0175111""","Chippens Hill Middle School",7,"Non-High Needs",122,2553,2578,25,"41.0%","59.3%"
"=""0170011""","Bristol School District","=""0175111""","Chippens Hill Middle School",8,"High Needs",88,2518,2531,13,"29.5%","44.0%"
"=""0170011""","Bristol School District","=""0175111""","Chippens Hill Middle School",8,"Non-High Needs",118,2597,2608,11,"33.9%","54.7%"
"=""0170011""","Bristol School District","=""0173411""","Chms Goal",6,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0173411""","Chms Goal",7,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0173411""","Chms Goal",8,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0170311""","Edgewood School",4,"High Needs",22,2374,2439,65,"40.9%","75.0%"
"=""0170011""","Bristol School District","=""0170311""","Edgewood School",4,"Non-High Needs",30,2469,2528,60,"60.0%","84.7%"
"=""0170011""","Bristol School District","=""0170311""","Edgewood School",5,"High Needs",20,2412,2450,37,"25.0%","60.5%"
"=""0170011""","Bristol School District","=""0170311""","Edgewood School",5,"Non-High Needs",43,2531,2567,36,"41.9%","68.5%"
"=""0170011""","Bristol School District","=""0171411""","Ellen P. Hubbell School",4,"High Needs",25,2397,2447,49,"44.0%","65.0%"
"=""0170011""","Bristol School District","=""0171411""","Ellen P. Hubbell School",4,"Non-High Needs",25,2439,2494,55,"48.0%","73.3%"
"=""0170011""","Bristol School District","=""0171411""","Ellen P. Hubbell School",5,"High Needs",35,2477,2511,34,"34.3%","53.2%"
"=""0170011""","Bristol School District","=""0171411""","Ellen P. Hubbell School",5,"Non-High Needs",23,2538,2562,24,"39.1%","54.0%"
"=""0170011""","Bristol School District","=""0170911""","Greene-Hills GOAL",7,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0170911""","Greene-Hills GOAL",8,"High Needs","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",4,"High Needs",40,2391,2444,53,"35.0%","67.5%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",4,"Non-High Needs",29,2443,2498,56,"51.7%","70.1%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",5,"High Needs",68,2428,2483,56,"42.6%","73.4%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",5,"Non-High Needs",42,2486,2524,38,"35.7%","61.7%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",6,"High Needs",52,2479,2505,26,"36.5%","54.6%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",6,"Non-High Needs",35,2531,2548,17,"34.3%","51.1%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",7,"High Needs",49,2499,2547,49,"53.1%","68.7%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",7,"Non-High Needs",41,2563,2603,40,"48.8%","71.4%"
