"Smarter Balanced Growth Report, 2015-16"
"All Districts, Gender"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0150011""","Bridgeport School District","=""0159011""","Bridgeport Learning Center",4,"Male","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0159011""","Bridgeport Learning Center",5,"Female","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0159011""","Bridgeport Learning Center",5,"Male","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0159011""","Bridgeport Learning Center",6,"Female","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0159011""","Bridgeport Learning Center",6,"Male","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0159011""","Bridgeport Learning Center",7,"Male","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0159011""","Bridgeport Learning Center",8,"Female","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0159011""","Bridgeport Learning Center",8,"Male","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150411""","Bryant School",4,"Female",24,2346,2401,55,"25.0%","61.6%"
"=""0150011""","Bridgeport School District","=""0150411""","Bryant School",4,"Male",26,2345,2387,42,"30.8%","52.6%"
"=""0150011""","Bridgeport School District","=""0150411""","Bryant School",5,"Female",17,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150411""","Bryant School",5,"Male",28,2387,2432,45,"28.6%","58.5%"
"=""0150011""","Bridgeport School District","=""0150411""","Bryant School",6,"Female",10,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150411""","Bryant School",6,"Male",21,2387,2430,42,"28.6%","58.6%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",4,"Female",42,2352,2376,24,"19.0%","44.1%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",4,"Male",63,2325,2357,32,"12.7%","49.2%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",5,"Female",56,2369,2398,30,"25.0%","48.0%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",5,"Male",48,2364,2408,44,"31.3%","55.2%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",6,"Female",45,2414,2442,28,"28.9%","52.6%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",6,"Male",50,2383,2424,41,"42.0%","60.0%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",7,"Female",46,2445,2500,55,"45.7%","69.8%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",7,"Male",49,2413,2446,33,"28.6%","49.4%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",8,"Female",57,2466,2482,17,"22.8%","46.7%"
"=""0150011""","Bridgeport School District","=""0151411""","Cesar Batalla School",8,"Male",50,2424,2441,17,"30.0%","52.4%"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",4,"Female",21,2392,2435,43,"28.6%","57.0%"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",4,"Male",22,2378,2427,49,"31.8%","59.0%"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",5,"Female",24,2466,2490,25,"37.5%","54.2%"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",5,"Male",17,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",6,"Female",20,2476,2518,41,"45.0%","74.9%"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",6,"Male",15,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",7,"Female",17,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",7,"Male",17,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",8,"Female",19,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152111""","Classical Studies Academy",8,"Male",14,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",4,"Female",39,2336,2401,65,"35.9%","60.6%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",4,"Male",39,2323,2375,52,"41.0%","63.2%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",5,"Female",34,2366,2442,75,"52.9%","78.4%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",5,"Male",34,2359,2430,71,"38.2%","72.5%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",6,"Female",21,2424,2473,49,"38.1%","61.0%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",6,"Male",20,2394,2447,52,"45.0%","70.3%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",7,"Female",26,2445,2487,42,"26.9%","63.4%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",7,"Male",15,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",8,"Female",24,2459,2499,40,"33.3%","61.9%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",8,"Male",20,2435,2480,45,"40.0%","69.1%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",4,"Female",13,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",4,"Male",15,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",5,"Female",19,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",5,"Male",15,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",6,"Female",8,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",6,"Male",12,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",7,"Female",7,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",7,"Male",16,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",8,"Female",13,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",8,"Male",26,2422,2424,2,"11.5%","26.4%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",4,"Female",26,2346,2412,66,"38.5%","73.9%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",4,"Male",39,2338,2369,30,"20.5%","44.9%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",5,"Female",34,2393,2431,38,"29.4%","53.8%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",5,"Male",23,2364,2398,34,"21.7%","51.3%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",6,"Female",28,2419,2459,40,"39.3%","61.7%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",6,"Male",35,2402,2427,25,"17.1%","48.3%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",7,"Female",39,2457,2480,23,"28.2%","50.0%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",7,"Male",39,2403,2423,21,"17.9%","37.5%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",8,"Female",37,2490,2526,36,"37.8%","57.1%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",8,"Male",49,2428,2451,22,"26.5%","49.7%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",4,"Female",19,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",4,"Male",19,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",5,"Female",13,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",5,"Male",19,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",6,"Female",6,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",6,"Male",9,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",7,"Female",13,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",7,"Male",12,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",8,"Female",20,2497,2507,9,"25.0%","46.5%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",8,"Male",16,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",4,"Female",13,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",4,"Male",28,2321,2368,47,"28.6%","56.2%"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",5,"Female",12,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",5,"Male",16,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",6,"Female",11,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",6,"Male",7,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",4,"Female",36,2377,2420,43,"30.6%","58.7%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",4,"Male",33,2375,2406,31,"18.2%","43.7%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",5,"Female",35,2404,2441,37,"25.7%","54.1%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",5,"Male",33,2409,2429,20,"6.1%","37.2%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",6,"Female",28,2446,2481,35,"25.0%","62.3%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",6,"Male",38,2420,2467,48,"52.6%","68.5%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",7,"Female",22,2472,2509,37,"40.9%","64.5%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",7,"Male",39,2451,2497,46,"46.2%","57.9%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",8,"Female",32,2509,2546,38,"50.0%","71.1%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",8,"Male",30,2489,2539,51,"50.0%","76.9%"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",4,"Female",18,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",4,"Male",19,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",5,"Female",10,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",5,"Male",16,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",6,"Female",6,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",6,"Male",12,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",4,"Female",28,2358,2389,31,"17.9%","47.6%"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",4,"Male",16,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",5,"Female",9,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",5,"Male",12,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",6,"Female",14,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",6,"Male",10,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",4,"Female",24,2431,2462,31,"20.8%","49.4%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",4,"Male",20,2417,2464,47,"35.0%","61.6%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",5,"Female",27,2457,2524,67,"63.0%","86.8%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",5,"Male",12,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",6,"Female",26,2549,2571,23,"46.2%","59.9%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",6,"Male",14,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",7,"Female",25,2525,2573,48,"44.0%","65.7%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",7,"Male",16,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",8,"Female",24,2607,2612,5,"25.0%","44.2%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",8,"Male",25,2507,2536,30,"36.0%","55.8%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",4,"Female",16,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",4,"Male",23,2385,2436,51,"30.4%","62.3%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",5,"Female",14,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",5,"Male",17,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",6,"Female",9,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",6,"Male",15,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",7,"Female",17,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",7,"Male",17,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",8,"Female",20,2489,2531,42,"50.0%","72.1%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",8,"Male",17,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",4,"Female",23,2447,2467,20,"13.0%","42.0%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",4,"Male",21,2444,2483,39,"42.9%","69.4%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",5,"Female",25,2460,2496,37,"28.0%","58.6%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",5,"Male",17,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",6,"Female",18,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",6,"Male",23,2465,2481,16,"21.7%","48.4%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",7,"Female",17,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",7,"Male",31,2499,2512,13,"25.8%","45.4%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",8,"Female",19,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",8,"Male",25,2538,2556,18,"36.0%","50.2%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",4,"Female",19,"*","*","*","*","*"
