"Smarter Balanced Growth Report, 2015-16"
"All Districts, All Students"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",6,87,2500,2522,22,"35.6%","53.2%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",7,90,2528,2573,45,"51.1%","69.9%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",8,83,2528,2567,39,"48.2%","66.1%"
"=""0170011""","Bristol School District","=""0171911""","Ivy Drive School",4,64,2437,2509,73,"57.8%","80.7%"
"=""0170011""","Bristol School District","=""0171911""","Ivy Drive School",5,68,2501,2522,21,"33.8%","53.6%"
"=""0170011""","Bristol School District","=""0171711""","Mountain View School",4,59,2446,2496,50,"50.8%","70.7%"
"=""0170011""","Bristol School District","=""0171711""","Mountain View School",5,58,2454,2498,44,"39.7%","61.9%"
"=""0170011""","Bristol School District","=""0172811""","Northeast MS/GOAL",7,"*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0172811""","Northeast MS/GOAL",8,"*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0175211""","Northeast Middle School",6,130,2509,2545,37,"45.4%","69.2%"
"=""0170011""","Bristol School District","=""0175211""","Northeast Middle School",7,141,2530,2583,53,"54.6%","77.3%"
"=""0170011""","Bristol School District","=""0175211""","Northeast Middle School",8,124,2564,2596,31,"44.4%","59.7%"
"=""0170011""","Bristol School District","=""0173111""","South Side GOAL",5,"*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0171111""","South Side School",4,55,2431,2491,60,"47.3%","75.0%"
"=""0170011""","Bristol School District","=""0171111""","South Side School",5,70,2484,2531,47,"38.6%","66.8%"
"=""0170011""","Bristol School District","=""0173211""","Stafford Autism",4,"*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0171211""","Stafford School",4,72,2440,2484,44,"36.1%","62.8%"
"=""0170011""","Bristol School District","=""0171211""","Stafford School",5,69,2458,2513,55,"46.4%","72.0%"
"=""0170011""","Bristol School District","=""0172011""","West Bristol School",4,92,2412,2461,49,"44.6%","69.6%"
"=""0170011""","Bristol School District","=""0172011""","West Bristol School",5,108,2453,2517,63,"53.7%","78.1%"
"=""0170011""","Bristol School District","=""0172011""","West Bristol School",6,90,2489,2527,38,"42.2%","65.0%"
"=""0170011""","Bristol School District","=""0172011""","West Bristol School",7,77,2510,2553,44,"45.5%","67.3%"
"=""0170011""","Bristol School District","=""0172011""","West Bristol School",8,93,2551,2578,26,"40.9%","61.4%"
"=""0180011""","Brookfield School District","=""0180411""","Huckleberry Hill Elementary School",4,204,2469,2509,40,"36.8%","62.1%"
"=""0180011""","Brookfield School District","=""0185311""","Whisconier Middle School",5,168,2509,2549,40,"43.5%","63.9%"
"=""0180011""","Brookfield School District","=""0185311""","Whisconier Middle School",6,187,2539,2566,27,"45.5%","63.0%"
"=""0180011""","Brookfield School District","=""0185311""","Whisconier Middle School",7,216,2555,2586,31,"42.1%","62.0%"
"=""0180011""","Brookfield School District","=""0185311""","Whisconier Middle School",8,182,2595,2623,28,"51.1%","65.8%"
"=""0190011""","Brooklyn School District","=""0190111""","Brooklyn Elementary School",4,72,2455,2523,67,"59.7%","83.1%"
"=""0190011""","Brooklyn School District","=""0195111""","Brooklyn Middle School",5,98,2514,2543,29,"32.7%","56.2%"
"=""0190011""","Brooklyn School District","=""0195111""","Brooklyn Middle School",6,74,2520,2585,65,"67.6%","88.5%"
"=""0190011""","Brooklyn School District","=""0195111""","Brooklyn Middle School",7,76,2582,2597,16,"38.2%","54.9%"
"=""0190011""","Brooklyn School District","=""0195111""","Brooklyn Middle School",8,103,2571,2605,34,"50.5%","67.4%"
"=""0210011""","Canaan School District","=""0210111""","Lee H. Kellogg School",4,"*","*","*","*","*","*"
"=""0210011""","Canaan School District","=""0210111""","Lee H. Kellogg School",5,8,"*","*","*","*","*"
"=""0210011""","Canaan School District","=""0210111""","Lee H. Kellogg School",6,11,"*","*","*","*","*"
"=""0210011""","Canaan School District","=""0210111""","Lee H. Kellogg School",7,"*","*","*","*","*","*"
"=""0210011""","Canaan School District","=""0210111""","Lee H. Kellogg School",8,10,"*","*","*","*","*"
"=""0220011""","Canterbury School District","=""0220211""","Canterbury Elementary School",4,36,2446,2494,48,"41.7%","72.0%"
"=""0220011""","Canterbury School District","=""0225111""","Dr. Helen Baldwin Middle School",5,50,2475,2518,43,"42.0%","67.3%"
"=""0220011""","Canterbury School District","=""0225111""","Dr. Helen Baldwin Middle School",6,34,2490,2546,56,"52.9%","73.7%"
"=""0220011""","Canterbury School District","=""0225111""","Dr. Helen Baldwin Middle School",7,70,2507,2560,53,"57.1%","81.3%"
"=""0220011""","Canterbury School District","=""0225111""","Dr. Helen Baldwin Middle School",8,58,2574,2581,7,"27.6%","41.9%"
"=""0230011""","Canton School District","=""0230311""","Canton Intermediate School",4,112,2482,2523,41,"48.2%","68.0%"
"=""0230011""","Canton School District","=""0230311""","Canton Intermediate School",5,129,2509,2556,47,"49.6%","73.2%"
"=""0230011""","Canton School District","=""0230311""","Canton Intermediate School",6,131,2545,2586,42,"55.0%","75.5%"
"=""0230011""","Canton School District","=""0235111""","Canton Middle School",7,135,2577,2603,26,"46.7%","65.1%"
"=""0230011""","Canton School District","=""0235111""","Canton Middle School",8,135,2585,2621,36,"56.3%","72.9%"
"=""2970013""","Capital Preparatory Harbor School Inc. District","=""2970113""","Capital Preparatory Harbor School Inc.",6,26,2435,2462,27,"30.8%","51.1%"
"=""2970013""","Capital Preparatory Harbor School Inc. District","=""2970113""","Capital Preparatory Harbor School Inc.",7,32,2483,2509,25,"31.3%","45.7%"
"=""2970013""","Capital Preparatory Harbor School Inc. District","=""2970113""","Capital Preparatory Harbor School Inc.",8,30,2488,2534,46,"43.3%","73.5%"
"=""2410014""","Capitol Region Education Council","=""2415114""","Academy of Aerospace and Engineering",6,117,2509,2531,21,"35.0%","54.6%"
"=""2410014""","Capitol Region Education Council","=""2415114""","Academy of Aerospace and Engineering",7,105,2524,2553,29,"31.4%","57.6%"
"=""2410014""","Capitol Region Education Council","=""2415114""","Academy of Aerospace and Engineering",8,105,2570,2579,9,"35.2%","48.9%"
"=""2410014""","Capitol Region Education Council","=""2418114""","Discovery Academy",4,34,2447,2488,41,"29.4%","65.6%"
"=""2410014""","Capitol Region Education Council","=""2419214""","Farmington Valley Regional Diagnostic Center",7,"*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2419214""","Farmington Valley Regional Diagnostic Center",8,"*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2410114""","Glastonbury/East Hartford Magnet School",4,64,2435,2484,50,"42.2%","73.3%"
"=""2410014""","Capitol Region Education Council","=""2410114""","Glastonbury/East Hartford Magnet School",5,63,2462,2525,63,"57.1%","81.3%"
"=""2410014""","Capitol Region Education Council","=""2415314""","Greater Hartford Academy of the Arts Magnet Middle",6,95,2477,2520,43,"45.3%","67.7%"
"=""2410014""","Capitol Region Education Council","=""2415314""","Greater Hartford Academy of the Arts Magnet Middle",7,103,2525,2555,30,"40.8%","60.5%"
"=""2410014""","Capitol Region Education Council","=""2415314""","Greater Hartford Academy of the Arts Magnet Middle",8,98,2538,2574,36,"43.9%","61.9%"
"=""2410014""","Capitol Region Education Council","=""2410414""","International Magnet School for Global Citizenship",4,61,2397,2453,55,"45.9%","70.4%"
"=""2410014""","Capitol Region Education Council","=""2410414""","International Magnet School for Global Citizenship",5,57,2470,2515,45,"45.6%","69.7%"
"=""2410014""","Capitol Region Education Council","=""2419014""","John J. Allison Polaris Center",8,"*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2416514""","Medical Professions and Teacher Preparation Academy",6,42,2469,2487,18,"26.2%","43.8%"
"=""2410014""","Capitol Region Education Council","=""2416514""","Medical Professions and Teacher Preparation Academy",7,91,2473,2524,51,"35.2%","63.8%"
"=""2410014""","Capitol Region Education Council","=""2416514""","Medical Professions and Teacher Preparation Academy",8,62,2529,2581,52,"59.7%","81.3%"
"=""2410014""","Capitol Region Education Council","=""2416114""","Metropolitan Learning Center for Global and International Studies",6,89,2481,2515,35,"40.4%","61.3%"
"=""2410014""","Capitol Region Education Council","=""2416114""","Metropolitan Learning Center for Global and International Studies",7,102,2520,2551,31,"40.2%","58.7%"
"=""2410014""","Capitol Region Education Council","=""2416114""","Metropolitan Learning Center for Global and International Studies",8,104,2543,2571,29,"47.1%","64.9%"
"=""2410014""","Capitol Region Education Council","=""2413114""","Montessori Magnet School",4,41,2414,2454,41,"36.6%","61.4%"
"=""2410014""","Capitol Region Education Council","=""2413114""","Montessori Magnet School",5,43,2468,2511,43,"44.2%","65.2%"
"=""2410014""","Capitol Region Education Council","=""2413114""","Montessori Magnet School",6,"*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2410514""","Museum Academy",4,38,2430,2484,54,"44.7%","73.6%"
"=""2410014""","Capitol Region Education Council","=""2410514""","Museum Academy",5,37,2428,2483,56,"37.8%","67.8%"
"=""2410014""","Capitol Region Education Council","=""2415214""","Public Safety Academy",6,29,2458,2483,25,"34.5%","52.7%"
"=""2410014""","Capitol Region Education Council","=""2415214""","Public Safety Academy",7,53,2448,2498,50,"49.1%","71.7%"
"=""2410014""","Capitol Region Education Council","=""2415214""","Public Safety Academy",8,52,2509,2539,29,"38.5%","56.5%"
"=""2410014""","Capitol Region Education Council","=""2410314""","Reggio Magnet School of the Arts",4,51,2413,2457,44,"33.3%","68.9%"
"=""2410014""","Capitol Region Education Council","=""2410314""","Reggio Magnet School of the Arts",5,52,2433,2480,47,"38.5%","65.7%"
"=""2410014""","Capitol Region Education Council","=""2419314""","River Street School",5,"*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2411214""","Soundbridge @ Museum Academy",4,"*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2411214""","Soundbridge @ Museum Academy",5,"*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2415014""","Two Rivers Magnet Middle School",6,209,2494,2501,8,"27.3%","44.0%"
"=""2410014""","Capitol Region Education Council","=""2415014""","Two Rivers Magnet Middle School",7,216,2526,2553,27,"39.4%","58.9%"
"=""2410014""","Capitol Region Education Council","=""2415014""","Two Rivers Magnet Middle School",8,197,2550,2570,21,"36.5%","55.5%"
"=""2410014""","Capitol Region Education Council","=""2410214""","University of Hartford Magnet School",4,55,2424,2505,81,"63.6%","83.9%"
"=""2410014""","Capitol Region Education Council","=""2410214""","University of Hartford Magnet School",5,56,2437,2504,67,"50.0%","72.7%"
"=""0240011""","Chaplin School District","=""0240211""","Chaplin Elementary School",4,13,"*","*","*","*","*"
"=""0240011""","Chaplin School District","=""0240211""","Chaplin Elementary School",5,16,"*","*","*","*","*"
"=""0240011""","Chaplin School District","=""0240211""","Chaplin Elementary School",6,14,"*","*","*","*","*"
"=""0250011""","Cheshire School District","=""0250111""","Chapman School",4,40,2452,2539,86,"65.0%","87.7%"
"=""0250011""","Cheshire School District","=""0250111""","Chapman School",5,52,2527,2583,56,"61.5%","81.4%"
"=""0250011""","Cheshire School District","=""0250111""","Chapman School",6,60,2564,2604,40,"63.3%","76.9%"
"=""0250011""","Cheshire School District","=""0255111""","Dodd Middle School",7,353,2587,2605,18,"39.1%","55.7%"
"=""0250011""","Cheshire School District","=""0255111""","Dodd Middle School",8,344,2604,2624,20,"45.9%","60.9%"
"=""0250011""","Cheshire School District","=""0250611""","Doolittle School",4,83,2465,2530,65,"65.1%","84.7%"
"=""0250011""","Cheshire School District","=""0250611""","Doolittle School",5,90,2520,2565,45,"56.7%","78.2%"
"=""0250011""","Cheshire School District","=""0250611""","Doolittle School",6,99,2564,2592,28,"49.5%","63.9%"
"=""0250011""","Cheshire School District","=""0250411""","Highland School",4,106,2488,2543,55,"57.5%","76.6%"
"=""0250011""","Cheshire School District","=""0250411""","Highland School",5,125,2531,2585,54,"61.6%","85.1%"
"=""0250011""","Cheshire School District","=""0250411""","Highland School",6,136,2551,2577,26,"50.7%","63.3%"
"=""0250011""","Cheshire School District","=""0250511""","Norton School",4,47,2449,2524,75,"78.7%","92.2%"
"=""0250011""","Cheshire School District","=""0250511""","Norton School",5,70,2562,2611,49,"68.6%","86.5%"
"=""0250011""","Cheshire School District","=""0250511""","Norton School",6,81,2556,2603,47,"63.0%","84.9%"
"=""0260011""","Chester School District","=""0260111""","Chester Elementary School",4,27,2475,2520,45,"48.1%","66.4%"
"=""0260011""","Chester School District","=""0260111""","Chester Elementary School",5,34,2538,2576,38,"52.9%","76.5%"
"=""0260011""","Chester School District","=""0260111""","Chester Elementary School",6,39,2583,2606,22,"48.7%","63.2%"
"=""0270011""","Clinton School District","=""0270111""","Abraham Pierson School",4,134,2460,2503,43,"38.8%","66.8%"
"=""0270011""","Clinton School District","=""0270111""","Abraham Pierson School",5,167,2515,2554,39,"44.9%","68.2%"
"=""0270011""","Clinton School District","=""0275111""","Jared Eliot School",6,130,2544,2569,25,"40.8%","61.9%"
"=""0270011""","Clinton School District","=""0275111""","Jared Eliot School",7,141,2566,2580,15,"37.6%","50.4%"
"=""0270011""","Clinton School District","=""0275111""","Jared Eliot School",8,153,2575,2610,35,"51.6%","68.2%"
"=""0280011""","Colchester School District","=""0280211""","Jack Jackter Intermediate School",4,160,2458,2519,60,"56.9%","79.9%"
"=""0280011""","Colchester School District","=""0280211""","Jack Jackter Intermediate School",5,192,2501,2554,52,"51.6%","78.7%"
"=""0280011""","Colchester School District","=""0285111""","William J. Johnston Middle School",6,201,2543,2578,35,"51.7%","71.0%"
"=""0280011""","Colchester School District","=""0285111""","William J. Johnston Middle School",7,191,2577,2601,24,"39.8%","58.6%"
"=""0280011""","Colchester School District","=""0285111""","William J. Johnston Middle School",8,187,2598,2621,23,"43.9%","60.0%"
"=""0290011""","Colebrook School District","=""0290111""","Colebrook Consolidated School",4,9,"*","*","*","*","*"
"=""0290011""","Colebrook School District","=""0290111""","Colebrook Consolidated School",5,9,"*","*","*","*","*"
"=""0290011""","Colebrook School District","=""0290111""","Colebrook Consolidated School",6,13,"*","*","*","*","*"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School",4,34,2433,2515,83,"73.5%","98.7%"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School",5,51,2494,2532,38,"39.2%","58.6%"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School",6,36,2511,2550,40,"47.2%","70.9%"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School",7,47,2563,2603,40,"48.9%","68.0%"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School",8,58,2579,2603,25,"39.7%","55.2%"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School",4,57,2415,2481,65,"52.6%","74.5%"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School",5,40,2489,2515,26,"25.0%","49.9%"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School",6,43,2507,2543,37,"48.8%","70.2%"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School",7,29,2541,2536,-5,"20.7%","39.8%"
