"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",7,"ELL",13,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",7,"Non-ELL",30,2415,2455,40,"46.7%","63.1%"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",8,"ELL",12,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",8,"Non-ELL",32,2422,2438,15,"34.4%","50.9%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",4,"Non-ELL",27,2376,2401,26,"11.1%","47.4%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",5,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",5,"Non-ELL","*",2399,2401,2,"12.5%","30.1%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",6,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",6,"Non-ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",7,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",7,"Non-ELL","*",2406,2404,-2,"22.7%","33.3%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",8,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",8,"Non-ELL","*",2410,2414,5,"25.0%","38.4%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",4,"ELL",9,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",4,"Non-ELL",55,2347,2391,44,"25.5%","60.0%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",5,"ELL",6,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",5,"Non-ELL",51,2385,2409,23,"21.6%","47.4%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",6,"ELL",10,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",6,"Non-ELL",53,2397,2413,16,"35.8%","54.4%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",7,"ELL",14,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",7,"Non-ELL",63,2413,2425,12,"25.4%","48.5%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",8,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",8,"Non-ELL","*",2441,2426,-15,"22.9%","31.4%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",4,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",4,"Non-ELL","*",2368,2389,22,"8.3%","37.6%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",5,"Non-ELL",32,2372,2365,-7,"12.5%","28.5%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",6,"Non-ELL",15,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",7,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",7,"Non-ELL","*",2409,2383,-26,"8.3%","21.6%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",8,"Non-ELL",36,2457,2400,-56,"2.8%","8.0%"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",4,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",4,"Non-ELL","*",2332,2368,36,"30.0%","54.2%"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",5,"Non-ELL",28,2378,2393,16,"17.9%","43.7%"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",6,"Non-ELL",18,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",4,"ELL",16,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",4,"Non-ELL",57,2382,2422,39,"26.3%","60.1%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",5,"ELL",10,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",5,"Non-ELL",58,2405,2411,6,"20.7%","38.0%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",6,"ELL",11,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",6,"Non-ELL",56,2426,2466,40,"44.6%","67.0%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",7,"ELL",14,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",7,"Non-ELL",50,2436,2476,40,"38.0%","66.4%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",8,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",8,"Non-ELL","*",2459,2479,20,"35.0%","57.8%"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",4,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",4,"Non-ELL","*",2388,2404,16,"11.1%","34.6%"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",5,"Non-ELL",26,2393,2446,53,"61.5%","75.8%"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",6,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",6,"Non-ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",4,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",4,"Non-ELL","*",2353,2388,35,"16.3%","49.0%"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",5,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",5,"Non-ELL","*",2387,2399,12,"15.0%","46.1%"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",6,"Non-ELL",24,2432,2435,3,"16.7%","36.8%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",4,"Non-ELL",44,2416,2440,24,"4.5%","44.3%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",5,"Non-ELL",39,2424,2448,24,"41.0%","61.6%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",6,"Non-ELL",40,2470,2506,36,"37.5%","60.3%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",7,"Non-ELL",41,2468,2475,7,"31.7%","40.7%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",8,"Non-ELL",49,2530,2504,-26,"12.2%","21.3%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",4,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",4,"Non-ELL","*",2400,2441,41,"22.2%","60.9%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",5,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",5,"Non-ELL","*",2406,2423,18,"25.8%","46.1%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",6,"Non-ELL",24,2443,2444,1,"20.8%","35.1%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",7,"Non-ELL",34,2414,2429,16,"29.4%","50.5%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",8,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",8,"Non-ELL","*",2429,2442,13,"24.2%","47.9%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",4,"Non-ELL",44,2441,2462,20,"9.1%","41.2%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",5,"Non-ELL",42,2434,2434,-0,"19.0%","32.6%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",6,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",6,"Non-ELL","*",2442,2459,17,"28.9%","50.9%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",7,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",7,"Non-ELL","*",2486,2527,41,"53.2%","72.7%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",8,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",8,"Non-ELL","*",2527,2536,10,"27.9%","46.1%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",4,"Non-ELL",38,2341,2388,47,"26.3%","64.9%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",5,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",5,"Non-ELL","*",2387,2398,11,"22.7%","42.4%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",6,"Non-ELL",49,2399,2446,48,"53.1%","74.1%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",7,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",7,"Non-ELL","*",2438,2441,2,"21.1%","37.6%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",8,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",8,"Non-ELL","*",2442,2493,51,"56.5%","71.9%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",4,"ELL",23,2309,2342,33,"17.4%","46.5%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",4,"Non-ELL",59,2307,2346,39,"25.4%","53.9%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",5,"ELL",23,2323,2352,29,"30.4%","55.8%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",5,"Non-ELL",49,2354,2375,21,"26.5%","53.1%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",6,"ELL",27,2341,2315,-25,"11.1%","20.3%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",6,"Non-ELL",46,2376,2375,-1,"19.6%","36.8%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",7,"ELL",21,2325,2362,37,"42.9%","64.1%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",7,"Non-ELL",62,2394,2399,5,"22.6%","47.2%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",8,"ELL",30,2357,2376,19,"33.3%","48.2%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",8,"Non-ELL",53,2383,2401,18,"32.1%","51.1%"
"=""0150011""","Bridgeport School District","=""0152011""","Madison School",4,"ELL",13,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152011""","Madison School",4,"Non-ELL",62,2400,2428,28,"19.4%","50.2%"
"=""0150011""","Bridgeport School District","=""0152011""","Madison School",5,"ELL",7,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152011""","Madison School",5,"Non-ELL",60,2418,2423,5,"16.7%","38.8%"
"=""0150011""","Bridgeport School District","=""0152011""","Madison School",6,"ELL",8,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152011""","Madison School",6,"Non-ELL",49,2426,2431,6,"32.7%","46.9%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",4,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",4,"Non-ELL","*",2468,2479,11,"4.3%","34.5%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",5,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",5,"Non-ELL","*",2442,2479,37,"50.0%","75.1%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",6,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",6,"Non-ELL","*",2464,2537,73,"85.0%","99.6%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",7,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",7,"Non-ELL","*",2517,2559,42,"54.2%","74.9%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",8,"Non-ELL",48,2567,2592,25,"47.9%","67.0%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",4,"Non-ELL",47,2388,2447,59,"51.1%","80.8%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",5,"Non-ELL",42,2456,2479,24,"21.4%","52.3%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",6,"Non-ELL",34,2499,2525,26,"29.4%","57.7%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",7,"Non-ELL",39,2529,2546,16,"33.3%","57.7%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",8,"Non-ELL",39,2552,2530,-22,"15.4%","34.0%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",4,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",4,"Non-ELL","*",2381,2411,31,"18.1%","50.6%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",5,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",5,"Non-ELL","*",2396,2402,6,"24.6%","41.6%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",6,"ELL",8,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",6,"Non-ELL",61,2409,2407,-1,"19.7%","31.7%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",7,"ELL",6,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",7,"Non-ELL",75,2424,2446,22,"37.3%","58.4%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",8,"ELL",9,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",8,"Non-ELL",69,2455,2470,15,"34.8%","51.2%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",4,"ELL",6,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",4,"Non-ELL",43,2331,2362,31,"14.0%","46.0%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",5,"ELL",9,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",5,"Non-ELL",44,2352,2376,24,"36.4%","55.1%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",6,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",6,"Non-ELL","*",2374,2385,11,"29.2%","46.3%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",7,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",7,"Non-ELL","*",2402,2426,24,"38.6%","56.0%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",8,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",8,"Non-ELL","*",2403,2417,13,"29.7%","45.4%"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",4,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",4,"Non-ELL","*",2383,2392,9,"4.9%","29.1%"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",5,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",5,"Non-ELL","*",2384,2408,25,"30.8%","56.8%"
