"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0150011""","Bridgeport School District","=""0150511""","Columbus School",8,"Non-ELL",32,2458,2496,38,"34.4%","59.4%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",4,"Non-ELL",28,2353,2383,30,"14.3%","46.3%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",5,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",5,"Non-ELL","*",2403,2428,25,"21.9%","39.7%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",6,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",6,"Non-ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",7,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",7,"Non-ELL","*",2441,2439,-2,"13.6%","31.1%"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",8,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153911""","Cross School",8,"Non-ELL","*",2454,2459,5,"13.9%","29.6%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",4,"ELL",9,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",4,"Non-ELL",56,2347,2389,42,"25.0%","54.2%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",5,"ELL",6,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",5,"Non-ELL",51,2382,2416,34,"27.5%","50.6%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",6,"ELL",10,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",6,"Non-ELL",53,2411,2441,31,"26.4%","53.5%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",7,"ELL",15,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",7,"Non-ELL",63,2442,2460,18,"23.8%","42.5%"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",8,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154211""","Curiale School",8,"Non-ELL","*",2457,2483,26,"30.1%","51.4%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",4,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",4,"Non-ELL","*",2360,2374,13,"16.7%","38.2%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",5,"Non-ELL",32,2362,2385,23,"6.3%","42.2%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",6,"Non-ELL",15,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",7,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",7,"Non-ELL","*",2457,2462,6,"20.8%","33.8%"
"=""0150011""","Bridgeport School District","=""0154111""","Dunbar School",8,"Non-ELL",36,2489,2485,-4,"19.4%","34.0%"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",4,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",4,"Non-ELL","*",2325,2366,41,"25.0%","52.1%"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",5,"Non-ELL",28,2391,2432,41,"32.1%","57.2%"
"=""0150011""","Bridgeport School District","=""0150711""","Edison School",6,"Non-ELL",18,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",4,"ELL",12,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",4,"Non-ELL",57,2384,2422,38,"26.3%","52.5%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",5,"ELL",10,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",5,"Non-ELL",58,2418,2443,25,"15.5%","43.1%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",6,"ELL",10,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",6,"Non-ELL",56,2442,2483,40,"41.1%","66.2%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",7,"ELL",11,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",7,"Non-ELL",50,2480,2521,41,"46.0%","60.5%"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",8,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153211""","Geraldine Johnson School",8,"Non-ELL","*",2502,2546,44,"50.0%","73.2%"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",4,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",4,"Non-ELL","*",2360,2394,34,"16.7%","53.1%"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",5,"Non-ELL",26,2390,2427,37,"26.9%","56.4%"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",6,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151111""","Hall School",6,"Non-ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",4,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",4,"Non-ELL","*",2354,2388,34,"23.3%","50.5%"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",5,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",5,"Non-ELL","*",2370,2436,67,"40.0%","70.9%"
"=""0150011""","Bridgeport School District","=""0151211""","Hallen School",6,"Non-ELL",24,2464,2484,20,"20.8%","41.1%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",4,"Non-ELL",44,2424,2463,38,"27.3%","54.9%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",5,"Non-ELL",39,2447,2499,52,"53.8%","76.3%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",6,"Non-ELL",40,2537,2567,30,"47.5%","61.8%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",7,"Non-ELL",41,2509,2549,41,"36.6%","60.4%"
"=""0150011""","Bridgeport School District","=""0154511""","High Horizons Magnet School",8,"Non-ELL",49,2556,2573,17,"30.6%","50.1%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",4,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",4,"Non-ELL","*",2409,2459,50,"32.4%","66.2%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",5,"Non-ELL",31,2427,2448,21,"12.9%","37.2%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",6,"Non-ELL",24,2479,2482,3,"25.0%","46.1%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",7,"Non-ELL",34,2454,2483,29,"20.6%","52.9%"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",8,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151311""","Hooker School",8,"Non-ELL","*",2476,2506,30,"45.7%","62.9%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",4,"Non-ELL",44,2445,2475,29,"27.3%","55.1%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",5,"Non-ELL",42,2442,2473,30,"21.4%","50.7%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",6,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",6,"Non-ELL","*",2476,2499,23,"28.9%","51.4%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",7,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",7,"Non-ELL","*",2508,2525,18,"29.8%","47.3%"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",8,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153711""","Interdistrict Discovery Magnet School",8,"Non-ELL","*",2543,2567,23,"34.9%","56.5%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",4,"Non-ELL",38,2353,2380,27,"21.1%","43.9%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",5,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",5,"Non-ELL","*",2363,2425,62,"40.9%","71.0%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",6,"Non-ELL",49,2392,2468,77,"63.3%","83.7%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",7,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",7,"Non-ELL","*",2446,2498,53,"42.1%","71.7%"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",8,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152211""","Jettie S. Tisdale School",8,"Non-ELL","*",2469,2495,27,"31.9%","52.3%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",4,"ELL",17,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",4,"Non-ELL",59,2317,2351,34,"22.0%","46.7%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",5,"ELL",20,2304,2343,39,"30.0%","43.9%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",5,"Non-ELL",49,2341,2398,57,"32.7%","66.3%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",6,"ELL",21,2331,2370,39,"28.6%","61.3%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",6,"Non-ELL",46,2385,2406,21,"19.6%","36.3%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",7,"ELL",15,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",7,"Non-ELL",63,2430,2444,14,"14.3%","37.1%"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",8,"ELL",17,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0151011""","Luis Munoz Marin School",8,"Non-ELL",53,2417,2452,35,"41.5%","57.7%"
"=""0150011""","Bridgeport School District","=""0152011""","Madison School",4,"ELL",13,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152011""","Madison School",4,"Non-ELL",62,2403,2430,27,"22.6%","49.3%"
"=""0150011""","Bridgeport School District","=""0152011""","Madison School",5,"ELL",7,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152011""","Madison School",5,"Non-ELL",60,2426,2458,32,"25.0%","54.5%"
"=""0150011""","Bridgeport School District","=""0152011""","Madison School",6,"ELL",8,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152011""","Madison School",6,"Non-ELL",49,2444,2509,65,"57.1%","77.6%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",4,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",4,"Non-ELL","*",2479,2497,18,"25.5%","43.6%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",5,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",5,"Non-ELL","*",2468,2506,39,"40.9%","61.8%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",6,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",6,"Non-ELL","*",2512,2548,36,"45.0%","66.1%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",7,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",7,"Non-ELL","*",2563,2599,36,"54.2%","68.0%"
"=""0150011""","Bridgeport School District","=""0154611""","Multicultural Magnet School",8,"Non-ELL",48,2578,2606,28,"45.8%","64.7%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",4,"Non-ELL",47,2409,2455,46,"34.0%","63.3%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",5,"Non-ELL",42,2466,2510,44,"40.5%","70.7%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",6,"Non-ELL",34,2509,2555,46,"55.9%","74.2%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",7,"Non-ELL",39,2555,2568,13,"33.3%","48.5%"
"=""0150011""","Bridgeport School District","=""0151711""","Park City Magnet School",8,"Non-ELL",39,2568,2580,12,"30.8%","41.4%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",4,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",4,"Non-ELL","*",2375,2416,41,"29.6%","55.5%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",5,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",5,"Non-ELL","*",2401,2430,29,"18.0%","47.2%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",6,"ELL",8,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",6,"Non-ELL",61,2441,2447,6,"14.8%","35.6%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",7,"ELL",6,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",7,"Non-ELL",75,2443,2474,31,"33.3%","50.1%"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",8,"ELL",8,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152511""","Read School",8,"Non-ELL",69,2466,2476,10,"29.0%","42.9%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",4,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",4,"Non-ELL","*",2337,2358,21,"7.1%","34.5%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",5,"ELL",8,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",5,"Non-ELL",44,2342,2379,37,"27.3%","55.4%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",6,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",6,"Non-ELL","*",2382,2401,19,"16.7%","41.8%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",7,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",7,"Non-ELL","*",2445,2469,24,"22.7%","42.1%"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",8,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0152611""","Roosevelt School",8,"Non-ELL","*",2438,2462,24,"32.4%","48.7%"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",4,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",4,"Non-ELL","*",2367,2379,12,"7.3%","33.8%"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",5,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",5,"Non-ELL","*",2390,2437,48,"28.2%","59.8%"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",6,"ELL",6,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",6,"Non-ELL",34,2421,2490,68,"61.8%","80.8%"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",7,"ELL","*","*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",7,"Non-ELL","*",2455,2472,17,"15.4%","35.5%"
"=""0150011""","Bridgeport School District","=""0153011""","Waltersville School",8,"ELL","*","*","*","*","*","*"
