"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"District Code","District","School Code","School","Free/Reduced Price Meal Eligibility (2-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""0340011""","Danbury School District","=""0341911""","Western CT Academy of International Studies Elementary Magnet School","Not Eligible For Lunch",91,"71.4%","90.4%"
"=""0340011""","Danbury School District","=""0340311""","Westside Middle School Academy","Eligible For Lunch",183,"29.0%","44.3%"
"=""0340011""","Danbury School District","=""0340311""","Westside Middle School Academy","Not Eligible For Lunch",292,"37.7%","55.0%"
"=""0350011""","Darien School District","=""0350211""","Hindley Elementary School","Eligible For Lunch","*","*","*"
"=""0350011""","Darien School District","=""0350211""","Hindley Elementary School","Not Eligible For Lunch","*","62.6%","81.9%"
"=""0350011""","Darien School District","=""0350711""","Holmes Elementary School","Eligible For Lunch","*","*","*"
"=""0350011""","Darien School District","=""0350711""","Holmes Elementary School","Not Eligible For Lunch","*","55.0%","82.4%"
"=""0350011""","Darien School District","=""0355111""","Middlesex Middle School","Eligible For Lunch",28,"57.1%","68.0%"
"=""0350011""","Darien School District","=""0355111""","Middlesex Middle School","Not Eligible For Lunch",1075,"73.0%","88.0%"
"=""0350011""","Darien School District","=""0351311""","Ox Ridge Elementary School","Not Eligible For Lunch",139,"59.7%","81.3%"
"=""0350011""","Darien School District","=""0350511""","Royle Elementary School","Eligible For Lunch",7,"*","*"
"=""0350011""","Darien School District","=""0350511""","Royle Elementary School","Not Eligible For Lunch",117,"61.5%","86.7%"
"=""0350011""","Darien School District","=""0350611""","Tokeneke Elementary School","Not Eligible For Lunch",133,"66.2%","87.6%"
"=""0360011""","Deep River School District","=""0360111""","Deep River Elementary School","Eligible For Lunch",24,"37.5%","66.8%"
"=""0360011""","Deep River School District","=""0360111""","Deep River Elementary School","Not Eligible For Lunch",121,"53.7%","74.2%"
"=""0370011""","Derby School District","=""0370611""","Bradley School","Eligible For Lunch",50,"20.0%","48.9%"
"=""0370011""","Derby School District","=""0370611""","Bradley School","Not Eligible For Lunch",71,"31.0%","67.2%"
"=""0370011""","Derby School District","=""0375011""","Derby Middle School","Eligible For Lunch",158,"18.4%","34.8%"
"=""0370011""","Derby School District","=""0375011""","Derby Middle School","Not Eligible For Lunch",137,"26.3%","45.7%"
"=""0370011""","Derby School District","=""0370411""","Irving School","Eligible For Lunch",86,"22.1%","43.9%"
"=""0370011""","Derby School District","=""0370411""","Irving School","Not Eligible For Lunch",16,"*","*"
"=""0400011""","East Granby School District","=""0405111""","East Granby Middle School","Eligible For Lunch",31,"32.3%","49.1%"
"=""0400011""","East Granby School District","=""0405111""","East Granby Middle School","Not Eligible For Lunch",160,"49.4%","68.0%"
"=""0400011""","East Granby School District","=""0400211""","R. Dudley Seymour School","Eligible For Lunch",17,"*","*"
"=""0400011""","East Granby School District","=""0400211""","R. Dudley Seymour School","Not Eligible For Lunch",100,"57.0%","81.3%"
"=""0410011""","East Haddam School District","=""0415111""","Nathan Hale-Ray Middle School","Eligible For Lunch",54,"24.1%","44.3%"
"=""0410011""","East Haddam School District","=""0415111""","Nathan Hale-Ray Middle School","Not Eligible For Lunch",335,"33.7%","53.7%"
"=""0420011""","East Hampton School District","=""0420311""","Center School","Eligible For Lunch",33,"42.4%","72.3%"
"=""0420011""","East Hampton School District","=""0420311""","Center School","Not Eligible For Lunch",230,"49.6%","76.0%"
"=""0420011""","East Hampton School District","=""0425111""","East Hampton Middle School","Eligible For Lunch",57,"22.8%","40.5%"
"=""0420011""","East Hampton School District","=""0425111""","East Hampton Middle School","Not Eligible For Lunch",323,"25.4%","41.3%"
"=""0430011""","East Hartford School District","=""0430911""","Anna E. Norris School","Eligible For Lunch",59,"25.4%","53.8%"
"=""0430011""","East Hartford School District","=""0430911""","Anna E. Norris School","Not Eligible For Lunch",27,"22.2%","44.7%"
"=""0430011""","East Hartford School District","=""0430611""","Dr. Franklin H. Mayberry School","Eligible For Lunch",67,"28.4%","50.4%"
"=""0430011""","East Hartford School District","=""0430611""","Dr. Franklin H. Mayberry School","Not Eligible For Lunch",40,"15.0%","45.4%"
"=""0430011""","East Hartford School District","=""0432211""","Dr. John A. Langford School","Eligible For Lunch",73,"12.3%","40.8%"
"=""0430011""","East Hartford School District","=""0432211""","Dr. John A. Langford School","Not Eligible For Lunch",19,"*","*"
"=""0430011""","East Hartford School District","=""0431011""","Dr. Thomas S. O'Connell School","Eligible For Lunch",94,"24.5%","51.8%"
"=""0430011""","East Hartford School District","=""0431011""","Dr. Thomas S. O'Connell School","Not Eligible For Lunch",77,"33.8%","63.3%"
"=""0430011""","East Hartford School District","=""0435111""","East Hartford Middle School","Eligible For Lunch",685,"30.2%","47.8%"
"=""0430011""","East Hartford School District","=""0435111""","East Hartford Middle School","Not Eligible For Lunch",289,"26.0%","45.2%"
"=""0430011""","East Hartford School District","=""0432011""","Governor William Pitkin School","Eligible For Lunch",55,"18.2%","46.4%"
"=""0430011""","East Hartford School District","=""0432011""","Governor William Pitkin School","Not Eligible For Lunch",52,"30.8%","55.2%"
"=""0430011""","East Hartford School District","=""0430511""","Hockanum School","Eligible For Lunch",57,"36.8%","55.6%"
"=""0430011""","East Hartford School District","=""0430511""","Hockanum School","Not Eligible For Lunch",14,"*","*"
"=""0430011""","East Hartford School District","=""0430411""","Joseph O. Goodwin School","Eligible For Lunch",45,"26.7%","68.9%"
"=""0430011""","East Hartford School District","=""0430411""","Joseph O. Goodwin School","Not Eligible For Lunch",36,"33.3%","56.1%"
"=""0430011""","East Hartford School District","=""0431811""","Robert J. O'Brien School","Eligible For Lunch",106,"16.0%","42.6%"
"=""0430011""","East Hartford School District","=""0431811""","Robert J. O'Brien School","Not Eligible For Lunch",75,"13.3%","32.3%"
"=""0430011""","East Hartford School District","=""0431211""","Silver Lane School","Eligible For Lunch",54,"44.4%","70.0%"
"=""0430011""","East Hartford School District","=""0431211""","Silver Lane School","Not Eligible For Lunch",13,"*","*"
"=""0430011""","East Hartford School District","=""0432411""","Sunset Ridge School Elementary Academy for Arts and World Languages","Eligible For Lunch",137,"21.2%","33.2%"
"=""0430011""","East Hartford School District","=""0432411""","Sunset Ridge School Elementary Academy for Arts and World Languages","Not Eligible For Lunch",54,"24.1%","42.1%"
"=""0430011""","East Hartford School District","=""0439011""","Woodland School","Eligible For Lunch",30,"36.7%","47.6%"
"=""0430011""","East Hartford School District","=""0439011""","Woodland School","Not Eligible For Lunch",15,"*","*"
"=""0440011""","East Haven School District","=""0441711""","Carbone School/East Haven Academy","Eligible For Lunch",66,"47.0%","68.3%"
"=""0440011""","East Haven School District","=""0441711""","Carbone School/East Haven Academy","Not Eligible For Lunch",144,"36.1%","64.0%"
"=""0440011""","East Haven School District","=""0441311""","Dominick H. Ferrara School","Eligible For Lunch",50,"62.0%","88.9%"
"=""0440011""","East Haven School District","=""0441311""","Dominick H. Ferrara School","Not Eligible For Lunch",72,"48.6%","77.4%"
"=""0440011""","East Haven School District","=""0441011""","Grove J. Tuttle School","Eligible For Lunch",50,"30.0%","63.7%"
"=""0440011""","East Haven School District","=""0441011""","Grove J. Tuttle School","Not Eligible For Lunch",47,"36.2%","64.8%"
"=""0440011""","East Haven School District","=""0445111""","Joseph Melillo Middle School","Eligible For Lunch",309,"30.7%","52.1%"
"=""0440011""","East Haven School District","=""0445111""","Joseph Melillo Middle School","Not Eligible For Lunch",224,"41.5%","56.7%"
"=""0440011""","East Haven School District","=""0440711""","Momauguin School","Eligible For Lunch",55,"30.9%","58.6%"
"=""0440011""","East Haven School District","=""0440711""","Momauguin School","Not Eligible For Lunch",38,"28.9%","60.3%"
"=""0450011""","East Lyme School District","=""0455111""","East Lyme Middle School","Eligible For Lunch",131,"36.6%","58.0%"
"=""0450011""","East Lyme School District","=""0455111""","East Lyme Middle School","Not Eligible For Lunch",645,"51.6%","69.8%"
"=""0450011""","East Lyme School District","=""0450111""","Flanders School","Eligible For Lunch",17,"*","*"
"=""0450011""","East Lyme School District","=""0450111""","Flanders School","Not Eligible For Lunch",68,"57.4%","84.5%"
"=""0450011""","East Lyme School District","=""0450411""","Lillie B. Haynes School","Eligible For Lunch",14,"*","*"
"=""0450011""","East Lyme School District","=""0450411""","Lillie B. Haynes School","Not Eligible For Lunch",41,"68.3%","92.6%"
"=""0450011""","East Lyme School District","=""0450211""","Niantic Center School","Eligible For Lunch",9,"*","*"
"=""0450011""","East Lyme School District","=""0450211""","Niantic Center School","Not Eligible For Lunch",31,"61.3%","87.9%"
"=""0470011""","East Windsor School District","=""0470111""","Broad Brook Elementary School","Eligible For Lunch","*","*","*"
"=""0470011""","East Windsor School District","=""0475411""","East Windsor Middle School","Eligible For Lunch",155,"29.0%","50.3%"
"=""0470011""","East Windsor School District","=""0475411""","East Windsor Middle School","Not Eligible For Lunch",188,"36.2%","61.2%"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2539014""","EastConn Special Education","Eligible For Lunch",19,"*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2539014""","EastConn Special Education","Not Eligible For Lunch",7,"*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School","Eligible For Lunch",11,"*","*"
"=""0390011""","Eastford School District","=""0390111""","Eastford Elementary School","Not Eligible For Lunch",56,"42.9%","62.9%"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School","Eligible For Lunch",15,"*","*"
"=""0460011""","Easton School District","=""0465111""","Helen Keller Middle School","Not Eligible For Lunch",268,"65.3%","82.9%"
"=""0460011""","Easton School District","=""0460111""","Samuel Staples Elementary School","Eligible For Lunch",12,"*","*"
"=""0460011""","Easton School District","=""0460111""","Samuel Staples Elementary School","Not Eligible For Lunch",200,"70.5%","93.2%"
"=""2420014""","EdAdvance","=""2429014""","GFLC/ACCESS School","Eligible For Lunch","*","*","*"
"=""0480011""","Ellington School District","=""0480111""","Center School","Eligible For Lunch",7,"*","*"
"=""0480011""","Ellington School District","=""0480111""","Center School","Not Eligible For Lunch",54,"42.6%","79.0%"
"=""0480011""","Ellington School District","=""0480211""","Crystal Lake School","Eligible For Lunch","*","*","*"
"=""0480011""","Ellington School District","=""0480211""","Crystal Lake School","Not Eligible For Lunch","*","41.0%","69.7%"
"=""0480011""","Ellington School District","=""0485111""","Ellington Middle School","Eligible For Lunch",36,"27.8%","54.3%"
"=""0480011""","Ellington School District","=""0485111""","Ellington Middle School","Not Eligible For Lunch",363,"46.6%","66.5%"
"=""0480011""","Ellington School District","=""0480711""","Windermere Intermediate School","Eligible For Lunch",45,"31.1%","45.3%"
"=""0480011""","Ellington School District","=""0480711""","Windermere Intermediate School","Not Eligible For Lunch",375,"50.7%","71.2%"
"=""0480011""","Ellington School District","=""0480611""","Windermere School","Eligible For Lunch",7,"*","*"
"=""0480011""","Ellington School District","=""0480611""","Windermere School","Not Eligible For Lunch",82,"61.0%","89.0%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School","Eligible For Lunch",251,"44.2%","64.7%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School","Not Eligible For Lunch",59,"55.9%","80.0%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School","Eligible For Lunch",82,"40.2%","59.7%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School","Not Eligible For Lunch",131,"42.0%","65.2%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School","Eligible For Lunch",97,"47.4%","76.5%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School","Not Eligible For Lunch",156,"51.3%","77.6%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School","Eligible For Lunch",384,"29.7%","51.6%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School","Not Eligible For Lunch",601,"31.6%","52.4%"
"=""0490011""","Enfield School District","=""0490711""","Prudence Crandall - Educational Counseling Program (ECP)","Eligible For Lunch","*","*","*"
"=""0490011""","Enfield School District","=""0490711""","Prudence Crandall - Educational Counseling Program (ECP)","Not Eligible For Lunch","*","*","*"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School","Eligible For Lunch",96,"20.8%","59.5%"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School","Not Eligible For Lunch",147,"32.0%","60.8%"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School","Eligible For Lunch",16,"*","*"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School","Not Eligible For Lunch",166,"58.4%","82.0%"
"=""0510011""","Fairfield School District","=""0510211""","Burr Elementary School","Eligible For Lunch","*","*","*"
"=""0510011""","Fairfield School District","=""0510211""","Burr Elementary School","Not Eligible For Lunch","*","60.2%","85.4%"
"=""0510011""","Fairfield School District","=""0510111""","Dwight Elementary School","Eligible For Lunch","*","*","*"
