"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0030011""","Ashford School District","=""0030111""","Ashford School",7,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0030011""","Ashford School District","=""0030111""","Ashford School",8,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0030011""","Ashford School District","=""0030111""","Ashford School",8,"ELA","Not Eligible for Free/Reduced Lunch",17,"*","*","*","*","*"
"=""0030011""","Ashford School District","=""0030111""","Ashford School",8,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0030011""","Ashford School District","=""0030111""","Ashford School",8,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0030011""","Ashford School District","=""0030111""","Ashford School",8,"Math","Not Eligible for Free/Reduced Lunch",17,"*","*","*","*","*"
"=""0030011""","Ashford School District","=""0030111""","Ashford School",8,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District","=""0045111""","Avon Middle School",7,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District","=""0045111""","Avon Middle School",7,"ELA","Not Eligible for Free/Reduced Lunch",243,2601,2639,38,"59.7%","75.7%"
"=""0040011""","Avon School District","=""0045111""","Avon Middle School",7,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District","=""0045111""","Avon Middle School",7,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District","=""0045111""","Avon Middle School",7,"Math","Not Eligible for Free/Reduced Lunch",243,2602,2643,42,"65.4%","83.5%"
"=""0040011""","Avon School District","=""0045111""","Avon Middle School",7,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District","=""0045111""","Avon Middle School",8,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District","=""0045111""","Avon Middle School",8,"ELA","Not Eligible for Free/Reduced Lunch",248,2614,2639,25,"50.4%","65.5%"
"=""0040011""","Avon School District","=""0045111""","Avon Middle School",8,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District","=""0045111""","Avon Middle School",8,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District","=""0045111""","Avon Middle School",8,"Math","Not Eligible for Free/Reduced Lunch",248,2627,2661,34,"67.7%","81.0%"
"=""0040011""","Avon School District","=""0045111""","Avon Middle School",8,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District","=""0040411""","Pine Grove School",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District","=""0040411""","Pine Grove School",4,"ELA","Not Eligible for Free/Reduced Lunch","*",2508,2550,41,"52.6%","71.5%"
"=""0040011""","Avon School District","=""0040411""","Pine Grove School",4,"Math","Eligible for Free Lunch",6,"*","*","*","*","*"
"=""0040011""","Avon School District","=""0040411""","Pine Grove School",4,"Math","Not Eligible for Free/Reduced Lunch",100,2495,2541,46,"46.0%","73.2%"
"=""0040011""","Avon School District","=""0040311""","Roaring Brook School",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District","=""0040311""","Roaring Brook School",4,"ELA","Not Eligible for Free/Reduced Lunch","*",2504,2556,51,"59.6%","75.8%"
"=""0040011""","Avon School District","=""0040311""","Roaring Brook School",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District","=""0040311""","Roaring Brook School",4,"Math","Not Eligible for Free/Reduced Lunch","*",2513,2546,33,"47.3%","67.3%"
"=""0040011""","Avon School District","=""0040511""","Thompson Brook School",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District","=""0040511""","Thompson Brook School",5,"ELA","Not Eligible for Free/Reduced Lunch",239,2533,2577,44,"55.2%","74.8%"
"=""0040011""","Avon School District","=""0040511""","Thompson Brook School",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District","=""0040511""","Thompson Brook School",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District","=""0040511""","Thompson Brook School",5,"Math","Not Eligible for Free/Reduced Lunch",241,2529,2554,25,"42.7%","62.3%"
"=""0040011""","Avon School District","=""0040511""","Thompson Brook School",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District","=""0040511""","Thompson Brook School",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District","=""0040511""","Thompson Brook School",6,"ELA","Not Eligible for Free/Reduced Lunch",250,2574,2614,40,"64.0%","80.8%"
"=""0040011""","Avon School District","=""0040511""","Thompson Brook School",6,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District","=""0040511""","Thompson Brook School",6,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0040011""","Avon School District","=""0040511""","Thompson Brook School",6,"Math","Not Eligible for Free/Reduced Lunch",250,2550,2606,56,"70.4%","89.3%"
"=""0040011""","Avon School District","=""0040511""","Thompson Brook School",6,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District","=""0050111""","Barkhamsted Elementary School",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District","=""0050111""","Barkhamsted Elementary School",4,"ELA","Not Eligible for Free/Reduced Lunch",35,2443,2495,52,"57.1%","75.3%"
"=""0050011""","Barkhamsted School District","=""0050111""","Barkhamsted Elementary School",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District","=""0050111""","Barkhamsted Elementary School",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District","=""0050111""","Barkhamsted Elementary School",4,"Math","Not Eligible for Free/Reduced Lunch",35,2411,2464,53,"42.9%","73.0%"
"=""0050011""","Barkhamsted School District","=""0050111""","Barkhamsted Elementary School",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District","=""0050111""","Barkhamsted Elementary School",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District","=""0050111""","Barkhamsted Elementary School",5,"ELA","Not Eligible for Free/Reduced Lunch",41,2527,2556,30,"39.0%","66.3%"
"=""0050011""","Barkhamsted School District","=""0050111""","Barkhamsted Elementary School",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District","=""0050111""","Barkhamsted Elementary School",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District","=""0050111""","Barkhamsted Elementary School",5,"Math","Not Eligible for Free/Reduced Lunch",41,2466,2495,29,"26.8%","63.6%"
"=""0050011""","Barkhamsted School District","=""0050111""","Barkhamsted Elementary School",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District","=""0050111""","Barkhamsted Elementary School",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District","=""0050111""","Barkhamsted Elementary School",6,"ELA","Not Eligible for Free/Reduced Lunch",40,2555,2588,33,"40.0%","64.3%"
"=""0050011""","Barkhamsted School District","=""0050111""","Barkhamsted Elementary School",6,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District","=""0050111""","Barkhamsted Elementary School",6,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District","=""0050111""","Barkhamsted Elementary School",6,"Math","Not Eligible for Free/Reduced Lunch",40,2516,2558,43,"42.5%","71.5%"
"=""0050011""","Barkhamsted School District","=""0050111""","Barkhamsted Elementary School",6,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District","=""0050211""","Bridges at Barkhamsted Elementary School",4,"ELA","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0050011""","Barkhamsted School District","=""0050211""","Bridges at Barkhamsted Elementary School",4,"Math","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0075111""","Catherine M. McGee Middle School",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0075111""","Catherine M. McGee Middle School",6,"ELA","Not Eligible for Free/Reduced Lunch",185,2532,2568,36,"50.3%","70.1%"
"=""0070011""","Berlin School District","=""0075111""","Catherine M. McGee Middle School",6,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0075111""","Catherine M. McGee Middle School",6,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0075111""","Catherine M. McGee Middle School",6,"Math","Not Eligible for Free/Reduced Lunch",185,2515,2542,27,"35.1%","60.3%"
"=""0070011""","Berlin School District","=""0075111""","Catherine M. McGee Middle School",6,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0075111""","Catherine M. McGee Middle School",7,"ELA","Eligible for Free Lunch",20,2502,2533,31,"45.0%","57.4%"
"=""0070011""","Berlin School District","=""0075111""","Catherine M. McGee Middle School",7,"ELA","Not Eligible for Free/Reduced Lunch",214,2556,2596,40,"50.5%","70.2%"
"=""0070011""","Berlin School District","=""0075111""","Catherine M. McGee Middle School",7,"ELA","Eligible for Reduced Lunch",8,"*","*","*","*","*"
"=""0070011""","Berlin School District","=""0075111""","Catherine M. McGee Middle School",7,"Math","Eligible for Free Lunch",20,2460,2485,25,"30.0%","58.1%"
"=""0070011""","Berlin School District","=""0075111""","Catherine M. McGee Middle School",7,"Math","Not Eligible for Free/Reduced Lunch",213,2539,2573,34,"50.7%","70.3%"
"=""0070011""","Berlin School District","=""0075111""","Catherine M. McGee Middle School",7,"Math","Eligible for Reduced Lunch",8,"*","*","*","*","*"
"=""0070011""","Berlin School District","=""0075111""","Catherine M. McGee Middle School",8,"ELA","Eligible for Free Lunch","*",2495,2538,43,"48.0%","78.3%"
"=""0070011""","Berlin School District","=""0075111""","Catherine M. McGee Middle School",8,"ELA","Not Eligible for Free/Reduced Lunch",180,2577,2617,40,"57.2%","73.7%"
"=""0070011""","Berlin School District","=""0075111""","Catherine M. McGee Middle School",8,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0075111""","Catherine M. McGee Middle School",8,"Math","Eligible for Free Lunch","*",2466,2484,19,"44.0%","57.7%"
"=""0070011""","Berlin School District","=""0075111""","Catherine M. McGee Middle School",8,"Math","Not Eligible for Free/Reduced Lunch",180,2578,2593,14,"44.4%","59.0%"
"=""0070011""","Berlin School District","=""0075111""","Catherine M. McGee Middle School",8,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070411""","Emma Hart Willard School",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070411""","Emma Hart Willard School",4,"ELA","Not Eligible for Free/Reduced Lunch",47,2446,2524,79,"72.3%","91.6%"
"=""0070011""","Berlin School District","=""0070411""","Emma Hart Willard School",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070411""","Emma Hart Willard School",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070411""","Emma Hart Willard School",4,"Math","Not Eligible for Free/Reduced Lunch",47,2448,2533,85,"83.0%","98.8%"
"=""0070011""","Berlin School District","=""0070411""","Emma Hart Willard School",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070411""","Emma Hart Willard School",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070411""","Emma Hart Willard School",5,"ELA","Not Eligible for Free/Reduced Lunch",74,2513,2565,52,"50.0%","72.6%"
"=""0070011""","Berlin School District","=""0070411""","Emma Hart Willard School",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070411""","Emma Hart Willard School",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070411""","Emma Hart Willard School",5,"Math","Not Eligible for Free/Reduced Lunch",74,2528,2551,23,"35.1%","57.1%"
"=""0070011""","Berlin School District","=""0070411""","Emma Hart Willard School",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070511""","Mary E. Griswold School",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070511""","Mary E. Griswold School",4,"ELA","Not Eligible for Free/Reduced Lunch",80,2440,2490,50,"38.8%","66.5%"
"=""0070011""","Berlin School District","=""0070511""","Mary E. Griswold School",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070511""","Mary E. Griswold School",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070511""","Mary E. Griswold School",4,"Math","Not Eligible for Free/Reduced Lunch",80,2437,2488,52,"41.3%","74.7%"
"=""0070011""","Berlin School District","=""0070511""","Mary E. Griswold School",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070511""","Mary E. Griswold School",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070511""","Mary E. Griswold School",5,"ELA","Not Eligible for Free/Reduced Lunch",93,2500,2550,50,"47.3%","72.9%"
"=""0070011""","Berlin School District","=""0070511""","Mary E. Griswold School",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070511""","Mary E. Griswold School",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070511""","Mary E. Griswold School",5,"Math","Not Eligible for Free/Reduced Lunch",93,2504,2530,26,"28.0%","59.4%"
"=""0070011""","Berlin School District","=""0070511""","Mary E. Griswold School",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070111""","Richard D. Hubbard School",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070111""","Richard D. Hubbard School",4,"ELA","Not Eligible for Free/Reduced Lunch",34,2434,2512,78,"64.7%","88.3%"
"=""0070011""","Berlin School District","=""0070111""","Richard D. Hubbard School",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070111""","Richard D. Hubbard School",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070111""","Richard D. Hubbard School",4,"Math","Not Eligible for Free/Reduced Lunch",34,2422,2518,96,"91.2%","100.0%"
"=""0070011""","Berlin School District","=""0070111""","Richard D. Hubbard School",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070111""","Richard D. Hubbard School",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0070011""","Berlin School District","=""0070111""","Richard D. Hubbard School",5,"ELA","Not Eligible for Free/Reduced Lunch",45,2496,2573,77,"64.4%","85.3%"
