"Smarter Balanced Growth Report, 2015-16"
"All Districts, Special Education"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1190011""","Rocky Hill School District",4,"Non-Special Education",152,2485,2532,48,"53.9%","75.7%"
"=""1190011""","Rocky Hill School District",5,"Special Education",16,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District",5,"Non-Special Education",158,2519,2572,53,"55.1%","78.3%"
"=""1190011""","Rocky Hill School District",6,"Special Education",13,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District",6,"Non-Special Education",158,2550,2569,19,"45.6%","60.2%"
"=""1190011""","Rocky Hill School District",7,"Special Education",20,2486,2500,14,"20.0%","45.9%"
"=""1190011""","Rocky Hill School District",7,"Non-Special Education",173,2580,2592,12,"32.9%","47.3%"
"=""1190011""","Rocky Hill School District",8,"Special Education",19,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District",8,"Non-Special Education",163,2594,2610,17,"39.3%","55.9%"
"=""1210011""","Salem School District",4,"Special Education","*","*","*","*","*","*"
"=""1210011""","Salem School District",4,"Non-Special Education","*",2500,2571,72,"69.7%","91.8%"
"=""1210011""","Salem School District",5,"Special Education",8,"*","*","*","*","*"
"=""1210011""","Salem School District",5,"Non-Special Education",46,2547,2592,45,"60.9%","79.5%"
"=""1210011""","Salem School District",6,"Special Education","*","*","*","*","*","*"
"=""1210011""","Salem School District",6,"Non-Special Education","*",2560,2598,37,"59.3%","78.0%"
"=""1210011""","Salem School District",7,"Special Education",8,"*","*","*","*","*"
"=""1210011""","Salem School District",7,"Non-Special Education",31,2612,2649,37,"51.6%","70.7%"
"=""1210011""","Salem School District",8,"Special Education",9,"*","*","*","*","*"
"=""1210011""","Salem School District",8,"Non-Special Education",25,2625,2672,47,"68.0%","86.5%"
"=""1220011""","Salisbury School District",4,"Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",4,"Non-Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",5,"Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",5,"Non-Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",6,"Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",6,"Non-Special Education","*",2582,2589,7,"26.3%","44.2%"
"=""1220011""","Salisbury School District",7,"Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",7,"Non-Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",8,"Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",8,"Non-Special Education","*",2648,2676,27,"57.7%","71.5%"
"=""1230011""","Scotland School District",4,"Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District",4,"Non-Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District",5,"Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District",5,"Non-Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District",6,"Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District",6,"Non-Special Education","*","*","*","*","*","*"
"=""1240011""","Seymour School District",4,"Special Education",16,"*","*","*","*","*"
"=""1240011""","Seymour School District",4,"Non-Special Education",125,2438,2500,61,"50.4%","72.2%"
"=""1240011""","Seymour School District",5,"Special Education",22,2351,2407,55,"31.8%","58.1%"
"=""1240011""","Seymour School District",5,"Non-Special Education",149,2488,2536,47,"51.0%","70.2%"
"=""1240011""","Seymour School District",6,"Special Education",23,2374,2409,35,"34.8%","59.6%"
"=""1240011""","Seymour School District",6,"Non-Special Education",150,2524,2549,25,"37.3%","56.4%"
"=""1240011""","Seymour School District",7,"Special Education",18,"*","*","*","*","*"
"=""1240011""","Seymour School District",7,"Non-Special Education",170,2554,2574,20,"31.2%","50.5%"
"=""1240011""","Seymour School District",8,"Special Education",31,2452,2484,32,"29.0%","52.3%"
"=""1240011""","Seymour School District",8,"Non-Special Education",152,2576,2582,6,"27.6%","40.9%"
"=""1250011""","Sharon School District",4,"Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",4,"Non-Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",5,"Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",5,"Non-Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",6,"Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",6,"Non-Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",7,"Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",7,"Non-Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",8,"Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District",8,"Non-Special Education","*","*","*","*","*","*"
"=""1260011""","Shelton School District",4,"Special Education",59,2358,2412,54,"28.8%","61.6%"
"=""1260011""","Shelton School District",4,"Non-Special Education",277,2467,2540,72,"67.1%","88.2%"
"=""1260011""","Shelton School District",5,"Special Education",60,2407,2455,47,"33.3%","61.3%"
"=""1260011""","Shelton School District",5,"Non-Special Education",281,2529,2572,43,"53.4%","72.3%"
"=""1260011""","Shelton School District",6,"Special Education",40,2429,2483,54,"55.0%","73.3%"
"=""1260011""","Shelton School District",6,"Non-Special Education",310,2549,2598,49,"61.9%","80.7%"
"=""1260011""","Shelton School District",7,"Special Education",51,2462,2479,16,"25.5%","44.8%"
"=""1260011""","Shelton School District",7,"Non-Special Education",328,2578,2598,20,"37.8%","55.3%"
"=""1260011""","Shelton School District",8,"Special Education",57,2478,2496,18,"26.3%","47.6%"
"=""1260011""","Shelton School District",8,"Non-Special Education",375,2605,2630,25,"49.3%","64.1%"
"=""1270011""","Sherman School District",4,"Special Education",6,"*","*","*","*","*"
"=""1270011""","Sherman School District",4,"Non-Special Education",20,2432,2494,63,"45.0%","77.2%"
"=""1270011""","Sherman School District",5,"Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District",5,"Non-Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District",6,"Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District",6,"Non-Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District",7,"Non-Special Education",13,"*","*","*","*","*"
"=""1270011""","Sherman School District",8,"Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District",8,"Non-Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",4,"Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",4,"Non-Special Education","*",2460,2475,15,"10.0%","33.2%"
"=""2700013""","Side By Side Charter School District",5,"Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",5,"Non-Special Education","*",2508,2550,43,"42.9%","71.5%"
"=""2700013""","Side By Side Charter School District",6,"Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",6,"Non-Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",7,"Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",7,"Non-Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",8,"Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",8,"Non-Special Education","*","*","*","*","*","*"
"=""1280011""","Simsbury School District",4,"Special Education",38,2399,2456,57,"52.6%","72.7%"
"=""1280011""","Simsbury School District",4,"Non-Special Education",243,2498,2552,54,"60.9%","80.0%"
"=""1280011""","Simsbury School District",5,"Special Education",25,2436,2464,27,"32.0%","50.3%"
"=""1280011""","Simsbury School District",5,"Non-Special Education",257,2549,2590,42,"54.1%","75.0%"
"=""1280011""","Simsbury School District",6,"Special Education",33,2467,2497,30,"39.4%","59.7%"
"=""1280011""","Simsbury School District",6,"Non-Special Education",289,2576,2614,38,"59.9%","77.1%"
"=""1280011""","Simsbury School District",7,"Special Education",39,2497,2520,23,"33.3%","58.1%"
"=""1280011""","Simsbury School District",7,"Non-Special Education",283,2600,2631,31,"51.9%","67.3%"
"=""1280011""","Simsbury School District",8,"Special Education",47,2484,2538,54,"51.1%","75.7%"
"=""1280011""","Simsbury School District",8,"Non-Special Education",300,2616,2655,39,"61.7%","77.3%"
"=""1290011""","Somers School District",4,"Special Education",14,"*","*","*","*","*"
"=""1290011""","Somers School District",4,"Non-Special Education",99,2461,2512,51,"45.5%","70.2%"
"=""1290011""","Somers School District",5,"Special Education",7,"*","*","*","*","*"
"=""1290011""","Somers School District",5,"Non-Special Education",91,2528,2559,31,"39.6%","60.4%"
"=""1290011""","Somers School District",6,"Special Education",8,"*","*","*","*","*"
"=""1290011""","Somers School District",6,"Non-Special Education",103,2545,2583,38,"55.3%","71.2%"
"=""1290011""","Somers School District",7,"Special Education",17,"*","*","*","*","*"
"=""1290011""","Somers School District",7,"Non-Special Education",103,2579,2617,38,"53.4%","73.4%"
"=""1290011""","Somers School District",8,"Special Education",9,"*","*","*","*","*"
"=""1290011""","Somers School District",8,"Non-Special Education",85,2591,2606,14,"37.6%","56.1%"
"=""1320011""","South Windsor School District",4,"Special Education",29,2364,2438,75,"37.9%","76.8%"
"=""1320011""","South Windsor School District",4,"Non-Special Education",256,2481,2546,64,"64.1%","86.7%"
"=""1320011""","South Windsor School District",5,"Special Education",40,2393,2446,53,"37.5%","62.0%"
"=""1320011""","South Windsor School District",5,"Non-Special Education",263,2538,2581,43,"54.8%","74.5%"
"=""1320011""","South Windsor School District",6,"Special Education",38,2441,2478,37,"44.7%","60.3%"
"=""1320011""","South Windsor School District",6,"Non-Special Education",252,2567,2596,29,"50.8%","65.9%"
"=""1320011""","South Windsor School District",7,"Special Education",38,2505,2519,14,"23.7%","45.3%"
"=""1320011""","South Windsor School District",7,"Non-Special Education",265,2592,2619,27,"47.9%","63.4%"
"=""1320011""","South Windsor School District",8,"Special Education",41,2492,2519,27,"29.3%","52.9%"
"=""1320011""","South Windsor School District",8,"Non-Special Education",290,2616,2631,16,"42.8%","57.2%"
"=""1310011""","Southington School District",4,"Special Education",56,2355,2408,54,"37.5%","61.6%"
"=""1310011""","Southington School District",4,"Non-Special Education",406,2473,2511,38,"39.4%","60.3%"
"=""1310011""","Southington School District",5,"Special Education",69,2391,2435,45,"31.9%","58.2%"
"=""1310011""","Southington School District",5,"Non-Special Education",448,2517,2557,40,"44.2%","65.5%"
"=""1310011""","Southington School District",6,"Special Education",71,2433,2472,39,"35.2%","54.3%"
"=""1310011""","Southington School District",6,"Non-Special Education",405,2556,2579,22,"39.5%","58.5%"
"=""1310011""","Southington School District",7,"Special Education",55,2454,2481,28,"32.7%","49.0%"
"=""1310011""","Southington School District",7,"Non-Special Education",451,2576,2595,20,"38.1%","56.1%"
"=""1310011""","Southington School District",8,"Special Education",59,2467,2486,19,"25.4%","51.3%"
"=""1310011""","Southington School District",8,"Non-Special Education",484,2589,2611,22,"41.5%","60.9%"
"=""1330011""","Sprague School District",4,"Special Education","*","*","*","*","*","*"
"=""1330011""","Sprague School District",4,"Non-Special Education","*",2402,2446,43,"28.6%","60.4%"
"=""1330011""","Sprague School District",5,"Special Education","*","*","*","*","*","*"
"=""1330011""","Sprague School District",5,"Non-Special Education","*",2464,2543,80,"58.3%","92.9%"
"=""1330011""","Sprague School District",6,"Special Education","*","*","*","*","*","*"
"=""1330011""","Sprague School District",6,"Non-Special Education","*",2524,2549,25,"42.4%","53.6%"
"=""1330011""","Sprague School District",7,"Special Education",7,"*","*","*","*","*"
"=""1330011""","Sprague School District",7,"Non-Special Education",28,2520,2562,42,"42.9%","60.6%"
"=""1330011""","Sprague School District",8,"Special Education","*","*","*","*","*","*"
"=""1330011""","Sprague School District",8,"Non-Special Education","*",2585,2610,25,"46.2%","55.3%"
"=""1340011""","Stafford School District",4,"Special Education",16,"*","*","*","*","*"
"=""1340011""","Stafford School District",4,"Non-Special Education",111,2465,2502,37,"35.1%","60.5%"
"=""1340011""","Stafford School District",5,"Special Education",11,"*","*","*","*","*"
"=""1340011""","Stafford School District",5,"Non-Special Education",93,2487,2535,48,"43.0%","69.3%"
"=""1340011""","Stafford School District",6,"Special Education",13,"*","*","*","*","*"
"=""1340011""","Stafford School District",6,"Non-Special Education",78,2516,2558,41,"46.2%","69.6%"
"=""1340011""","Stafford School District",7,"Special Education",11,"*","*","*","*","*"
"=""1340011""","Stafford School District",7,"Non-Special Education",95,2568,2620,52,"64.2%","78.9%"
"=""1340011""","Stafford School District",8,"Special Education",10,"*","*","*","*","*"
"=""1340011""","Stafford School District",8,"Non-Special Education",97,2593,2616,23,"43.3%","59.0%"
"=""1350011""","Stamford School District",4,"Special Education",130,2310,2365,55,"29.2%","61.3%"
"=""1350011""","Stamford School District",4,"Non-Special Education",1034,2428,2481,53,"43.9%","69.5%"
"=""1350011""","Stamford School District",5,"Special Education",128,2353,2401,48,"32.0%","58.2%"
"=""1350011""","Stamford School District",5,"Non-Special Education",941,2471,2526,56,"49.4%","73.9%"
"=""1350011""","Stamford School District",6,"Special Education",119,2394,2422,29,"25.2%","49.0%"
"=""1350011""","Stamford School District",6,"Non-Special Education",876,2521,2543,22,"38.9%","56.9%"
"=""1350011""","Stamford School District",7,"Special Education",107,2410,2446,36,"29.9%","55.5%"
"=""1350011""","Stamford School District",7,"Non-Special Education",881,2540,2569,30,"43.4%","60.4%"
"=""1350011""","Stamford School District",8,"Special Education",121,2423,2455,31,"27.3%","50.6%"
"=""1350011""","Stamford School District",8,"Non-Special Education",901,2560,2582,22,"40.6%","58.2%"
"=""0000000""","State of Connecticut",4,"Special Education",4694,2341,2390,49,"33.6%","60.9%"
"=""0000000""","State of Connecticut",4,"Non-Special Education",31622,2444,2497,53,"47.5%","71.6%"
"=""0000000""","State of Connecticut",5,"Special Education",4864,2378,2421,43,"29.9%","56.8%"
"=""0000000""","State of Connecticut",5,"Non-Special Education",32096,2490,2535,46,"46.0%","68.9%"
"=""0000000""","State of Connecticut",6,"Special Education",4920,2410,2439,29,"31.3%","52.8%"
"=""0000000""","State of Connecticut",6,"Non-Special Education",32011,2526,2554,28,"43.8%","62.2%"
"=""0000000""","State of Connecticut",7,"Special Education",4922,2431,2461,30,"30.7%","52.3%"
"=""0000000""","State of Connecticut",7,"Non-Special Education",33079,2546,2577,31,"43.7%","62.1%"
"=""0000000""","State of Connecticut",8,"Special Education",4825,2448,2474,27,"30.3%","51.9%"
"=""0000000""","State of Connecticut",8,"Non-Special Education",32312,2566,2593,26,"43.6%","61.0%"
"=""1360011""","Sterling School District",4,"Special Education","*","*","*","*","*","*"
"=""1360011""","Sterling School District",4,"Non-Special Education","*",2436,2495,58,"53.1%","79.2%"
"=""1360011""","Sterling School District",5,"Special Education",8,"*","*","*","*","*"
"=""1360011""","Sterling School District",5,"Non-Special Education",37,2478,2532,54,"45.9%","68.4%"
"=""1360011""","Sterling School District",6,"Special Education",6,"*","*","*","*","*"
"=""1360011""","Sterling School District",6,"Non-Special Education",34,2514,2544,30,"41.2%","65.0%"
"=""1360011""","Sterling School District",7,"Special Education","*","*","*","*","*","*"
"=""1360011""","Sterling School District",7,"Non-Special Education","*",2541,2580,39,"46.3%","67.4%"
"=""1360011""","Sterling School District",8,"Special Education",7,"*","*","*","*","*"
"=""1360011""","Sterling School District",8,"Non-Special Education",43,2560,2581,21,"27.9%","51.2%"
"=""1370011""","Stonington School District",4,"Special Education",32,2392,2433,41,"28.1%","57.1%"
"=""1370011""","Stonington School District",4,"Non-Special Education",117,2503,2551,48,"58.1%","75.9%"
"=""1370011""","Stonington School District",5,"Special Education",21,2399,2429,30,"19.0%","44.4%"
"=""1370011""","Stonington School District",5,"Non-Special Education",122,2553,2585,32,"50.8%","67.3%"
"=""1370011""","Stonington School District",6,"Special Education",22,2464,2481,17,"22.7%","41.0%"
"=""1370011""","Stonington School District",6,"Non-Special Education",124,2561,2577,16,"38.7%","52.2%"
"=""1370011""","Stonington School District",7,"Special Education",17,"*","*","*","*","*"
"=""1370011""","Stonington School District",7,"Non-Special Education",144,2584,2594,10,"40.3%","53.0%"
"=""1370011""","Stonington School District",8,"Special Education",29,2473,2516,44,"48.3%","69.6%"
"=""1370011""","Stonington School District",8,"Non-Special Education",128,2589,2620,30,"53.1%","67.8%"
"=""1380011""","Stratford School District",4,"Special Education",54,2318,2397,78,"50.0%","77.8%"
"=""1380011""","Stratford School District",4,"Non-Special Education",461,2419,2490,71,"56.8%","81.4%"
"=""1380011""","Stratford School District",5,"Special Education",56,2357,2403,47,"26.8%","57.9%"
"=""1380011""","Stratford School District",5,"Non-Special Education",423,2485,2522,37,"34.8%","60.4%"
"=""1380011""","Stratford School District",6,"Special Education",73,2393,2435,42,"38.4%","55.4%"
"=""1380011""","Stratford School District",6,"Non-Special Education",427,2512,2553,41,"51.3%","71.4%"
"=""1380011""","Stratford School District",7,"Special Education",52,2415,2435,20,"25.0%","46.2%"
"=""1380011""","Stratford School District",7,"Non-Special Education",488,2543,2557,15,"30.5%","49.4%"
"=""1380011""","Stratford School District",8,"Special Education",50,2438,2451,13,"30.0%","44.3%"
"=""1380011""","Stratford School District",8,"Non-Special Education",458,2558,2564,6,"27.1%","43.9%"
"=""1390011""","Suffield School District",4,"Special Education",16,"*","*","*","*","*"
"=""1390011""","Suffield School District",4,"Non-Special Education",144,2466,2509,43,"48.6%","69.3%"
"=""1390011""","Suffield School District",5,"Special Education",14,"*","*","*","*","*"
"=""1390011""","Suffield School District",5,"Non-Special Education",120,2499,2559,60,"60.0%","78.5%"
"=""1390011""","Suffield School District",6,"Special Education",19,"*","*","*","*","*"
"=""1390011""","Suffield School District",6,"Non-Special Education",160,2553,2587,34,"48.8%","67.9%"
"=""1390011""","Suffield School District",7,"Special Education",19,"*","*","*","*","*"
"=""1390011""","Suffield School District",7,"Non-Special Education",151,2593,2609,16,"40.4%","57.2%"
"=""1390011""","Suffield School District",8,"Special Education",11,"*","*","*","*","*"
"=""1390011""","Suffield School District",8,"Non-Special Education",160,2621,2612,-9,"31.3%","43.2%"
"=""2690013""","The Bridge Academy District",7,"Special Education",8,"*","*","*","*","*"
"=""2690013""","The Bridge Academy District",7,"Non-Special Education",40,2465,2506,42,"32.5%","57.2%"
"=""2690013""","The Bridge Academy District",8,"Special Education",6,"*","*","*","*","*"
"=""2690013""","The Bridge Academy District",8,"Non-Special Education",43,2502,2504,2,"23.3%","35.1%"
"=""9020022""","The Gilbert School District",7,"Special Education",13,"*","*","*","*","*"
"=""9020022""","The Gilbert School District",7,"Non-Special Education",62,2558,2576,18,"29.0%","49.5%"
"=""9020022""","The Gilbert School District",8,"Special Education",11,"*","*","*","*","*"
"=""9020022""","The Gilbert School District",8,"Non-Special Education",71,2545,2554,9,"29.6%","40.9%"
"=""1400011""","Thomaston School District",4,"Special Education",8,"*","*","*","*","*"
"=""1400011""","Thomaston School District",4,"Non-Special Education",53,2416,2468,53,"41.5%","67.6%"
"=""1400011""","Thomaston School District",5,"Special Education",14,"*","*","*","*","*"
"=""1400011""","Thomaston School District",5,"Non-Special Education",57,2460,2521,61,"47.4%","71.1%"
"=""1400011""","Thomaston School District",6,"Special Education",7,"*","*","*","*","*"
"=""1400011""","Thomaston School District",6,"Non-Special Education",70,2527,2563,37,"44.3%","66.3%"
"=""1400011""","Thomaston School District",7,"Special Education",15,"*","*","*","*","*"
"=""1400011""","Thomaston School District",7,"Non-Special Education",80,2549,2582,33,"38.8%","63.9%"
"=""1400011""","Thomaston School District",8,"Special Education",8,"*","*","*","*","*"
"=""1400011""","Thomaston School District",8,"Non-Special Education",60,2586,2608,22,"38.3%","61.3%"
"=""1410011""","Thompson School District",4,"Special Education","*","*","*","*","*","*"
"=""1410011""","Thompson School District",4,"Non-Special Education","*",2432,2445,14,"21.2%","39.1%"
"=""1410011""","Thompson School District",5,"Special Education",10,"*","*","*","*","*"
"=""1410011""","Thompson School District",5,"Non-Special Education",68,2438,2492,55,"44.1%","70.9%"
"=""1410011""","Thompson School District",6,"Special Education",8,"*","*","*","*","*"
"=""1410011""","Thompson School District",6,"Non-Special Education",70,2513,2528,14,"31.4%","49.9%"
"=""1410011""","Thompson School District",7,"Special Education","*","*","*","*","*","*"
"=""1410011""","Thompson School District",7,"Non-Special Education","*",2533,2530,-3,"16.7%","35.1%"
"=""1410011""","Thompson School District",8,"Special Education","*","*","*","*","*","*"
"=""1410011""","Thompson School District",8,"Non-Special Education","*",2551,2541,-9,"12.5%","26.8%"
"=""1420011""","Tolland School District",4,"Special Education",19,"*","*","*","*","*"
"=""1420011""","Tolland School District",4,"Non-Special Education",161,2475,2539,65,"65.2%","85.3%"
"=""1420011""","Tolland School District",5,"Special Education",20,2429,2444,15,"30.0%","48.8%"
"=""1420011""","Tolland School District",5,"Non-Special Education",163,2541,2578,37,"48.5%","66.0%"
"=""1420011""","Tolland School District",6,"Special Education",23,2451,2466,15,"21.7%","40.6%"
"=""1420011""","Tolland School District",6,"Non-Special Education",178,2570,2597,26,"44.9%","62.1%"
"=""1420011""","Tolland School District",7,"Special Education",17,"*","*","*","*","*"
"=""1420011""","Tolland School District",7,"Non-Special Education",199,2570,2593,22,"38.2%","58.0%"
"=""1420011""","Tolland School District",8,"Special Education",21,2472,2522,50,"47.6%","62.5%"
"=""1420011""","Tolland School District",8,"Non-Special Education",206,2586,2613,27,"44.2%","61.5%"
"=""1430011""","Torrington School District",4,"Special Education",53,2356,2400,44,"24.5%","57.1%"
"=""1430011""","Torrington School District",4,"Non-Special Education",246,2441,2483,42,"39.4%","63.2%"
"=""1430011""","Torrington School District",5,"Special Education",51,2387,2425,37,"25.5%","54.5%"
"=""1430011""","Torrington School District",5,"Non-Special Education",281,2491,2529,38,"37.7%","60.6%"
"=""1430011""","Torrington School District",6,"Special Education",56,2429,2450,21,"25.0%","47.8%"
"=""1430011""","Torrington School District",6,"Non-Special Education",246,2511,2523,12,"27.6%","44.4%"
"=""1430011""","Torrington School District",7,"Special Education",47,2429,2431,2,"17.0%","32.3%"
"=""1430011""","Torrington School District",7,"Non-Special Education",236,2526,2530,4,"22.9%","39.5%"
"=""1430011""","Torrington School District",8,"Special Education",51,2454,2474,20,"25.5%","48.2%"
"=""1430011""","Torrington School District",8,"Non-Special Education",234,2540,2559,19,"33.3%","51.7%"
"=""2780013""","Trailblazers Academy District",6,"Special Education",16,"*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",6,"Non-Special Education",22,2456,2459,3,"22.7%","30.1%"
"=""2780013""","Trailblazers Academy District",7,"Special Education",10,"*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",7,"Non-Special Education",21,2433,2465,31,"28.6%","49.6%"
"=""2780013""","Trailblazers Academy District",8,"Special Education",7,"*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",8,"Non-Special Education",29,2491,2511,20,"31.0%","55.4%"
"=""1440011""","Trumbull School District",4,"Special Education",63,2386,2470,84,"61.9%","86.8%"
"=""1440011""","Trumbull School District",4,"Non-Special Education",401,2494,2564,70,"71.1%","90.1%"
"=""1440011""","Trumbull School District",5,"Special Education",56,2413,2470,57,"39.3%","72.8%"
"=""1440011""","Trumbull School District",5,"Non-Special Education",419,2531,2589,58,"64.0%","83.9%"
"=""1440011""","Trumbull School District",6,"Special Education",51,2443,2481,38,"39.2%","55.4%"
"=""1440011""","Trumbull School District",6,"Non-Special Education",455,2570,2616,45,"67.3%","81.6%"
"=""1440011""","Trumbull School District",7,"Special Education",46,2458,2534,77,"54.3%","82.9%"
"=""1440011""","Trumbull School District",7,"Non-Special Education",442,2559,2634,76,"74.0%","91.3%"
"=""1440011""","Trumbull School District",8,"Special Education",39,2465,2541,76,"79.5%","94.2%"
"=""1440011""","Trumbull School District",8,"Non-Special Education",369,2579,2652,73,"77.2%","91.8%"
"=""3470015""","Unified School District #2",7,"Special Education","*","*","*","*","*","*"
"=""3470015""","Unified School District #2",8,"Special Education","*","*","*","*","*","*"
"=""1450011""","Union School District",4,"Non-Special Education","*","*","*","*","*","*"
"=""1450011""","Union School District",5,"Special Education","*","*","*","*","*","*"
"=""1450011""","Union School District",5,"Non-Special Education","*","*","*","*","*","*"
"=""1450011""","Union School District",6,"Non-Special Education",6,"*","*","*","*","*"
"=""1450011""","Union School District",7,"Special Education","*","*","*","*","*","*"
"=""1450011""","Union School District",7,"Non-Special Education","*","*","*","*","*","*"
"=""1450011""","Union School District",8,"Special Education","*","*","*","*","*","*"
"=""1450011""","Union School District",8,"Non-Special Education","*","*","*","*","*","*"
"=""1460011""","Vernon School District",4,"Special Education",42,2328,2383,55,"35.7%","61.0%"
"=""1460011""","Vernon School District",4,"Non-Special Education",186,2422,2480,57,"48.9%","73.3%"
"=""1460011""","Vernon School District",5,"Special Education",42,2377,2410,33,"21.4%","42.6%"
"=""1460011""","Vernon School District",5,"Non-Special Education",182,2477,2514,37,"42.9%","62.8%"
"=""1460011""","Vernon School District",6,"Special Education",41,2402,2410,9,"14.6%","37.1%"
"=""1460011""","Vernon School District",6,"Non-Special Education",187,2511,2532,21,"36.4%","53.6%"
"=""1460011""","Vernon School District",7,"Special Education",25,2410,2466,56,"52.0%","77.7%"
"=""1460011""","Vernon School District",7,"Non-Special Education",182,2517,2555,38,"46.7%","66.8%"
"=""1460011""","Vernon School District",8,"Special Education",16,"*","*","*","*","*"
"=""1460011""","Vernon School District",8,"Non-Special Education",172,2518,2546,27,"38.4%","55.6%"
"=""1470011""","Voluntown School District",4,"Special Education",8,"*","*","*","*","*"
"=""1470011""","Voluntown School District",4,"Non-Special Education",20,2495,2539,44,"50.0%","66.4%"
"=""1470011""","Voluntown School District",5,"Special Education",8,"*","*","*","*","*"
"=""1470011""","Voluntown School District",5,"Non-Special Education",22,2526,2550,24,"27.3%","51.3%"
"=""1470011""","Voluntown School District",6,"Special Education",8,"*","*","*","*","*"
"=""1470011""","Voluntown School District",6,"Non-Special Education",21,2554,2585,30,"42.9%","71.6%"
"=""1470011""","Voluntown School District",7,"Special Education","*","*","*","*","*","*"
"=""1470011""","Voluntown School District",7,"Non-Special Education","*",2577,2614,37,"50.0%","66.7%"
"=""1470011""","Voluntown School District",8,"Special Education","*","*","*","*","*","*"
"=""1470011""","Voluntown School District",8,"Non-Special Education","*",2593,2606,12,"36.0%","48.9%"
"=""1480011""","Wallingford School District",4,"Special Education",43,2327,2372,45,"30.2%","66.1%"
"=""1480011""","Wallingford School District",4,"Non-Special Education",338,2441,2497,56,"50.3%","73.7%"
"=""1480011""","Wallingford School District",5,"Special Education",31,2382,2430,48,"35.5%","60.5%"
"=""1480011""","Wallingford School District",5,"Non-Special Education",398,2483,2538,55,"52.0%","75.8%"
"=""1480011""","Wallingford School District",6,"Special Education",60,2416,2445,29,"30.0%","53.2%"
"=""1480011""","Wallingford School District",6,"Non-Special Education",407,2524,2539,15,"32.2%","50.9%"
"=""1480011""","Wallingford School District",7,"Special Education",46,2428,2456,27,"32.6%","53.6%"
"=""1480011""","Wallingford School District",7,"Non-Special Education",386,2535,2576,42,"48.7%","68.1%"
"=""1480011""","Wallingford School District",8,"Special Education",53,2454,2483,29,"30.2%","55.3%"
"=""1480011""","Wallingford School District",8,"Non-Special Education",403,2565,2600,35,"47.4%","67.3%"
"=""1510011""","Waterbury School District",4,"Special Education",224,2301,2348,46,"25.9%","58.0%"
"=""1510011""","Waterbury School District",4,"Non-Special Education",1052,2391,2440,48,"34.1%","62.6%"
"=""1510011""","Waterbury School District",5,"Special Education",235,2342,2382,39,"25.5%","52.6%"
"=""1510011""","Waterbury School District",5,"Non-Special Education",1058,2435,2475,40,"31.1%","57.9%"
"=""1510011""","Waterbury School District",6,"Special Education",267,2369,2387,18,"20.2%","44.6%"
"=""1510011""","Waterbury School District",6,"Non-Special Education",984,2465,2486,20,"29.7%","50.0%"
"=""1510011""","Waterbury School District",7,"Special Education",233,2373,2405,31,"27.5%","50.4%"
"=""1510011""","Waterbury School District",7,"Non-Special Education",1040,2465,2508,43,"43.8%","64.4%"
