"Smarter Balanced Growth Report, 2015-16"
"All Districts, Special Education"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""2850013""","Bridgeport Achievement First District",7,"ELA","Special Education",8,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District",7,"ELA","Non-Special Education",75,2508,2535,27,"33.3%","49.8%"
"=""2850013""","Bridgeport Achievement First District",7,"Math","Special Education",8,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District",7,"Math","Non-Special Education",75,2468,2527,59,"64.0%","84.4%"
"=""2850013""","Bridgeport Achievement First District",8,"ELA","Special Education",10,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District",8,"ELA","Non-Special Education",75,2526,2599,73,"65.3%","89.4%"
"=""2850013""","Bridgeport Achievement First District",8,"Math","Special Education",10,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District",8,"Math","Non-Special Education",75,2518,2593,75,"80.0%","92.5%"
"=""0150011""","Bridgeport School District",4,"ELA","Special Education",202,2315,2340,26,"19.3%","42.3%"
"=""0150011""","Bridgeport School District",4,"ELA","Non-Special Education",1370,2375,2411,36,"24.5%","51.9%"
"=""0150011""","Bridgeport School District",4,"Math","Special Education",202,2309,2350,41,"26.7%","55.3%"
"=""0150011""","Bridgeport School District",4,"Math","Non-Special Education",1394,2372,2406,34,"20.2%","51.6%"
"=""0150011""","Bridgeport School District",5,"ELA","Special Education",196,2327,2358,30,"18.4%","46.7%"
"=""0150011""","Bridgeport School District",5,"ELA","Non-Special Education",1209,2406,2450,44,"32.8%","59.8%"
"=""0150011""","Bridgeport School District",5,"Math","Special Education",197,2342,2359,17,"26.9%","48.8%"
"=""0150011""","Bridgeport School District",5,"Math","Non-Special Education",1223,2400,2419,19,"28.3%","50.6%"
"=""0150011""","Bridgeport School District",6,"ELA","Special Education",165,2364,2386,22,"23.6%","45.4%"
"=""0150011""","Bridgeport School District",6,"ELA","Non-Special Education",1022,2441,2478,37,"38.5%","59.6%"
"=""0150011""","Bridgeport School District",6,"Math","Special Education",165,2360,2344,-17,"20.6%","32.8%"
"=""0150011""","Bridgeport School District",6,"Math","Non-Special Education",1046,2417,2440,22,"35.9%","55.0%"
"=""0150011""","Bridgeport School District",7,"ELA","Special Education",173,2381,2414,33,"28.9%","52.2%"
"=""0150011""","Bridgeport School District",7,"ELA","Non-Special Education",994,2476,2510,33,"35.3%","56.5%"
"=""0150011""","Bridgeport School District",7,"Math","Special Education",172,2342,2359,17,"36.0%","52.0%"
"=""0150011""","Bridgeport School District",7,"Math","Non-Special Education",1019,2447,2470,23,"36.0%","56.3%"
"=""0150011""","Bridgeport School District",8,"ELA","Special Education",209,2406,2423,17,"25.8%","43.7%"
"=""0150011""","Bridgeport School District",8,"ELA","Non-Special Education",1056,2499,2523,24,"33.1%","53.3%"
"=""0150011""","Bridgeport School District",8,"Math","Special Education",210,2369,2393,24,"32.4%","50.7%"
"=""0150011""","Bridgeport School District",8,"Math","Non-Special Education",1091,2470,2472,2,"29.0%","43.3%"
"=""0170011""","Bristol School District",4,"ELA","Special Education",87,2342,2399,58,"39.1%","65.9%"
"=""0170011""","Bristol School District",4,"ELA","Non-Special Education",445,2441,2495,54,"47.2%","72.3%"
"=""0170011""","Bristol School District",4,"Math","Special Education",87,2345,2407,62,"43.7%","75.4%"
"=""0170011""","Bristol School District",4,"Math","Non-Special Education",449,2436,2484,48,"43.4%","71.7%"
"=""0170011""","Bristol School District",5,"ELA","Special Education",100,2368,2411,43,"34.0%","61.0%"
"=""0170011""","Bristol School District",5,"ELA","Non-Special Education",515,2489,2534,45,"42.9%","67.3%"
"=""0170011""","Bristol School District",5,"Math","Special Education",98,2387,2404,16,"27.6%","48.5%"
"=""0170011""","Bristol School District",5,"Math","Non-Special Education",521,2481,2516,35,"43.0%","67.8%"
"=""0170011""","Bristol School District",6,"ELA","Special Education",107,2414,2442,28,"32.7%","54.2%"
"=""0170011""","Bristol School District",6,"ELA","Non-Special Education",422,2523,2554,32,"42.2%","64.1%"
"=""0170011""","Bristol School District",6,"Math","Special Education",107,2407,2411,4,"23.4%","39.8%"
"=""0170011""","Bristol School District",6,"Math","Non-Special Education",423,2503,2538,35,"44.0%","67.1%"
"=""0170011""","Bristol School District",7,"ELA","Special Education",108,2425,2456,31,"30.6%","56.2%"
"=""0170011""","Bristol School District",7,"ELA","Non-Special Education",460,2536,2575,39,"46.5%","66.7%"
"=""0170011""","Bristol School District",7,"Math","Special Education",109,2388,2426,38,"50.5%","68.6%"
"=""0170011""","Bristol School District",7,"Math","Non-Special Education",462,2518,2554,37,"51.1%","72.1%"
"=""0170011""","Bristol School District",8,"ELA","Special Education",89,2446,2475,28,"34.8%","53.7%"
"=""0170011""","Bristol School District",8,"ELA","Non-Special Education",432,2574,2596,22,"39.8%","57.3%"
"=""0170011""","Bristol School District",8,"Math","Special Education",90,2414,2433,20,"31.1%","50.1%"
"=""0170011""","Bristol School District",8,"Math","Non-Special Education",436,2552,2573,21,"41.7%","59.2%"
"=""0180011""","Brookfield School District",4,"ELA","Special Education",27,2382,2422,40,"33.3%","52.4%"
"=""0180011""","Brookfield School District",4,"ELA","Non-Special Education",177,2482,2522,40,"37.3%","63.6%"
"=""0180011""","Brookfield School District",4,"Math","Special Education",26,2379,2456,77,"61.5%","88.5%"
"=""0180011""","Brookfield School District",4,"Math","Non-Special Education",177,2480,2513,32,"29.9%","58.9%"
"=""0180011""","Brookfield School District",5,"ELA","Special Education",15,"*","*","*","*","*"
"=""0180011""","Brookfield School District",5,"ELA","Non-Special Education",153,2518,2560,42,"47.1%","66.4%"
"=""0180011""","Brookfield School District",5,"Math","Special Education",15,"*","*","*","*","*"
"=""0180011""","Brookfield School District",5,"Math","Non-Special Education",153,2517,2538,21,"33.3%","57.5%"
"=""0180011""","Brookfield School District",6,"ELA","Special Education",23,2432,2469,37,"39.1%","56.3%"
"=""0180011""","Brookfield School District",6,"ELA","Non-Special Education",164,2554,2579,25,"46.3%","63.9%"
"=""0180011""","Brookfield School District",6,"Math","Special Education",23,2426,2430,3,"30.4%","48.6%"
"=""0180011""","Brookfield School District",6,"Math","Non-Special Education",163,2534,2569,36,"47.9%","70.8%"
"=""0180011""","Brookfield School District",7,"ELA","Special Education",24,2467,2502,35,"37.5%","56.2%"
"=""0180011""","Brookfield School District",7,"ELA","Non-Special Education",192,2566,2597,31,"42.7%","62.7%"
"=""0180011""","Brookfield School District",7,"Math","Special Education",24,2472,2509,37,"58.3%","74.2%"
"=""0180011""","Brookfield School District",7,"Math","Non-Special Education",190,2572,2603,31,"53.2%","73.0%"
"=""0180011""","Brookfield School District",8,"ELA","Special Education",21,2491,2500,8,"33.3%","42.7%"
"=""0180011""","Brookfield School District",8,"ELA","Non-Special Education",161,2608,2639,31,"53.4%","68.8%"
"=""0180011""","Brookfield School District",8,"Math","Special Education",21,2463,2497,35,"42.9%","70.3%"
"=""0180011""","Brookfield School District",8,"Math","Non-Special Education",165,2600,2644,44,"63.6%","79.8%"
"=""0190011""","Brooklyn School District",4,"ELA","Special Education",7,"*","*","*","*","*"
"=""0190011""","Brooklyn School District",4,"ELA","Non-Special Education",65,2465,2536,70,"63.1%","86.4%"
"=""0190011""","Brooklyn School District",4,"Math","Special Education",8,"*","*","*","*","*"
"=""0190011""","Brooklyn School District",4,"Math","Non-Special Education",65,2442,2502,60,"53.8%","83.3%"
"=""0190011""","Brooklyn School District",5,"ELA","Special Education",11,"*","*","*","*","*"
"=""0190011""","Brooklyn School District",5,"ELA","Non-Special Education",87,2525,2557,32,"36.8%","59.5%"
"=""0190011""","Brooklyn School District",5,"Math","Special Education",11,"*","*","*","*","*"
"=""0190011""","Brooklyn School District",5,"Math","Non-Special Education",87,2508,2510,3,"17.2%","33.8%"
"=""0190011""","Brooklyn School District",6,"ELA","Special Education","*","*","*","*","*","*"
"=""0190011""","Brooklyn School District",6,"ELA","Non-Special Education","*",2525,2592,67,"70.4%","90.4%"
"=""0190011""","Brooklyn School District",6,"Math","Special Education","*","*","*","*","*","*"
"=""0190011""","Brooklyn School District",6,"Math","Non-Special Education","*",2489,2546,58,"62.0%","85.4%"
"=""0190011""","Brooklyn School District",7,"ELA","Special Education","*","*","*","*","*","*"
"=""0190011""","Brooklyn School District",7,"ELA","Non-Special Education","*",2585,2599,14,"37.0%","53.9%"
"=""0190011""","Brooklyn School District",7,"Math","Special Education","*","*","*","*","*","*"
"=""0190011""","Brooklyn School District",7,"Math","Non-Special Education","*",2545,2553,8,"30.1%","46.1%"
"=""0190011""","Brooklyn School District",8,"ELA","Special Education",8,"*","*","*","*","*"
"=""0190011""","Brooklyn School District",8,"ELA","Non-Special Education",95,2581,2614,33,"51.6%","67.1%"
"=""0190011""","Brooklyn School District",8,"Math","Special Education",8,"*","*","*","*","*"
"=""0190011""","Brooklyn School District",8,"Math","Non-Special Education",95,2526,2547,21,"42.1%","56.7%"
"=""0210011""","Canaan School District",4,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""0210011""","Canaan School District",4,"Math","Non-Special Education","*","*","*","*","*","*"
"=""0210011""","Canaan School District",5,"ELA","Non-Special Education",8,"*","*","*","*","*"
"=""0210011""","Canaan School District",5,"Math","Non-Special Education",8,"*","*","*","*","*"
"=""0210011""","Canaan School District",6,"ELA","Special Education","*","*","*","*","*","*"
"=""0210011""","Canaan School District",6,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""0210011""","Canaan School District",6,"Math","Special Education","*","*","*","*","*","*"
"=""0210011""","Canaan School District",6,"Math","Non-Special Education","*","*","*","*","*","*"
"=""0210011""","Canaan School District",7,"ELA","Special Education","*","*","*","*","*","*"
"=""0210011""","Canaan School District",7,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""0210011""","Canaan School District",7,"Math","Special Education","*","*","*","*","*","*"
"=""0210011""","Canaan School District",7,"Math","Non-Special Education","*","*","*","*","*","*"
"=""0210011""","Canaan School District",8,"ELA","Special Education","*","*","*","*","*","*"
"=""0210011""","Canaan School District",8,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""0210011""","Canaan School District",8,"Math","Special Education","*","*","*","*","*","*"
"=""0210011""","Canaan School District",8,"Math","Non-Special Education","*","*","*","*","*","*"
"=""0220011""","Canterbury School District",4,"ELA","Special Education","*","*","*","*","*","*"
"=""0220011""","Canterbury School District",4,"ELA","Non-Special Education","*",2447,2496,48,"42.9%","72.3%"
"=""0220011""","Canterbury School District",4,"Math","Special Education","*","*","*","*","*","*"
"=""0220011""","Canterbury School District",4,"Math","Non-Special Education","*",2427,2488,61,"57.1%","85.3%"
"=""0220011""","Canterbury School District",5,"ELA","Special Education",6,"*","*","*","*","*"
"=""0220011""","Canterbury School District",5,"ELA","Non-Special Education",44,2485,2535,50,"45.5%","72.4%"
"=""0220011""","Canterbury School District",5,"Math","Special Education",6,"*","*","*","*","*"
"=""0220011""","Canterbury School District",5,"Math","Non-Special Education",44,2478,2487,9,"18.2%","41.6%"
"=""0220011""","Canterbury School District",6,"ELA","Special Education","*","*","*","*","*","*"
"=""0220011""","Canterbury School District",6,"ELA","Non-Special Education","*",2503,2554,52,"50.0%","72.5%"
"=""0220011""","Canterbury School District",6,"Math","Special Education","*","*","*","*","*","*"
"=""0220011""","Canterbury School District",6,"Math","Non-Special Education","*",2492,2534,42,"50.0%","71.2%"
"=""0220011""","Canterbury School District",7,"ELA","Special Education",7,"*","*","*","*","*"
"=""0220011""","Canterbury School District",7,"ELA","Non-Special Education",63,2514,2566,52,"57.1%","79.8%"
"=""0220011""","Canterbury School District",7,"Math","Special Education",7,"*","*","*","*","*"
"=""0220011""","Canterbury School District",7,"Math","Non-Special Education",63,2482,2533,51,"61.9%","85.3%"
"=""0220011""","Canterbury School District",8,"ELA","Special Education","*","*","*","*","*","*"
"=""0220011""","Canterbury School District",8,"ELA","Non-Special Education","*",2580,2586,5,"29.1%","41.4%"
"=""0220011""","Canterbury School District",8,"Math","Special Education","*","*","*","*","*","*"
"=""0220011""","Canterbury School District",8,"Math","Non-Special Education","*",2552,2575,24,"38.2%","61.2%"
"=""0230011""","Canton School District",4,"ELA","Special Education",11,"*","*","*","*","*"
"=""0230011""","Canton School District",4,"ELA","Non-Special Education",101,2492,2536,44,"51.5%","71.2%"
"=""0230011""","Canton School District",4,"Math","Special Education",11,"*","*","*","*","*"
"=""0230011""","Canton School District",4,"Math","Non-Special Education",101,2487,2528,41,"43.6%","70.5%"
"=""0230011""","Canton School District",5,"ELA","Special Education",13,"*","*","*","*","*"
"=""0230011""","Canton School District",5,"ELA","Non-Special Education",116,2524,2570,46,"52.6%","73.8%"
"=""0230011""","Canton School District",5,"Math","Special Education",13,"*","*","*","*","*"
"=""0230011""","Canton School District",5,"Math","Non-Special Education",116,2505,2552,47,"59.5%","81.7%"
"=""0230011""","Canton School District",6,"ELA","Special Education",13,"*","*","*","*","*"
"=""0230011""","Canton School District",6,"ELA","Non-Special Education",119,2557,2601,44,"57.1%","77.8%"
"=""0230011""","Canton School District",6,"Math","Special Education",13,"*","*","*","*","*"
"=""0230011""","Canton School District",6,"Math","Non-Special Education",119,2540,2599,59,"60.5%","84.4%"
"=""0230011""","Canton School District",7,"ELA","Special Education",17,"*","*","*","*","*"
"=""0230011""","Canton School District",7,"ELA","Non-Special Education",119,2592,2619,28,"51.3%","68.1%"
"=""0230011""","Canton School District",7,"Math","Special Education",17,"*","*","*","*","*"
"=""0230011""","Canton School District",7,"Math","Non-Special Education",119,2566,2599,32,"57.1%","76.1%"
"=""0230011""","Canton School District",8,"ELA","Special Education",20,2494,2537,43,"50.0%","67.5%"
"=""0230011""","Canton School District",8,"ELA","Non-Special Education",115,2601,2635,34,"57.4%","73.8%"
"=""0230011""","Canton School District",8,"Math","Special Education",20,2465,2483,18,"60.0%","71.5%"
"=""0230011""","Canton School District",8,"Math","Non-Special Education",115,2579,2626,47,"65.2%","84.0%"
"=""2970013""","Capital Preparatory Harbor School Inc. District",6,"ELA","Special Education","*","*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District",6,"ELA","Non-Special Education","*",2442,2472,29,"33.3%","53.3%"
"=""2970013""","Capital Preparatory Harbor School Inc. District",6,"Math","Special Education","*","*","*","*","*","*"
