"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1560011""","West Haven School District",7,"ELL",21,2421,2448,26,"33.3%","49.5%"
"=""1560011""","West Haven School District",7,"Non-ELL",344,2516,2543,27,"38.7%","56.8%"
"=""1560011""","West Haven School District",8,"ELL",26,2444,2462,18,"15.4%","43.1%"
"=""1560011""","West Haven School District",8,"Non-ELL",370,2538,2548,11,"28.6%","48.3%"
"=""1540011""","Westbrook School District",4,"ELL","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",4,"Non-ELL","*",2460,2526,67,"64.3%","88.5%"
"=""1540011""","Westbrook School District",5,"ELL","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",5,"Non-ELL","*",2514,2557,43,"42.1%","66.7%"
"=""1540011""","Westbrook School District",6,"ELL","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",6,"Non-ELL","*",2570,2590,21,"44.8%","61.6%"
"=""1540011""","Westbrook School District",7,"ELL","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",7,"Non-ELL","*",2597,2629,32,"48.9%","70.5%"
"=""1540011""","Westbrook School District",8,"Non-ELL",47,2617,2652,35,"59.6%","75.3%"
"=""1570011""","Weston School District",4,"Non-ELL",166,2465,2521,56,"51.8%","76.2%"
"=""1570011""","Weston School District",5,"ELL","*","*","*","*","*","*"
"=""1570011""","Weston School District",5,"Non-ELL","*",2532,2573,41,"50.6%","72.8%"
"=""1570011""","Weston School District",6,"ELL","*","*","*","*","*","*"
"=""1570011""","Weston School District",6,"Non-ELL","*",2563,2578,15,"37.3%","55.7%"
"=""1570011""","Weston School District",7,"ELL","*","*","*","*","*","*"
"=""1570011""","Weston School District",7,"Non-ELL","*",2578,2619,41,"56.7%","74.5%"
"=""1570011""","Weston School District",8,"Non-ELL",176,2598,2627,29,"48.9%","65.5%"
"=""1580011""","Westport School District",4,"ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",4,"Non-ELL","*",2500,2547,47,"51.8%","73.8%"
"=""1580011""","Westport School District",5,"ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",5,"Non-ELL","*",2547,2589,42,"54.2%","74.4%"
"=""1580011""","Westport School District",6,"ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",6,"Non-ELL","*",2583,2597,14,"42.8%","56.8%"
"=""1580011""","Westport School District",7,"ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",7,"Non-ELL","*",2588,2613,25,"45.9%","61.7%"
"=""1580011""","Westport School District",8,"ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",8,"Non-ELL","*",2622,2630,8,"39.7%","53.1%"
"=""1590011""","Wethersfield School District",4,"ELL",25,2351,2428,78,"52.0%","77.9%"
"=""1590011""","Wethersfield School District",4,"Non-ELL",219,2447,2511,64,"56.6%","77.6%"
"=""1590011""","Wethersfield School District",5,"ELL",10,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",5,"Non-ELL",241,2495,2549,54,"53.9%","76.5%"
"=""1590011""","Wethersfield School District",6,"ELL",16,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",6,"Non-ELL",259,2539,2581,41,"56.8%","74.4%"
"=""1590011""","Wethersfield School District",7,"ELL",12,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",7,"Non-ELL",236,2561,2597,36,"54.2%","70.0%"
"=""1590011""","Wethersfield School District",8,"ELL",11,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",8,"Non-ELL",254,2545,2588,44,"54.7%","72.2%"
"=""1600011""","Willington School District",4,"Non-ELL",48,2431,2475,44,"39.6%","60.1%"
"=""1600011""","Willington School District",5,"Non-ELL",33,2442,2504,62,"54.5%","80.2%"
"=""1600011""","Willington School District",6,"Non-ELL",43,2510,2558,48,"55.8%","72.9%"
"=""1600011""","Willington School District",7,"ELL","*","*","*","*","*","*"
"=""1600011""","Willington School District",7,"Non-ELL","*",2515,2558,43,"39.6%","64.9%"
"=""1600011""","Willington School District",8,"Non-ELL",45,2560,2597,37,"53.3%","73.2%"
"=""1610011""","Wilton School District",4,"Non-ELL",310,2468,2541,73,"67.7%","87.4%"
"=""1610011""","Wilton School District",5,"ELL","*","*","*","*","*","*"
"=""1610011""","Wilton School District",5,"Non-ELL","*",2499,2552,53,"52.0%","73.1%"
"=""1610011""","Wilton School District",6,"Non-ELL",297,2549,2585,36,"51.9%","70.5%"
"=""1610011""","Wilton School District",7,"Non-ELL",342,2568,2611,43,"54.7%","73.1%"
"=""1610011""","Wilton School District",8,"Non-ELL",316,2606,2638,32,"55.1%","69.3%"
"=""1620011""","Winchester School District",4,"ELL","*","*","*","*","*","*"
"=""1620011""","Winchester School District",4,"Non-ELL","*",2441,2469,28,"29.0%","50.4%"
"=""1620011""","Winchester School District",5,"ELL","*","*","*","*","*","*"
"=""1620011""","Winchester School District",5,"Non-ELL","*",2436,2497,62,"46.8%","73.8%"
"=""1620011""","Winchester School District",6,"ELL","*","*","*","*","*","*"
"=""1620011""","Winchester School District",6,"Non-ELL","*",2479,2512,33,"44.1%","64.0%"
"=""1620011""","Winchester School District",8,"Non-ELL","*","*","*","*","*","*"
"=""1630011""","Windham School District",4,"ELL",62,2316,2376,59,"37.1%","67.2%"
"=""1630011""","Windham School District",4,"Non-ELL",191,2402,2460,58,"42.9%","70.4%"
"=""1630011""","Windham School District",5,"ELL",59,2363,2427,64,"40.7%","69.6%"
"=""1630011""","Windham School District",5,"Non-ELL",153,2444,2510,67,"51.0%","78.3%"
"=""1630011""","Windham School District",6,"ELL",43,2385,2438,53,"48.8%","73.2%"
"=""1630011""","Windham School District",6,"Non-ELL",186,2480,2521,42,"45.7%","68.1%"
"=""1630011""","Windham School District",7,"ELL",39,2394,2434,40,"30.8%","48.2%"
"=""1630011""","Windham School District",7,"Non-ELL",181,2496,2541,45,"50.3%","68.3%"
"=""1630011""","Windham School District",8,"ELL",42,2405,2425,20,"23.8%","41.6%"
"=""1630011""","Windham School District",8,"Non-ELL",173,2519,2545,26,"39.9%","58.2%"
"=""1650011""","Windsor Locks School District",4,"ELL","*","*","*","*","*","*"
"=""1650011""","Windsor Locks School District",4,"Non-ELL","*",2423,2481,58,"45.8%","76.1%"
"=""1650011""","Windsor Locks School District",5,"ELL",6,"*","*","*","*","*"
"=""1650011""","Windsor Locks School District",5,"Non-ELL",122,2459,2502,43,"43.4%","65.0%"
"=""1650011""","Windsor Locks School District",6,"ELL","*","*","*","*","*","*"
"=""1650011""","Windsor Locks School District",6,"Non-ELL","*",2498,2509,12,"27.3%","50.7%"
"=""1650011""","Windsor Locks School District",7,"ELL","*","*","*","*","*","*"
"=""1650011""","Windsor Locks School District",7,"Non-ELL","*",2494,2555,61,"57.1%","75.9%"
"=""1650011""","Windsor Locks School District",8,"ELL","*","*","*","*","*","*"
"=""1650011""","Windsor Locks School District",8,"Non-ELL","*",2531,2566,36,"44.1%","65.2%"
"=""1640011""","Windsor School District",4,"ELL","*","*","*","*","*","*"
"=""1640011""","Windsor School District",4,"Non-ELL","*",2421,2477,56,"47.9%","70.4%"
"=""1640011""","Windsor School District",5,"ELL","*","*","*","*","*","*"
"=""1640011""","Windsor School District",5,"Non-ELL","*",2462,2492,31,"28.7%","54.7%"
"=""1640011""","Windsor School District",6,"ELL",6,"*","*","*","*","*"
"=""1640011""","Windsor School District",6,"Non-ELL",192,2494,2531,37,"40.6%","59.9%"
"=""1640011""","Windsor School District",7,"ELL","*","*","*","*","*","*"
"=""1640011""","Windsor School District",7,"Non-ELL","*",2533,2551,18,"29.1%","47.0%"
"=""1640011""","Windsor School District",8,"ELL","*","*","*","*","*","*"
"=""1640011""","Windsor School District",8,"Non-ELL","*",2515,2532,18,"31.8%","49.6%"
"=""1660011""","Wolcott School District",4,"ELL","*","*","*","*","*","*"
"=""1660011""","Wolcott School District",4,"Non-ELL","*",2443,2501,58,"54.0%","74.2%"
"=""1660011""","Wolcott School District",5,"ELL","*","*","*","*","*","*"
"=""1660011""","Wolcott School District",5,"Non-ELL","*",2503,2551,48,"49.4%","72.0%"
"=""1660011""","Wolcott School District",6,"Non-ELL",179,2542,2560,18,"36.3%","54.6%"
"=""1660011""","Wolcott School District",7,"Non-ELL",180,2539,2573,34,"42.2%","62.4%"
"=""1660011""","Wolcott School District",8,"Non-ELL",223,2575,2601,26,"43.5%","60.7%"
"=""1670011""","Woodbridge School District",4,"Non-ELL",87,2468,2535,67,"63.2%","82.1%"
"=""1670011""","Woodbridge School District",5,"ELL","*","*","*","*","*","*"
"=""1670011""","Woodbridge School District",5,"Non-ELL","*",2522,2582,60,"62.8%","80.7%"
"=""1670011""","Woodbridge School District",6,"ELL","*","*","*","*","*","*"
"=""1670011""","Woodbridge School District",6,"Non-ELL","*",2549,2600,52,"66.1%","83.0%"
"=""1690011""","Woodstock School District",4,"Non-ELL",73,2468,2520,52,"50.7%","74.0%"
"=""1690011""","Woodstock School District",5,"Non-ELL",102,2508,2544,36,"44.1%","64.2%"
"=""1690011""","Woodstock School District",6,"Non-ELL",87,2529,2542,13,"34.5%","50.9%"
"=""1690011""","Woodstock School District",7,"Non-ELL",105,2558,2593,35,"46.7%","66.9%"
"=""1690011""","Woodstock School District",8,"Non-ELL",90,2602,2607,6,"35.6%","48.0%"

