"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""2850013""","Bridgeport Achievement First District",7,"ELA","Non-High Needs",14,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District",7,"Math","High Needs",69,2453,2510,57,"62.3%","79.4%"
"=""2850013""","Bridgeport Achievement First District",7,"Math","Non-High Needs",14,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District",8,"ELA","High Needs",74,2509,2584,75,"66.2%","91.8%"
"=""2850013""","Bridgeport Achievement First District",8,"ELA","Non-High Needs",11,"*","*","*","*","*"
"=""2850013""","Bridgeport Achievement First District",8,"Math","High Needs",74,2506,2580,75,"74.3%","88.5%"
"=""2850013""","Bridgeport Achievement First District",8,"Math","Non-High Needs",11,"*","*","*","*","*"
"=""0150011""","Bridgeport School District",4,"ELA","High Needs",1572,2367,2402,34,"23.9%","50.7%"
"=""0150011""","Bridgeport School District",4,"Math","High Needs",1596,2364,2399,35,"21.1%","52.1%"
"=""0150011""","Bridgeport School District",5,"ELA","High Needs",1405,2395,2437,42,"30.7%","58.0%"
"=""0150011""","Bridgeport School District",5,"Math","High Needs",1420,2392,2411,19,"28.1%","50.4%"
"=""0150011""","Bridgeport School District",6,"ELA","High Needs",1187,2430,2466,35,"36.4%","57.7%"
"=""0150011""","Bridgeport School District",6,"Math","High Needs",1211,2409,2427,17,"33.9%","52.0%"
"=""0150011""","Bridgeport School District",7,"ELA","High Needs",1167,2462,2496,33,"34.4%","55.8%"
"=""0150011""","Bridgeport School District",7,"Math","High Needs",1191,2432,2454,22,"36.0%","55.7%"
"=""0150011""","Bridgeport School District",8,"ELA","High Needs",1265,2484,2507,23,"31.9%","51.7%"
"=""0150011""","Bridgeport School District",8,"Math","High Needs",1301,2454,2459,6,"29.5%","44.5%"
"=""0170011""","Bristol School District",4,"ELA","High Needs",297,2392,2444,51,"38.7%","66.4%"
"=""0170011""","Bristol School District",4,"ELA","Non-High Needs",235,2465,2524,59,"54.9%","77.4%"
"=""0170011""","Bristol School District",4,"Math","High Needs",301,2394,2445,50,"40.2%","70.9%"
"=""0170011""","Bristol School District",4,"Math","Non-High Needs",235,2456,2506,50,"47.7%","74.1%"
"=""0170011""","Bristol School District",5,"ELA","High Needs",328,2431,2480,49,"39.6%","65.9%"
"=""0170011""","Bristol School District",5,"ELA","Non-High Needs",287,2513,2552,40,"43.6%","66.8%"
"=""0170011""","Bristol School District",5,"Math","High Needs",332,2439,2466,27,"34.3%","59.6%"
"=""0170011""","Bristol School District",5,"Math","Non-High Needs",287,2498,2535,37,"47.7%","70.7%"
"=""0170011""","Bristol School District",6,"ELA","High Needs",274,2463,2494,31,"38.3%","59.0%"
"=""0170011""","Bristol School District",6,"ELA","Non-High Needs",255,2541,2572,31,"42.4%","65.4%"
"=""0170011""","Bristol School District",6,"Math","High Needs",275,2446,2469,22,"34.2%","55.0%"
"=""0170011""","Bristol School District",6,"Math","Non-High Needs",255,2523,2559,36,"45.9%","68.6%"
"=""0170011""","Bristol School District",7,"ELA","High Needs",295,2479,2516,38,"39.7%","61.4%"
"=""0170011""","Bristol School District",7,"ELA","Non-High Needs",273,2554,2592,37,"47.6%","68.2%"
"=""0170011""","Bristol School District",7,"Math","High Needs",298,2454,2494,40,"52.0%","71.1%"
"=""0170011""","Bristol School District",7,"Math","Non-High Needs",273,2535,2569,33,"49.8%","71.8%"
"=""0170011""","Bristol School District",8,"ELA","High Needs",259,2514,2540,26,"40.5%","57.5%"
"=""0170011""","Bristol School District",8,"ELA","Non-High Needs",262,2590,2609,19,"37.4%","55.8%"
"=""0170011""","Bristol School District",8,"Math","High Needs",265,2487,2510,23,"40.8%","58.0%"
"=""0170011""","Bristol School District",8,"Math","Non-High Needs",261,2571,2590,19,"39.1%","57.2%"
"=""0180011""","Brookfield School District",4,"ELA","High Needs",43,2412,2451,40,"27.9%","54.9%"
"=""0180011""","Brookfield School District",4,"ELA","Non-High Needs",161,2484,2524,40,"39.1%","64.0%"
"=""0180011""","Brookfield School District",4,"Math","High Needs",42,2408,2471,63,"52.4%","79.9%"
"=""0180011""","Brookfield School District",4,"Math","Non-High Needs",161,2483,2514,32,"29.2%","58.2%"
"=""0180011""","Brookfield School District",5,"ELA","High Needs",28,2447,2483,36,"25.0%","48.1%"
"=""0180011""","Brookfield School District",5,"ELA","Non-High Needs",140,2522,2563,41,"47.1%","67.0%"
"=""0180011""","Brookfield School District",5,"Math","High Needs",28,2449,2467,18,"25.0%","47.8%"
"=""0180011""","Brookfield School District",5,"Math","Non-High Needs",140,2520,2541,21,"33.6%","57.2%"
"=""0180011""","Brookfield School District",6,"ELA","High Needs",31,2455,2490,34,"35.5%","54.5%"
"=""0180011""","Brookfield School District",6,"ELA","Non-High Needs",156,2555,2581,25,"47.4%","64.7%"
"=""0180011""","Brookfield School District",6,"Math","High Needs",31,2446,2453,7,"29.0%","46.4%"
"=""0180011""","Brookfield School District",6,"Math","Non-High Needs",155,2535,2572,37,"49.0%","72.4%"
"=""0180011""","Brookfield School District",7,"ELA","High Needs",33,2475,2507,32,"39.4%","55.6%"
"=""0180011""","Brookfield School District",7,"ELA","Non-High Needs",183,2569,2600,31,"42.6%","63.2%"
"=""0180011""","Brookfield School District",7,"Math","High Needs",33,2482,2524,42,"60.6%","78.9%"
"=""0180011""","Brookfield School District",7,"Math","Non-High Needs",181,2575,2605,30,"52.5%","72.1%"
"=""0180011""","Brookfield School District",8,"ELA","High Needs",40,2532,2554,23,"37.5%","51.3%"
"=""0180011""","Brookfield School District",8,"ELA","Non-High Needs",142,2613,2642,30,"54.9%","69.9%"
"=""0180011""","Brookfield School District",8,"Math","High Needs",42,2517,2560,42,"54.8%","77.5%"
"=""0180011""","Brookfield School District",8,"Math","Non-High Needs",144,2604,2647,43,"63.2%","79.0%"
"=""0190011""","Brooklyn School District",4,"ELA","High Needs",26,2417,2481,65,"42.3%","75.2%"
"=""0190011""","Brooklyn School District",4,"ELA","Non-High Needs",46,2477,2546,69,"69.6%","87.6%"
"=""0190011""","Brooklyn School District",4,"Math","High Needs",27,2401,2454,53,"29.6%","72.9%"
"=""0190011""","Brooklyn School District",4,"Math","Non-High Needs",46,2450,2514,64,"63.0%","87.6%"
"=""0190011""","Brooklyn School District",5,"ELA","High Needs",30,2481,2498,17,"16.7%","40.1%"
"=""0190011""","Brooklyn School District",5,"ELA","Non-High Needs",68,2529,2564,35,"39.7%","63.3%"
"=""0190011""","Brooklyn School District",5,"Math","High Needs",30,2454,2458,4,"10.0%","34.3%"
"=""0190011""","Brooklyn School District",5,"Math","Non-High Needs",68,2516,2520,4,"19.1%","35.5%"
"=""0190011""","Brooklyn School District",6,"ELA","High Needs",26,2470,2534,65,"57.7%","84.5%"
"=""0190011""","Brooklyn School District",6,"ELA","Non-High Needs",48,2548,2613,65,"72.9%","90.6%"
"=""0190011""","Brooklyn School District",6,"Math","High Needs",25,2439,2490,51,"60.0%","72.7%"
"=""0190011""","Brooklyn School District",6,"Math","Non-High Needs",48,2509,2566,57,"60.4%","88.4%"
"=""0190011""","Brooklyn School District",7,"ELA","High Needs",21,2554,2572,18,"33.3%","54.6%"
"=""0190011""","Brooklyn School District",7,"ELA","Non-High Needs",55,2592,2607,15,"40.0%","55.0%"
"=""0190011""","Brooklyn School District",7,"Math","High Needs",21,2527,2546,19,"28.6%","46.4%"
"=""0190011""","Brooklyn School District",7,"Math","Non-High Needs",55,2549,2556,7,"32.7%","47.9%"
"=""0190011""","Brooklyn School District",8,"ELA","High Needs",35,2515,2564,48,"48.6%","72.5%"
"=""0190011""","Brooklyn School District",8,"ELA","Non-High Needs",68,2600,2627,27,"51.5%","64.8%"
"=""0190011""","Brooklyn School District",8,"Math","High Needs",35,2469,2489,20,"40.0%","54.7%"
"=""0190011""","Brooklyn School District",8,"Math","Non-High Needs",68,2541,2564,23,"41.2%","56.7%"
"=""0210011""","Canaan School District",4,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0210011""","Canaan School District",4,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0210011""","Canaan School District",5,"ELA","High Needs","*","*","*","*","*","*"
"=""0210011""","Canaan School District",5,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0210011""","Canaan School District",5,"Math","High Needs","*","*","*","*","*","*"
"=""0210011""","Canaan School District",5,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0210011""","Canaan School District",6,"ELA","High Needs","*","*","*","*","*","*"
"=""0210011""","Canaan School District",6,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0210011""","Canaan School District",6,"Math","High Needs","*","*","*","*","*","*"
"=""0210011""","Canaan School District",6,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0210011""","Canaan School District",7,"ELA","High Needs","*","*","*","*","*","*"
"=""0210011""","Canaan School District",7,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0210011""","Canaan School District",7,"Math","High Needs","*","*","*","*","*","*"
"=""0210011""","Canaan School District",7,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0210011""","Canaan School District",8,"ELA","High Needs","*","*","*","*","*","*"
"=""0210011""","Canaan School District",8,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0210011""","Canaan School District",8,"Math","High Needs","*","*","*","*","*","*"
"=""0210011""","Canaan School District",8,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0220011""","Canterbury School District",4,"ELA","High Needs",9,"*","*","*","*","*"
"=""0220011""","Canterbury School District",4,"ELA","Non-High Needs",27,2457,2506,49,"44.4%","76.0%"
"=""0220011""","Canterbury School District",4,"Math","High Needs",9,"*","*","*","*","*"
"=""0220011""","Canterbury School District",4,"Math","Non-High Needs",27,2433,2489,57,"48.1%","82.2%"
"=""0220011""","Canterbury School District",5,"ELA","High Needs",23,2459,2492,33,"39.1%","60.0%"
"=""0220011""","Canterbury School District",5,"ELA","Non-High Needs",27,2488,2541,53,"44.4%","73.5%"
"=""0220011""","Canterbury School District",5,"Math","High Needs",23,2458,2441,-17,"4.3%","23.3%"
"=""0220011""","Canterbury School District",5,"Math","Non-High Needs",27,2477,2497,20,"29.6%","52.4%"
"=""0220011""","Canterbury School District",6,"ELA","High Needs",12,"*","*","*","*","*"
"=""0220011""","Canterbury School District",6,"ELA","Non-High Needs",22,2503,2556,53,"54.5%","73.9%"
"=""0220011""","Canterbury School District",6,"Math","High Needs",12,"*","*","*","*","*"
"=""0220011""","Canterbury School District",6,"Math","Non-High Needs",22,2500,2534,34,"40.9%","65.0%"
"=""0220011""","Canterbury School District",7,"ELA","High Needs",23,2480,2545,64,"69.6%","93.5%"
"=""0220011""","Canterbury School District",7,"ELA","Non-High Needs",47,2519,2567,48,"51.1%","75.4%"
"=""0220011""","Canterbury School District",7,"Math","High Needs",23,2452,2499,47,"56.5%","83.5%"
"=""0220011""","Canterbury School District",7,"Math","Non-High Needs",47,2489,2540,51,"61.7%","84.9%"
"=""0220011""","Canterbury School District",8,"ELA","High Needs",19,"*","*","*","*","*"
"=""0220011""","Canterbury School District",8,"ELA","Non-High Needs",39,2586,2588,2,"23.1%","35.6%"
"=""0220011""","Canterbury School District",8,"Math","High Needs",19,"*","*","*","*","*"
"=""0220011""","Canterbury School District",8,"Math","Non-High Needs",39,2559,2586,26,"43.6%","65.7%"
"=""0230011""","Canton School District",4,"ELA","High Needs",26,2439,2467,28,"30.8%","51.2%"
"=""0230011""","Canton School District",4,"ELA","Non-High Needs",86,2495,2541,45,"53.5%","73.1%"
"=""0230011""","Canton School District",4,"Math","High Needs",26,2438,2458,20,"23.1%","43.2%"
"=""0230011""","Canton School District",4,"Math","Non-High Needs",86,2490,2531,42,"44.2%","71.3%"
"=""0230011""","Canton School District",5,"ELA","High Needs",25,2425,2466,41,"24.0%","58.5%"
"=""0230011""","Canton School District",5,"ELA","Non-High Needs",104,2529,2577,48,"55.8%","76.7%"
"=""0230011""","Canton School District",5,"Math","High Needs",25,2419,2439,20,"36.0%","58.4%"
"=""0230011""","Canton School District",5,"Math","Non-High Needs",104,2511,2558,47,"59.6%","80.9%"
"=""0230011""","Canton School District",6,"ELA","High Needs",25,2470,2508,39,"40.0%","65.8%"
"=""0230011""","Canton School District",6,"ELA","Non-High Needs",107,2561,2604,43,"58.9%","78.1%"
"=""0230011""","Canton School District",6,"Math","High Needs",25,2451,2483,32,"48.0%","65.0%"
"=""0230011""","Canton School District",6,"Math","Non-High Needs",107,2544,2605,61,"60.7%","85.4%"
"=""0230011""","Canton School District",7,"ELA","High Needs",30,2507,2521,13,"20.0%","48.4%"
"=""0230011""","Canton School District",7,"ELA","Non-High Needs",106,2594,2625,30,"53.8%","69.8%"
"=""0230011""","Canton School District",7,"Math","High Needs",30,2480,2511,31,"43.3%","73.9%"
"=""0230011""","Canton School District",7,"Math","Non-High Needs",106,2570,2602,32,"59.4%","76.1%"
"=""0230011""","Canton School District",8,"ELA","High Needs",33,2513,2560,47,"57.6%","73.1%"
"=""0230011""","Canton School District",8,"ELA","Non-High Needs",102,2608,2641,32,"55.9%","72.8%"
"=""0230011""","Canton School District",8,"Math","High Needs",33,2493,2521,28,"60.6%","76.1%"
"=""0230011""","Canton School District",8,"Math","Non-High Needs",102,2584,2632,47,"65.7%","84.1%"
"=""2970013""","Capital Preparatory Harbor School Inc. District",6,"ELA","High Needs",20,2430,2450,21,"30.0%","49.4%"
"=""2970013""","Capital Preparatory Harbor School Inc. District",6,"ELA","Non-High Needs",6,"*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District",6,"Math","High Needs",20,2409,2403,-6,"20.0%","36.5%"
"=""2970013""","Capital Preparatory Harbor School Inc. District",6,"Math","Non-High Needs",6,"*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District",7,"ELA","High Needs",23,2474,2499,26,"30.4%","41.8%"
"=""2970013""","Capital Preparatory Harbor School Inc. District",7,"ELA","Non-High Needs",9,"*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District",7,"Math","High Needs",23,2443,2450,8,"13.0%","37.1%"
"=""2970013""","Capital Preparatory Harbor School Inc. District",7,"Math","Non-High Needs",9,"*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District",8,"ELA","High Needs",15,"*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District",8,"ELA","Non-High Needs",15,"*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District",8,"Math","High Needs",14,"*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District",8,"Math","Non-High Needs",15,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council",4,"ELA","High Needs",198,2379,2431,53,"33.3%","65.4%"
"=""2410014""","Capitol Region Education Council",4,"ELA","Non-High Needs",149,2475,2530,55,"56.4%","80.1%"
"=""2410014""","Capitol Region Education Council",4,"Math","High Needs",201,2386,2439,53,"37.3%","72.3%"
"=""2410014""","Capitol Region Education Council",4,"Math","Non-High Needs",150,2477,2526,49,"46.7%","75.1%"
"=""2410014""","Capitol Region Education Council",5,"ELA","High Needs",182,2408,2466,58,"40.1%","69.6%"
"=""2410014""","Capitol Region Education Council",5,"ELA","Non-High Needs",130,2507,2555,47,"53.8%","72.0%"
"=""2410014""","Capitol Region Education Council",5,"Math","High Needs",183,2416,2452,35,"45.4%","65.6%"
"=""2410014""","Capitol Region Education Council",5,"Math","Non-High Needs",130,2500,2544,44,"56.9%","78.7%"
"=""2410014""","Capitol Region Education Council",6,"ELA","High Needs",331,2458,2480,22,"32.3%","49.8%"
"=""2410014""","Capitol Region Education Council",6,"ELA","Non-High Needs",255,2530,2552,22,"37.3%","58.0%"
"=""2410014""","Capitol Region Education Council",6,"Math","High Needs",329,2441,2452,11,"26.7%","46.3%"
"=""2410014""","Capitol Region Education Council",6,"Math","Non-High Needs",252,2513,2533,20,"33.7%","53.5%"
"=""2410014""","Capitol Region Education Council",7,"ELA","High Needs",419,2479,2514,35,"35.3%","58.7%"
"=""2410014""","Capitol Region Education Council",7,"ELA","Non-High Needs",253,2564,2594,30,"43.9%","63.3%"
"=""2410014""","Capitol Region Education Council",7,"Math","High Needs",413,2465,2477,12,"27.4%","46.6%"
"=""2410014""","Capitol Region Education Council",7,"Math","Non-High Needs",250,2539,2561,22,"41.2%","61.5%"
"=""2410014""","Capitol Region Education Council",8,"ELA","High Needs",324,2504,2532,27,"37.7%","57.2%"
"=""2410014""","Capitol Region Education Council",8,"ELA","Non-High Needs",298,2586,2612,25,"46.3%","62.3%"
"=""2410014""","Capitol Region Education Council",8,"Math","High Needs",308,2483,2502,19,"35.7%","53.6%"
"=""2410014""","Capitol Region Education Council",8,"Math","Non-High Needs",296,2567,2589,22,"46.3%","63.9%"
"=""0240011""","Chaplin School District",4,"ELA","High Needs","*","*","*","*","*","*"
"=""0240011""","Chaplin School District",4,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0240011""","Chaplin School District",4,"Math","High Needs","*","*","*","*","*","*"
"=""0240011""","Chaplin School District",4,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0240011""","Chaplin School District",5,"ELA","High Needs","*","*","*","*","*","*"
"=""0240011""","Chaplin School District",5,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""0240011""","Chaplin School District",5,"Math","High Needs","*","*","*","*","*","*"
"=""0240011""","Chaplin School District",5,"Math","Non-High Needs","*","*","*","*","*","*"
"=""0240011""","Chaplin School District",6,"ELA","High Needs","*","*","*","*","*","*"
