"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1530011""","Watertown School District",8,"ELL","*","*","*","*","*","*"
"=""1530011""","Watertown School District",8,"Non-ELL","*",2531,2545,14,"32.1%","52.0%"
"=""1550011""","West Hartford School District",4,"ELL",50,2377,2441,64,"50.0%","83.3%"
"=""1550011""","West Hartford School District",4,"Non-ELL",631,2469,2522,54,"57.4%","82.4%"
"=""1550011""","West Hartford School District",5,"ELL",28,2409,2439,30,"46.4%","67.8%"
"=""1550011""","West Hartford School District",5,"Non-ELL",693,2508,2547,39,"54.5%","76.6%"
"=""1550011""","West Hartford School District",6,"ELL",19,"*","*","*","*","*"
"=""1550011""","West Hartford School District",6,"Non-ELL",705,2546,2565,19,"38.9%","57.8%"
"=""1550011""","West Hartford School District",7,"ELL",19,"*","*","*","*","*"
"=""1550011""","West Hartford School District",7,"Non-ELL",709,2552,2568,16,"37.9%","55.2%"
"=""1550011""","West Hartford School District",8,"ELL",16,"*","*","*","*","*"
"=""1550011""","West Hartford School District",8,"Non-ELL",624,2557,2575,19,"42.8%","57.9%"
"=""1560011""","West Haven School District",4,"ELL",59,2357,2421,65,"45.8%","79.1%"
"=""1560011""","West Haven School District",4,"Non-ELL",361,2418,2479,62,"51.0%","81.3%"
"=""1560011""","West Haven School District",5,"ELL",40,2415,2439,24,"32.5%","56.8%"
"=""1560011""","West Haven School District",5,"Non-ELL",415,2456,2483,27,"35.9%","58.4%"
"=""1560011""","West Haven School District",6,"ELL",34,2396,2444,48,"47.1%","75.2%"
"=""1560011""","West Haven School District",6,"Non-ELL",339,2473,2521,48,"56.0%","78.8%"
"=""1560011""","West Haven School District",7,"ELL",25,2432,2441,9,"20.0%","35.1%"
"=""1560011""","West Haven School District",7,"Non-ELL",345,2504,2532,27,"46.4%","66.2%"
"=""1560011""","West Haven School District",8,"ELL",26,2431,2476,45,"65.4%","71.3%"
"=""1560011""","West Haven School District",8,"Non-ELL",370,2507,2536,29,"50.3%","66.2%"
"=""1540011""","Westbrook School District",4,"ELL","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",4,"Non-ELL","*",2432,2495,63,"64.3%","88.3%"
"=""1540011""","Westbrook School District",5,"ELL","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",5,"Non-ELL","*",2501,2530,30,"35.1%","64.4%"
"=""1540011""","Westbrook School District",6,"ELL","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",6,"Non-ELL","*",2539,2578,39,"55.2%","75.3%"
"=""1540011""","Westbrook School District",7,"ELL","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",7,"Non-ELL","*",2566,2619,53,"68.1%","86.1%"
"=""1540011""","Westbrook School District",8,"Non-ELL",47,2614,2682,68,"85.1%","99.8%"
"=""1570011""","Weston School District",4,"Non-ELL",165,2482,2521,39,"41.8%","67.2%"
"=""1570011""","Weston School District",5,"ELL","*","*","*","*","*","*"
"=""1570011""","Weston School District",5,"Non-ELL","*",2526,2561,34,"53.0%","74.8%"
"=""1570011""","Weston School District",6,"ELL","*","*","*","*","*","*"
"=""1570011""","Weston School District",6,"Non-ELL","*",2558,2574,16,"36.4%","53.9%"
"=""1570011""","Weston School District",7,"ELL","*","*","*","*","*","*"
"=""1570011""","Weston School District",7,"Non-ELL","*",2579,2619,40,"62.4%","81.6%"
"=""1570011""","Weston School District",8,"Non-ELL",176,2613,2619,6,"35.8%","51.2%"
"=""1580011""","Westport School District",4,"ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",4,"Non-ELL","*",2486,2545,59,"61.2%","87.2%"
"=""1580011""","Westport School District",5,"ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",5,"Non-ELL","*",2540,2575,35,"55.7%","75.9%"
"=""1580011""","Westport School District",6,"ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",6,"Non-ELL","*",2569,2580,11,"36.6%","52.0%"
"=""1580011""","Westport School District",7,"ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",7,"Non-ELL","*",2581,2618,37,"60.2%","77.9%"
"=""1580011""","Westport School District",8,"ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",8,"Non-ELL","*",2610,2618,8,"39.3%","54.7%"
"=""1590011""","Wethersfield School District",4,"ELL",25,2362,2442,81,"68.0%","90.5%"
"=""1590011""","Wethersfield School District",4,"Non-ELL",219,2441,2505,64,"58.0%","86.2%"
"=""1590011""","Wethersfield School District",5,"ELL",10,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",5,"Non-ELL",241,2485,2538,54,"65.1%","83.8%"
"=""1590011""","Wethersfield School District",6,"ELL",17,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",6,"Non-ELL",259,2529,2576,47,"57.5%","79.0%"
"=""1590011""","Wethersfield School District",7,"ELL",12,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",7,"Non-ELL",235,2556,2589,33,"53.2%","71.6%"
"=""1590011""","Wethersfield School District",8,"ELL",11,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",8,"Non-ELL",254,2544,2592,48,"66.9%","81.8%"
"=""1600011""","Willington School District",4,"Non-ELL",48,2447,2483,37,"33.3%","60.4%"
"=""1600011""","Willington School District",5,"Non-ELL",33,2451,2480,29,"39.4%","62.5%"
"=""1600011""","Willington School District",6,"Non-ELL",43,2524,2553,30,"37.2%","66.3%"
"=""1600011""","Willington School District",7,"ELL","*","*","*","*","*","*"
"=""1600011""","Willington School District",7,"Non-ELL","*",2507,2557,50,"54.2%","84.2%"
"=""1600011""","Willington School District",8,"Non-ELL",45,2552,2604,51,"64.4%","76.6%"
"=""1610011""","Wilton School District",4,"Non-ELL",310,2461,2522,60,"56.1%","83.8%"
"=""1610011""","Wilton School District",5,"ELL","*","*","*","*","*","*"
"=""1610011""","Wilton School District",5,"Non-ELL","*",2500,2538,38,"49.2%","71.7%"
"=""1610011""","Wilton School District",6,"Non-ELL",299,2521,2579,58,"65.6%","87.2%"
"=""1610011""","Wilton School District",7,"Non-ELL",341,2546,2602,56,"72.7%","89.6%"
"=""1610011""","Wilton School District",8,"Non-ELL",314,2597,2625,27,"55.7%","70.1%"
"=""1620011""","Winchester School District",4,"ELL","*","*","*","*","*","*"
"=""1620011""","Winchester School District",4,"Non-ELL","*",2444,2460,16,"16.1%","43.4%"
"=""1620011""","Winchester School District",5,"ELL","*","*","*","*","*","*"
"=""1620011""","Winchester School District",5,"Non-ELL","*",2430,2460,30,"35.1%","58.6%"
"=""1620011""","Winchester School District",6,"ELL","*","*","*","*","*","*"
"=""1620011""","Winchester School District",6,"Non-ELL","*",2463,2501,38,"55.9%","70.8%"
"=""1630011""","Windham School District",4,"ELL",66,2343,2395,51,"28.8%","66.6%"
"=""1630011""","Windham School District",4,"Non-ELL",188,2400,2460,59,"47.9%","78.8%"
"=""1630011""","Windham School District",5,"ELL",64,2386,2435,49,"48.4%","77.3%"
"=""1630011""","Windham School District",5,"Non-ELL",152,2451,2507,56,"61.2%","84.4%"
"=""1630011""","Windham School District",6,"ELL",43,2400,2406,6,"23.3%","40.6%"
"=""1630011""","Windham School District",6,"Non-ELL",185,2469,2494,24,"36.8%","59.5%"
"=""1630011""","Windham School District",7,"ELL",39,2380,2417,37,"43.6%","62.2%"
"=""1630011""","Windham School District",7,"Non-ELL",178,2484,2515,32,"47.8%","63.8%"
"=""1630011""","Windham School District",8,"ELL",46,2396,2395,-1,"23.9%","36.0%"
"=""1630011""","Windham School District",8,"Non-ELL",169,2488,2499,11,"33.7%","47.3%"
"=""1650011""","Windsor Locks School District",4,"ELL","*","*","*","*","*","*"
"=""1650011""","Windsor Locks School District",4,"Non-ELL","*",2417,2475,58,"45.0%","79.3%"
"=""1650011""","Windsor Locks School District",5,"ELL",6,"*","*","*","*","*"
"=""1650011""","Windsor Locks School District",5,"Non-ELL",122,2446,2503,57,"66.4%","80.3%"
"=""1650011""","Windsor Locks School District",6,"ELL","*","*","*","*","*","*"
"=""1650011""","Windsor Locks School District",6,"Non-ELL","*",2485,2501,16,"28.9%","47.4%"
"=""1650011""","Windsor Locks School District",7,"ELL","*","*","*","*","*","*"
"=""1650011""","Windsor Locks School District",7,"Non-ELL","*",2491,2521,31,"42.5%","63.9%"
"=""1650011""","Windsor Locks School District",8,"ELL","*","*","*","*","*","*"
"=""1650011""","Windsor Locks School District",8,"Non-ELL","*",2505,2525,20,"40.0%","53.1%"
"=""1640011""","Windsor School District",4,"ELL","*","*","*","*","*","*"
"=""1640011""","Windsor School District",4,"Non-ELL","*",2432,2478,47,"39.4%","73.3%"
"=""1640011""","Windsor School District",5,"ELL",7,"*","*","*","*","*"
"=""1640011""","Windsor School District",5,"Non-ELL",209,2467,2489,21,"29.2%","54.9%"
"=""1640011""","Windsor School District",6,"ELL",6,"*","*","*","*","*"
"=""1640011""","Windsor School District",6,"Non-ELL",192,2484,2515,31,"41.1%","63.6%"
"=""1640011""","Windsor School District",7,"ELL","*","*","*","*","*","*"
"=""1640011""","Windsor School District",7,"Non-ELL","*",2513,2550,37,"54.0%","76.1%"
"=""1640011""","Windsor School District",8,"ELL","*","*","*","*","*","*"
"=""1640011""","Windsor School District",8,"Non-ELL","*",2504,2521,17,"34.8%","53.1%"
"=""1660011""","Wolcott School District",4,"ELL","*","*","*","*","*","*"
"=""1660011""","Wolcott School District",4,"Non-ELL","*",2446,2503,57,"49.6%","80.2%"
"=""1660011""","Wolcott School District",5,"ELL","*","*","*","*","*","*"
"=""1660011""","Wolcott School District",5,"Non-ELL","*",2509,2556,47,"58.1%","81.9%"
"=""1660011""","Wolcott School District",6,"Non-ELL",179,2527,2560,33,"45.8%","67.5%"
"=""1660011""","Wolcott School District",7,"Non-ELL",180,2537,2558,21,"36.7%","57.4%"
"=""1660011""","Wolcott School District",8,"Non-ELL",223,2554,2593,39,"59.2%","76.0%"
"=""1670011""","Woodbridge School District",4,"ELL","*","*","*","*","*","*"
"=""1670011""","Woodbridge School District",4,"Non-ELL","*",2473,2526,52,"52.9%","78.0%"
"=""1670011""","Woodbridge School District",5,"ELL","*","*","*","*","*","*"
"=""1670011""","Woodbridge School District",5,"Non-ELL","*",2514,2567,53,"60.5%","87.1%"
"=""1670011""","Woodbridge School District",6,"ELL","*","*","*","*","*","*"
"=""1670011""","Woodbridge School District",6,"Non-ELL","*",2518,2589,71,"78.9%","94.2%"
"=""1690011""","Woodstock School District",4,"Non-ELL",73,2454,2483,29,"19.2%","52.3%"
"=""1690011""","Woodstock School District",5,"Non-ELL",102,2482,2509,26,"34.3%","60.9%"
"=""1690011""","Woodstock School District",6,"Non-ELL",87,2487,2516,29,"39.1%","59.7%"
"=""1690011""","Woodstock School District",7,"Non-ELL",105,2547,2589,42,"60.0%","78.0%"
"=""1690011""","Woodstock School District",8,"Non-ELL",90,2585,2579,-7,"26.7%","37.8%"

