"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""2180012""","Regional School District 18",4,"Non-High Needs",64,2508,2592,85,"84.4%","100.0%"
"=""2180012""","Regional School District 18",5,"High Needs",14,"*","*","*","*","*"
"=""2180012""","Regional School District 18",5,"Non-High Needs",80,2566,2604,37,"56.3%","76.0%"
"=""2180012""","Regional School District 18",6,"High Needs",14,"*","*","*","*","*"
"=""2180012""","Regional School District 18",6,"Non-High Needs",95,2584,2594,10,"41.1%","56.5%"
"=""2180012""","Regional School District 18",7,"High Needs",20,2523,2525,3,"15.0%","35.1%"
"=""2180012""","Regional School District 18",7,"Non-High Needs",80,2587,2614,27,"47.5%","63.2%"
"=""2180012""","Regional School District 18",8,"High Needs",14,"*","*","*","*","*"
"=""2180012""","Regional School District 18",8,"Non-High Needs",108,2616,2644,29,"51.9%","70.8%"
"=""1180011""","Ridgefield School District",4,"High Needs",34,2409,2470,61,"50.0%","72.6%"
"=""1180011""","Ridgefield School District",4,"Non-High Needs",273,2508,2560,53,"62.3%","80.7%"
"=""1180011""","Ridgefield School District",5,"High Needs",44,2424,2488,64,"38.6%","67.7%"
"=""1180011""","Ridgefield School District",5,"Non-High Needs",340,2545,2608,62,"71.8%","88.7%"
"=""1180011""","Ridgefield School District",6,"High Needs",43,2505,2498,-6,"18.6%","38.6%"
"=""1180011""","Ridgefield School District",6,"Non-High Needs",324,2593,2601,8,"42.9%","56.4%"
"=""1180011""","Ridgefield School District",7,"High Needs",57,2510,2533,23,"31.6%","50.4%"
"=""1180011""","Ridgefield School District",7,"Non-High Needs",354,2598,2631,33,"52.3%","67.7%"
"=""1180011""","Ridgefield School District",8,"High Needs",37,2513,2534,21,"29.7%","45.3%"
"=""1180011""","Ridgefield School District",8,"Non-High Needs",347,2630,2642,13,"43.5%","59.2%"
"=""1190011""","Rocky Hill School District",4,"High Needs",30,2396,2448,52,"43.3%","71.5%"
"=""1190011""","Rocky Hill School District",4,"Non-High Needs",136,2490,2537,47,"54.4%","75.7%"
"=""1190011""","Rocky Hill School District",5,"High Needs",44,2458,2502,44,"43.2%","67.2%"
"=""1190011""","Rocky Hill School District",5,"Non-High Needs",130,2528,2583,55,"57.7%","80.8%"
"=""1190011""","Rocky Hill School District",6,"High Needs",36,2496,2521,25,"38.9%","55.7%"
"=""1190011""","Rocky Hill School District",6,"Non-High Needs",135,2553,2573,20,"47.4%","61.1%"
"=""1190011""","Rocky Hill School District",7,"High Needs",39,2507,2529,22,"30.8%","53.0%"
"=""1190011""","Rocky Hill School District",7,"Non-High Needs",154,2586,2596,10,"31.8%","45.7%"
"=""1190011""","Rocky Hill School District",8,"High Needs",44,2525,2540,16,"27.3%","48.4%"
"=""1190011""","Rocky Hill School District",8,"Non-High Needs",138,2595,2614,19,"42.8%","58.6%"
"=""1210011""","Salem School District",4,"High Needs",8,"*","*","*","*","*"
"=""1210011""","Salem School District",4,"Non-High Needs",29,2506,2579,73,"72.4%","93.6%"
"=""1210011""","Salem School District",5,"High Needs",13,"*","*","*","*","*"
"=""1210011""","Salem School District",5,"Non-High Needs",41,2550,2599,49,"63.4%","81.9%"
"=""1210011""","Salem School District",6,"High Needs",6,"*","*","*","*","*"
"=""1210011""","Salem School District",6,"Non-High Needs",25,2565,2601,36,"56.0%","75.5%"
"=""1210011""","Salem School District",7,"High Needs",11,"*","*","*","*","*"
"=""1210011""","Salem School District",7,"Non-High Needs",28,2614,2652,38,"53.6%","73.0%"
"=""1210011""","Salem School District",8,"High Needs",10,"*","*","*","*","*"
"=""1210011""","Salem School District",8,"Non-High Needs",24,2625,2672,47,"66.7%","85.5%"
"=""1220011""","Salisbury School District",4,"High Needs",6,"*","*","*","*","*"
"=""1220011""","Salisbury School District",4,"Non-High Needs",13,"*","*","*","*","*"
"=""1220011""","Salisbury School District",5,"High Needs","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",5,"Non-High Needs","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",6,"High Needs",9,"*","*","*","*","*"
"=""1220011""","Salisbury School District",6,"Non-High Needs",30,2589,2598,9,"26.7%","44.5%"
"=""1220011""","Salisbury School District",7,"High Needs","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",7,"Non-High Needs","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",8,"High Needs","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",8,"Non-High Needs","*",2651,2679,28,"60.0%","72.8%"
"=""1230011""","Scotland School District",4,"High Needs",6,"*","*","*","*","*"
"=""1230011""","Scotland School District",4,"Non-High Needs",12,"*","*","*","*","*"
"=""1230011""","Scotland School District",5,"High Needs","*","*","*","*","*","*"
"=""1230011""","Scotland School District",5,"Non-High Needs","*","*","*","*","*","*"
"=""1230011""","Scotland School District",6,"High Needs","*","*","*","*","*","*"
"=""1230011""","Scotland School District",6,"Non-High Needs","*","*","*","*","*","*"
"=""1240011""","Seymour School District",4,"High Needs",49,2368,2432,64,"42.9%","66.2%"
"=""1240011""","Seymour School District",4,"Non-High Needs",92,2455,2516,61,"53.3%","74.6%"
"=""1240011""","Seymour School District",5,"High Needs",57,2423,2467,45,"35.1%","58.3%"
"=""1240011""","Seymour School District",5,"Non-High Needs",114,2495,2545,50,"55.3%","73.8%"
"=""1240011""","Seymour School District",6,"High Needs",65,2464,2493,29,"40.0%","57.9%"
"=""1240011""","Seymour School District",6,"Non-High Needs",108,2528,2553,25,"35.2%","56.3%"
"=""1240011""","Seymour School District",7,"High Needs",71,2499,2519,20,"26.8%","51.1%"
"=""1240011""","Seymour School District",7,"Non-High Needs",117,2566,2588,23,"31.6%","51.5%"
"=""1240011""","Seymour School District",8,"High Needs",67,2501,2517,16,"20.9%","40.0%"
"=""1240011""","Seymour School District",8,"Non-High Needs",116,2586,2594,8,"31.9%","44.5%"
"=""1250011""","Sharon School District",4,"High Needs",7,"*","*","*","*","*"
"=""1250011""","Sharon School District",4,"Non-High Needs",6,"*","*","*","*","*"
"=""1250011""","Sharon School District",5,"High Needs",6,"*","*","*","*","*"
"=""1250011""","Sharon School District",5,"Non-High Needs",9,"*","*","*","*","*"
"=""1250011""","Sharon School District",6,"High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District",6,"Non-High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District",7,"High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District",7,"Non-High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District",8,"High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District",8,"Non-High Needs","*","*","*","*","*","*"
"=""1260011""","Shelton School District",4,"High Needs",115,2394,2457,63,"42.6%","72.2%"
"=""1260011""","Shelton School District",4,"Non-High Needs",221,2476,2549,72,"69.7%","89.4%"
"=""1260011""","Shelton School District",5,"High Needs",123,2449,2495,46,"40.7%","64.1%"
"=""1260011""","Shelton School District",5,"Non-High Needs",218,2541,2583,42,"55.0%","74.0%"
"=""1260011""","Shelton School District",6,"High Needs",105,2484,2536,52,"53.3%","76.4%"
"=""1260011""","Shelton School District",6,"Non-High Needs",245,2557,2606,49,"64.5%","81.4%"
"=""1260011""","Shelton School District",7,"High Needs",116,2510,2520,10,"24.1%","41.8%"
"=""1260011""","Shelton School District",7,"Non-High Needs",263,2586,2610,23,"41.4%","59.2%"
"=""1260011""","Shelton School District",8,"High Needs",128,2534,2553,19,"33.6%","51.1%"
"=""1260011""","Shelton School District",8,"Non-High Needs",304,2611,2638,27,"51.6%","66.4%"
"=""1270011""","Sherman School District",4,"High Needs",7,"*","*","*","*","*"
"=""1270011""","Sherman School District",4,"Non-High Needs",19,"*","*","*","*","*"
"=""1270011""","Sherman School District",5,"High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",5,"Non-High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",6,"High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",6,"Non-High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",7,"High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",7,"Non-High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",8,"High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",8,"Non-High Needs","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",4,"High Needs",17,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",4,"Non-High Needs",7,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",5,"High Needs",10,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",5,"Non-High Needs",12,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",6,"High Needs",14,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",6,"Non-High Needs",6,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",7,"High Needs",10,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",7,"Non-High Needs",11,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",8,"High Needs",15,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",8,"Non-High Needs",6,"*","*","*","*","*"
"=""1280011""","Simsbury School District",4,"High Needs",64,2418,2475,56,"50.0%","71.2%"
"=""1280011""","Simsbury School District",4,"Non-High Needs",217,2504,2558,54,"62.7%","81.3%"
"=""1280011""","Simsbury School District",5,"High Needs",41,2472,2507,36,"36.6%","61.2%"
"=""1280011""","Simsbury School District",5,"Non-High Needs",241,2550,2591,41,"54.8%","74.8%"
"=""1280011""","Simsbury School District",6,"High Needs",59,2490,2518,28,"40.7%","56.5%"
"=""1280011""","Simsbury School District",6,"Non-High Needs",263,2582,2621,39,"61.6%","79.5%"
"=""1280011""","Simsbury School District",7,"High Needs",70,2519,2547,27,"38.6%","61.6%"
"=""1280011""","Simsbury School District",7,"Non-High Needs",252,2607,2637,31,"52.8%","67.5%"
"=""1280011""","Simsbury School District",8,"High Needs",69,2515,2565,50,"53.6%","76.1%"
"=""1280011""","Simsbury School District",8,"Non-High Needs",278,2619,2658,39,"61.9%","77.3%"
"=""1290011""","Somers School District",4,"High Needs",20,2359,2437,79,"60.0%","80.7%"
"=""1290011""","Somers School District",4,"Non-High Needs",93,2463,2513,50,"45.2%","70.3%"
"=""1290011""","Somers School District",5,"High Needs",15,"*","*","*","*","*"
"=""1290011""","Somers School District",5,"Non-High Needs",83,2532,2565,33,"42.2%","63.4%"
"=""1290011""","Somers School District",6,"High Needs",15,"*","*","*","*","*"
"=""1290011""","Somers School District",6,"Non-High Needs",96,2550,2589,39,"57.3%","72.5%"
"=""1290011""","Somers School District",7,"High Needs",24,2463,2509,46,"45.8%","70.3%"
"=""1290011""","Somers School District",7,"Non-High Needs",96,2582,2621,39,"55.2%","73.8%"
"=""1290011""","Somers School District",8,"High Needs",17,"*","*","*","*","*"
"=""1290011""","Somers School District",8,"Non-High Needs",77,2600,2613,13,"37.7%","56.4%"
"=""1320011""","South Windsor School District",4,"High Needs",67,2400,2474,73,"46.3%","81.1%"
"=""1320011""","South Windsor School District",4,"Non-High Needs",218,2491,2554,63,"66.1%","87.1%"
"=""1320011""","South Windsor School District",5,"High Needs",78,2450,2493,43,"34.6%","65.6%"
"=""1320011""","South Windsor School District",5,"Non-High Needs",225,2543,2588,45,"58.7%","75.3%"
"=""1320011""","South Windsor School District",6,"High Needs",72,2487,2520,32,"43.1%","59.2%"
"=""1320011""","South Windsor School District",6,"Non-High Needs",218,2572,2600,29,"52.3%","67.1%"
"=""1320011""","South Windsor School District",7,"High Needs",71,2529,2549,21,"31.0%","53.9%"
"=""1320011""","South Windsor School District",7,"Non-High Needs",232,2597,2624,27,"49.1%","63.4%"
"=""1320011""","South Windsor School District",8,"High Needs",71,2514,2538,24,"33.8%","54.0%"
"=""1320011""","South Windsor School District",8,"Non-High Needs",260,2624,2639,15,"43.1%","57.4%"
"=""1310011""","Southington School District",4,"High Needs",129,2402,2445,44,"31.8%","55.8%"
"=""1310011""","Southington School District",4,"Non-High Needs",333,2481,2519,38,"42.0%","62.2%"
"=""1310011""","Southington School District",5,"High Needs",131,2439,2482,43,"37.4%","60.9%"
"=""1310011""","Southington School District",5,"Non-High Needs",386,2521,2560,40,"44.3%","65.8%"
"=""1310011""","Southington School District",6,"High Needs",131,2468,2501,33,"33.6%","54.0%"
"=""1310011""","Southington School District",6,"Non-High Needs",345,2564,2586,22,"40.9%","59.4%"
"=""1310011""","Southington School District",7,"High Needs",110,2499,2524,25,"32.7%","52.0%"
"=""1310011""","Southington School District",7,"Non-High Needs",396,2580,2599,19,"38.9%","56.2%"
"=""1310011""","Southington School District",8,"High Needs",122,2522,2538,16,"28.7%","50.2%"
"=""1310011""","Southington School District",8,"Non-High Needs",421,2591,2615,24,"43.0%","62.6%"
"=""1330011""","Sprague School District",4,"High Needs",19,"*","*","*","*","*"
"=""1330011""","Sprague School District",4,"Non-High Needs",7,"*","*","*","*","*"
"=""1330011""","Sprague School District",5,"High Needs",14,"*","*","*","*","*"
"=""1330011""","Sprague School District",5,"Non-High Needs",13,"*","*","*","*","*"
"=""1330011""","Sprague School District",6,"High Needs",18,"*","*","*","*","*"
"=""1330011""","Sprague School District",6,"Non-High Needs",17,"*","*","*","*","*"
"=""1330011""","Sprague School District",7,"High Needs",19,"*","*","*","*","*"
"=""1330011""","Sprague School District",7,"Non-High Needs",16,"*","*","*","*","*"
"=""1330011""","Sprague School District",8,"High Needs",21,2556,2593,37,"52.4%","67.7%"
"=""1330011""","Sprague School District",8,"Non-High Needs",20,2608,2618,10,"35.0%","41.0%"
"=""1340011""","Stafford School District",4,"High Needs",49,2408,2448,40,"24.5%","58.8%"
"=""1340011""","Stafford School District",4,"Non-High Needs",78,2474,2509,35,"38.5%","59.9%"
"=""1340011""","Stafford School District",5,"High Needs",38,2435,2477,42,"39.5%","68.4%"
"=""1340011""","Stafford School District",5,"Non-High Needs",66,2499,2544,45,"40.9%","65.5%"
"=""1340011""","Stafford School District",6,"High Needs",45,2463,2514,51,"48.9%","74.5%"
"=""1340011""","Stafford School District",6,"Non-High Needs",46,2538,2575,37,"47.8%","67.9%"
"=""1340011""","Stafford School District",7,"High Needs",46,2523,2572,50,"54.3%","67.8%"
"=""1340011""","Stafford School District",7,"Non-High Needs",60,2580,2629,49,"65.0%","80.2%"
"=""1340011""","Stafford School District",8,"High Needs",40,2559,2596,38,"52.5%","73.3%"
"=""1340011""","Stafford School District",8,"Non-High Needs",67,2600,2621,21,"40.3%","54.0%"
"=""1350011""","Stamford School District",4,"High Needs",717,2379,2431,52,"34.7%","63.9%"
"=""1350011""","Stamford School District",4,"Non-High Needs",447,2472,2527,55,"54.4%","76.3%"
"=""1350011""","Stamford School District",5,"High Needs",662,2420,2478,58,"43.7%","70.3%"
"=""1350011""","Stamford School District",5,"Non-High Needs",407,2517,2566,49,"53.3%","74.9%"
"=""1350011""","Stamford School District",6,"High Needs",574,2464,2489,25,"32.4%","53.0%"
"=""1350011""","Stamford School District",6,"Non-High Needs",421,2562,2582,20,"43.9%","59.9%"
"=""1350011""","Stamford School District",7,"High Needs",569,2484,2512,28,"34.6%","54.2%"
"=""1350011""","Stamford School District",7,"Non-High Needs",419,2582,2616,34,"51.8%","67.5%"
"=""1350011""","Stamford School District",8,"High Needs",559,2503,2531,28,"35.8%","55.9%"
"=""1350011""","Stamford School District",8,"Non-High Needs",463,2593,2611,18,"43.0%","58.9%"
"=""0000000""","State of Connecticut",4,"High Needs",17341,2383,2432,49,"35.6%","62.7%"
"=""0000000""","State of Connecticut",4,"Non-High Needs",18975,2475,2530,55,"54.9%","77.0%"
"=""0000000""","State of Connecticut",5,"High Needs",17009,2421,2467,46,"35.3%","61.8%"
"=""0000000""","State of Connecticut",5,"Non-High Needs",19951,2521,2566,45,"51.2%","72.0%"
"=""0000000""","State of Connecticut",6,"High Needs",16581,2455,2485,29,"35.3%","56.1%"
"=""0000000""","State of Connecticut",6,"Non-High Needs",20350,2555,2583,28,"47.7%","64.9%"
"=""0000000""","State of Connecticut",7,"High Needs",16707,2477,2507,30,"34.8%","55.4%"
"=""0000000""","State of Connecticut",7,"Non-High Needs",21294,2574,2605,32,"47.7%","65.1%"
"=""0000000""","State of Connecticut",8,"High Needs",16100,2496,2522,26,"35.0%","54.9%"
"=""0000000""","State of Connecticut",8,"Non-High Needs",21037,2593,2620,26,"47.2%","63.5%"
"=""1360011""","Sterling School District",4,"High Needs",11,"*","*","*","*","*"
"=""1360011""","Sterling School District",4,"Non-High Needs",22,2465,2523,58,"59.1%","85.0%"
"=""1360011""","Sterling School District",5,"High Needs",18,"*","*","*","*","*"
"=""1360011""","Sterling School District",5,"Non-High Needs",27,2491,2545,55,"51.9%","75.7%"
"=""1360011""","Sterling School District",6,"High Needs",14,"*","*","*","*","*"
"=""1360011""","Sterling School District",6,"Non-High Needs",26,2517,2542,26,"34.6%","60.0%"
"=""1360011""","Sterling School District",7,"High Needs",24,2498,2542,44,"41.7%","72.2%"
"=""1360011""","Sterling School District",7,"Non-High Needs",35,2555,2597,42,"54.3%","67.9%"
"=""1360011""","Sterling School District",8,"High Needs",22,2531,2547,16,"22.7%","47.3%"
"=""1360011""","Sterling School District",8,"Non-High Needs",28,2554,2572,18,"28.6%","48.1%"
"=""1370011""","Stonington School District",4,"High Needs",53,2421,2455,34,"22.6%","51.4%"
"=""1370011""","Stonington School District",4,"Non-High Needs",96,2511,2565,53,"67.7%","83.1%"
"=""1370011""","Stonington School District",5,"High Needs",40,2449,2489,40,"32.5%","56.7%"
"=""1370011""","Stonington School District",5,"Non-High Needs",103,2562,2591,29,"51.5%","66.8%"
"=""1370011""","Stonington School District",6,"High Needs",45,2505,2523,18,"33.3%","47.8%"
"=""1370011""","Stonington School District",6,"Non-High Needs",101,2565,2581,16,"37.6%","51.8%"
"=""1370011""","Stonington School District",7,"High Needs",43,2506,2512,6,"27.9%","41.9%"
"=""1370011""","Stonington School District",7,"Non-High Needs",118,2588,2601,14,"44.1%","56.9%"
"=""1370011""","Stonington School District",8,"High Needs",46,2499,2542,44,"47.8%","66.9%"
"=""1370011""","Stonington School District",8,"Non-High Needs",111,2597,2625,28,"54.1%","68.7%"
"=""1380011""","Stratford School District",4,"High Needs",271,2381,2453,72,"50.9%","78.8%"
"=""1380011""","Stratford School District",4,"Non-High Needs",244,2439,2511,71,"61.9%","83.5%"
"=""1380011""","Stratford School District",5,"High Needs",253,2437,2477,40,"28.5%","58.2%"
"=""1380011""","Stratford School District",5,"Non-High Needs",226,2507,2542,36,"39.8%","62.3%"
"=""1380011""","Stratford School District",6,"High Needs",263,2459,2501,42,"47.1%","66.3%"
"=""1380011""","Stratford School District",6,"Non-High Needs",237,2534,2575,40,"51.9%","72.0%"
"=""1380011""","Stratford School District",7,"High Needs",270,2496,2511,15,"28.5%","48.6%"
"=""1380011""","Stratford School District",7,"Non-High Needs",270,2565,2580,15,"31.5%","49.6%"
"=""1380011""","Stratford School District",8,"High Needs",260,2511,2518,7,"26.2%","42.8%"
"=""1380011""","Stratford School District",8,"Non-High Needs",248,2583,2591,7,"28.6%","45.1%"
"=""1390011""","Suffield School District",4,"High Needs",32,2384,2421,36,"40.6%","53.6%"
"=""1390011""","Suffield School District",4,"Non-High Needs",128,2470,2516,46,"50.0%","72.3%"
"=""1390011""","Suffield School District",5,"High Needs",24,2423,2458,35,"33.3%","52.2%"
"=""1390011""","Suffield School District",5,"Non-High Needs",110,2503,2564,62,"60.9%","80.0%"
"=""1390011""","Suffield School District",6,"High Needs",34,2475,2508,32,"41.2%","59.8%"
"=""1390011""","Suffield School District",6,"Non-High Needs",145,2558,2591,33,"48.3%","67.3%"
"=""1390011""","Suffield School District",7,"High Needs",34,2514,2534,20,"29.4%","55.3%"
"=""1390011""","Suffield School District",7,"Non-High Needs",136,2595,2612,16,"41.2%","57.9%"
"=""1390011""","Suffield School District",8,"High Needs",23,2527,2534,7,"21.7%","39.9%"
"=""1390011""","Suffield School District",8,"Non-High Needs",148,2626,2616,-10,"31.8%","43.6%"
"=""2690013""","The Bridge Academy District",7,"High Needs","*",2455,2490,35,"27.9%","52.5%"
"=""2690013""","The Bridge Academy District",7,"Non-High Needs","*","*","*","*","*","*"
"=""2690013""","The Bridge Academy District",8,"High Needs","*",2491,2496,5,"21.7%","38.1%"
"=""2690013""","The Bridge Academy District",8,"Non-High Needs","*","*","*","*","*","*"
"=""9020022""","The Gilbert School District",7,"High Needs",44,2514,2532,18,"31.8%","47.2%"
"=""9020022""","The Gilbert School District",7,"Non-High Needs",31,2579,2589,10,"22.6%","42.7%"
"=""9020022""","The Gilbert School District",8,"High Needs",40,2520,2523,3,"22.5%","39.2%"
"=""9020022""","The Gilbert School District",8,"Non-High Needs",42,2540,2557,17,"31.0%","45.2%"
"=""1400011""","Thomaston School District",4,"High Needs",23,2373,2432,58,"43.5%","67.0%"
"=""1400011""","Thomaston School District",4,"Non-High Needs",38,2426,2477,51,"39.5%","68.0%"
"=""1400011""","Thomaston School District",5,"High Needs",25,2384,2433,49,"32.0%","58.5%"
"=""1400011""","Thomaston School District",5,"Non-High Needs",46,2467,2531,64,"50.0%","74.0%"
"=""1400011""","Thomaston School District",6,"High Needs",25,2474,2503,29,"32.0%","57.0%"
"=""1400011""","Thomaston School District",6,"Non-High Needs",52,2531,2571,40,"46.2%","68.5%"
"=""1400011""","Thomaston School District",7,"High Needs",26,2488,2520,32,"34.6%","59.0%"
"=""1400011""","Thomaston School District",7,"Non-High Needs",69,2550,2583,33,"39.1%","64.0%"
"=""1400011""","Thomaston School District",8,"High Needs",21,2499,2519,20,"14.3%","47.9%"
"=""1400011""","Thomaston School District",8,"Non-High Needs",47,2601,2624,23,"44.7%","64.5%"
"=""1410011""","Thompson School District",4,"High Needs",34,2388,2407,19,"17.6%","40.1%"
"=""1410011""","Thompson School District",4,"Non-High Needs",37,2458,2464,7,"21.6%","36.3%"
"=""1410011""","Thompson School District",5,"High Needs",32,2395,2444,49,"31.3%","62.4%"
"=""1410011""","Thompson School District",5,"Non-High Needs",46,2447,2504,57,"52.2%","74.0%"
"=""1410011""","Thompson School District",6,"High Needs",30,2468,2477,9,"16.7%","37.9%"
"=""1410011""","Thompson School District",6,"Non-High Needs",48,2524,2541,17,"39.6%","55.7%"
"=""1410011""","Thompson School District",7,"High Needs",32,2488,2504,17,"15.6%","40.7%"
"=""1410011""","Thompson School District",7,"Non-High Needs",45,2545,2530,-15,"15.6%","30.0%"
"=""1410011""","Thompson School District",8,"High Needs",26,2509,2510,1,"11.5%","32.7%"
"=""1410011""","Thompson School District",8,"Non-High Needs",41,2567,2556,-11,"14.6%","26.8%"
"=""1420011""","Tolland School District",4,"High Needs",28,2382,2432,50,"32.1%","66.1%"
"=""1420011""","Tolland School District",4,"Non-High Needs",152,2479,2544,65,"65.8%","85.9%"
"=""1420011""","Tolland School District",5,"High Needs",33,2459,2480,21,"30.3%","51.0%"
"=""1420011""","Tolland School District",5,"Non-High Needs",150,2544,2582,38,"50.0%","67.0%"
"=""1420011""","Tolland School District",6,"High Needs",43,2489,2505,16,"23.3%","43.7%"
"=""1420011""","Tolland School District",6,"Non-High Needs",158,2575,2603,27,"47.5%","64.0%"
"=""1420011""","Tolland School District",7,"High Needs",33,2510,2540,30,"42.4%","63.2%"
"=""1420011""","Tolland School District",7,"Non-High Needs",183,2573,2593,21,"36.6%","56.2%"
"=""1420011""","Tolland School District",8,"High Needs",35,2496,2535,39,"42.9%","55.5%"
"=""1420011""","Tolland School District",8,"Non-High Needs",192,2590,2618,28,"44.8%","62.6%"
"=""1430011""","Torrington School District",4,"High Needs",180,2404,2449,45,"35.6%","62.2%"
"=""1430011""","Torrington School District",4,"Non-High Needs",119,2459,2498,39,"38.7%","62.0%"
"=""1430011""","Torrington School District",5,"High Needs",195,2457,2494,37,"32.3%","58.0%"
"=""1430011""","Torrington School District",5,"Non-High Needs",137,2500,2540,40,"40.9%","62.1%"
"=""1430011""","Torrington School District",6,"High Needs",193,2479,2493,15,"26.4%","44.5%"
"=""1430011""","Torrington School District",6,"Non-High Needs",109,2527,2538,11,"28.4%","45.9%"
"=""1430011""","Torrington School District",7,"High Needs",155,2492,2493,1,"19.4%","33.7%"
"=""1430011""","Torrington School District",7,"Non-High Needs",128,2531,2538,7,"25.0%","43.8%"
"=""1430011""","Torrington School District",8,"High Needs",156,2499,2522,24,"34.6%","55.0%"
"=""1430011""","Torrington School District",8,"Non-High Needs",129,2556,2571,14,"28.7%","46.3%"
"=""2780013""","Trailblazers Academy District",6,"High Needs",38,2414,2412,-3,"13.2%","24.7%"
"=""2780013""","Trailblazers Academy District",7,"High Needs","*",2417,2446,29,"27.6%","48.5%"
"=""2780013""","Trailblazers Academy District",7,"Non-High Needs","*","*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",8,"High Needs","*",2476,2493,17,"22.9%","50.8%"
"=""2780013""","Trailblazers Academy District",8,"Non-High Needs","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",4,"High Needs",103,2412,2493,80,"62.1%","86.9%"
"=""1440011""","Trumbull School District",4,"Non-High Needs",361,2498,2567,69,"72.0%","90.5%"
"=""1440011""","Trumbull School District",5,"High Needs",94,2441,2496,55,"41.5%","71.3%"
"=""1440011""","Trumbull School District",5,"Non-High Needs",381,2536,2595,59,"65.9%","85.4%"
"=""1440011""","Trumbull School District",6,"High Needs",82,2475,2516,40,"43.9%","61.9%"
"=""1440011""","Trumbull School District",6,"Non-High Needs",424,2573,2619,46,"68.4%","82.3%"
"=""1440011""","Trumbull School District",7,"High Needs",88,2485,2559,74,"62.5%","82.9%"
"=""1440011""","Trumbull School District",7,"Non-High Needs",400,2563,2639,76,"74.3%","92.2%"
"=""1440011""","Trumbull School District",8,"High Needs",74,2486,2559,73,"74.3%","90.5%"
"=""1440011""","Trumbull School District",8,"Non-High Needs",334,2586,2660,74,"78.1%","92.4%"
"=""3470015""","Unified School District #2",7,"High Needs","*","*","*","*","*","*"
"=""3470015""","Unified School District #2",8,"High Needs","*","*","*","*","*","*"
"=""1450011""","Union School District",4,"Non-High Needs","*","*","*","*","*","*"
"=""1450011""","Union School District",5,"High Needs","*","*","*","*","*","*"
"=""1450011""","Union School District",5,"Non-High Needs","*","*","*","*","*","*"
"=""1450011""","Union School District",6,"Non-High Needs",6,"*","*","*","*","*"
"=""1450011""","Union School District",7,"High Needs","*","*","*","*","*","*"
"=""1450011""","Union School District",7,"Non-High Needs","*","*","*","*","*","*"
"=""1450011""","Union School District",8,"High Needs","*","*","*","*","*","*"
"=""1450011""","Union School District",8,"Non-High Needs","*","*","*","*","*","*"
"=""1460011""","Vernon School District",4,"High Needs",128,2371,2427,56,"40.6%","66.1%"
"=""1460011""","Vernon School District",4,"Non-High Needs",100,2448,2507,58,"54.0%","77.2%"
"=""1460011""","Vernon School District",5,"High Needs",118,2424,2455,31,"28.0%","50.5%"
"=""1460011""","Vernon School District",5,"Non-High Needs",106,2496,2539,43,"50.9%","68.5%"
"=""1460011""","Vernon School District",6,"High Needs",120,2459,2471,12,"26.7%","44.8%"
"=""1460011""","Vernon School District",6,"Non-High Needs",108,2527,2554,27,"38.9%","57.2%"
"=""1460011""","Vernon School District",7,"High Needs",104,2473,2515,42,"42.3%","65.0%"
"=""1460011""","Vernon School District",7,"Non-High Needs",103,2535,2574,39,"52.4%","71.2%"
"=""1460011""","Vernon School District",8,"High Needs",91,2474,2504,30,"34.1%","53.2%"
"=""1460011""","Vernon School District",8,"Non-High Needs",97,2544,2566,21,"38.1%","54.7%"
"=""1470011""","Voluntown School District",4,"High Needs",11,"*","*","*","*","*"
"=""1470011""","Voluntown School District",4,"Non-High Needs",17,"*","*","*","*","*"
