"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""2060012""","Regional School District 06",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""2060012""","Regional School District 06",4,"Not Eligible For Lunch","*",2476,2517,41,"41.9%","68.4%"
"=""2060012""","Regional School District 06",5,"Eligible For Lunch",6,"*","*","*","*","*"
"=""2060012""","Regional School District 06",5,"Not Eligible For Lunch",45,2498,2528,31,"40.0%","67.1%"
"=""2060012""","Regional School District 06",6,"Eligible For Lunch",9,"*","*","*","*","*"
"=""2060012""","Regional School District 06",6,"Not Eligible For Lunch",35,2496,2540,43,"65.7%","77.9%"
"=""2060012""","Regional School District 06",7,"Eligible For Lunch",6,"*","*","*","*","*"
"=""2060012""","Regional School District 06",7,"Not Eligible For Lunch",42,2524,2551,27,"45.2%","61.4%"
"=""2060012""","Regional School District 06",8,"Eligible For Lunch",13,"*","*","*","*","*"
"=""2060012""","Regional School District 06",8,"Not Eligible For Lunch",53,2552,2547,-5,"22.6%","38.4%"
"=""2070012""","Regional School District 07",7,"Eligible For Lunch",10,"*","*","*","*","*"
"=""2070012""","Regional School District 07",7,"Not Eligible For Lunch",152,2555,2591,36,"55.3%","71.9%"
"=""2070012""","Regional School District 07",8,"Eligible For Lunch",12,"*","*","*","*","*"
"=""2070012""","Regional School District 07",8,"Not Eligible For Lunch",112,2579,2629,51,"66.1%","84.0%"
"=""2080012""","Regional School District 08",7,"Eligible For Lunch",25,2499,2506,7,"28.0%","51.9%"
"=""2080012""","Regional School District 08",7,"Not Eligible For Lunch",252,2568,2586,18,"38.9%","56.1%"
"=""2080012""","Regional School District 08",8,"Eligible For Lunch",19,"*","*","*","*","*"
"=""2080012""","Regional School District 08",8,"Not Eligible For Lunch",253,2588,2610,22,"47.0%","62.9%"
"=""2100012""","Regional School District 10",4,"Eligible For Lunch",16,"*","*","*","*","*"
"=""2100012""","Regional School District 10",4,"Not Eligible For Lunch",144,2482,2543,61,"61.8%","88.0%"
"=""2100012""","Regional School District 10",5,"Eligible For Lunch",9,"*","*","*","*","*"
"=""2100012""","Regional School District 10",5,"Not Eligible For Lunch",167,2506,2521,15,"31.1%","51.6%"
"=""2100012""","Regional School District 10",6,"Eligible For Lunch",12,"*","*","*","*","*"
"=""2100012""","Regional School District 10",6,"Not Eligible For Lunch",184,2531,2547,17,"31.5%","49.5%"
"=""2100012""","Regional School District 10",7,"Eligible For Lunch",13,"*","*","*","*","*"
"=""2100012""","Regional School District 10",7,"Not Eligible For Lunch",201,2556,2585,29,"49.3%","68.1%"
"=""2100012""","Regional School District 10",8,"Eligible For Lunch",14,"*","*","*","*","*"
"=""2100012""","Regional School District 10",8,"Not Eligible For Lunch",151,2574,2584,9,"32.5%","48.8%"
"=""2110012""","Regional School District 11",7,"Eligible For Lunch",16,"*","*","*","*","*"
"=""2110012""","Regional School District 11",7,"Not Eligible For Lunch",24,2545,2556,10,"45.8%","54.5%"
"=""2110012""","Regional School District 11",8,"Eligible For Lunch",9,"*","*","*","*","*"
"=""2110012""","Regional School District 11",8,"Not Eligible For Lunch",31,2512,2542,30,"54.8%","76.9%"
"=""2120012""","Regional School District 12",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""2120012""","Regional School District 12",4,"Not Eligible For Lunch","*",2467,2527,60,"62.7%","86.2%"
"=""2120012""","Regional School District 12",5,"Eligible For Lunch",6,"*","*","*","*","*"
"=""2120012""","Regional School District 12",5,"Not Eligible For Lunch",30,2496,2550,54,"73.3%","93.4%"
"=""2120012""","Regional School District 12",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""2120012""","Regional School District 12",6,"Not Eligible For Lunch","*",2561,2586,25,"41.3%","64.2%"
"=""2120012""","Regional School District 12",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""2120012""","Regional School District 12",7,"Not Eligible For Lunch","*",2531,2583,53,"65.5%","88.4%"
"=""2120012""","Regional School District 12",8,"Eligible For Lunch",8,"*","*","*","*","*"
"=""2120012""","Regional School District 12",8,"Not Eligible For Lunch",50,2554,2603,48,"70.0%","86.6%"
"=""2130012""","Regional School District 13",4,"Eligible For Lunch",7,"*","*","*","*","*"
"=""2130012""","Regional School District 13",4,"Not Eligible For Lunch",102,2453,2498,45,"37.3%","73.5%"
"=""2130012""","Regional School District 13",5,"Eligible For Lunch",11,"*","*","*","*","*"
"=""2130012""","Regional School District 13",5,"Not Eligible For Lunch",122,2503,2530,27,"40.2%","61.7%"
"=""2130012""","Regional School District 13",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""2130012""","Regional School District 13",6,"Not Eligible For Lunch","*",2502,2566,64,"72.3%","92.3%"
"=""2130012""","Regional School District 13",7,"Eligible For Lunch",16,"*","*","*","*","*"
"=""2130012""","Regional School District 13",7,"Not Eligible For Lunch",144,2539,2554,14,"33.3%","55.6%"
"=""2130012""","Regional School District 13",8,"Eligible For Lunch",13,"*","*","*","*","*"
"=""2130012""","Regional School District 13",8,"Not Eligible For Lunch",138,2552,2588,36,"60.9%","75.3%"
"=""2140012""","Regional School District 14",4,"Eligible For Lunch",11,"*","*","*","*","*"
"=""2140012""","Regional School District 14",4,"Not Eligible For Lunch",88,2462,2507,45,"35.2%","68.0%"
"=""2140012""","Regional School District 14",5,"Eligible For Lunch",15,"*","*","*","*","*"
"=""2140012""","Regional School District 14",5,"Not Eligible For Lunch",110,2507,2522,15,"32.7%","50.1%"
"=""2140012""","Regional School District 14",6,"Eligible For Lunch",12,"*","*","*","*","*"
"=""2140012""","Regional School District 14",6,"Not Eligible For Lunch",94,2516,2538,22,"36.2%","57.0%"
"=""2140012""","Regional School District 14",7,"Eligible For Lunch",13,"*","*","*","*","*"
"=""2140012""","Regional School District 14",7,"Not Eligible For Lunch",98,2521,2531,10,"30.6%","46.5%"
"=""2140012""","Regional School District 14",8,"Eligible For Lunch",17,"*","*","*","*","*"
"=""2140012""","Regional School District 14",8,"Not Eligible For Lunch",84,2559,2574,15,"36.9%","57.4%"
"=""2150012""","Regional School District 15",4,"Eligible For Lunch",24,2432,2469,37,"29.2%","65.4%"
"=""2150012""","Regional School District 15",4,"Not Eligible For Lunch",238,2483,2513,30,"34.5%","60.4%"
"=""2150012""","Regional School District 15",5,"Eligible For Lunch",17,"*","*","*","*","*"
"=""2150012""","Regional School District 15",5,"Not Eligible For Lunch",253,2511,2549,38,"50.2%","73.4%"
"=""2150012""","Regional School District 15",6,"Eligible For Lunch",26,2489,2494,5,"23.1%","46.8%"
"=""2150012""","Regional School District 15",6,"Not Eligible For Lunch",275,2523,2559,36,"47.6%","71.7%"
"=""2150012""","Regional School District 15",7,"Eligible For Lunch",19,"*","*","*","*","*"
"=""2150012""","Regional School District 15",7,"Not Eligible For Lunch",282,2553,2591,39,"61.0%","77.2%"
"=""2150012""","Regional School District 15",8,"Eligible For Lunch",23,2512,2519,8,"34.8%","42.9%"
"=""2150012""","Regional School District 15",8,"Not Eligible For Lunch",313,2593,2637,45,"66.1%","81.6%"
"=""2160012""","Regional School District 16",4,"Eligible For Lunch",25,2429,2474,45,"36.0%","67.5%"
"=""2160012""","Regional School District 16",4,"Not Eligible For Lunch",112,2469,2515,45,"43.8%","74.6%"
"=""2160012""","Regional School District 16",5,"Eligible For Lunch",23,2467,2490,23,"34.8%","51.1%"
"=""2160012""","Regional School District 16",5,"Not Eligible For Lunch",135,2489,2530,40,"57.0%","74.8%"
"=""2160012""","Regional School District 16",6,"Eligible For Lunch",26,2487,2511,24,"38.5%","54.7%"
"=""2160012""","Regional School District 16",6,"Not Eligible For Lunch",137,2530,2549,19,"29.9%","54.5%"
"=""2160012""","Regional School District 16",7,"Eligible For Lunch",23,2518,2550,32,"47.8%","66.4%"
"=""2160012""","Regional School District 16",7,"Not Eligible For Lunch",139,2533,2555,22,"34.5%","60.2%"
"=""2160012""","Regional School District 16",8,"Eligible For Lunch",21,2473,2468,-5,"38.1%","44.9%"
"=""2160012""","Regional School District 16",8,"Not Eligible For Lunch",137,2549,2570,21,"43.1%","58.9%"
"=""2170012""","Regional School District 17",4,"Eligible For Lunch",11,"*","*","*","*","*"
"=""2170012""","Regional School District 17",4,"Not Eligible For Lunch",151,2467,2524,57,"55.0%","81.0%"
"=""2170012""","Regional School District 17",5,"Eligible For Lunch",14,"*","*","*","*","*"
"=""2170012""","Regional School District 17",5,"Not Eligible For Lunch",162,2485,2531,45,"58.0%","79.1%"
"=""2170012""","Regional School District 17",6,"Eligible For Lunch",15,"*","*","*","*","*"
"=""2170012""","Regional School District 17",6,"Not Eligible For Lunch",144,2545,2606,61,"74.3%","92.4%"
"=""2170012""","Regional School District 17",7,"Eligible For Lunch",25,2518,2545,26,"52.0%","70.7%"
"=""2170012""","Regional School District 17",7,"Not Eligible For Lunch",180,2539,2567,29,"42.8%","62.5%"
"=""2170012""","Regional School District 17",8,"Eligible For Lunch",12,"*","*","*","*","*"
"=""2170012""","Regional School District 17",8,"Not Eligible For Lunch",169,2570,2585,15,"47.3%","64.8%"
"=""2180012""","Regional School District 18",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18",4,"Not Eligible For Lunch","*",2506,2580,74,"79.7%","98.0%"
"=""2180012""","Regional School District 18",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18",5,"Not Eligible For Lunch","*",2550,2564,14,"33.3%","52.7%"
"=""2180012""","Regional School District 18",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18",6,"Not Eligible For Lunch","*",2572,2603,31,"47.1%","69.0%"
"=""2180012""","Regional School District 18",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18",7,"Not Eligible For Lunch","*",2585,2616,31,"57.9%","73.9%"
"=""2180012""","Regional School District 18",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""2180012""","Regional School District 18",8,"Not Eligible For Lunch","*",2599,2653,55,"76.9%","88.8%"
"=""1180011""","Ridgefield School District",4,"Eligible For Lunch",9,"*","*","*","*","*"
"=""1180011""","Ridgefield School District",4,"Not Eligible For Lunch",300,2475,2531,56,"52.0%","80.9%"
"=""1180011""","Ridgefield School District",5,"Eligible For Lunch",9,"*","*","*","*","*"
"=""1180011""","Ridgefield School District",5,"Not Eligible For Lunch",376,2510,2552,43,"56.9%","78.5%"
"=""1180011""","Ridgefield School District",6,"Eligible For Lunch",10,"*","*","*","*","*"
"=""1180011""","Ridgefield School District",6,"Not Eligible For Lunch",353,2545,2569,23,"39.9%","59.4%"
"=""1180011""","Ridgefield School District",7,"Eligible For Lunch",14,"*","*","*","*","*"
"=""1180011""","Ridgefield School District",7,"Not Eligible For Lunch",396,2563,2613,50,"69.9%","85.5%"
"=""1180011""","Ridgefield School District",8,"Eligible For Lunch",9,"*","*","*","*","*"
"=""1180011""","Ridgefield School District",8,"Not Eligible For Lunch",376,2611,2634,24,"51.3%","66.6%"
"=""1190011""","Rocky Hill School District",4,"Eligible For Lunch",18,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District",4,"Not Eligible For Lunch",151,2473,2534,61,"63.6%","89.7%"
"=""1190011""","Rocky Hill School District",5,"Eligible For Lunch",29,2460,2507,47,"51.7%","80.4%"
"=""1190011""","Rocky Hill School District",5,"Not Eligible For Lunch",146,2513,2568,54,"65.8%","84.2%"
"=""1190011""","Rocky Hill School District",6,"Eligible For Lunch",27,2481,2479,-2,"18.5%","38.6%"
"=""1190011""","Rocky Hill School District",6,"Not Eligible For Lunch",144,2528,2552,24,"37.5%","58.7%"
"=""1190011""","Rocky Hill School District",7,"Eligible For Lunch",28,2486,2490,3,"28.6%","39.5%"
"=""1190011""","Rocky Hill School District",7,"Not Eligible For Lunch",165,2565,2582,17,"38.8%","59.7%"
"=""1190011""","Rocky Hill School District",8,"Eligible For Lunch",34,2507,2528,22,"47.1%","61.4%"
"=""1190011""","Rocky Hill School District",8,"Not Eligible For Lunch",148,2564,2585,22,"48.6%","62.5%"
"=""1210011""","Salem School District",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""1210011""","Salem School District",4,"Not Eligible For Lunch","*",2487,2578,91,"81.3%","100.0%"
"=""1210011""","Salem School District",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1210011""","Salem School District",5,"Not Eligible For Lunch","*",2546,2557,12,"40.8%","54.4%"
"=""1210011""","Salem School District",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""1210011""","Salem School District",6,"Not Eligible For Lunch","*",2548,2573,25,"40.7%","63.3%"
"=""1210011""","Salem School District",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""1210011""","Salem School District",7,"Not Eligible For Lunch","*",2583,2616,33,"60.0%","73.1%"
"=""1210011""","Salem School District",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""1210011""","Salem School District",8,"Not Eligible For Lunch","*",2595,2610,15,"42.4%","62.5%"
"=""1220011""","Salisbury School District",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",4,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",5,"Not Eligible For Lunch",21,2485,2549,64,"66.7%","89.0%"
"=""1220011""","Salisbury School District",6,"Eligible For Lunch",8,"*","*","*","*","*"
"=""1220011""","Salisbury School District",6,"Not Eligible For Lunch",31,2551,2583,32,"51.6%","67.0%"
"=""1220011""","Salisbury School District",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",7,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""1220011""","Salisbury School District",8,"Not Eligible For Lunch","*",2632,2669,37,"64.0%","74.7%"
"=""1230011""","Scotland School District",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""1230011""","Scotland School District",4,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1230011""","Scotland School District",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1230011""","Scotland School District",5,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1230011""","Scotland School District",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""1230011""","Scotland School District",6,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1240011""","Seymour School District",4,"Eligible For Lunch",42,2389,2457,68,"54.8%","82.3%"
"=""1240011""","Seymour School District",4,"Not Eligible For Lunch",99,2442,2493,50,"40.4%","73.0%"
"=""1240011""","Seymour School District",5,"Eligible For Lunch",48,2438,2480,42,"43.8%","75.0%"
"=""1240011""","Seymour School District",5,"Not Eligible For Lunch",122,2491,2547,56,"71.3%","90.0%"
"=""1240011""","Seymour School District",6,"Eligible For Lunch",51,2504,2521,17,"25.5%","49.2%"
"=""1240011""","Seymour School District",6,"Not Eligible For Lunch",122,2516,2541,24,"40.2%","59.4%"
"=""1240011""","Seymour School District",7,"Eligible For Lunch",59,2501,2516,15,"35.6%","54.3%"
"=""1240011""","Seymour School District",7,"Not Eligible For Lunch",129,2543,2574,30,"48.1%","66.8%"
"=""1240011""","Seymour School District",8,"Eligible For Lunch",48,2492,2528,36,"43.8%","66.0%"
"=""1240011""","Seymour School District",8,"Not Eligible For Lunch",135,2549,2587,38,"58.5%","74.6%"
"=""1250011""","Sharon School District",4,"Eligible For Lunch",6,"*","*","*","*","*"
"=""1250011""","Sharon School District",4,"Not Eligible For Lunch",7,"*","*","*","*","*"
"=""1250011""","Sharon School District",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District",5,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District",6,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District",7,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""1250011""","Sharon School District",8,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1260011""","Shelton School District",4,"Eligible For Lunch",75,2404,2464,60,"46.7%","78.4%"
"=""1260011""","Shelton School District",4,"Not Eligible For Lunch",261,2453,2523,70,"62.8%","89.7%"
"=""1260011""","Shelton School District",5,"Eligible For Lunch",81,2450,2472,22,"32.1%","54.8%"
"=""1260011""","Shelton School District",5,"Not Eligible For Lunch",261,2503,2523,20,"28.0%","53.6%"
"=""1260011""","Shelton School District",6,"Eligible For Lunch",83,2472,2515,43,"57.8%","77.3%"
"=""1260011""","Shelton School District",6,"Not Eligible For Lunch",268,2522,2576,54,"62.3%","82.4%"
"=""1260011""","Shelton School District",7,"Eligible For Lunch",84,2495,2517,21,"33.3%","56.8%"
"=""1260011""","Shelton School District",7,"Not Eligible For Lunch",295,2556,2579,22,"43.1%","62.3%"
"=""1260011""","Shelton School District",8,"Eligible For Lunch",90,2526,2559,33,"53.3%","70.0%"
"=""1260011""","Shelton School District",8,"Not Eligible For Lunch",342,2576,2611,34,"56.4%","70.4%"
"=""1270011""","Sherman School District",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District",4,"Not Eligible For Lunch","*",2431,2493,62,"60.0%","85.5%"
"=""1270011""","Sherman School District",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District",5,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District",6,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District",7,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1270011""","Sherman School District",8,"Not Eligible For Lunch",18,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",4,"Eligible For Lunch",14,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",4,"Not Eligible For Lunch",9,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",5,"Eligible For Lunch",10,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",5,"Not Eligible For Lunch",12,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",6,"Eligible For Lunch",13,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",6,"Not Eligible For Lunch",7,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",7,"Eligible For Lunch",10,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",7,"Not Eligible For Lunch",11,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",8,"Eligible For Lunch",12,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",8,"Not Eligible For Lunch",9,"*","*","*","*","*"
"=""1280011""","Simsbury School District",4,"Eligible For Lunch",31,2412,2454,42,"25.8%","64.6%"
"=""1280011""","Simsbury School District",4,"Not Eligible For Lunch",247,2477,2519,42,"41.7%","70.0%"
"=""1280011""","Simsbury School District",5,"Eligible For Lunch",21,2471,2503,32,"47.6%","65.1%"
"=""1280011""","Simsbury School District",5,"Not Eligible For Lunch",260,2519,2566,47,"59.6%","81.4%"
"=""1280011""","Simsbury School District",6,"Eligible For Lunch",31,2470,2494,24,"51.6%","67.8%"
"=""1280011""","Simsbury School District",6,"Not Eligible For Lunch",290,2555,2587,32,"48.3%","67.2%"
"=""1280011""","Simsbury School District",7,"Eligible For Lunch",37,2510,2513,2,"24.3%","42.1%"
"=""1280011""","Simsbury School District",7,"Not Eligible For Lunch",281,2565,2597,32,"54.8%","73.3%"
"=""1280011""","Simsbury School District",8,"Eligible For Lunch",32,2529,2567,38,"53.1%","70.1%"
"=""1280011""","Simsbury School District",8,"Not Eligible For Lunch",314,2591,2636,45,"68.8%","83.4%"
"=""1290011""","Somers School District",4,"Eligible For Lunch",10,"*","*","*","*","*"
"=""1290011""","Somers School District",4,"Not Eligible For Lunch",102,2440,2488,47,"34.3%","71.5%"
"=""1290011""","Somers School District",5,"Eligible For Lunch",9,"*","*","*","*","*"
"=""1290011""","Somers School District",5,"Not Eligible For Lunch",89,2517,2559,42,"51.7%","78.7%"
"=""1290011""","Somers School District",6,"Eligible For Lunch",10,"*","*","*","*","*"
"=""1290011""","Somers School District",6,"Not Eligible For Lunch",101,2518,2565,47,"59.4%","78.3%"
"=""1290011""","Somers School District",7,"Eligible For Lunch",11,"*","*","*","*","*"
"=""1290011""","Somers School District",7,"Not Eligible For Lunch",109,2544,2575,31,"48.6%","69.8%"
"=""1290011""","Somers School District",8,"Eligible For Lunch",10,"*","*","*","*","*"
"=""1290011""","Somers School District",8,"Not Eligible For Lunch",84,2558,2588,30,"53.6%","70.4%"
"=""1320011""","South Windsor School District",4,"Eligible For Lunch",36,2429,2480,51,"38.9%","72.5%"
"=""1320011""","South Windsor School District",4,"Not Eligible For Lunch",247,2484,2542,57,"55.9%","86.0%"
"=""1320011""","South Windsor School District",5,"Eligible For Lunch",47,2479,2508,29,"36.2%","57.7%"
"=""1320011""","South Windsor School District",5,"Not Eligible For Lunch",256,2532,2565,34,"48.8%","68.7%"
"=""1320011""","South Windsor School District",6,"Eligible For Lunch",43,2501,2513,12,"30.2%","51.9%"
"=""1320011""","South Windsor School District",6,"Not Eligible For Lunch",246,2551,2589,38,"50.0%","69.6%"
"=""1320011""","South Windsor School District",7,"Eligible For Lunch",39,2508,2556,48,"64.1%","82.1%"
"=""1320011""","South Windsor School District",7,"Not Eligible For Lunch",262,2575,2620,45,"65.6%","84.1%"
"=""1320011""","South Windsor School District",8,"Eligible For Lunch",38,2530,2540,10,"34.2%","52.3%"
"=""1320011""","South Windsor School District",8,"Not Eligible For Lunch",293,2610,2647,37,"64.2%","78.5%"
"=""1310011""","Southington School District",4,"Eligible For Lunch",91,2426,2467,41,"33.0%","63.1%"
"=""1310011""","Southington School District",4,"Not Eligible For Lunch",370,2473,2513,41,"40.3%","69.5%"
"=""1310011""","Southington School District",5,"Eligible For Lunch",87,2459,2482,23,"29.9%","55.6%"
"=""1310011""","Southington School District",5,"Not Eligible For Lunch",431,2507,2537,30,"42.5%","65.1%"
"=""1310011""","Southington School District",6,"Eligible For Lunch",77,2479,2486,7,"26.0%","44.6%"
"=""1310011""","Southington School District",6,"Not Eligible For Lunch",398,2542,2554,13,"28.6%","47.4%"
"=""1310011""","Southington School District",7,"Eligible For Lunch",70,2495,2516,22,"40.0%","61.3%"
"=""1310011""","Southington School District",7,"Not Eligible For Lunch",435,2552,2577,25,"40.9%","60.7%"
"=""1310011""","Southington School District",8,"Eligible For Lunch",73,2534,2559,26,"41.1%","56.5%"
"=""1310011""","Southington School District",8,"Not Eligible For Lunch",469,2570,2595,26,"47.5%","65.7%"
"=""1330011""","Sprague School District",4,"Eligible For Lunch",17,"*","*","*","*","*"
"=""1330011""","Sprague School District",4,"Not Eligible For Lunch",9,"*","*","*","*","*"
"=""1330011""","Sprague School District",5,"Eligible For Lunch",13,"*","*","*","*","*"
"=""1330011""","Sprague School District",5,"Not Eligible For Lunch",14,"*","*","*","*","*"
"=""1330011""","Sprague School District",6,"Eligible For Lunch",16,"*","*","*","*","*"
"=""1330011""","Sprague School District",6,"Not Eligible For Lunch",19,"*","*","*","*","*"
"=""1330011""","Sprague School District",7,"Eligible For Lunch",17,"*","*","*","*","*"
"=""1330011""","Sprague School District",7,"Not Eligible For Lunch",19,"*","*","*","*","*"
"=""1330011""","Sprague School District",8,"Eligible For Lunch",20,2539,2553,14,"35.0%","52.7%"
"=""1330011""","Sprague School District",8,"Not Eligible For Lunch",21,2563,2584,21,"38.1%","53.2%"
"=""1340011""","Stafford School District",4,"Eligible For Lunch",45,2424,2465,40,"15.6%","64.8%"
"=""1340011""","Stafford School District",4,"Not Eligible For Lunch",82,2464,2505,41,"35.4%","68.6%"
"=""1340011""","Stafford School District",5,"Eligible For Lunch",33,2466,2491,25,"24.2%","63.2%"
"=""1340011""","Stafford School District",5,"Not Eligible For Lunch",71,2497,2533,36,"53.5%","73.5%"
"=""1340011""","Stafford School District",6,"Eligible For Lunch",41,2506,2512,6,"22.0%","40.8%"
"=""1340011""","Stafford School District",6,"Not Eligible For Lunch",50,2530,2551,21,"36.0%","56.2%"
"=""1340011""","Stafford School District",7,"Eligible For Lunch",40,2536,2562,26,"45.0%","67.4%"
"=""1340011""","Stafford School District",7,"Not Eligible For Lunch",67,2543,2584,40,"53.7%","76.9%"
"=""1340011""","Stafford School District",8,"Eligible For Lunch",37,2535,2551,16,"29.7%","48.0%"
"=""1340011""","Stafford School District",8,"Not Eligible For Lunch",70,2570,2599,29,"51.4%","68.2%"
"=""1350011""","Stamford School District",4,"Eligible For Lunch",683,2388,2436,49,"34.7%","69.4%"
"=""1350011""","Stamford School District",4,"Not Eligible For Lunch",493,2464,2517,52,"52.3%","79.3%"
"=""1350011""","Stamford School District",5,"Eligible For Lunch",632,2435,2461,26,"35.0%","58.6%"
"=""1350011""","Stamford School District",5,"Not Eligible For Lunch",449,2507,2545,38,"51.9%","74.7%"
"=""1350011""","Stamford School District",6,"Eligible For Lunch",549,2465,2470,5,"22.0%","41.7%"
"=""1350011""","Stamford School District",6,"Not Eligible For Lunch",460,2549,2570,21,"40.7%","58.7%"
"=""1350011""","Stamford School District",7,"Eligible For Lunch",544,2472,2494,23,"38.2%","56.1%"
"=""1350011""","Stamford School District",7,"Not Eligible For Lunch",461,2564,2595,32,"53.6%","73.5%"
"=""1350011""","Stamford School District",8,"Eligible For Lunch",544,2490,2504,14,"36.2%","52.2%"
"=""1350011""","Stamford School District",8,"Not Eligible For Lunch",496,2578,2591,13,"40.9%","55.0%"
"=""0000000""","State of Connecticut",4,"Eligible For Lunch",15049,2386,2434,49,"35.5%","67.4%"
"=""0000000""","State of Connecticut",4,"Not Eligible For Lunch",21432,2459,2511,53,"49.4%","77.6%"
"=""0000000""","State of Connecticut",5,"Eligible For Lunch",14624,2426,2452,26,"34.8%","57.0%"
"=""0000000""","State of Connecticut",5,"Not Eligible For Lunch",22486,2500,2536,37,"49.7%","71.6%"
"=""0000000""","State of Connecticut",6,"Eligible For Lunch",14201,2444,2463,20,"34.6%","53.9%"
"=""0000000""","State of Connecticut",6,"Not Eligible For Lunch",22833,2525,2560,35,"48.9%","68.7%"
"=""0000000""","State of Connecticut",7,"Eligible For Lunch",14221,2458,2479,22,"36.3%","55.4%"
"=""0000000""","State of Connecticut",7,"Not Eligible For Lunch",23822,2548,2577,29,"48.7%","67.2%"
"=""0000000""","State of Connecticut",8,"Eligible For Lunch",13812,2472,2488,16,"35.4%","51.3%"
"=""0000000""","State of Connecticut",8,"Not Eligible For Lunch",23384,2567,2593,26,"49.5%","65.1%"
"=""1360011""","Sterling School District",4,"Eligible For Lunch",10,"*","*","*","*","*"
"=""1360011""","Sterling School District",4,"Not Eligible For Lunch",23,2427,2485,58,"47.8%","82.8%"
"=""1360011""","Sterling School District",5,"Eligible For Lunch",12,"*","*","*","*","*"
"=""1360011""","Sterling School District",5,"Not Eligible For Lunch",33,2458,2511,52,"72.7%","86.5%"
"=""1360011""","Sterling School District",6,"Eligible For Lunch",11,"*","*","*","*","*"
"=""1360011""","Sterling School District",6,"Not Eligible For Lunch",29,2478,2522,44,"48.3%","73.4%"
"=""1360011""","Sterling School District",7,"Eligible For Lunch",21,2477,2508,30,"52.4%","71.9%"
"=""1360011""","Sterling School District",7,"Not Eligible For Lunch",37,2523,2555,32,"51.4%","65.3%"
"=""1360011""","Sterling School District",8,"Eligible For Lunch",18,"*","*","*","*","*"
"=""1360011""","Sterling School District",8,"Not Eligible For Lunch",32,2499,2475,-24,"15.6%","30.6%"
