"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0180011""","Brookfield School District",5,"Math","ELL","*","*","*","*","*","*"
"=""0180011""","Brookfield School District",5,"Math","Non-ELL","*",2508,2528,20,"31.9%","55.3%"
"=""0180011""","Brookfield School District",6,"ELA","ELL","*","*","*","*","*","*"
"=""0180011""","Brookfield School District",6,"ELA","Non-ELL","*",2540,2566,26,"45.4%","62.8%"
"=""0180011""","Brookfield School District",6,"Math","ELL","*","*","*","*","*","*"
"=""0180011""","Brookfield School District",6,"Math","Non-ELL","*",2521,2552,32,"45.7%","68.2%"
"=""0180011""","Brookfield School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""0180011""","Brookfield School District",7,"ELA","Non-ELL","*",2556,2587,31,"42.1%","61.9%"
"=""0180011""","Brookfield School District",7,"Math","ELL","*","*","*","*","*","*"
"=""0180011""","Brookfield School District",7,"Math","Non-ELL","*",2562,2593,32,"53.3%","72.8%"
"=""0180011""","Brookfield School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""0180011""","Brookfield School District",8,"ELA","Non-ELL","*",2596,2623,28,"50.8%","65.6%"
"=""0180011""","Brookfield School District",8,"Math","ELL","*","*","*","*","*","*"
"=""0180011""","Brookfield School District",8,"Math","Non-ELL","*",2586,2629,43,"61.2%","78.7%"
"=""0190011""","Brooklyn School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""0190011""","Brooklyn School District",4,"ELA","Non-ELL","*",2456,2522,66,"59.2%","82.8%"
"=""0190011""","Brooklyn School District",4,"Math","ELL","*","*","*","*","*","*"
"=""0190011""","Brooklyn School District",4,"Math","Non-ELL","*",2432,2491,60,"51.4%","82.0%"
"=""0190011""","Brooklyn School District",5,"ELA","Non-ELL",98,2514,2543,29,"32.7%","56.2%"
"=""0190011""","Brooklyn School District",5,"Math","Non-ELL",98,2497,2501,4,"16.3%","35.2%"
"=""0190011""","Brooklyn School District",6,"ELA","Non-ELL",74,2520,2585,65,"67.6%","88.5%"
"=""0190011""","Brooklyn School District",6,"Math","Non-ELL",73,2485,2540,55,"60.3%","83.1%"
"=""0190011""","Brooklyn School District",7,"ELA","Non-ELL",76,2582,2597,16,"38.2%","54.9%"
"=""0190011""","Brooklyn School District",7,"Math","Non-ELL",76,2543,2553,10,"31.6%","47.5%"
"=""0190011""","Brooklyn School District",8,"ELA","Non-ELL",103,2571,2605,34,"50.5%","67.4%"
"=""0190011""","Brooklyn School District",8,"Math","Non-ELL",103,2517,2539,22,"40.8%","56.0%"
"=""0210011""","Canaan School District",4,"ELA","Non-ELL","*","*","*","*","*","*"
"=""0210011""","Canaan School District",4,"Math","Non-ELL","*","*","*","*","*","*"
"=""0210011""","Canaan School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""0210011""","Canaan School District",5,"ELA","Non-ELL","*","*","*","*","*","*"
"=""0210011""","Canaan School District",5,"Math","ELL","*","*","*","*","*","*"
"=""0210011""","Canaan School District",5,"Math","Non-ELL","*","*","*","*","*","*"
"=""0210011""","Canaan School District",6,"ELA","Non-ELL",11,"*","*","*","*","*"
"=""0210011""","Canaan School District",6,"Math","Non-ELL",10,"*","*","*","*","*"
"=""0210011""","Canaan School District",7,"ELA","Non-ELL",6,"*","*","*","*","*"
"=""0210011""","Canaan School District",7,"Math","Non-ELL",7,"*","*","*","*","*"
"=""0210011""","Canaan School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""0210011""","Canaan School District",8,"ELA","Non-ELL","*","*","*","*","*","*"
"=""0210011""","Canaan School District",8,"Math","ELL","*","*","*","*","*","*"
"=""0210011""","Canaan School District",8,"Math","Non-ELL","*","*","*","*","*","*"
"=""0220011""","Canterbury School District",4,"ELA","Non-ELL",36,2446,2494,48,"41.7%","72.0%"
"=""0220011""","Canterbury School District",4,"Math","Non-ELL",36,2428,2488,60,"55.6%","84.9%"
"=""0220011""","Canterbury School District",5,"ELA","Non-ELL",50,2475,2518,43,"42.0%","67.3%"
"=""0220011""","Canterbury School District",5,"Math","Non-ELL",50,2468,2471,3,"18.0%","39.0%"
"=""0220011""","Canterbury School District",6,"ELA","Non-ELL",34,2490,2546,56,"52.9%","73.7%"
"=""0220011""","Canterbury School District",6,"Math","Non-ELL",34,2491,2531,40,"47.1%","66.9%"
"=""0220011""","Canterbury School District",7,"ELA","Non-ELL",70,2507,2560,53,"57.1%","81.3%"
"=""0220011""","Canterbury School District",7,"Math","Non-ELL",70,2477,2527,50,"60.0%","84.4%"
"=""0220011""","Canterbury School District",8,"ELA","Non-ELL",58,2574,2581,7,"27.6%","41.9%"
"=""0220011""","Canterbury School District",8,"Math","Non-ELL",58,2547,2571,24,"39.7%","61.8%"
"=""0230011""","Canton School District",4,"ELA","Non-ELL",112,2482,2523,41,"48.2%","68.0%"
"=""0230011""","Canton School District",4,"Math","Non-ELL",112,2478,2514,37,"39.3%","64.7%"
"=""0230011""","Canton School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""0230011""","Canton School District",5,"ELA","Non-ELL","*",2509,2556,47,"50.0%","73.6%"
"=""0230011""","Canton School District",5,"Math","ELL","*","*","*","*","*","*"
"=""0230011""","Canton School District",5,"Math","Non-ELL","*",2493,2534,41,"54.7%","76.3%"
"=""0230011""","Canton School District",6,"ELA","Non-ELL",132,2543,2586,43,"55.3%","75.8%"
"=""0230011""","Canton School District",6,"Math","Non-ELL",132,2527,2582,55,"58.3%","81.5%"
"=""0230011""","Canton School District",7,"ELA","Non-ELL",136,2575,2602,27,"46.3%","65.1%"
"=""0230011""","Canton School District",7,"Math","Non-ELL",136,2550,2582,32,"55.9%","75.6%"
"=""0230011""","Canton School District",8,"ELA","Non-ELL",135,2585,2621,36,"56.3%","72.9%"
"=""0230011""","Canton School District",8,"Math","Non-ELL",135,2562,2605,43,"64.4%","82.1%"
"=""2970013""","Capital Preparatory Harbor School Inc. District",6,"ELA","Non-ELL",26,2435,2462,27,"30.8%","51.1%"
"=""2970013""","Capital Preparatory Harbor School Inc. District",6,"Math","Non-ELL",26,2429,2417,-12,"15.4%","33.6%"
"=""2970013""","Capital Preparatory Harbor School Inc. District",7,"ELA","Non-ELL",32,2483,2509,25,"31.3%","45.7%"
"=""2970013""","Capital Preparatory Harbor School Inc. District",7,"Math","Non-ELL",32,2449,2448,-1,"9.4%","32.1%"
"=""2970013""","Capital Preparatory Harbor School Inc. District",8,"ELA","Non-ELL",30,2488,2534,46,"43.3%","73.5%"
"=""2970013""","Capital Preparatory Harbor School Inc. District",8,"Math","Non-ELL",29,2479,2469,-10,"17.2%","29.3%"
"=""2410014""","Capitol Region Education Council",4,"ELA","ELL",14,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council",4,"ELA","Non-ELL",333,2423,2477,54,"43.8%","72.2%"
"=""2410014""","Capitol Region Education Council",4,"Math","ELL",15,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council",4,"Math","Non-ELL",336,2428,2479,52,"41.7%","74.0%"
"=""2410014""","Capitol Region Education Council",5,"ELA","ELL",14,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council",5,"ELA","Non-ELL",298,2453,2506,53,"45.6%","70.7%"
"=""2410014""","Capitol Region Education Council",5,"Math","ELL",15,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council",5,"Math","Non-ELL",298,2453,2493,40,"50.7%","72.0%"
"=""2410014""","Capitol Region Education Council",6,"ELA","ELL",24,2376,2411,35,"29.2%","53.0%"
"=""2410014""","Capitol Region Education Council",6,"ELA","Non-ELL",562,2494,2516,22,"34.7%","53.4%"
"=""2410014""","Capitol Region Education Council",6,"Math","ELL",26,2390,2399,9,"30.8%","54.9%"
"=""2410014""","Capitol Region Education Council",6,"Math","Non-ELL",555,2476,2491,15,"29.7%","49.2%"
"=""2410014""","Capitol Region Education Council",7,"ELA","ELL",28,2417,2441,24,"32.1%","45.7%"
"=""2410014""","Capitol Region Education Council",7,"ELA","Non-ELL",644,2515,2549,33,"38.8%","61.0%"
"=""2410014""","Capitol Region Education Council",7,"Math","ELL",27,2407,2421,14,"14.8%","46.6%"
"=""2410014""","Capitol Region Education Council",7,"Math","Non-ELL",636,2496,2513,16,"33.3%","52.5%"
"=""2410014""","Capitol Region Education Council",8,"ELA","ELL",21,2414,2427,13,"14.3%","36.7%"
"=""2410014""","Capitol Region Education Council",8,"ELA","Non-ELL",601,2548,2575,27,"42.8%","60.4%"
"=""2410014""","Capitol Region Education Council",8,"Math","ELL",18,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council",8,"Math","Non-ELL",586,2527,2548,21,"41.3%","59.0%"
"=""0240011""","Chaplin School District",4,"ELA","Non-ELL",13,"*","*","*","*","*"
"=""0240011""","Chaplin School District",4,"Math","Non-ELL",13,"*","*","*","*","*"
"=""0240011""","Chaplin School District",5,"ELA","Non-ELL",16,"*","*","*","*","*"
"=""0240011""","Chaplin School District",5,"Math","Non-ELL",15,"*","*","*","*","*"
"=""0240011""","Chaplin School District",6,"ELA","Non-ELL",14,"*","*","*","*","*"
"=""0240011""","Chaplin School District",6,"Math","Non-ELL",14,"*","*","*","*","*"
"=""0250011""","Cheshire School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""0250011""","Cheshire School District",4,"ELA","Non-ELL","*",2469,2534,66,"64.3%","83.2%"
"=""0250011""","Cheshire School District",4,"Math","ELL","*","*","*","*","*","*"
"=""0250011""","Cheshire School District",4,"Math","Non-ELL","*",2459,2511,52,"50.9%","77.7%"
"=""0250011""","Cheshire School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""0250011""","Cheshire School District",5,"ELA","Non-ELL","*",2535,2586,51,"62.1%","83.3%"
"=""0250011""","Cheshire School District",5,"Math","ELL","*","*","*","*","*","*"
"=""0250011""","Cheshire School District",5,"Math","Non-ELL","*",2514,2562,49,"62.1%","83.6%"
"=""0250011""","Cheshire School District",6,"ELA","ELL","*","*","*","*","*","*"
"=""0250011""","Cheshire School District",6,"ELA","Non-ELL","*",2558,2592,34,"55.4%","70.8%"
"=""0250011""","Cheshire School District",6,"Math","ELL","*","*","*","*","*","*"
"=""0250011""","Cheshire School District",6,"Math","Non-ELL","*",2531,2575,44,"56.7%","76.7%"
"=""0250011""","Cheshire School District",7,"ELA","Non-ELL",353,2587,2605,18,"39.1%","55.7%"
"=""0250011""","Cheshire School District",7,"Math","ELL","*","*","*","*","*","*"
"=""0250011""","Cheshire School District",7,"Math","Non-ELL","*",2564,2580,16,"40.7%","57.0%"
"=""0250011""","Cheshire School District",8,"ELA","Non-ELL",344,2604,2624,20,"45.9%","60.9%"
"=""0250011""","Cheshire School District",8,"Math","Non-ELL",343,2576,2610,34,"55.4%","71.6%"
"=""0260011""","Chester School District",4,"ELA","Non-ELL",27,2475,2520,45,"48.1%","66.4%"
"=""0260011""","Chester School District",4,"Math","Non-ELL",27,2482,2519,37,"37.0%","63.8%"
"=""0260011""","Chester School District",5,"ELA","Non-ELL",34,2538,2576,38,"52.9%","76.5%"
"=""0260011""","Chester School District",5,"Math","Non-ELL",34,2529,2552,23,"44.1%","60.2%"
"=""0260011""","Chester School District",6,"ELA","Non-ELL",39,2583,2606,22,"48.7%","63.2%"
"=""0260011""","Chester School District",6,"Math","Non-ELL",39,2515,2582,67,"76.9%","94.2%"
"=""0270011""","Clinton School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""0270011""","Clinton School District",4,"ELA","Non-ELL","*",2463,2506,43,"38.9%","66.8%"
"=""0270011""","Clinton School District",4,"Math","ELL","*","*","*","*","*","*"
"=""0270011""","Clinton School District",4,"Math","Non-ELL","*",2440,2499,60,"51.9%","84.0%"
"=""0270011""","Clinton School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""0270011""","Clinton School District",5,"ELA","Non-ELL","*",2519,2558,39,"45.1%","68.0%"
"=""0270011""","Clinton School District",5,"Math","ELL","*","*","*","*","*","*"
"=""0270011""","Clinton School District",5,"Math","Non-ELL","*",2515,2544,30,"50.0%","69.5%"
"=""0270011""","Clinton School District",6,"ELA","ELL","*","*","*","*","*","*"
"=""0270011""","Clinton School District",6,"ELA","Non-ELL","*",2545,2571,26,"41.4%","62.5%"
"=""0270011""","Clinton School District",6,"Math","ELL","*","*","*","*","*","*"
"=""0270011""","Clinton School District",6,"Math","Non-ELL","*",2540,2572,32,"46.1%","68.1%"
"=""0270011""","Clinton School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""0270011""","Clinton School District",7,"ELA","Non-ELL","*",2567,2581,14,"37.9%","50.3%"
"=""0270011""","Clinton School District",7,"Math","ELL","*","*","*","*","*","*"
"=""0270011""","Clinton School District",7,"Math","Non-ELL","*",2539,2553,14,"36.4%","53.4%"
"=""0270011""","Clinton School District",8,"ELA","Non-ELL",153,2575,2610,35,"51.6%","68.2%"
"=""0270011""","Clinton School District",8,"Math","Non-ELL",154,2549,2588,39,"55.8%","72.9%"
"=""0280011""","Colchester School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""0280011""","Colchester School District",4,"ELA","Non-ELL","*",2460,2519,59,"56.7%","79.0%"
"=""0280011""","Colchester School District",4,"Math","ELL","*","*","*","*","*","*"
"=""0280011""","Colchester School District",4,"Math","Non-ELL","*",2463,2516,53,"47.8%","80.9%"
"=""0280011""","Colchester School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""0280011""","Colchester School District",5,"ELA","Non-ELL","*",2502,2554,52,"51.6%","78.6%"
"=""0280011""","Colchester School District",5,"Math","ELL","*","*","*","*","*","*"
"=""0280011""","Colchester School District",5,"Math","Non-ELL","*",2491,2549,58,"67.9%","88.0%"
"=""0280011""","Colchester School District",6,"ELA","ELL","*","*","*","*","*","*"
"=""0280011""","Colchester School District",6,"ELA","Non-ELL","*",2543,2578,35,"52.0%","71.2%"
"=""0280011""","Colchester School District",6,"Math","ELL","*","*","*","*","*","*"
"=""0280011""","Colchester School District",6,"Math","Non-ELL","*",2543,2535,-8,"22.0%","32.9%"
"=""0280011""","Colchester School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""0280011""","Colchester School District",7,"ELA","Non-ELL","*",2576,2600,25,"40.3%","59.2%"
"=""0280011""","Colchester School District",7,"Math","ELL","*","*","*","*","*","*"
"=""0280011""","Colchester School District",7,"Math","Non-ELL","*",2562,2562,0,"22.1%","36.8%"
"=""0280011""","Colchester School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""0280011""","Colchester School District",8,"ELA","Non-ELL","*",2598,2621,22,"43.3%","59.1%"
"=""0280011""","Colchester School District",8,"Math","ELL","*","*","*","*","*","*"
"=""0280011""","Colchester School District",8,"Math","Non-ELL","*",2559,2592,33,"55.1%","75.0%"
"=""0290011""","Colebrook School District",4,"ELA","Non-ELL",9,"*","*","*","*","*"
"=""0290011""","Colebrook School District",4,"Math","Non-ELL",9,"*","*","*","*","*"
"=""0290011""","Colebrook School District",5,"ELA","Non-ELL",9,"*","*","*","*","*"
"=""0290011""","Colebrook School District",5,"Math","Non-ELL",9,"*","*","*","*","*"
"=""0290011""","Colebrook School District",6,"ELA","Non-ELL",13,"*","*","*","*","*"
"=""0290011""","Colebrook School District",6,"Math","Non-ELL",13,"*","*","*","*","*"
"=""0300011""","Columbia School District",4,"ELA","Non-ELL",35,2429,2510,81,"71.4%","96.2%"
"=""0300011""","Columbia School District",4,"Math","Non-ELL",35,2421,2488,67,"57.1%","86.8%"
"=""0300011""","Columbia School District",5,"ELA","Non-ELL",51,2494,2532,38,"39.2%","58.6%"
"=""0300011""","Columbia School District",5,"Math","Non-ELL",51,2478,2494,16,"17.6%","44.3%"
"=""0300011""","Columbia School District",6,"ELA","Non-ELL",36,2511,2550,40,"47.2%","70.9%"
"=""0300011""","Columbia School District",6,"Math","Non-ELL",36,2499,2526,27,"33.3%","62.2%"
"=""0300011""","Columbia School District",7,"ELA","Non-ELL",48,2558,2598,40,"47.9%","67.4%"
"=""0300011""","Columbia School District",7,"Math","Non-ELL",48,2546,2566,19,"31.3%","51.9%"
"=""0300011""","Columbia School District",8,"ELA","Non-ELL",58,2579,2603,25,"39.7%","55.2%"
"=""0300011""","Columbia School District",8,"Math","Non-ELL",57,2552,2588,36,"50.9%","66.4%"
"=""2430014""","Cooperative Educational Services",4,"ELA","Non-ELL",67,2399,2463,64,"49.3%","72.5%"
"=""2430014""","Cooperative Educational Services",4,"Math","Non-ELL",68,2430,2460,30,"27.9%","52.3%"
"=""2430014""","Cooperative Educational Services",5,"ELA","Non-ELL",50,2454,2480,26,"22.0%","48.0%"
"=""2430014""","Cooperative Educational Services",5,"Math","Non-ELL",50,2440,2479,39,"48.0%","68.1%"
"=""2430014""","Cooperative Educational Services",6,"ELA","ELL","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",6,"ELA","Non-ELL","*",2493,2531,38,"46.4%","70.1%"
"=""2430014""","Cooperative Educational Services",6,"Math","ELL","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",6,"Math","Non-ELL","*",2478,2517,39,"50.0%","70.0%"
"=""2430014""","Cooperative Educational Services",7,"ELA","Non-ELL",41,2525,2527,2,"22.0%","40.8%"
"=""2430014""","Cooperative Educational Services",7,"Math","Non-ELL",41,2503,2512,9,"24.4%","40.8%"
"=""2430014""","Cooperative Educational Services",8,"ELA","ELL","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",8,"ELA","Non-ELL","*",2509,2539,30,"31.4%","51.7%"
"=""2430014""","Cooperative Educational Services",8,"Math","ELL","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",8,"Math","Non-ELL","*",2457,2476,19,"35.3%","54.1%"
"=""0310011""","Cornwall School District",4,"ELA","Non-ELL","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",4,"Math","Non-ELL","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",5,"ELA","Non-ELL",10,"*","*","*","*","*"
"=""0310011""","Cornwall School District",5,"Math","Non-ELL",10,"*","*","*","*","*"
"=""0310011""","Cornwall School District",6,"ELA","Non-ELL","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",6,"Math","Non-ELL","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",7,"ELA","Non-ELL",11,"*","*","*","*","*"
"=""0310011""","Cornwall School District",7,"Math","Non-ELL",11,"*","*","*","*","*"
"=""0310011""","Cornwall School District",8,"ELA","Non-ELL",19,"*","*","*","*","*"
"=""0310011""","Cornwall School District",8,"Math","Non-ELL",19,"*","*","*","*","*"
"=""0320011""","Coventry School District",4,"ELA","Non-ELL",118,2455,2521,66,"61.9%","82.0%"
"=""0320011""","Coventry School District",4,"Math","Non-ELL",118,2451,2519,68,"65.3%","90.6%"
"=""0320011""","Coventry School District",5,"ELA","Non-ELL",115,2495,2542,47,"39.1%","67.3%"
"=""0320011""","Coventry School District",5,"Math","Non-ELL",115,2479,2513,34,"36.5%","66.8%"
"=""0320011""","Coventry School District",6,"ELA","Non-ELL",119,2531,2572,41,"47.9%","70.7%"
"=""0320011""","Coventry School District",6,"Math","Non-ELL",119,2514,2539,25,"42.9%","61.9%"
"=""0320011""","Coventry School District",7,"ELA","Non-ELL",123,2558,2613,54,"64.2%","83.8%"
