"Smarter Balanced Growth Report, 2015-16"
"All Districts, Gender"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""2850013""","Bridgeport Achievement First District",7,"Math","Female",41,2452,2503,51,"51.2%","74.0%"
"=""2850013""","Bridgeport Achievement First District",7,"Math","Male",42,2465,2526,61,"71.4%","87.9%"
"=""2850013""","Bridgeport Achievement First District",8,"ELA","Female",44,2520,2600,80,"70.5%","94.0%"
"=""2850013""","Bridgeport Achievement First District",8,"ELA","Male",41,2500,2573,72,"61.0%","86.5%"
"=""2850013""","Bridgeport Achievement First District",8,"Math","Female",44,2508,2588,80,"84.1%","94.6%"
"=""2850013""","Bridgeport Achievement First District",8,"Math","Male",41,2503,2566,63,"63.4%","79.6%"
"=""0150011""","Bridgeport School District",4,"ELA","Female",771,2378,2413,35,"24.1%","51.6%"
"=""0150011""","Bridgeport School District",4,"ELA","Male",801,2357,2391,34,"23.6%","49.8%"
"=""0150011""","Bridgeport School District",4,"Math","Female",782,2367,2402,35,"20.1%","52.2%"
"=""0150011""","Bridgeport School District",4,"Math","Male",814,2362,2396,34,"22.0%","52.0%"
"=""0150011""","Bridgeport School District",5,"ELA","Female",706,2407,2450,43,"33.7%","59.9%"
"=""0150011""","Bridgeport School District",5,"ELA","Male",699,2384,2425,41,"27.8%","56.1%"
"=""0150011""","Bridgeport School District",5,"Math","Female",711,2392,2412,20,"28.6%","49.8%"
"=""0150011""","Bridgeport School District",5,"Math","Male",709,2391,2409,18,"27.6%","50.9%"
"=""0150011""","Bridgeport School District",6,"ELA","Female",550,2446,2481,35,"39.1%","59.7%"
"=""0150011""","Bridgeport School District",6,"ELA","Male",637,2417,2452,35,"34.1%","55.9%"
"=""0150011""","Bridgeport School District",6,"Math","Female",560,2414,2436,21,"36.4%","55.6%"
"=""0150011""","Bridgeport School District",6,"Math","Male",651,2405,2419,13,"31.6%","48.9%"
"=""0150011""","Bridgeport School District",7,"ELA","Female",546,2479,2516,37,"37.9%","59.3%"
"=""0150011""","Bridgeport School District",7,"ELA","Male",621,2447,2478,30,"31.2%","52.8%"
"=""0150011""","Bridgeport School District",7,"Math","Female",557,2442,2465,23,"35.5%","55.8%"
"=""0150011""","Bridgeport School District",7,"Math","Male",634,2423,2445,22,"36.4%","55.5%"
"=""0150011""","Bridgeport School District",8,"ELA","Female",622,2502,2529,27,"35.7%","55.4%"
"=""0150011""","Bridgeport School District",8,"ELA","Male",643,2466,2486,19,"28.3%","48.1%"
"=""0150011""","Bridgeport School District",8,"Math","Female",639,2463,2471,8,"30.5%","45.0%"
"=""0150011""","Bridgeport School District",8,"Math","Male",662,2445,2448,4,"28.5%","44.0%"
"=""0170011""","Bristol School District",4,"ELA","Female",266,2427,2479,52,"44.7%","70.3%"
"=""0170011""","Bristol School District",4,"ELA","Male",266,2422,2479,57,"47.0%","72.2%"
"=""0170011""","Bristol School District",4,"Math","Female",269,2416,2465,49,"41.3%","69.7%"
"=""0170011""","Bristol School District",4,"Math","Male",267,2426,2478,52,"45.7%","74.9%"
"=""0170011""","Bristol School District",5,"ELA","Female",313,2487,2531,44,"43.1%","68.0%"
"=""0170011""","Bristol School District",5,"ELA","Male",302,2450,2496,45,"39.7%","64.5%"
"=""0170011""","Bristol School District",5,"Math","Female",316,2471,2505,34,"41.5%","67.6%"
"=""0170011""","Bristol School District",5,"Math","Male",303,2461,2490,30,"39.6%","61.8%"
"=""0170011""","Bristol School District",6,"ELA","Female",252,2513,2543,30,"38.9%","62.2%"
"=""0170011""","Bristol School District",6,"ELA","Male",277,2490,2521,32,"41.5%","61.9%"
"=""0170011""","Bristol School District",6,"Math","Female",253,2482,2515,32,"43.1%","64.5%"
"=""0170011""","Bristol School District",6,"Math","Male",277,2485,2510,26,"36.8%","58.9%"
"=""0170011""","Bristol School District",7,"ELA","Female",262,2539,2582,43,"50.4%","71.3%"
"=""0170011""","Bristol School District",7,"ELA","Male",306,2494,2528,33,"37.6%","59.0%"
"=""0170011""","Bristol School District",7,"Math","Female",262,2506,2542,36,"48.1%","70.5%"
"=""0170011""","Bristol School District",7,"Math","Male",309,2482,2519,38,"53.4%","72.2%"
"=""0170011""","Bristol School District",8,"ELA","Female",251,2566,2593,27,"41.0%","58.8%"
"=""0170011""","Bristol School District",8,"ELA","Male",270,2539,2558,19,"37.0%","54.6%"
"=""0170011""","Bristol School District",8,"Math","Female",255,2530,2555,25,"39.6%","56.9%"
"=""0170011""","Bristol School District",8,"Math","Male",271,2527,2544,17,"40.2%","58.3%"
"=""0180011""","Brookfield School District",4,"ELA","Female",105,2477,2516,39,"40.0%","63.2%"
"=""0180011""","Brookfield School District",4,"ELA","Male",99,2460,2501,41,"33.3%","60.9%"
"=""0180011""","Brookfield School District",4,"Math","Female",105,2462,2498,36,"35.2%","59.1%"
"=""0180011""","Brookfield School District",4,"Math","Male",98,2473,2513,40,"32.7%","66.6%"
"=""0180011""","Brookfield School District",5,"ELA","Female",81,2510,2554,45,"49.4%","68.1%"
"=""0180011""","Brookfield School District",5,"ELA","Male",87,2509,2545,36,"37.9%","59.9%"
"=""0180011""","Brookfield School District",5,"Math","Female",81,2502,2517,15,"25.9%","48.3%"
"=""0180011""","Brookfield School District",5,"Math","Male",87,2514,2539,26,"37.9%","62.5%"
"=""0180011""","Brookfield School District",6,"ELA","Female",86,2555,2570,15,"43.0%","57.9%"
"=""0180011""","Brookfield School District",6,"ELA","Male",101,2525,2562,37,"47.5%","67.4%"
"=""0180011""","Brookfield School District",6,"Math","Female",85,2513,2552,39,"51.8%","76.9%"
"=""0180011""","Brookfield School District",6,"Math","Male",101,2527,2552,26,"40.6%","60.7%"
"=""0180011""","Brookfield School District",7,"ELA","Female",109,2569,2601,32,"48.6%","68.3%"
"=""0180011""","Brookfield School District",7,"ELA","Male",107,2541,2571,30,"35.5%","55.6%"
"=""0180011""","Brookfield School District",7,"Math","Female",108,2558,2587,29,"50.0%","70.0%"
"=""0180011""","Brookfield School District",7,"Math","Male",106,2563,2599,36,"57.5%","76.4%"
"=""0180011""","Brookfield School District",8,"ELA","Female",86,2614,2639,25,"52.3%","66.5%"
"=""0180011""","Brookfield School District",8,"ELA","Male",96,2578,2608,30,"50.0%","65.3%"
"=""0180011""","Brookfield School District",8,"Math","Female",88,2594,2640,47,"61.4%","80.8%"
"=""0180011""","Brookfield School District",8,"Math","Male",98,2576,2616,40,"61.2%","76.8%"
"=""0190011""","Brooklyn School District",4,"ELA","Female",37,2464,2534,70,"67.6%","89.3%"
"=""0190011""","Brooklyn School District",4,"ELA","Male",35,2446,2511,65,"51.4%","76.6%"
"=""0190011""","Brooklyn School District",4,"Math","Female",37,2433,2492,59,"45.9%","78.9%"
"=""0190011""","Brooklyn School District",4,"Math","Male",36,2431,2492,61,"55.6%","85.5%"
"=""0190011""","Brooklyn School District",5,"ELA","Female",55,2529,2565,37,"40.0%","64.4%"
"=""0190011""","Brooklyn School District",5,"ELA","Male",43,2496,2515,20,"23.3%","45.8%"
"=""0190011""","Brooklyn School District",5,"Math","Female",55,2498,2503,5,"18.2%","34.1%"
"=""0190011""","Brooklyn School District",5,"Math","Male",43,2496,2498,3,"14.0%","36.5%"
"=""0190011""","Brooklyn School District",6,"ELA","Female",41,2524,2585,61,"68.3%","88.8%"
"=""0190011""","Brooklyn School District",6,"ELA","Male",33,2515,2585,70,"66.7%","88.1%"
"=""0190011""","Brooklyn School District",6,"Math","Female",40,2474,2536,62,"70.0%","90.0%"
"=""0190011""","Brooklyn School District",6,"Math","Male",33,2498,2544,46,"48.5%","74.6%"
"=""0190011""","Brooklyn School District",7,"ELA","Female",36,2603,2609,6,"33.3%","46.4%"
"=""0190011""","Brooklyn School District",7,"ELA","Male",40,2562,2587,25,"42.5%","62.5%"
"=""0190011""","Brooklyn School District",7,"Math","Female",36,2547,2557,10,"33.3%","48.1%"
"=""0190011""","Brooklyn School District",7,"Math","Male",40,2539,2550,11,"30.0%","46.9%"
"=""0190011""","Brooklyn School District",8,"ELA","Female",50,2584,2619,36,"54.0%","71.4%"
"=""0190011""","Brooklyn School District",8,"ELA","Male",53,2559,2592,33,"47.2%","63.6%"
"=""0190011""","Brooklyn School District",8,"Math","Female",50,2517,2545,28,"48.0%","64.1%"
"=""0190011""","Brooklyn School District",8,"Math","Male",53,2517,2532,16,"34.0%","48.4%"
"=""0210011""","Canaan School District",4,"ELA","Female","*","*","*","*","*","*"
"=""0210011""","Canaan School District",4,"ELA","Male","*","*","*","*","*","*"
"=""0210011""","Canaan School District",4,"Math","Female","*","*","*","*","*","*"
"=""0210011""","Canaan School District",4,"Math","Male","*","*","*","*","*","*"
"=""0210011""","Canaan School District",5,"ELA","Female","*","*","*","*","*","*"
"=""0210011""","Canaan School District",5,"ELA","Male","*","*","*","*","*","*"
"=""0210011""","Canaan School District",5,"Math","Female","*","*","*","*","*","*"
"=""0210011""","Canaan School District",5,"Math","Male","*","*","*","*","*","*"
"=""0210011""","Canaan School District",6,"ELA","Female","*","*","*","*","*","*"
"=""0210011""","Canaan School District",6,"ELA","Male","*","*","*","*","*","*"
"=""0210011""","Canaan School District",6,"Math","Female","*","*","*","*","*","*"
"=""0210011""","Canaan School District",6,"Math","Male","*","*","*","*","*","*"
"=""0210011""","Canaan School District",7,"ELA","Female","*","*","*","*","*","*"
"=""0210011""","Canaan School District",7,"ELA","Male","*","*","*","*","*","*"
"=""0210011""","Canaan School District",7,"Math","Female","*","*","*","*","*","*"
"=""0210011""","Canaan School District",7,"Math","Male","*","*","*","*","*","*"
"=""0210011""","Canaan School District",8,"ELA","Female","*","*","*","*","*","*"
"=""0210011""","Canaan School District",8,"ELA","Male","*","*","*","*","*","*"
"=""0210011""","Canaan School District",8,"Math","Female","*","*","*","*","*","*"
"=""0210011""","Canaan School District",8,"Math","Male","*","*","*","*","*","*"
"=""0220011""","Canterbury School District",4,"ELA","Female",21,2471,2519,47,"52.4%","76.4%"
"=""0220011""","Canterbury School District",4,"ELA","Male",15,"*","*","*","*","*"
"=""0220011""","Canterbury School District",4,"Math","Female",21,2433,2495,62,"52.4%","84.0%"
"=""0220011""","Canterbury School District",4,"Math","Male",15,"*","*","*","*","*"
"=""0220011""","Canterbury School District",5,"ELA","Female",20,2507,2551,43,"40.0%","68.3%"
"=""0220011""","Canterbury School District",5,"ELA","Male",30,2453,2497,44,"43.3%","66.6%"
"=""0220011""","Canterbury School District",5,"Math","Female",20,2480,2497,17,"15.0%","48.1%"
"=""0220011""","Canterbury School District",5,"Math","Male",30,2460,2454,-6,"20.0%","33.0%"
"=""0220011""","Canterbury School District",6,"ELA","Female",12,"*","*","*","*","*"
"=""0220011""","Canterbury School District",6,"ELA","Male",22,2478,2535,57,"45.5%","65.9%"
"=""0220011""","Canterbury School District",6,"Math","Female",12,"*","*","*","*","*"
"=""0220011""","Canterbury School District",6,"Math","Male",22,2481,2530,48,"54.5%","67.4%"
"=""0220011""","Canterbury School District",7,"ELA","Female",27,2541,2588,47,"55.6%","77.2%"
"=""0220011""","Canterbury School District",7,"ELA","Male",43,2485,2542,57,"58.1%","83.9%"
"=""0220011""","Canterbury School District",7,"Math","Female",27,2487,2536,49,"59.3%","84.3%"
"=""0220011""","Canterbury School District",7,"Math","Male",43,2471,2521,50,"60.5%","84.5%"
"=""0220011""","Canterbury School District",8,"ELA","Female",28,2598,2609,11,"35.7%","48.7%"
"=""0220011""","Canterbury School District",8,"ELA","Male",30,2552,2555,3,"20.0%","35.5%"
"=""0220011""","Canterbury School District",8,"Math","Female",28,2555,2586,31,"42.9%","65.2%"
"=""0220011""","Canterbury School District",8,"Math","Male",30,2540,2557,17,"36.7%","58.7%"
"=""0230011""","Canton School District",4,"ELA","Female",63,2489,2542,52,"61.9%","80.9%"
"=""0230011""","Canton School District",4,"ELA","Male",49,2473,2500,27,"30.6%","51.4%"
"=""0230011""","Canton School District",4,"Math","Female",63,2482,2521,38,"46.0%","68.4%"
"=""0230011""","Canton School District",4,"Math","Male",49,2472,2506,34,"30.6%","60.0%"
"=""0230011""","Canton School District",5,"ELA","Female",56,2520,2571,52,"58.9%","81.3%"
"=""0230011""","Canton School District",5,"ELA","Male",73,2501,2544,43,"42.5%","66.9%"
"=""0230011""","Canton School District",5,"Math","Female",56,2491,2530,39,"55.4%","75.9%"
"=""0230011""","Canton School District",5,"Math","Male",73,2495,2538,43,"54.8%","77.0%"
"=""0230011""","Canton School District",6,"ELA","Female",64,2560,2597,37,"57.8%","76.2%"
"=""0230011""","Canton School District",6,"ELA","Male",68,2527,2576,48,"52.9%","75.4%"
"=""0230011""","Canton School District",6,"Math","Female",64,2523,2577,54,"62.5%","82.3%"
"=""0230011""","Canton School District",6,"Math","Male",68,2530,2586,56,"54.4%","80.9%"
"=""0230011""","Canton School District",7,"ELA","Female",70,2585,2609,24,"51.4%","67.0%"
"=""0230011""","Canton School District",7,"ELA","Male",66,2565,2594,29,"40.9%","63.1%"
"=""0230011""","Canton School District",7,"Math","Female",70,2543,2579,35,"55.7%","77.2%"
"=""0230011""","Canton School District",7,"Math","Male",66,2557,2585,28,"56.1%","74.0%"
"=""0230011""","Canton School District",8,"ELA","Female",72,2592,2626,34,"56.9%","71.5%"
"=""0230011""","Canton School District",8,"ELA","Male",63,2577,2615,38,"55.6%","74.5%"
"=""0230011""","Canton School District",8,"Math","Female",72,2556,2606,50,"66.7%","86.7%"
"=""0230011""","Canton School District",8,"Math","Male",63,2569,2603,34,"61.9%","76.9%"
"=""2970013""","Capital Preparatory Harbor School Inc. District",6,"ELA","Female",10,"*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District",6,"ELA","Male",16,"*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District",6,"Math","Female",10,"*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District",6,"Math","Male",16,"*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District",7,"ELA","Female",18,"*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District",7,"ELA","Male",14,"*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District",7,"Math","Female",18,"*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District",7,"Math","Male",14,"*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District",8,"ELA","Female",11,"*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District",8,"ELA","Male",19,"*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District",8,"Math","Female",11,"*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District",8,"Math","Male",18,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council",4,"ELA","Female",169,2438,2493,55,"49.1%","75.1%"
"=""2410014""","Capitol Region Education Council",4,"ELA","Male",178,2404,2455,52,"37.6%","68.5%"
"=""2410014""","Capitol Region Education Council",4,"Math","Female",171,2433,2485,51,"42.7%","74.4%"
"=""2410014""","Capitol Region Education Council",4,"Math","Male",180,2417,2468,51,"40.0%","72.7%"
"=""2410014""","Capitol Region Education Council",5,"ELA","Female",140,2462,2514,52,"48.6%","71.2%"
"=""2410014""","Capitol Region Education Council",5,"ELA","Male",172,2439,2494,55,"43.6%","70.1%"
"=""2410014""","Capitol Region Education Council",5,"Math","Female",141,2452,2490,38,"48.2%","70.3%"
"=""2410014""","Capitol Region Education Council",5,"Math","Male",172,2451,2490,39,"51.7%","71.7%"
"=""2410014""","Capitol Region Education Council",6,"ELA","Female",284,2504,2529,25,"36.3%","55.6%"
"=""2410014""","Capitol Region Education Council",6,"ELA","Male",302,2476,2495,20,"32.8%","51.3%"
"=""2410014""","Capitol Region Education Council",6,"Math","Female",282,2472,2494,22,"34.0%","56.1%"
"=""2410014""","Capitol Region Education Council",6,"Math","Male",299,2472,2480,8,"25.8%","43.2%"
"=""2410014""","Capitol Region Education Council",7,"ELA","Female",298,2521,2556,36,"41.3%","62.2%"
"=""2410014""","Capitol Region Education Council",7,"ELA","Male",374,2503,2534,31,"36.4%","58.9%"
"=""2410014""","Capitol Region Education Council",7,"Math","Female",297,2494,2510,16,"31.3%","51.9%"
"=""2410014""","Capitol Region Education Council",7,"Math","Male",366,2492,2508,16,"33.6%","52.5%"
"=""2410014""","Capitol Region Education Council",8,"ELA","Female",286,2543,2575,32,"48.6%","65.9%"
"=""2410014""","Capitol Region Education Council",8,"ELA","Male",336,2544,2565,21,"36.0%","54.3%"
"=""2410014""","Capitol Region Education Council",8,"Math","Female",283,2513,2540,27,"43.5%","62.8%"
"=""2410014""","Capitol Region Education Council",8,"Math","Male",321,2534,2549,15,"38.6%","55.0%"
"=""0240011""","Chaplin School District",4,"ELA","Female",6,"*","*","*","*","*"
"=""0240011""","Chaplin School District",4,"ELA","Male",7,"*","*","*","*","*"
"=""0240011""","Chaplin School District",4,"Math","Female",6,"*","*","*","*","*"
"=""0240011""","Chaplin School District",4,"Math","Male",7,"*","*","*","*","*"
"=""0240011""","Chaplin School District",5,"ELA","Female",10,"*","*","*","*","*"
"=""0240011""","Chaplin School District",5,"ELA","Male",6,"*","*","*","*","*"
"=""0240011""","Chaplin School District",5,"Math","Female","*","*","*","*","*","*"
"=""0240011""","Chaplin School District",5,"Math","Male","*","*","*","*","*","*"
"=""0240011""","Chaplin School District",6,"ELA","Female","*","*","*","*","*","*"
"=""0240011""","Chaplin School District",6,"ELA","Male","*","*","*","*","*","*"
"=""0240011""","Chaplin School District",6,"Math","Female","*","*","*","*","*","*"
"=""0240011""","Chaplin School District",6,"Math","Male","*","*","*","*","*","*"
"=""0250011""","Cheshire School District",4,"ELA","Female",142,2479,2543,64,"64.1%","83.4%"
"=""0250011""","Cheshire School District",4,"ELA","Male",136,2457,2525,68,"64.7%","83.1%"
"=""0250011""","Cheshire School District",4,"Math","Female",142,2453,2503,50,"42.3%","73.7%"
