"Five-Year Graduation Rates, 2010-11"
"All Districts, Gender"

"",,,"Graduates",,"Non-Graduates",,,
"Regional School District 18","All Students",135,131,97.0,"*","*","*","*"
"Regional School District 18","Black","*","*","*","*","*","*","*"
"Regional School District 18","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 18","Eligible For Lunch","*","*","*","*","*","*","*"
"Regional School District 18","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 18","Female",77,75,97.4,"*","*","*","*"
"Regional School District 18","High Needs",18,15,83.3,"*","*","*","*"
"Regional School District 18","Hispanic","*","*","*","*","*","*","*"
"Regional School District 18","Male",58,56,96.6,"*","*","*","*"
"Regional School District 18","Non-ELL",134,130,97.0,"*","*","*","*"
"Regional School District 18","Non-High Needs",117,116,99.1,"*","*","*","*"
"Regional School District 18","Non-Hispanic",132,128,97.0,"*","*","*","*"
"Regional School District 18","Non-Special Education",121,120,99.2,"*","*","*","*"
"Regional School District 18","Not Eligible For Lunch",131,127,96.9,"*","*","*","*"
"Regional School District 18","Asian","*","*","*","*","*","*","*"
"Regional School District 18","ELL","*","*","*","*","*","*","*"
"Regional School District 18","Special Education",14,11,78.6,"*","*","*","*"
"Regional School District 18","White",127,123,96.9,"*","*","*","*"
"Regional School District 19","All Students",284,245,86.3,11,3.9,28,9.9
"Regional School District 19","Black",10,7,70.0,"*","*","*","*"
"Regional School District 19","Eligible For Free Lunch",19,13,68.4,"*","*","*","*"
"Regional School District 19","Eligible For Lunch",25,17,68.0,"*","*","*","*"
"Regional School District 19","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 19","Female",133,118,88.7,"*","*",13,9.8
"Regional School District 19","High Needs",53,36,67.9,9,17.0,8,15.1
"Regional School District 19","Hispanic",10,8,80.0,"*","*","*","*"
"Regional School District 19","Male",151,127,84.1,9,6.0,15,9.9
"Regional School District 19","Non-ELL",282,243,86.2,11,3.9,28,9.9
"Regional School District 19","Non-High Needs",231,209,90.5,"*","*",20,8.7
"Regional School District 19","Non-Hispanic",274,237,86.5,10,3.6,27,9.9
"Regional School District 19","Non-Special Education",247,220,89.1,"*","*",25,10.1
"Regional School District 19","Not Eligible For Lunch",259,228,88.0,8,3.1,23,8.9
"Regional School District 19","Asian",12,10,83.3,"*","*","*","*"
"Regional School District 19","ELL","*","*","*","*","*","*","*"
"Regional School District 19","Special Education",37,25,67.6,9,24.3,"*","*"
"Regional School District 19","White",252,220,87.3,9,3.6,23,9.1
"Ridgefield School District","All Students",434,420,96.8,"*","*",9,2.1
"Ridgefield School District","Black","*","*","*","*","*","*","*"
"Ridgefield School District","Eligible For Free Lunch",10,10,100.0,"*","*","*","*"
"Ridgefield School District","Eligible For Lunch",11,10,90.9,"*","*","*","*"
"Ridgefield School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Ridgefield School District","Female",224,219,97.8,"*","*","*","*"
"Ridgefield School District","High Needs",56,50,89.3,"*","*","*","*"
"Ridgefield School District","Hispanic",16,14,87.5,"*","*","*","*"
"Ridgefield School District","Male",210,201,95.7,"*","*","*","*"
"Ridgefield School District","Non-ELL",434,420,96.8,"*","*",9,2.1
"Ridgefield School District","Non-High Needs",378,370,97.9,"*","*","*","*"
"Ridgefield School District","Non-Hispanic",418,406,97.1,"*","*",7,1.7
"Ridgefield School District","Non-Special Education",386,378,97.9,"*","*","*","*"
"Ridgefield School District","Not Eligible For Lunch",423,410,96.9,"*","*",8,1.9
"Ridgefield School District","Asian",11,11,100.0,"*","*","*","*"
"Ridgefield School District","Special Education",48,42,87.5,"*","*","*","*"
"Ridgefield School District","White",399,388,97.2,"*","*",7,1.8
"Rocky Hill School District","All Students",176,163,92.6,"*","*",13,7.4
"Rocky Hill School District","Black",7,"*","*","*","*","*","*"
"Rocky Hill School District","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Rocky Hill School District","Eligible For Lunch",9,8,88.9,"*","*","*","*"
"Rocky Hill School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Rocky Hill School District","Female",95,89,93.7,"*","*",6,6.3
"Rocky Hill School District","High Needs",17,16,94.1,"*","*","*","*"
"Rocky Hill School District","Hispanic",8,6,75.0,"*","*","*","*"
"Rocky Hill School District","Male",81,74,91.4,"*","*",7,8.6
"Rocky Hill School District","Non-ELL",175,162,92.6,"*","*",13,7.4
"Rocky Hill School District","Non-High Needs",159,147,92.5,"*","*",12,7.5
"Rocky Hill School District","Non-Hispanic",168,157,93.5,"*","*",11,6.5
"Rocky Hill School District","Non-Special Education",169,156,92.3,"*","*",13,7.7
"Rocky Hill School District","Not Eligible For Lunch",167,155,92.8,"*","*",12,7.2
"Rocky Hill School District","Asian",8,8,100.0,"*","*","*","*"
"Rocky Hill School District","ELL","*","*","*","*","*","*","*"
"Rocky Hill School District","Special Education",7,7,100.0,"*","*","*","*"
"Rocky Hill School District","White",153,144,94.1,"*","*",9,5.9
"Seymour School District","All Students",189,164,86.8,"*","*",25,13.2
"Seymour School District","Black",8,6,75.0,"*","*","*","*"
"Seymour School District","Eligible For Free Lunch",28,19,67.9,"*","*",9,32.1
"Seymour School District","Eligible For Lunch",37,24,64.9,"*","*",13,35.1
"Seymour School District","Eligible For Reduced Lunch",9,"*","*","*","*","*","*"
"Seymour School District","Female",91,82,90.1,"*","*",9,9.9
"Seymour School District","High Needs",47,32,68.1,"*","*",15,31.9
"Seymour School District","Hispanic",14,10,71.4,"*","*","*","*"
"Seymour School District","Male",98,82,83.7,"*","*",16,16.3
"Seymour School District","Non-ELL",183,158,86.3,"*","*",25,13.7
"Seymour School District","Non-High Needs",142,132,93.0,"*","*",10,7.0
"Seymour School District","Non-Hispanic",175,154,88.0,"*","*",21,12.0
"Seymour School District","Non-Special Education",178,157,88.2,"*","*",21,11.8
"Seymour School District","Not Eligible For Lunch",152,140,92.1,"*","*",12,7.9
"Seymour School District","Asian",9,9,100.0,"*","*","*","*"
"Seymour School District","ELL","*","*","*","*","*","*","*"
"Seymour School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Seymour School District","Special Education",11,7,63.6,"*","*","*","*"
"Seymour School District","White",157,139,88.5,"*","*",18,11.5
"Shelton School District","All Students",399,365,91.5,9,2.3,25,6.3
"Shelton School District","Black",17,15,88.2,"*","*","*","*"
"Shelton School District","Eligible For Free Lunch",41,33,80.5,"*","*",7,17.1
"Shelton School District","Eligible For Lunch",61,50,82.0,"*","*",9,14.8
"Shelton School District","Eligible For Reduced Lunch",20,17,85.0,"*","*","*","*"
"Shelton School District","Female",204,185,90.7,7,3.4,12,5.9
"Shelton School District","High Needs",87,68,78.2,8,9.2,11,12.6
"Shelton School District","Hispanic",33,27,81.8,"*","*","*","*"
"Shelton School District","Male",195,180,92.3,"*","*",13,6.7
"Shelton School District","Non-ELL",390,356,91.3,9,2.3,25,6.4
"Shelton School District","Non-High Needs",312,297,95.2,"*","*",14,4.5
"Shelton School District","Non-Hispanic",366,338,92.3,8,2.2,20,5.5
"Shelton School District","Non-Special Education",368,348,94.6,"*","*",18,4.9
"Shelton School District","Not Eligible For Lunch",338,315,93.2,7,2.1,16,4.7
"Shelton School District","Asian",18,18,100.0,"*","*","*","*"
"Shelton School District","ELL","*","*","*","*","*","*","*"
"Shelton School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Shelton School District","Special Education",31,17,54.8,7,22.6,7,22.6
"Shelton School District","White",329,303,92.1,7,2.1,19,5.8
"Simsbury School District","All Students",358,345,96.4,"*","*",9,2.5
"Simsbury School District","Black",17,17,100.0,"*","*","*","*"
"Simsbury School District","Eligible For Free Lunch",13,12,92.3,"*","*","*","*"
"Simsbury School District","Eligible For Lunch",19,18,94.7,"*","*","*","*"
"Simsbury School District","Eligible For Reduced Lunch",6,6,100.0,"*","*","*","*"
"Simsbury School District","Female",163,158,96.9,"*","*","*","*"
"Simsbury School District","High Needs",51,46,90.2,"*","*","*","*"
"Simsbury School District","Hispanic",12,11,91.7,"*","*","*","*"
"Simsbury School District","Male",195,187,95.9,"*","*","*","*"
"Simsbury School District","Non-ELL",349,336,96.3,"*","*",9,2.6
"Simsbury School District","Non-High Needs",307,299,97.4,"*","*",6,2.0
"Simsbury School District","Non-Hispanic",346,334,96.5,"*","*",8,2.3
"Simsbury School District","Non-Special Education",328,320,97.6,"*","*",6,1.8
"Simsbury School District","Not Eligible For Lunch",339,327,96.5,"*","*",8,2.4
"Simsbury School District","Asian",15,15,100.0,"*","*","*","*"
"Simsbury School District","ELL",9,9,100.0,"*","*","*","*"
"Simsbury School District","Special Education",30,25,83.3,"*","*","*","*"
"Simsbury School District","White",314,302,96.2,"*","*",8,2.5
"Somers School District","All Students",144,138,95.8,"*","*","*","*"
"Somers School District","Black","*","*","*","*","*","*","*"
"Somers School District","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Somers School District","Eligible For Lunch",6,"*","*","*","*","*","*"
"Somers School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Somers School District","Female",71,67,94.4,"*","*","*","*"
"Somers School District","High Needs",17,15,88.2,"*","*","*","*"
"Somers School District","Hispanic","*","*","*","*","*","*","*"
"Somers School District","Male",73,71,97.3,"*","*","*","*"
"Somers School District","Non-ELL",144,138,95.8,"*","*","*","*"
"Somers School District","Non-High Needs",127,123,96.9,"*","*","*","*"
"Somers School District","Non-Hispanic",142,136,95.8,"*","*","*","*"
"Somers School District","Non-Special Education",131,127,96.9,"*","*","*","*"
"Somers School District","Not Eligible For Lunch",138,133,96.4,"*","*","*","*"
"Somers School District","Asian","*","*","*","*","*","*","*"
"Somers School District","Special Education",13,11,84.6,"*","*","*","*"
"Somers School District","White",138,132,95.7,"*","*","*","*"
"South Windsor School District","All Students",425,394,92.7,"*","*",28,6.6
"South Windsor School District","Black",21,21,100.0,"*","*","*","*"
"South Windsor School District","Eligible For Free Lunch",16,10,62.5,"*","*","*","*"
"South Windsor School District","Eligible For Lunch",27,18,66.7,"*","*",7,25.9
"South Windsor School District","Eligible For Reduced Lunch",11,8,72.7,"*","*","*","*"
"South Windsor School District","Female",187,180,96.3,"*","*",6,3.2
"South Windsor School District","High Needs",72,58,80.6,"*","*",11,15.3
"South Windsor School District","Hispanic",25,17,68.0,"*","*",8,32.0
"South Windsor School District","Male",238,214,89.9,"*","*",22,9.2
"South Windsor School District","Non-ELL",419,388,92.6,"*","*",28,6.7
"South Windsor School District","Non-High Needs",353,336,95.2,"*","*",17,4.8
"South Windsor School District","Non-Hispanic",400,377,94.3,"*","*",20,5.0
"South Windsor School District","Non-Special Education",378,356,94.2,"*","*",21,5.6
"South Windsor School District","Not Eligible For Lunch",398,376,94.5,"*","*",21,5.3
"South Windsor School District","Asian",30,28,93.3,"*","*","*","*"
"South Windsor School District","ELL",6,6,100.0,"*","*","*","*"
"South Windsor School District","Special Education",47,38,80.9,"*","*",7,14.9
"South Windsor School District","White",349,328,94.0,"*","*",18,5.2
"Southington School District","All Students",543,511,94.1,8,1.5,24,4.4
"Southington School District","Black",13,12,92.3,"*","*","*","*"
"Southington School District","Eligible For Free Lunch",26,20,76.9,"*","*","*","*"
"Southington School District","Eligible For Lunch",40,34,85.0,"*","*","*","*"
"Southington School District","Eligible For Reduced Lunch",14,14,100.0,"*","*","*","*"
"Southington School District","Female",280,266,95.0,"*","*",11,3.9
"Southington School District","High Needs",94,78,83.0,8,8.5,8,8.5
"Southington School District","Hispanic",19,16,84.2,"*","*","*","*"
"Southington School District","Male",263,245,93.2,"*","*",13,4.9
"Southington School District","Non-ELL",539,507,94.1,8,1.5,24,4.5
"Southington School District","Non-High Needs",449,433,96.4,"*","*",16,3.6
"Southington School District","Non-Hispanic",524,495,94.5,7,1.3,22,4.2
"Southington School District","Non-Special Education",481,462,96.0,"*","*",19,4.0
"Southington School District","Not Eligible For Lunch",503,477,94.8,7,1.4,19,3.8
"Southington School District","Asian",17,17,100.0,"*","*","*","*"
"Southington School District","ELL","*","*","*","*","*","*","*"
"Southington School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Southington School District","Special Education",62,49,79.0,8,12.9,"*","*"
"Southington School District","White",491,465,94.7,7,1.4,19,3.9
"Stafford School District","All Students",136,117,86.0,"*","*",19,14.0
"Stafford School District","Black","*","*","*","*","*","*","*"
"Stafford School District","Eligible For Free Lunch",13,10,76.9,"*","*","*","*"
"Stafford School District","Eligible For Lunch",23,18,78.3,"*","*","*","*"
"Stafford School District","Eligible For Reduced Lunch",10,8,80.0,"*","*","*","*"
"Stafford School District","Female",68,62,91.2,"*","*",6,8.8
"Stafford School District","High Needs",33,26,78.8,"*","*",7,21.2
"Stafford School District","Hispanic","*","*","*","*","*","*","*"
"Stafford School District","Male",68,55,80.9,"*","*",13,19.1
"Stafford School District","Non-ELL",135,116,85.9,"*","*",19,14.1
"Stafford School District","Non-High Needs",103,91,88.3,"*","*",12,11.7
"Stafford School District","Non-Hispanic",132,116,87.9,"*","*",16,12.1
"Stafford School District","Non-Special Education",122,107,87.7,"*","*",15,12.3
"Stafford School District","Not Eligible For Lunch",113,99,87.6,"*","*",14,12.4
"Stafford School District","Asian",6,"*","*","*","*","*","*"
"Stafford School District","ELL","*","*","*","*","*","*","*"
"Stafford School District","Special Education",14,10,71.4,"*","*","*","*"
"Stafford School District","White",123,108,87.8,"*","*",15,12.2
"Stamford Academy District","All Students",52,30,57.7,8,15.4,14,26.9
"Stamford Academy District","Black",36,21,58.3,"*","*",10,27.8
"Stamford Academy District","Eligible For Free Lunch",37,20,54.1,7,18.9,10,27.0
"Stamford Academy District","Eligible For Lunch",41,23,56.1,7,17.1,11,26.8
"Stamford Academy District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Stamford Academy District","Female",22,15,68.2,"*","*","*","*"
"Stamford Academy District","High Needs",43,24,55.8,7,16.3,12,27.9
"Stamford Academy District","Hispanic",11,"*","*","*","*","*","*"
"Stamford Academy District","Male",30,15,50.0,"*","*",11,36.7
"Stamford Academy District","Non-ELL",49,30,61.2,7,14.3,12,24.5
"Stamford Academy District","Non-High Needs",9,6,66.7,"*","*","*","*"
"Stamford Academy District","Non-Hispanic",41,25,61.0,"*","*",11,26.8
"Stamford Academy District","Non-Special Education",42,27,64.3,7,16.7,8,19.0
"Stamford Academy District","Not Eligible For Lunch",11,7,63.6,"*","*","*","*"
"Stamford Academy District","Asian","*","*","*","*","*","*","*"
"Stamford Academy District","ELL","*","*","*","*","*","*","*"
"Stamford Academy District","Special Education",10,"*","*","*","*",6,60.0
"Stamford Academy District","White","*","*","*","*","*","*","*"
"Stamford School District","All Students",1189,1054,88.6,20,1.7,115,9.7
"Stamford School District","Black",295,256,86.8,7,2.4,32,10.8
"Stamford School District","Eligible For Free Lunch",361,299,82.8,11,3.0,51,14.1
"Stamford School District","Eligible For Lunch",471,398,84.5,13,2.8,60,12.7
"Stamford School District","Eligible For Reduced Lunch",110,99,90.0,"*","*",9,8.2
"Stamford School District","Female",579,526,90.8,9,1.6,44,7.6
"Stamford School District","High Needs",571,476,83.4,20,3.5,75,13.1
"Stamford School District","Hispanic",322,265,82.3,6,1.9,51,15.8
"Stamford School District","Male",610,528,86.6,11,1.8,71,11.6
"Stamford School District","Non-ELL",1061,956,90.1,17,1.6,88,8.3
"Stamford School District","Non-High Needs",618,578,93.5,"*","*",40,6.5
"Stamford School District","Non-Hispanic",867,789,91.0,14,1.6,64,7.4
"Stamford School District","Non-Special Education",1069,959,89.7,9,0.8,101,9.4
"Stamford School District","Not Eligible For Lunch",718,656,91.4,7,1.0,55,7.7
"Stamford School District","Asian","*","*","*","*","*","*","*"
"Stamford School District","ELL",128,98,76.6,"*","*",27,21.1
"Stamford School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Stamford School District","Special Education",120,95,79.2,11,9.2,14,11.7
"Stamford School District","White",506,471,93.1,7,1.4,28,5.5
"Stonington School District","All Students",212,200,94.3,"*","*",7,3.3
"Stonington School District","Black","*","*","*","*","*","*","*"
"Stonington School District","Eligible For Free Lunch",17,13,76.5,"*","*","*","*"
"Stonington School District","Eligible For Lunch",22,18,81.8,"*","*","*","*"
"Stonington School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Stonington School District","Female",105,98,93.3,"*","*","*","*"
"Stonington School District","High Needs",43,33,76.7,"*","*","*","*"
"Stonington School District","Hispanic",6,6,100.0,"*","*","*","*"
"Stonington School District","Male",107,102,95.3,"*","*","*","*"
"Stonington School District","Non-ELL",210,199,94.8,"*","*",6,2.9
"Stonington School District","Non-High Needs",169,167,98.8,"*","*","*","*"
"Stonington School District","Non-Hispanic",206,194,94.2,"*","*",7,3.4
"Stonington School District","Non-Special Education",184,179,97.3,"*","*","*","*"
"Stonington School District","Not Eligible For Lunch",190,182,95.8,"*","*","*","*"
"Stonington School District","Asian","*","*","*","*","*","*","*"
"Stonington School District","ELL","*","*","*","*","*","*","*"
"Stonington School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Stonington School District","Special Education",28,21,75.0,"*","*","*","*"
"Stonington School District","White",195,185,94.9,"*","*","*","*"
"Stratford School District","All Students",579,519,89.6,13,2.2,47,8.1
"Stratford School District","Black",146,126,86.3,"*","*",15,10.3
"Stratford School District","Eligible For Free Lunch",118,98,83.1,"*","*",16,13.6
"Stratford School District","Eligible For Lunch",174,149,85.6,"*","*",20,11.5
"Stratford School District","Eligible For Reduced Lunch",56,51,91.1,"*","*","*","*"
"Stratford School District","Female",308,285,92.5,"*","*",18,5.8
"Stratford School District","High Needs",227,187,82.4,12,5.3,28,12.3
"Stratford School District","Hispanic",112,99,88.4,"*","*",12,10.7
"Stratford School District","Male",271,234,86.3,8,3.0,29,10.7
"Stratford School District","Non-ELL",556,496,89.2,13,2.3,47,8.5
"Stratford School District","Non-High Needs",352,332,94.3,"*","*",19,5.4
"Stratford School District","Non-Hispanic",467,420,89.9,12,2.6,35,7.5
"Stratford School District","Non-Special Education",517,477,92.3,"*","*",38,7.4
"Stratford School District","Not Eligible For Lunch",405,370,91.4,8,2.0,27,6.7
"Stratford School District","Asian","*","*","*","*","*","*","*"
"Stratford School District","ELL",23,23,100.0,"*","*","*","*"
"Stratford School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Stratford School District","Special Education",62,42,67.7,11,17.7,9,14.5
"Stratford School District","White",306,279,91.2,7,2.3,20,6.5
"Suffield School District","All Students",215,208,96.7,"*","*","*","*"
"Suffield School District","Black","*","*","*","*","*","*","*"
"Suffield School District","Eligible For Free Lunch",8,6,75.0,"*","*","*","*"
"Suffield School District","Eligible For Lunch",11,9,81.8,"*","*","*","*"
"Suffield School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Suffield School District","Female",122,121,99.2,"*","*","*","*"
"Suffield School District","High Needs",23,21,91.3,"*","*","*","*"
"Suffield School District","Hispanic","*","*","*","*","*","*","*"
"Suffield School District","Male",93,87,93.5,"*","*","*","*"
"Suffield School District","Non-ELL",215,208,96.7,"*","*","*","*"
"Suffield School District","Non-High Needs",192,187,97.4,"*","*","*","*"
"Suffield School District","Non-Hispanic",212,205,96.7,"*","*","*","*"
"Suffield School District","Non-Special Education",202,196,97.0,"*","*","*","*"
"Suffield School District","Not Eligible For Lunch",204,199,97.5,"*","*","*","*"
"Suffield School District","Asian","*","*","*","*","*","*","*"
"Suffield School District","Special Education",13,12,92.3,"*","*","*","*"
"Suffield School District","White",205,198,96.6,"*","*","*","*"
"The Bridge Academy District","All Students",28,27,96.4,"*","*","*","*"
"The Bridge Academy District","Black",18,17,94.4,"*","*","*","*"
"The Bridge Academy District","Eligible For Free Lunch",18,17,94.4,"*","*","*","*"
"The Bridge Academy District","Eligible For Lunch",23,22,95.7,"*","*","*","*"
"The Bridge Academy District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"The Bridge Academy District","Female",9,9,100.0,"*","*","*","*"
"The Bridge Academy District","High Needs",24,23,95.8,"*","*","*","*"
"The Bridge Academy District","Hispanic",9,9,100.0,"*","*","*","*"
"The Bridge Academy District","Male",19,18,94.7,"*","*","*","*"
"The Bridge Academy District","Non-ELL",28,27,96.4,"*","*","*","*"
"The Bridge Academy District","Non-High Needs","*","*","*","*","*","*","*"
"The Bridge Academy District","Non-Hispanic",19,18,94.7,"*","*","*","*"
"The Bridge Academy District","Non-Special Education",24,23,95.8,"*","*","*","*"
"The Bridge Academy District","Not Eligible For Lunch","*","*","*","*","*","*","*"
"The Bridge Academy District","Indian or Alaska Native","*","*","*","*","*","*","*"
"The Bridge Academy District","Special Education","*","*","*","*","*","*","*"
"The Gilbert School District","All Students",73,60,82.2,"*","*",10,13.7
"The Gilbert School District","Black","*","*","*","*","*","*","*"
"The Gilbert School District","Eligible For Free Lunch",13,7,53.8,"*","*","*","*"
"The Gilbert School District","Eligible For Lunch",21,14,66.7,"*","*","*","*"
"The Gilbert School District","Eligible For Reduced Lunch",8,7,87.5,"*","*","*","*"
"The Gilbert School District","Female",43,38,88.4,"*","*","*","*"
"The Gilbert School District","High Needs",26,17,65.4,"*","*",6,23.1
"The Gilbert School District","Hispanic","*","*","*","*","*","*","*"
"The Gilbert School District","Male",30,22,73.3,"*","*",7,23.3
"The Gilbert School District","Non-ELL",73,60,82.2,"*","*",10,13.7
"The Gilbert School District","Non-High Needs",47,43,91.5,"*","*","*","*"
"The Gilbert School District","Non-Hispanic",70,58,82.9,"*","*",9,12.9
"The Gilbert School District","Non-Special Education",63,56,88.9,"*","*",7,11.1
"The Gilbert School District","Not Eligible For Lunch",52,46,88.5,"*","*","*","*"
"The Gilbert School District","Asian","*","*","*","*","*","*","*"
"The Gilbert School District","Special Education",10,"*","*","*","*","*","*"
"The Gilbert School District","White",66,54,81.8,"*","*",9,13.6
"Thomaston School District","All Students",104,97,93.3,"*","*","*","*"
"Thomaston School District","Eligible For Free Lunch",7,6,85.7,"*","*","*","*"
"Thomaston School District","Eligible For Lunch",14,11,78.6,"*","*","*","*"
"Thomaston School District","Eligible For Reduced Lunch",7,"*","*","*","*","*","*"
"Thomaston School District","Female",50,46,92.0,"*","*","*","*"
"Thomaston School District","High Needs",34,29,85.3,"*","*","*","*"
"Thomaston School District","Hispanic","*","*","*","*","*","*","*"
"Thomaston School District","Male",54,51,94.4,"*","*","*","*"
"Thomaston School District","Non-ELL",103,96,93.2,"*","*","*","*"
"Thomaston School District","Non-High Needs",70,68,97.1,"*","*","*","*"
"Thomaston School District","Non-Hispanic",100,93,93.0,"*","*","*","*"
"Thomaston School District","Non-Special Education",79,76,96.2,"*","*","*","*"
"Thomaston School District","Not Eligible For Lunch",90,86,95.6,"*","*","*","*"
"Thomaston School District","ELL","*","*","*","*","*","*","*"
"Thomaston School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Thomaston School District","Special Education",25,21,84.0,"*","*","*","*"
"Thomaston School District","White",99,92,92.9,"*","*","*","*"
"Thompson School District","All Students",95,85,89.5,"*","*",10,10.5
"Thompson School District","Eligible For Free Lunch",15,9,60.0,"*","*",6,40.0
"Thompson School District","Eligible For Lunch",16,10,62.5,"*","*",6,37.5
"Thompson School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Thompson School District","Female",51,48,94.1,"*","*","*","*"
"Thompson School District","High Needs",20,13,65.0,"*","*",7,35.0
"Thompson School District","Hispanic","*","*","*","*","*","*","*"
"Thompson School District","Male",44,37,84.1,"*","*",7,15.9
"Thompson School District","Non-ELL",95,85,89.5,"*","*",10,10.5
"Thompson School District","Non-High Needs",75,72,96.0,"*","*","*","*"
"Thompson School District","Non-Hispanic",92,82,89.1,"*","*",10,10.9
"Thompson School District","Non-Special Education",89,82,92.1,"*","*",7,7.9
"Thompson School District","Not Eligible For Lunch",79,75,94.9,"*","*","*","*"
"Thompson School District","Special Education",6,"*","*","*","*","*","*"
"Thompson School District","White",92,82,89.1,"*","*",10,10.9
"Tolland School District","All Students",224,211,94.2,12,5.4,"*","*"
"Tolland School District","Black","*","*","*","*","*","*","*"
"Tolland School District","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Tolland School District","Eligible For Lunch","*","*","*","*","*","*","*"
"Tolland School District","Female",110,105,95.5,"*","*","*","*"
"Tolland School District","High Needs",18,16,88.9,"*","*","*","*"
"Tolland School District","Hispanic","*","*","*","*","*","*","*"
"Tolland School District","Male",114,106,93.0,8,7.0,"*","*"
"Tolland School District","Non-ELL",224,211,94.2,12,5.4,"*","*"
"Tolland School District","Non-High Needs",206,195,94.7,10,4.9,"*","*"
"Tolland School District","Non-Hispanic",223,210,94.2,12,5.4,"*","*"
"Tolland School District","Non-Special Education",208,197,94.7,10,4.8,"*","*"
"Tolland School District","Not Eligible For Lunch",222,209,94.1,12,5.4,"*","*"
"Tolland School District","Asian","*","*","*","*","*","*","*"
"Tolland School District","Special Education",16,14,87.5,"*","*","*","*"
"Tolland School District","White",217,204,94.0,12,5.5,"*","*"
"Torrington School District","All Students",286,230,80.4,"*","*",51,17.8
"Torrington School District","Black",17,14,82.4,"*","*","*","*"
"Torrington School District","Eligible For Free Lunch",58,35,60.3,"*","*",21,36.2
"Torrington School District","Eligible For Lunch",75,46,61.3,"*","*",27,36.0
"Torrington School District","Eligible For Reduced Lunch",17,11,64.7,"*","*",6,35.3
"Torrington School District","Female",129,109,84.5,"*","*",20,15.5
"Torrington School District","High Needs",98,61,62.2,"*","*",34,34.7
"Torrington School District","Hispanic",36,22,61.1,"*","*",13,36.1
"Torrington School District","Male",157,121,77.1,"*","*",31,19.7
"Torrington School District","Non-ELL",273,222,81.3,"*","*",46,16.8
"Torrington School District","Non-High Needs",188,169,89.9,"*","*",17,9.0
"Torrington School District","Non-Hispanic",250,208,83.2,"*","*",38,15.2
"Torrington School District","Non-Special Education",253,210,83.0,"*","*",39,15.4
"Torrington School District","Not Eligible For Lunch",211,184,87.2,"*","*",24,11.4
"Torrington School District","Asian","*","*","*","*","*","*","*"
"Torrington School District","ELL",13,8,61.5,"*","*","*","*"
"Torrington School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Torrington School District","Special Education",33,20,60.6,"*","*",12,36.4
"Torrington School District","White",225,187,83.1,"*","*",35,15.6
"Trumbull School District","All Students",502,496,98.8,"*","*","*","*"
"Trumbull School District","Black",32,32,100.0,"*","*","*","*"
"Trumbull School District","Eligible For Free Lunch",12,12,100.0,"*","*","*","*"
"Trumbull School District","Eligible For Lunch",21,21,100.0,"*","*","*","*"
"Trumbull School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Trumbull School District","Female",279,274,98.2,"*","*","*","*"
"Trumbull School District","High Needs",58,55,94.8,"*","*","*","*"
"Trumbull School District","Hispanic",29,28,96.6,"*","*","*","*"
"Trumbull School District","Male",223,222,99.6,"*","*","*","*"
"Trumbull School District","Non-ELL",498,492,98.8,"*","*","*","*"
"Trumbull School District","Non-High Needs",444,441,99.3,"*","*","*","*"
"Trumbull School District","Non-Hispanic",473,468,98.9,"*","*","*","*"
"Trumbull School District","Non-Special Education",466,463,99.4,"*","*","*","*"
"Trumbull School District","Not Eligible For Lunch",481,475,98.8,"*","*","*","*"
"Trumbull School District","Asian",25,25,100.0,"*","*","*","*"
"Trumbull School District","ELL","*","*","*","*","*","*","*"
"Trumbull School District","Special Education",36,33,91.7,"*","*","*","*"
"Trumbull School District","White",416,411,98.8,"*","*","*","*"
"Unified School District #1","All Students",630,12,1.9,30,4.8,577,91.6
"Unified School District #1","Black",300,6,2.0,22,7.3,268,89.3
"Unified School District #1","Eligible For Free Lunch",497,6,1.2,28,5.6,452,90.9
"Unified School District #1","Eligible For Lunch",519,7,1.3,29,5.6,472,90.9
"Unified School District #1","Eligible For Reduced Lunch",22,"*","*","*","*",20,90.9
"Unified School District #1","Female",65,"*","*","*","*",65,100.0
