"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Race"

"",,,,"Graduates",,"Non-Graduates",,,
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","White",30,25,83.3,"*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Two or More Races","*","*","*","*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","All Students",76,71,93.4,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Black",46,44,95.7,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Eligible For Free Lunch",20,17,85.0,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Eligible For Lunch",43,38,88.4,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Eligible For Reduced Lunch",23,21,91.3,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Female",33,32,97.0,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","High Needs",45,40,88.9,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Hispanic",10,7,70.0,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Male",43,39,90.7,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-ELL",75,71,94.7,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-High Needs",31,31,100.0,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-Hispanic",66,64,97.0,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-Special Education",71,67,94.4,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Not Eligible For Lunch",33,33,100.0,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Asian","*","*","*","*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","ELL","*","*","*","*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Special Education","*","*","*","*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","White",16,16,100.0,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Two or More Races","*","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","All Students",395,389,98.5,"*","*","*","*"
"Cheshire School District","Cheshire High School","Black",10,10,100.0,"*","*","*","*"
"Cheshire School District","Cheshire High School","Eligible For Free Lunch",19,18,94.7,"*","*","*","*"
"Cheshire School District","Cheshire High School","Eligible For Lunch",41,40,97.6,"*","*","*","*"
"Cheshire School District","Cheshire High School","Eligible For Reduced Lunch",22,22,100.0,"*","*","*","*"
"Cheshire School District","Cheshire High School","Female",193,190,98.4,"*","*","*","*"
"Cheshire School District","Cheshire High School","High Needs",73,69,94.5,"*","*","*","*"
"Cheshire School District","Cheshire High School","Hispanic","*","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","Male",202,199,98.5,"*","*","*","*"
"Cheshire School District","Cheshire High School","Non-ELL",393,387,98.5,"*","*","*","*"
"Cheshire School District","Cheshire High School","Non-High Needs",322,320,99.4,"*","*","*","*"
"Cheshire School District","Cheshire High School","Non-Hispanic",387,381,98.4,"*","*","*","*"
"Cheshire School District","Cheshire High School","Non-Special Education",359,357,99.4,"*","*","*","*"
"Cheshire School District","Cheshire High School","Not Eligible For Lunch",354,349,98.6,"*","*","*","*"
"Cheshire School District","Cheshire High School","Asian",35,35,100.0,"*","*","*","*"
"Cheshire School District","Cheshire High School","ELL","*","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","Special Education",36,32,88.9,"*","*","*","*"
"Cheshire School District","Cheshire High School","White",342,336,98.2,"*","*","*","*"
"Clinton School District","The Morgan School","All Students",122,113,92.6,"*","*",8,6.6
"Clinton School District","The Morgan School","Black","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Eligible For Free Lunch",10,10,100.0,"*","*","*","*"
"Clinton School District","The Morgan School","Eligible For Lunch",14,14,100.0,"*","*","*","*"
"Clinton School District","The Morgan School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Female",61,56,91.8,"*","*","*","*"
"Clinton School District","The Morgan School","High Needs",32,28,87.5,"*","*","*","*"
"Clinton School District","The Morgan School","Hispanic",6,"*","*","*","*","*","*"
"Clinton School District","The Morgan School","Male",61,57,93.4,"*","*","*","*"
"Clinton School District","The Morgan School","Non-ELL",119,110,92.4,"*","*",8,6.7
"Clinton School District","The Morgan School","Non-High Needs",90,85,94.4,"*","*","*","*"
"Clinton School District","The Morgan School","Non-Hispanic",116,108,93.1,"*","*",8,6.9
"Clinton School District","The Morgan School","Non-Special Education",102,97,95.1,"*","*","*","*"
"Clinton School District","The Morgan School","Not Eligible For Lunch",108,99,91.7,"*","*",8,7.4
"Clinton School District","The Morgan School","Asian",7,7,100.0,"*","*","*","*"
"Clinton School District","The Morgan School","ELL","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Special Education",20,16,80.0,"*","*","*","*"
"Clinton School District","The Morgan School","White",106,98,92.5,"*","*",8,7.5
"Clinton School District","The Morgan School","Two or More Races","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","All Students",244,231,94.7,8,3.3,"*","*"
"Colchester School District","Bacon Academy","Black",10,10,100.0,"*","*","*","*"
"Colchester School District","Bacon Academy","Eligible For Free Lunch",23,20,87.0,"*","*","*","*"
"Colchester School District","Bacon Academy","Eligible For Lunch",38,35,92.1,"*","*","*","*"
"Colchester School District","Bacon Academy","Eligible For Reduced Lunch",15,15,100.0,"*","*","*","*"
"Colchester School District","Bacon Academy","Female",140,134,95.7,"*","*","*","*"
"Colchester School District","Bacon Academy","High Needs",63,53,84.1,7,11.1,"*","*"
"Colchester School District","Bacon Academy","Hispanic",11,10,90.9,"*","*","*","*"
"Colchester School District","Bacon Academy","Male",104,97,93.3,"*","*","*","*"
"Colchester School District","Bacon Academy","Non-ELL",242,229,94.6,8,3.3,"*","*"
"Colchester School District","Bacon Academy","Non-High Needs",181,178,98.3,"*","*","*","*"
"Colchester School District","Bacon Academy","Non-Hispanic",233,221,94.8,7,3.0,"*","*"
"Colchester School District","Bacon Academy","Non-Special Education",218,212,97.2,"*","*","*","*"
"Colchester School District","Bacon Academy","Not Eligible For Lunch",206,196,95.1,7,3.4,"*","*"
"Colchester School District","Bacon Academy","Asian","*","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","ELL","*","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","Special Education",26,19,73.1,6,23.1,"*","*"
"Colchester School District","Bacon Academy","White",216,206,95.4,6,2.8,"*","*"
"Colchester School District","Bacon Academy","Two or More Races","*","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","Indian or Alaska Native","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","All Students",31,28,90.3,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Black",8,8,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Eligible For Free Lunch",17,14,82.4,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Eligible For Lunch",25,22,88.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Eligible For Reduced Lunch",8,8,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Female",13,11,84.6,"*","*","*","*"
"Common Ground High School District","Common Ground High School","High Needs",25,22,88.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Hispanic",16,14,87.5,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Male",18,17,94.4,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-ELL",27,24,88.9,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-High Needs",6,6,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-Hispanic",15,14,93.3,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-Special Education",30,27,90.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Not Eligible For Lunch",6,6,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","ELL","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","Special Education","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","White","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","Two or More Races","*","*","*","*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","All Students",168,156,92.9,"*","*",11,6.5
"Connecticut Technical High School System","A. I. Prince Technical High School","Black",55,52,94.5,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Free Lunch",117,110,94.0,"*","*",6,5.1
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Lunch",145,135,93.1,"*","*",9,6.2
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Reduced Lunch",28,25,89.3,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Female",97,87,89.7,"*","*",9,9.3
"Connecticut Technical High School System","A. I. Prince Technical High School","High Needs",148,137,92.6,"*","*",10,6.8
"Connecticut Technical High School System","A. I. Prince Technical High School","Hispanic",109,101,92.7,"*","*",7,6.4
"Connecticut Technical High School System","A. I. Prince Technical High School","Male",71,69,97.2,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-ELL",151,143,94.7,"*","*",7,4.6
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-High Needs",20,19,95.0,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-Hispanic",59,55,93.2,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-Special Education",159,148,93.1,"*","*",10,6.3
"Connecticut Technical High School System","A. I. Prince Technical High School","Not Eligible For Lunch",23,21,91.3,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","ELL",17,13,76.5,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Special Education",9,8,88.9,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","White","*","*","*","*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","All Students",206,195,94.7,"*","*",11,5.3
"Connecticut Technical High School System","Bullard-Havens Technical High School","Black",77,73,94.8,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Free Lunch",120,113,94.2,"*","*",7,5.8
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Lunch",171,160,93.6,"*","*",11,6.4
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Reduced Lunch",51,47,92.2,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Female",114,107,93.9,"*","*",7,6.1
"Connecticut Technical High School System","Bullard-Havens Technical High School","High Needs",172,161,93.6,"*","*",11,6.4
