"Student Counts by School and Special Education Status"
"All Districts, All Schools"
"Trend"

"",,,,"Special Education Status",,
"Stratford School District","=""1380011""","IPP Class Room - Second Hill Lane","=""1382711""",0,6,6
"Stratford School District","=""1380011""","IPP Classroom - Johnson","=""1381111""",0,19,19
"Stratford School District","=""1380011""","Intensive Need Classroom","=""1381711""",0,"*","*"
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""",0,27,27
"Stratford School District","=""1380011""","Lordship School","=""1380811""",2172,180,2352
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""",0,10,10
"Stratford School District","=""1380011""","Middle School Sails","=""1381811""",0,16,16
"Stratford School District","=""1380011""","Nichols School","=""1380911""",3915,353,4268
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",5700,1130,6830
"Stratford School District","=""1380011""","Secondary STEPS Program","=""1389111""",0,47,47
"Stratford School District","=""1380011""","Steps K-2 Nichols","=""1382611""",0,7,7
"Stratford School District","=""1380011""","Straford Academy - Victoria Soto School","=""1382211""",529,24,553
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",4636,327,4963
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",9091,928,10019
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""",0,153,153
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",3533,259,3792
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",4317,643,4960
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",4750,535,5285
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",7599,809,8408
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",5289,639,5928
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",2353,367,2720
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",4116,649,4765
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",2765,420,3185
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",2177,318,2495
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",4041,738,4779
"Thompson School District","=""1410011""","District Autism Program","=""1410211""",0,"*","*"
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",4072,598,4670
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",3648,321,3969
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",2967,253,3220
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""",5490,699,6189
"Tolland School District","=""1420011""","TALC","=""1420311""",23,10,33
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",8059,703,8762
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",5478,858,6336
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",6574,779,7353
"Torrington School District","=""1430011""","East School","=""1430111""",3529,590,4119
"Torrington School District","=""1430011""","ABC / Forbes School","=""1431511""",0,6,6
"Torrington School District","=""1430011""","ABC / Torringford","=""1432411""",0,"*","*"
"Torrington School District","=""1430011""","East TPS - PreK - Reg Ed","=""1432211""","*","*",90
"Torrington School District","=""1430011""","Forbes School","=""1430211""",3236,599,3835
"Torrington School District","=""1430011""","Hilltop Outreach","=""1432311""",0,11,11
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""",14,6,20
"Torrington School District","=""1430011""","Pre-K SpEd","=""1431611""",0,56,56
"Torrington School District","=""1430011""","PreK","=""1432211""","*","*",90
"Torrington School District","=""1430011""","Southwest School","=""1430811""",2712,480,3192
"Torrington School District","=""1430011""","Torringford / ABC","=""1432411""",0,"*","*"
"Torrington School District","=""1430011""","Torringford Community Outreach","=""1432311""",0,11,11
"Torrington School District","=""1430011""","Torringford School","=""1430911""",5553,827,6380
"Torrington School District","=""1430011""","Torrington Expulsion Program","=""1431411""",14,6,20
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",9372,1560,10932
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",8990,1835,10825
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",3760,840,4600
"Torrington School District","=""1430011""","Vogel-Wetmore/Outreach PreK","=""1431911""",0,7,7
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",1116,384,1500
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",4697,348,5045
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",4463,360,4823
"Trumbull School District","=""1440011""","Educating Learners in Transitional Environments (ELITE)","=""1440611""",0,9,9
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",5487,641,6128
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",6827,730,7557
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",3686,347,4033
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",7628,781,8409
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",4363,396,4759
"Trumbull School District","=""1440011""","REACH","=""1440511""","*","*",26
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",3708,391,4099
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""",15,0,15
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""",1618,628,2246
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",19781,1596,21377
"Unified School District #1","=""3360015""","Bergin Correctional Institution","=""3361715""",89,39,128
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""",94,45,139
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""",25,16,41
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""",144,90,234
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""",179,160,339
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""",84,34,118
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""",96,88,184
"Unified School District #1","=""3360015""","Gates Correctional Institution","=""3360515""",62,34,96
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""",222,152,374
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""",232,197,429
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""",2286,1537,3823
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""",91,45,136
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""",37,122,159
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""",77,112,189
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""",104,85,189
"Unified School District #1","=""3360015""","Webster Correctional Institution","=""3361415""",18,17,35
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""",86,51,137
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""",264,92,356
"Unified School District #2","=""3470015""","Children''s Place School","=""3470115""",40,250,290
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",40,250,290
"Unified School District #2","=""3470015""","High Meadows","=""3476515""","*","*",67
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",100,501,601
"Unified School District #2","=""3470015""","Virtual Academy","=""3470215""","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",372,530,902
"Union School District","=""1450011""","Union Elementary School","=""1450111""",682,77,759
"Vernon School District","=""1460011""","Northeast School","=""1460311""",2631,417,3048
"Vernon School District","=""1460011""","Center Road School","=""1461411""",4287,594,4881
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",2357,311,2668
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","*","*",28
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",2661,418,3079
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""",0,103,103
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",8868,1169,10037
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",2970,375,3345
"Vernon School District","=""1460011""","VPS PreK Collaborative - YMCA","=""1460711""","*","*",8
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",6472,856,7328
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",2720,332,3052
"Wallingford School District","=""1480011""","Highland School","=""1480211""",2841,275,3116
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",0,147,147
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",3049,738,3787
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""",6180,941,7121
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",6180,941,7121
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""",47,8,55
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",3422,341,3763
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",0,47,47
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",6762,789,7551
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",9822,1386,11208
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",8297,857,9154
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",3175,255,3430
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""",0,67,67
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",2790,368,3158
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",3020,318,3338
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",3083,349,3432
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",3671,427,4098
"Waterbury School District","=""1510011""","Brooklyn Elementary School","=""1511011""",684,142,826
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",8930,2062,10992
"Waterbury School District","=""1510011""","Washington School","=""1512311""",2824,437,3261
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",4939,711,5650
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""",0,28,28
"Waterbury School District","=""1510011""","Barnard School","=""1510311""",875,176,1051
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""",129,23,152
"Waterbury School District","=""1510011""","Bucks Hill CBL","=""1514611""",0,9,9
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",4404,994,5398
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""",0,37,37
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",4349,681,5030
"Waterbury School District","=""1510011""","Carrington ESC","=""1511911""",0,23,23
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",4122,760,4882
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""",95,9,104
"Waterbury School District","=""1510011""","Crosby Autism","=""1514511""",0,6,6
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",11069,2198,13267
"Waterbury School District","=""1510011""","Crosby NVCC","=""1514011""",0,15,15
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",4502,895,5397
"Waterbury School District","=""1510011""","Duggan CBL","=""1513611""",0,8,8
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",2142,563,2705
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",1386,335,1721
"Waterbury School District","=""1510011""","Excel II","=""1513811""",0,"*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""",0,6,6
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",4324,699,5023
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",3266,659,3925
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",6731,946,7677
"Waterbury School District","=""1510011""","Hopeville Bilingual","=""1514211""",77,18,95
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",3959,520,4479
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",11162,2109,13271
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",5317,667,5984
"Waterbury School District","=""1510011""","Maloney Prek","=""1519811""",36,20,56
"Waterbury School District","=""1510011""","Margaret M. Generali Autism","=""1513511""",0,55,55
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",4905,854,5759
"Waterbury School District","=""1510011""","Michael F. Wallace Autism","=""1512911""",0,26,26
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",10323,2186,12509
"Waterbury School District","=""1510011""","North End ESC","=""1511811""",0,10,10
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",8937,2325,11262
"Waterbury School District","=""1510011""","Reed ESC","=""1512411""",0,38,38
"Waterbury School District","=""1510011""","Reed School","=""1513411""",1603,431,2034
"Waterbury School District","=""1510011""","Regan School","=""1512811""",2430,357,2787
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",5717,422,6139
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""",1227,884,2111
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",3866,578,4444
"Waterbury School District","=""1510011""","State Street School","=""1519011""","*","*",760
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",4225,650,4875
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",4366,447,4813
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",2953,310,3263
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""",2115,157,2272
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",3174,404,3578
"Waterbury School District","=""1510011""","Wilby ESC","=""1511711""",0,15,15
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",9817,2495,12312
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""",0,32,32
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",3461,732,4193
"Waterford School District","=""1520011""","Autism Class","=""1521111""",0,6,6
"Waterford School District","=""1520011""","Avery Point Transition Program","=""1520311""",0,14,14
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",5857,907,6764
"Waterford School District","=""1520011""","Cohanzie Elementary School","=""1520111""",347,40,387
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",2389,272,2661
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",3262,362,3624
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",3011,309,3320
"Waterford School District","=""1520011""","Southwest Elementary School","=""1520511""",1014,116,1130
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",7868,1109,8977
"Waterford School District","=""1520011""","Waterford High School Tutor Center","=""1521211""",0,"*","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",2908,330,3238
"Watertown School District","=""1530011""","Heminway Park School","=""1530611""",247,25,272
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",6243,722,6965
"Watertown School District","=""1530011""","Polk School","=""1530411""",3109,431,3540
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",6469,821,7290
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",8165,1118,9283
"Watertown School District","=""1530011""","Watertown Transition Academy","=""1530811""",0,"*","*"
"West Hartford School District","=""1550011""","Smith School","=""1551711""",3404,249,3653
"West Hartford School District","=""1550011""","Achieve","=""1559111""",0,69,69
"West Hartford School District","=""1550011""","REACH","=""1557311""",107,0,107
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",3985,484,4469
"West Hartford School District","=""1550011""","Braeburn Learning Center","=""1559311""",0,16,16
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",3716,296,4012
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",3762,431,4193
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",4021,243,4264
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",3038,329,3367
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",13486,1541,15027
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",5002,324,5326
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",13314,1806,15120
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",7907,1213,9120
"West Hartford School District","=""1550011""","Morley School","=""1550911""",3076,350,3426
"West Hartford School District","=""1550011""","Norfeldt Learning Center","=""1559411""",0,21,21
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",3512,454,3966
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","*","*",173
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",7805,986,8791
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""","*","*",173
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""",0,105,105
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",4144,352,4496
"West Hartford School District","=""1550011""","Whiting Lane Learning Center","=""1559511""",0,25,25
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",3775,1206,4981
"West Hartford School District","=""1550011""","Wolcott Learning Center","=""1559611""",0,30,30
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",4400,479,4879
"West Haven School District","=""1560011""","Washington School","=""1561211""",4027,470,4497
"West Haven School District","=""1560011""","Life Skills","=""1560111""",0,24,24
"West Haven School District","=""1560011""","ASD Lab","=""1561111""",0,16,16
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",2854,735,3589
"West Haven School District","=""1560011""","Anna V. Molloy School","=""1561311""",741,69,810
"West Haven School District","=""1560011""","Blended","=""1560711""",27,6,33
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""","*","*",29
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",7320,1158,8478
"West Haven School District","=""1560011""","Clarence E. Thompson School","=""1561011""",977,112,1089
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",3225,334,3559
"West Haven School District","=""1560011""","Forest School","=""1560311""",3836,750,4586
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",7470,940,8410
"West Haven School District","=""1560011""","PACE","=""1560211""",72,35,107
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",4244,601,4845
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",4138,581,4719
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",13894,1699,15593
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",2807,359,3166
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",2671,245,2916
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",2471,277,2748
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""",4536,517,5053
"Weston School District","=""1570011""","Weston High School","=""1576111""",7335,596,7931
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",5182,491,5673
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",5508,512,6020
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",7513,978,8491
"Westport School District","=""1580011""","CES Segregated","=""1580111""",0,14,14
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",4075,369,4444
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",4589,547,5136
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",4171,366,4537
"Westport School District","=""1580011""","Green's Farms Segregated","=""1580211""",0,9,9
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",4525,367,4892
"Westport School District","=""1580011""","King's Highway Segregated","=""1580611""",0,11,11
"Westport School District","=""1580011""","Long Lots School","=""1580711""",5437,393,5830
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",4753,416,5169
"Westport School District","=""1580011""","Staples High School","=""1586111""",16271,1959,18230
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""",207,300,507
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",3290,421,3711
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",2697,434,3131
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",3908,502,4410
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",3889,401,4290
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",3293,684,3977
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",5121,660,5781
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",10668,1109,11777
"Wethersfield School District","=""1590011""","Wethersfield Transition Academy","=""1590111""",0,15,15
"Willington School District","=""1600011""","Center School","=""1600111""",1932,311,2243
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",2277,414,2691
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",8976,1363,10339
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",8958,1072,10030
"Wilton School District","=""1610011""","Ina E. Driscoll School","=""1610611""",1373,149,1522
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""",6906,863,7769
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",11637,1420,13057
"Wilton School District","=""1610011""","Wilton-Westport Evening School","=""1610111""","*","*",10
"Winchester School District","=""1620011""","ABLE","=""1629011""",0,7,7
"Winchester School District","=""1620011""","Batcheller - Bridges 1","=""1629211""","*","*","*"
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",1640,394,2034
"Winchester School District","=""1620011""","Bridges 2","=""1629111""",0,"*","*"
"Winchester School District","=""1620011""","Joy D. Rice School","=""1626111""","*","*",11
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",2317,456,2773
"Winchester School District","=""1620011""","Pearson Academy","=""1620511""",189,38,227
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",2116,429,2545
"Winchester School District","=""1620011""","WISE Academy","=""1620111""",0,27,27
"Windham School District","=""1630011""","Assisted Work Program","=""1631211""",0,9,9
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",1635,204,1839
"Windham School District","=""1630011""","Early Headstart","=""1638011""",332,15,347
"Windham School District","=""1630011""","Early Headstart-Commerce Dr.","=""1638011""",332,15,347
"Windham School District","=""1630011""","Eastern Regional Academy/Windham","=""1639011""",13,120,133
"Windham School District","=""1630011""","Natchaug School","=""1630111""",2584,464,3048
"Windham School District","=""1630011""","North Windham ASD Program","=""1630811""",0,10,10
"Windham School District","=""1630011""","North Windham School","=""1630311""",4114,442,4556
"Windham School District","=""1630011""","Partial Day Program","=""1638411""","*","*",16
"Windham School District","=""1630011""","Sweeney ASD Program","=""1631111""",0,6,6
"Windham School District","=""1630011""","Sweeney Medically Fragile Program","=""1630911""",0,6,6
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",2679,499,3178
"Windham School District","=""1630011""","Windham Center School","=""1630511""",2630,301,2931
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""",1707,332,2039
"Windham School District","=""1630011""","Windham Early Childhood Tuckie Road","=""1631011""",87,8,95
"Windham School District","=""1630011""","Windham High School","=""1636111""",5798,1466,7264
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",6416,1473,7889
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",3866,459,4325
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""",66,28,94
"Windsor Locks School District","=""1650011""","RISE Transition Academy","=""1650211""",0,22,22
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",3341,489,3830
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",4663,512,5175
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",3317,507,3824
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",2395,370,2765
"Windsor School District","=""1640011""","Community Based Transition Academy","=""1640211""",0,26,26
"Windsor School District","=""1640011""","Expulsion","=""1640411""","*","*",8
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",3327,447,3774
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",3599,552,4151
"Windsor School District","=""1640011""","Plato Credit Recovery","=""1640611""",0,"*","*"
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",2513,344,2857
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""",946,274,1220
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",6586,1195,7781
"Windsor School District","=""1640011""","Spark","=""1640311""",0,29,29
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",10768,1690,12458
"Wolcott School District","=""1660011""","ABC Classroom","=""1660311""",0,12,12
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",2883,395,3278
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",3272,282,3554
"Wolcott School District","=""1660011""","Phoenix Program","=""1660411""",0,11,11
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",6051,620,6671
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",3548,381,3929
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",7683,805,8488
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""",1963,225,2188
"Woodbridge School District","=""1670011""","Beecher Road Primary School","=""1670111""",1428,118,1546
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""",3523,330,3853
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",10296,575,10871
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",4374,421,4795
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",3765,397,4162

