"District","District Code","School","School Code","Grade","Count","%"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""",01,"*","*"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""",02,"*","*"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""",03,7,13.5
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""",04,"*","*"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""",05,"N/A","N/A"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""",06,"*","*"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""",07,"*","*"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""",08,10,22.2
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""",02,9,7.9
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""",03,17,13.5
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""",04,18,15.0
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""",05,6,5.5
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""",06,12,11.2
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""",07,14,9.0
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""",08,20,12.3
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""","K","N/A","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",01,"*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",02,"N/A","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",03,"*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",04,"N/A","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",05,"*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",06,"*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",07,"N/A","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",08,"*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",09,"N/A","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",10,"N/A","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",11,"*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",12,"*","*"
"Bridgeport School District","=""0150011""","Bridgeport Military Academy","=""0151611""",09,43,59.7
"Bridgeport School District","=""0150011""","Bridgeport Military Academy","=""0151611""",10,55,52.4
"Bridgeport School District","=""0150011""","Bridgeport Military Academy","=""0151611""",11,25,27.5
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""",02,"N/A","N/A"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""",03,"*","*"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""",04,8,13.8
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""",05,"*","*"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""",06,13,31.7
"Bridgeport School District","=""0150011""","Career and Craftsmanship","=""0152711""",09,"N/A","N/A"
"Bridgeport School District","=""0150011""","Career and Craftsmanship","=""0152711""",10,"N/A","*"
"Bridgeport School District","=""0150011""","Career and Craftsmanship","=""0152711""",11,"N/A","*"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""",09,148,33.6
"Bridgeport School District","=""0150011""","Central High School","=""0156211""",10,96,23.4
"Bridgeport School District","=""0150011""","Central High School","=""0156211""",11,105,33.3
"Bridgeport School District","=""0150011""","Central High School","=""0156211""",12,87,21.6
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","K","*","*"
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",01,"*","*"
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",02,"*","*"
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",03,7,5.1
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",04,9,6.2
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",05,6,4.6
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",06,30,22.9
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",07,48,34.3
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",08,39,28.1
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","K","*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",01,"*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",02,"N/A","N/A"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",03,"*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",04,7,14.9
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",05,6,14.6
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",06,"*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",07,"*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",08,"*","*"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","K","*","*"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",01,"*","*"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",02,8,6.3
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",03,18,13.0
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",04,16,15.4
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",05,10,12.3
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",06,6,11.8
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",07,7,13.2
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",08,"*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",01,"*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",02,"*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",03,13,27.1
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",04,6,18.2
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",05,15,36.6
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",06,15,55.6
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",07,22,61.1
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",08,29,60.4
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","K","*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",01,"*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",02,7,9.9
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",03,9,11.7
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",04,13,17.6
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",05,8,11.8
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",06,12,16.9
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",07,26,25.0
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",08,41,39.0
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",01,"*","*"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",02,"*","*"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",03,"*","*"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",04,"*","*"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",05,10,29.4
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",06,"*","*"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",07,19,48.7
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",08,21,42.9
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",02,"*","*"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",03,"N/A","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",04,"N/A","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",05,"N/A","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",06,"N/A","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","K","*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",01,"*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",02,"*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",03,"N/A","N/A"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",04,"*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",05,"*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",06,14,16.7
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",07,20,23.3
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",08,15,17.9
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",02,"N/A","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",03,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",04,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",05,"N/A","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",06,"*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",01,"*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",02,"*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",03,"*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",04,"*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",05,7,24.1
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",06,"*","*"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",08,"*","*"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",09,148,41.6
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",10,94,35.1
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",11,61,29.6
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",12,"*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","K","*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",01,"N/A","N/A"
