"District","District Code","School","School Code","Grade","Count","%"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",05,"*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",06,"N/A","N/A"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",03,"*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",04,"*","*"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","K","*","*"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",01,9,10.6
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",02,13,16.5
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",05,"*","*"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",06,"*","*"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",03,"*","*"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",07,8,14.5
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",08,"*","*"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",04,8,10.4
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","K","*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",01,11,22.9
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",02,9,23.7
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",05,12,41.4
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",06,10,25.0
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",03,8,19.5
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",07,19,35.2
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",08,25,42.4
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",09,"*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",04,"*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","K","*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",01,"*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",02,"*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",05,15,33.3
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",06,19,34.5
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",03,"*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",07,42,38.2
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",08,33,43.4
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",04,17,22.1
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","K","*","*"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",01,"*","*"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",02,7,17.5
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",05,26,65.0
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",06,14,41.2
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",03,10,38.5
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",07,17,45.9
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",08,23,46.9
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",04,22,56.4
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",02,"N/A","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",05,"N/A","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",06,"N/A","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",03,"N/A","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",04,"N/A","N/A"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","K","*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",01,"*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",02,13,14.3
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",05,"*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",06,12,15.8
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",03,8,8.6
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",07,34,35.1
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",08,13,14.6
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",04,6,6.3
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","K","*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",01,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",02,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",05,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",06,"N/A","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",03,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",04,"*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",02,"*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",05,"*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",06,"*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",03,"N/A","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",04,"*","*"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",08,"*","*"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",09,143,39.5
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",10,139,36.6
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",11,130,33.9
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",12,"*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",02,"*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",05,"*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",06,"*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",03,"N/A","N/A"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",07,"*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",08,12,25.5
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",04,"*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",02,"*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",05,"*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",06,"*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",03,"*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",07,"*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",08,"*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",04,"N/A","N/A"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","K",6,7.9
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",02,"*","*"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",05,6,10.5
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",06,13,18.6
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",03,"*","*"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",07,25,31.3
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",08,9,12.5
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",04,8,16.0
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""",01,"*","*"
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""",02,"*","*"
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""",05,6,18.8
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""",06,7,19.4
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""",03,"N/A","N/A"
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""",07,"*","*"
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""",08,20,39.2
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""",04,"*","*"
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","K","*","*"
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",01,"*","*"
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",02,11,11.0
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",05,23,31.5
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",06,26,25.2
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",03,26,27.1
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",07,44,33.6
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",08,71,52.6
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",04,16,17.8
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",01,"*","*"
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",02,"*","*"
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",05,"*","*"
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",06,"*","*"
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",03,"*","*"
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",04,14,15.6
"Bridgeport School District","=""0150011""","Make The Grade","=""0159511""",07,"*","*"
"Bridgeport School District","=""0150011""","Make The Grade","=""0159511""",08,23,74.2
"Bridgeport School District","=""0150011""","Make The Grade","=""0159511""",09,"*","*"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",01,"*","*"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",02,"*","*"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",05,"*","*"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",06,"N/A","N/A"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",03,"N/A","N/A"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",07,"*","*"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",08,"*","*"
