"District","District Code","School","School Code","Grade","Count","%"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",06,"*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",04,7,12.1
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","K","*","*"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",01,12,13.6
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",02,9,11.7
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",03,15,19.5
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",05,8,12.1
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",06,"N/A","N/A"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",07,"*","*"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",04,8,10.3
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",08,7,15.6
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","K","*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",01,13,28.3
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",02,7,20.0
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",03,11,29.7
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",05,"*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",06,9,34.6
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",07,28,42.4
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",04,15,38.5
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",08,28,45.2
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",09,"*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","K","*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",01,"*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",02,6,8.8
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",03,12,21.8
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",05,22,27.8
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",06,14,27.5
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",07,42,48.3
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",04,6,9.1
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",08,32,34.0
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","K","*","*"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",01,8,20.0
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",02,"*","*"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",03,15,44.1
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",05,16,50.0
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",06,16,51.6
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",07,31,59.6
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",04,10,32.3
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",08,29,72.5
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",01,"*","*"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",02,"*","*"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",03,"*","*"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",05,"*","*"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",06,"N/A","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",04,"*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","K","*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",01,"*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",02,"*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",03,9,10.6
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",05,12,12.9
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",06,8,10.4
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",07,23,27.1
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",04,11,12.5
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",08,22,24.4
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","K","*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",01,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",02,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",03,"N/A","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",05,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",06,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",04,"N/A","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","K","*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",02,"N/A","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",03,"*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",05,8,20.5
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",06,6,13.0
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",04,"*","*"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",09,161,47.1
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",10,133,39.9
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",11,116,32.8
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",12,73,23.0
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",02,"N/A","N/A"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",03,"*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",05,7,14.3
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",06,"*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",07,"*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",04,"*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",08,7,14.3
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","K","*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",01,"*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",02,9,22.0
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",03,"*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",05,"*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",06,"*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",07,11,18.0
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",04,6,11.8
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",08,9,14.1
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","K",6,8.3
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",01,"*","*"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",02,"*","*"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",03,"*","*"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",05,"*","*"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",06,11,19.3
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",07,58,58.0
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",04,"*","*"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",08,30,43.5
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""",02,"*","*"
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""",03,"N/A","N/A"
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""",05,"*","*"
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""",06,"*","*"
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""",07,8,15.7
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""",04,"*","*"
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""",08,7,14.0
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",01,"*","*"
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",02,"*","*"
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",03,11,11.5
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",05,11,12.9
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",06,11,15.1
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",07,33,25.8
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",04,18,19.1
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",08,49,36.6
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","K","*","*"
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",01,"*","*"
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",02,"*","*"
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",03,"*","*"
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",05,7,8.6
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",06,"*","*"
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",04,"*","*"
"Bridgeport School District","=""0150011""","Make The Grade","=""0159511""",07,20,66.7
"Bridgeport School District","=""0150011""","Make The Grade","=""0159511""",08,7,"*"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",02,"N/A","N/A"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",03,"N/A","N/A"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",05,"*","*"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",06,"*","*"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",07,"*","*"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",04,"N/A","N/A"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",08,"*","*"
"Bridgeport School District","=""0150011""","Park City Academy","=""0159211""",07,"*","*"
"Bridgeport School District","=""0150011""","Park City Academy","=""0159211""",08,"*","*"
