"District","District Code","School","School Code","Grade","Count","%"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",10,"*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",11,"N/A","*"
"Bridgeport School District","=""0150011""","Bridgeport Military Academy","=""0151611""",09,"*","*"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""",02,"*","*"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""",03,"*","*"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""",04,11,21.2
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""",05,11,20.0
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""",06,8,20.5
"Bridgeport School District","=""0150011""","Central High School","=""0156211""",08,"*","*"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""",09,210,46.2
"Bridgeport School District","=""0150011""","Central High School","=""0156211""",10,121,27.9
"Bridgeport School District","=""0150011""","Central High School","=""0156211""",11,"*","*"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""",12,175,34.4
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",01,"*","*"
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",02,"N/A","N/A"
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",03,"*","*"
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",04,15,11.5
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",05,11,9.5
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",06,16,11.5
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",07,23,16.3
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",08,12,9.8
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",01,"*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",02,"*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",03,"*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",04,"*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",05,"*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",06,"N/A","N/A"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",07,"*","*"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","K",24,16.3
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",01,16,9.5
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",02,21,19.6
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",03,19,19.2
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",04,15,16.0
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",05,20,24.7
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",06,16,27.6
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",07,19,31.7
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",08,9,19.1
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","K","*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",01,"*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",02,"*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",03,7,17.1
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",04,"*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",05,"*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",06,9,26.5
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",07,46,76.7
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",08,37,59.7
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","K","*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",01,"*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",02,8,10.7
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",03,"*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",04,13,17.3
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",05,17,25.8
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",06,21,26.9
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",07,12,9.8
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",08,23,18.5
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","K",8,16.7
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",01,8,21.6
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",02,"*","*"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",03,"*","*"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",04,12,52.2
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",05,6,26.1
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",06,13,59.1
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",07,28,59.6
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",08,20,43.5
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",01,"*","*"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",02,11,23.4
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",03,9,18.0
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",04,11,39.3
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",05,9,34.6
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",06,"*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",02,12,14.3
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",03,"*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",04,"*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",05,12,14.0
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",06,21,25.6
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",07,22,25.3
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",08,17,20.0
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",02,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",03,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",04,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",05,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",06,"*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",02,"*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",03,7,21.9
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",04,"*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",05,"*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",06,9,30.0
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",09,196,51.4
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",10,119,35.5
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",11,54,27.6
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",12,36,14.7
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","K","*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",02,"*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",03,"*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",04,"N/A","N/A"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",05,"*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",06,"*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",07,"*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",08,"*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",01,"*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",02,"*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",03,"N/A","N/A"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",04,7,14.9
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",05,7,19.4
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",06,9,22.5
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",07,19,37.3
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",08,18,30.0
"Bridgeport School District","=""0150011""","Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus","=""0151511""",09,25,16.1
"Bridgeport School District","=""0150011""","Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus","=""0151511""",10,11,16.2
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",01,"*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",02,"N/A","N/A"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",03,"N/A","N/A"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",04,"*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",05,"*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",06,"*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",07,"*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",08,"N/A","N/A"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","K",12,16.7
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",01,8,12.1
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",02,18,30.0
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",03,21,33.9
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",04,15,16.9
