"District","District Code","School","School Code","Grade","Count","%"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""",12,85,18.6
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",01,"*","*"
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",02,"*","*"
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",03,9,7.3
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",04,7,5.5
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",05,9,7.1
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",06,20,15.7
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",07,28,19.0
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""",08,23,19.7
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",02,"*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",03,"N/A","N/A"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",04,"*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",05,"N/A","N/A"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""",06,"*","*"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","K",12,6.6
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",01,23,17.4
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",02,32,26.2
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",03,28,29.8
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",04,35,38.0
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",05,21,24.4
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",06,15,26.8
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",07,22,36.1
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""",08,11,30.6
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","K","*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",01,"*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",02,"*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",03,7,19.4
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",04,8,20.5
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",05,24,54.5
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",06,28,66.7
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",07,40,54.8
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",08,35,55.6
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","K","*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",01,"*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",02,11,19.3
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",03,6,9.1
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",04,18,27.3
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",05,17,30.9
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",06,16,21.9
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",07,36,31.0
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",08,35,29.9
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","K","*","*"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",01,"*","*"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",02,6,17.1
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",03,13,41.9
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",04,"*","*"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",05,20,60.6
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",06,7,33.3
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",07,29,56.9
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",08,32,55.2
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",01,"*","*"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",02,"*","*"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",03,"*","*"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",04,8,24.2
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",05,14,38.9
"Bridgeport School District","=""0150011""","Edison School","=""0150711""",06,"*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",02,"N/A","N/A"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",03,"*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",04,"*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",05,9,9.7
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",06,12,13.8
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",07,18,20.0
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",08,18,20.7
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",01,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",02,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",03,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",04,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",05,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""",06,"*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","K","*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",01,6,9.4
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",02,"*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",03,"*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",04,"*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",05,7,17.1
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""",06,"*","*"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",08,"*","*"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",09,316,59.3
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",10,98,36.4
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",11,114,38.3
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",12,"*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",02,"N/A","N/A"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",03,"*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",04,"*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",05,"*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",06,"N/A","N/A"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",07,"N/A","N/A"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",08,"*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","K","*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",01,"N/A","N/A"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",02,"*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",03,"N/A","N/A"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",04,7,16.7
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",05,8,21.1
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",06,6,17.1
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",07,15,23.4
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""",08,15,27.3
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",01,"*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",02,"N/A","N/A"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",03,"*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",04,"*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",05,"*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",06,"*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",07,"*","*"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","K","*","*"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",01,21,28.4
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",02,21,33.3
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",03,28,30.8
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",04,15,19.7
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",05,13,21.3
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",06,"*","*"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",07,30,43.5
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""",08,22,28.2
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","K","*","*"
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",01,"*","*"
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",02,"*","*"
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",03,"*","*"
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",04,"*","*"
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",05,"*","*"
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",06,13,13.8
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",07,43,33.6
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""",08,33,28.4
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","K","N/A","N/A"
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",01,"*","*"
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",02,"N/A","N/A"
"Bridgeport School District","=""0150011""","Madison School","=""0152011""",03,"N/A","N/A"
