"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Wallingford School District","=""1480011""",10,"Y",123,118,95.9,118,12,10.2,25,21.2,49,41.5,26,22.0,6,5.1,32,27.1,237
"Wallingford School District","=""1480011""",10,"N",348,347,99.7,347,7,2.0,10,2.9,114,32.9,103,29.7,113,32.6,216,62.2,277
"Waterbury School District","=""1510011""",05,"Y",1207,1207,100.0,1206,342,28.4,282,23.4,294,24.4,256,21.2,32,2.7,288,23.9,214
"Waterbury School District","=""1510011""",05,"N",213,213,100.0,213,12,5.6,33,15.5,55,25.8,91,42.7,22,10.3,113,53.1,246
"Waterbury School District","=""1510011""",08,"Y",1125,1108,98.5,1107,470,42.5,172,15.5,216,19.5,231,20.9,18,1.6,249,22.5,214
"Waterbury School District","=""1510011""",08,"N",212,210,99.1,210,36,17.1,22,10.5,45,21.4,95,45.2,12,5.7,107,51.0,241
"Waterbury School District","=""1510011""",10,"Y",996,957,96.1,944,369,39.1,232,24.6,242,25.6,67,7.1,34,3.6,101,10.7,206
"Waterbury School District","=""1510011""",10,"N",256,248,96.9,247,34,13.8,59,23.9,93,37.7,31,12.6,30,12.1,61,24.7,235
"Waterford School District","=""1520011""",05,"Y",72,71,98.6,71,"*","*","*","*",20,28.2,23,32.4,9,12.7,32,45.1,243
"Waterford School District","=""1520011""",05,"N",127,127,100.0,127,"*","*","*","*",20,15.7,77,60.6,27,21.3,104,81.9,273
"Waterford School District","=""1520011""",08,"Y",78,78,100.0,78,18,23.1,"*","*",22,28.2,25,32.1,"*","*","*","*",233
"Waterford School District","=""1520011""",08,"N",155,155,100.0,155,0,0.0,"*","*",12,7.7,107,69.0,"*","*","*","*",278
"Waterford School District","=""1520011""",10,"Y",54,48,88.9,48,"*","*","*","*",18,37.5,8,16.7,"*","*","*","*",236
"Waterford School District","=""1520011""",10,"N",158,157,99.4,157,"*","*","*","*",52,33.1,39,24.8,"*","*","*","*",281
"Watertown School District","=""1530011""",05,"Y",94,94,100.0,94,"*","*","*","*",18,19.1,38,40.4,13,13.8,51,54.3,247
"Watertown School District","=""1530011""",05,"N",117,117,100.0,117,0,0.0,"*","*","*","*",62,53.0,28,23.9,90,76.9,273
"Watertown School District","=""1530011""",08,"Y",76,76,100.0,76,"*","*",11,14.5,18,23.7,29,38.2,"*","*","*","*",233
"Watertown School District","=""1530011""",08,"N",148,148,100.0,148,"*","*",6,4.1,24,16.2,97,65.5,"*","*","*","*",267
"Watertown School District","=""1530011""",10,"Y",60,55,91.7,55,"*","*","*","*",29,52.7,11,20.0,6,10.9,17,30.9,247
"Watertown School District","=""1530011""",10,"N",149,145,97.3,145,"*","*","*","*",44,30.3,43,29.7,43,29.7,86,59.3,272
"West Hartford School District","=""1550011""",05,"Y",192,191,99.5,191,"*","*",31,16.2,44,23.0,74,38.7,"*","*","*","*",239
"West Hartford School District","=""1550011""",05,"N",558,557,99.8,557,"*","*","*","*",67,12.0,284,51.0,191,34.3,475,85.3,284
"West Hartford School District","=""1550011""",08,"Y",198,192,97.0,192,"*","*",31,16.1,36,18.8,63,32.8,"*","*","*","*",237
"West Hartford School District","=""1550011""",08,"N",485,483,99.6,483,"*","*","*","*",53,11.0,248,51.3,167,34.6,415,85.9,284
"West Hartford School District","=""1550011""",10,"Y",224,215,96.0,215,"*","*","*","*",67,31.2,50,23.3,52,24.2,102,47.4,258
"West Hartford School District","=""1550011""",10,"N",510,508,99.6,508,"*","*","*","*",52,10.2,97,19.1,356,70.1,453,89.2,314
"West Haven School District","=""1560011""",05,"Y",338,336,99.4,336,"*","*","*","*",102,30.4,123,36.6,24,7.1,147,43.8,241
"West Haven School District","=""1560011""",05,"N",147,147,100.0,147,"*","*","*","*",29,19.7,74,50.3,38,25.9,112,76.2,275
"West Haven School District","=""1560011""",08,"Y",290,287,99.0,287,94,32.8,46,16.0,60,20.9,70,24.4,17,5.9,87,30.3,227
"West Haven School District","=""1560011""",08,"N",138,137,99.3,137,9,6.6,10,7.3,30,21.9,73,53.3,15,10.9,88,64.2,256
"West Haven School District","=""1560011""",10,"Y",271,255,94.1,253,"*","*",48,19.0,94,37.2,37,14.6,"*","*","*","*",235
"West Haven School District","=""1560011""",10,"N",128,124,96.9,124,"*","*","*","*",37,29.8,29,23.4,44,35.5,73,58.9,273
"Westbrook School District","=""1540011""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""",05,"N",43,43,100.0,43,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",278
"Westbrook School District","=""1540011""",08,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""",08,"N",37,37,100.0,37,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",312
"Westbrook School District","=""1540011""",10,"Y",23,22,95.7,21,"*","*","*","*",10,47.6,"*","*","*","*","*","*",249
"Westbrook School District","=""1540011""",10,"N",69,69,100.0,69,"*","*","*","*",27,39.1,"*","*","*","*","*","*",269
"Weston School District","=""1570011""",05,"Y",22,21,95.5,21,"*","*","*","*",7,33.3,6,28.6,"*","*","*","*",252
"Weston School District","=""1570011""",05,"N",161,160,99.4,160,0,0.0,"*","*",9,5.6,69,43.1,"*","*","*","*",301
"Weston School District","=""1570011""",08,"Y",13,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""",08,"N",171,171,100.0,171,"*","*","*","*","*","*","*","*","*","*","*","*",279
"Weston School District","=""1570011""",10,"Y",16,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""",10,"N",190,187,98.4,187,"*","*","*","*","*","*","*","*","*","*","*","*",298
"Westport School District","=""1580011""",05,"Y",62,61,98.4,61,0,0.0,"*","*",17,27.9,29,47.5,"*","*","*","*",249
"Westport School District","=""1580011""",05,"N",391,391,100.0,391,"*","*","*","*",26,6.6,202,51.7,"*","*","*","*",292
"Westport School District","=""1580011""",08,"Y",64,63,98.4,63,"*","*","*","*",21,33.3,22,34.9,6,9.5,28,44.4,245
"Westport School District","=""1580011""",08,"N",391,386,98.7,386,"*","*","*","*",25,6.5,210,54.4,147,38.1,357,92.5,290
"Westport School District","=""1580011""",10,"Y",74,68,91.9,68,"*","*","*","*",34,50.0,11,16.2,11,16.2,22,32.4,249
"Westport School District","=""1580011""",10,"N",403,400,99.3,400,0,0.0,"*","*","*","*",91,22.8,242,60.5,333,83.3,305
"Wethersfield School District","=""1590011""",05,"Y",69,69,100.0,69,"*","*","*","*",19,27.5,20,29.0,10,14.5,30,43.5,242
"Wethersfield School District","=""1590011""",05,"N",189,189,100.0,189,0,0.0,"*","*","*","*",99,52.4,60,31.7,159,84.1,284
"Wethersfield School District","=""1590011""",08,"Y",81,80,98.8,80,"*","*",13,16.3,18,22.5,21,26.3,"*","*","*","*",227
"Wethersfield School District","=""1590011""",08,"N",197,197,100.0,197,"*","*",8,4.1,33,16.8,111,56.3,"*","*","*","*",269
"Wethersfield School District","=""1590011""",10,"Y",86,75,87.2,75,"*","*",13,17.3,38,50.7,11,14.7,"*","*","*","*",238
"Wethersfield School District","=""1590011""",10,"N",229,226,98.7,226,"*","*",8,3.5,60,26.5,69,30.5,"*","*","*","*",280
"Willington School District","=""1600011""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""",05,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""",08,"Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""",08,"N",34,34,100.0,34,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",266
"Wilton School District","=""1610011""",05,"Y",61,60,98.4,60,"*","*","*","*",20,33.3,19,31.7,7,11.7,26,43.3,243
"Wilton School District","=""1610011""",05,"N",281,280,99.6,280,0,0.0,"*","*","*","*",164,58.6,82,29.3,246,87.9,283
"Wilton School District","=""1610011""",08,"Y",53,51,96.2,51,"*","*","*","*",9,17.6,21,41.2,9,17.6,30,58.8,256
"Wilton School District","=""1610011""",08,"N",289,279,96.5,279,0,0.0,0,0.0,16,5.7,137,49.1,126,45.2,263,94.3,293
"Wilton School District","=""1610011""",10,"Y",57,54,94.7,52,"*","*","*","*",20,38.5,12,23.1,14,26.9,26,50.0,267
"Wilton School District","=""1610011""",10,"N",284,279,98.2,278,0,0.0,"*","*","*","*",77,27.7,166,59.7,243,87.4,309
"Winchester School District","=""1620011""",05,"Y",61,60,98.4,60,"*","*","*","*","*","*",19,31.7,"*","*","*","*",229
"Winchester School District","=""1620011""",05,"N",28,28,100.0,28,"*","*","*","*","*","*",18,64.3,"*","*","*","*",258
"Winchester School District","=""1620011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""",10,"Y",7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""",05,"Y",201,200,99.5,200,56,28.0,"*","*",43,21.5,45,22.5,"*","*","*","*",214
"Windham School District","=""1630011""",05,"N",50,50,100.0,50,0,0.0,"*","*",8,16.0,32,64.0,"*","*","*","*",269
"Windham School District","=""1630011""",08,"Y",213,210,98.6,210,"*","*","*","*","*","*",39,18.6,6,2.9,45,21.4,214
"Windham School District","=""1630011""",08,"N",36,36,100.0,36,"*","*","*","*","*","*",20,55.6,8,22.2,28,77.8,267
"Windham School District","=""1630011""",10,"Y",122,111,91.0,111,"*","*","*","*","*","*","*","*","*","*","*","*",209
"Windham School District","=""1630011""",10,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""",05,"Y",65,65,100.0,65,"*","*","*","*",21,32.3,15,23.1,"*","*","*","*",228
"Windsor Locks School District","=""1650011""",05,"N",65,65,100.0,65,"*","*","*","*",17,26.2,23,35.4,"*","*","*","*",275
"Windsor Locks School District","=""1650011""",08,"Y",43,42,97.7,42,"*","*","*","*",12,28.6,11,26.2,"*","*","*","*",229
"Windsor Locks School District","=""1650011""",08,"N",69,69,100.0,69,"*","*","*","*",20,29.0,36,52.2,"*","*","*","*",258
"Windsor Locks School District","=""1650011""",10,"Y",47,43,91.5,43,"*","*","*","*",20,46.5,"*","*","*","*","*","*",230
"Windsor Locks School District","=""1650011""",10,"N",66,64,97.0,64,"*","*","*","*",24,37.5,"*","*","*","*","*","*",263
"Windsor School District","=""1640011""",05,"Y",109,109,100.0,109,"*","*",27,24.8,23,21.1,23,21.1,"*","*","*","*",220
"Windsor School District","=""1640011""",05,"N",123,122,99.2,122,"*","*","*","*",28,23.0,70,57.4,14,11.5,84,68.9,262
"Windsor School District","=""1640011""",08,"Y",130,129,99.2,129,30,23.3,22,17.1,21,16.3,44,34.1,12,9.3,56,43.4,238
"Windsor School District","=""1640011""",08,"N",119,118,99.2,118,6,5.1,13,11.0,19,16.1,53,44.9,27,22.9,80,67.8,267
"Windsor School District","=""1640011""",10,"Y",150,137,91.3,137,"*","*",38,27.7,45,32.8,20,14.6,"*","*","*","*",230
"Windsor School District","=""1640011""",10,"N",152,151,99.3,151,"*","*","*","*",54,35.8,33,21.9,54,35.8,87,57.6,278
"Wolcott School District","=""1660011""",05,"Y",53,53,100.0,53,"*","*","*","*",13,24.5,21,39.6,11,20.8,32,60.4,260
"Wolcott School District","=""1660011""",05,"N",127,127,100.0,127,0,0.0,"*","*","*","*",62,48.8,49,38.6,111,87.4,288
"Wolcott School District","=""1660011""",08,"Y",58,58,100.0,58,"*","*","*","*",9,15.5,23,39.7,8,13.8,31,53.4,244
"Wolcott School District","=""1660011""",08,"N",176,176,100.0,176,"*","*","*","*",17,9.7,104,59.1,48,27.3,152,86.4,277
"Wolcott School District","=""1660011""",10,"Y",59,58,98.3,58,8,13.8,"*","*",27,46.6,9,15.5,"*","*","*","*",237
"Wolcott School District","=""1660011""",10,"N",129,129,100.0,129,0,0.0,"*","*",46,35.7,"*","*",44,34.1,"*","*",278
"Woodbridge School District","=""1670011""",05,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""",05,"N",82,82,100.0,82,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",314
"Woodstock Academy District","=""9030022""",10,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""",10,"N",227,226,99.6,226,"*","*","*","*","*","*","*","*","*","*","*","*",280
"Woodstock School District","=""1690011""",05,"Y",25,24,96.0,24,"*","*","*","*","*","*",12,50.0,"*","*","*","*",251
"Woodstock School District","=""1690011""",05,"N",88,88,100.0,88,"*","*","*","*","*","*",47,53.4,"*","*","*","*",285
"Woodstock School District","=""1690011""",08,"Y",25,24,96.0,24,"*","*","*","*","*","*",12,50.0,"*","*","*","*",258
"Woodstock School District","=""1690011""",08,"N",75,75,100.0,75,0,0.0,"*","*","*","*",46,61.3,"*","*","*","*",286

