"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Special Education Status (SWD)"

"",,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"West Hartford School District","=""1550011""",08,"Y",79,74,93.7,74,30,40.5,14,18.9,14,18.9,"*","*","*","*",16,21.6,215
"West Hartford School District","=""1550011""",10,"N",642,637,99.2,637,"*","*","*","*",89,14.0,134,21.0,399,62.6,533,83.7,307
"West Hartford School District","=""1550011""",10,"Y",92,86,93.5,86,"*","*",17,19.8,30,34.9,13,15.1,"*","*","*","*",230
"West Haven School District","=""1560011""",05,"N",421,419,99.5,419,"*","*",47,11.2,111,26.5,"*","*",62,14.8,"*","*",259
"West Haven School District","=""1560011""",05,"Y",64,64,100.0,64,24,37.5,"*","*",20,31.3,"*","*",0,0.0,"*","*",202
"West Haven School District","=""1560011""",08,"N",368,367,99.7,367,64,17.4,48,13.1,84,22.9,"*","*","*","*","*","*",242
"West Haven School District","=""1560011""",08,"Y",60,57,95.0,57,39,68.4,8,14.0,6,10.5,"*","*","*","*","*","*",199
"West Haven School District","=""1560011""",10,"N",345,331,95.9,331,31,9.4,44,13.3,121,36.6,"*","*","*","*","*","*",254
"West Haven School District","=""1560011""",10,"Y",54,48,88.9,46,20,43.5,13,28.3,10,21.7,"*","*","*","*","*","*",201
"Westbrook School District","=""1540011""",05,"N",48,48,100.0,48,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",278
"Westbrook School District","=""1540011""",05,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""",08,"N",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*","*","*",302
"Westbrook School District","=""1540011""",08,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""",10,"N",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*","*","*",267
"Westbrook School District","=""1540011""",10,"Y",9,8,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""",05,"N",165,164,99.4,164,0,0.0,"*","*","*","*","*","*","*","*","*","*",300
"Weston School District","=""1570011""",05,"Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""",08,"N",176,176,100.0,176,"*","*","*","*","*","*","*","*","*","*","*","*",279
"Weston School District","=""1570011""",08,"Y",8,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""",10,"N",197,194,98.5,194,"*","*","*","*","*","*","*","*","*","*","*","*",297
"Weston School District","=""1570011""",10,"Y",9,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""",05,"N",406,406,100.0,406,"*","*","*","*",28,6.9,213,52.5,"*","*","*","*",291
"Westport School District","=""1580011""",05,"Y",47,46,97.9,46,0,0.0,"*","*",15,32.6,18,39.1,"*","*","*","*",242
"Westport School District","=""1580011""",08,"N",408,403,98.8,403,"*","*","*","*",28,6.9,217,53.8,"*","*","*","*",289
"Westport School District","=""1580011""",08,"Y",47,46,97.9,46,"*","*","*","*",18,39.1,15,32.6,"*","*","*","*",236
"Westport School District","=""1580011""",10,"N",418,414,99.0,414,"*","*","*","*",69,16.7,94,22.7,247,59.7,341,82.4,304
"Westport School District","=""1580011""",10,"Y",59,54,91.5,54,"*","*","*","*",30,55.6,8,14.8,6,11.1,14,25.9,244
"Wethersfield School District","=""1590011""",05,"N",223,223,100.0,223,"*","*","*","*",36,16.1,"*","*","*","*","*","*",282
"Wethersfield School District","=""1590011""",05,"Y",35,35,100.0,35,"*","*","*","*",11,31.4,"*","*","*","*","*","*",216
"Wethersfield School District","=""1590011""",08,"N",239,238,99.6,238,9,3.8,13,5.5,42,17.6,"*","*","*","*","*","*",265
"Wethersfield School District","=""1590011""",08,"Y",39,39,100.0,39,18,46.2,8,20.5,9,23.1,"*","*","*","*","*","*",207
"Wethersfield School District","=""1590011""",10,"N",279,273,97.8,273,"*","*",15,5.5,87,31.9,"*","*","*","*","*","*",274
"Wethersfield School District","=""1590011""",10,"Y",36,28,77.8,28,"*","*",6,21.4,11,39.3,"*","*","*","*","*","*",224
"Willington School District","=""1600011""",05,"N",23,23,100.0,23,0,0.0,"*","*","*","*","*","*","*","*","*","*",268
"Willington School District","=""1600011""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""",08,"N",41,41,100.0,41,"*","*",0,0.0,"*","*","*","*","*","*","*","*",265
"Willington School District","=""1600011""",08,"Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""",05,"N",284,282,99.3,282,0,0.0,"*","*","*","*",166,58.9,82,29.1,248,87.9,283
"Wilton School District","=""1610011""",05,"Y",58,58,100.0,58,"*","*","*","*",20,34.5,17,29.3,7,12.1,24,41.4,242
"Wilton School District","=""1610011""",08,"N",293,283,96.6,283,0,0.0,0,0.0,16,5.7,139,49.1,128,45.2,267,94.3,293
"Wilton School District","=""1610011""",08,"Y",49,47,95.9,47,"*","*","*","*",9,19.1,19,40.4,7,14.9,26,55.3,252
"Wilton School District","=""1610011""",10,"N",288,283,98.3,282,0,0.0,"*","*","*","*",78,27.7,167,59.2,245,86.9,308
"Wilton School District","=""1610011""",10,"Y",53,50,94.3,48,"*","*","*","*",19,39.6,11,22.9,13,27.1,24,50.0,267
"Winchester School District","=""1620011""",05,"N",67,67,100.0,67,"*","*",11,16.4,"*","*","*","*","*","*","*","*",250
"Winchester School District","=""1620011""",05,"Y",22,21,95.5,21,"*","*",6,28.6,"*","*","*","*",0,0.0,"*","*",203
"Winchester School District","=""1620011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""",10,"Y",7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""",05,"N",208,207,99.5,207,32,15.5,45,21.7,43,20.8,"*","*","*","*","*","*",232
"Windham School District","=""1630011""",05,"Y",43,43,100.0,43,24,55.8,"*","*",8,18.6,"*","*",0,0.0,"*","*",188
"Windham School District","=""1630011""",08,"N",203,202,99.5,202,58,28.7,"*","*","*","*","*","*",14,6.9,"*","*",231
"Windham School District","=""1630011""",08,"Y",46,44,95.7,44,37,84.1,"*","*","*","*","*","*",0,0.0,"*","*",181
"Windham School District","=""1630011""",10,"N",115,106,92.2,106,30,28.3,23,21.7,"*","*","*","*",9,8.5,"*","*",222
"Windham School District","=""1630011""",10,"Y",25,23,92.0,23,14,60.9,6,26.1,"*","*","*","*",0,0.0,"*","*",186
"Windsor Locks School District","=""1650011""",05,"N",106,106,100.0,106,"*","*",10,9.4,"*","*","*","*",23,21.7,"*","*",264
"Windsor Locks School District","=""1650011""",05,"Y",24,24,100.0,24,"*","*",10,41.7,"*","*","*","*",0,0.0,"*","*",198
"Windsor Locks School District","=""1650011""",08,"N",96,96,100.0,96,"*","*","*","*","*","*","*","*","*","*","*","*",255
"Windsor Locks School District","=""1650011""",08,"Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""",10,"N",102,98,96.1,98,"*","*","*","*","*","*","*","*","*","*","*","*",255
"Windsor Locks School District","=""1650011""",10,"Y",11,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""",05,"N",189,188,99.5,188,"*","*",22,11.7,42,22.3,"*","*",21,11.2,"*","*",253
"Windsor School District","=""1640011""",05,"Y",43,43,100.0,43,20,46.5,13,30.2,"*","*","*","*",0,0.0,"*","*",192
"Windsor School District","=""1640011""",08,"N",196,195,99.5,195,13,6.7,19,9.7,"*","*",90,46.2,"*","*","*","*",263
"Windsor School District","=""1640011""",08,"Y",53,52,98.1,52,23,44.2,16,30.8,"*","*",7,13.5,"*","*","*","*",211
"Windsor School District","=""1640011""",10,"N",252,242,96.0,242,"*","*",31,12.8,88,36.4,53,21.9,"*","*","*","*",266
"Windsor School District","=""1640011""",10,"Y",50,46,92.0,46,"*","*",16,34.8,11,23.9,0,0.0,"*","*","*","*",198
"Wolcott School District","=""1660011""",05,"N",160,160,100.0,160,0,0.0,"*","*",19,11.9,"*","*","*","*","*","*",286
"Wolcott School District","=""1660011""",05,"Y",20,20,100.0,20,"*","*","*","*",8,40.0,"*","*","*","*","*","*",228
"Wolcott School District","=""1660011""",08,"N",207,207,100.0,207,"*","*","*","*","*","*","*","*","*","*","*","*",276
"Wolcott School District","=""1660011""",08,"Y",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*","*","*",216
"Wolcott School District","=""1660011""",10,"N",169,168,99.4,168,"*","*","*","*","*","*","*","*","*","*","*","*",271
"Wolcott School District","=""1660011""",10,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""",05,"N",89,89,100.0,89,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",313
"Woodbridge School District","=""1670011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""",10,"N",230,229,99.6,229,"*","*","*","*","*","*","*","*","*","*","*","*",280
"Woodstock Academy District","=""9030022""",10,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""",05,"N",101,101,100.0,101,"*","*","*","*","*","*","*","*","*","*","*","*",284
"Woodstock School District","=""1690011""",05,"Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""",08,"N",85,85,100.0,85,0,0.0,"*","*","*","*","*","*","*","*","*","*",285
"Woodstock School District","=""1690011""",08,"Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"

